"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7838113,7838202,7838269,7838158,7838259,7838220,7838192,7838166,7838251,7838243,7838164,7838293,7838228,7838283,7838162,7838225,7838119,7838151,7838291,7838176,7838270,7838183,7838159,7838260,7838221,7838244,7838141,7838229,7838284,7838226,7838234,7838120,7838115,7838261,7838222,7838253,7838145,7838230,7838235,7838185,7838223,7838231,7838236,7838117,7838147,7838148,7835815,7835790,7835814,7835792,7835789,7835813,7835791,7748636,7738852,7738833,7738856,7738871,7738895,7738878,7738853,7738857,7738830,7738825,7738824,7738814,7738906,7738887,7738889,7738819,7738841,7738840,7738882,7738839,7738826,7738881,7738875,7738838,7738821,7738890,7738880,7738874,7738837,7738820,7738844,7738893,7738901,7738898,7738851,7738813,7738879,7738905,7738862,7738873,7738836,7738843,7738884,7738823,7738892,7738846",2017/05/04 23:59:33
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Image restoration with locally selected class-adapted models","A. M. Teodoro; J. M. Bioucas-Dias; M. A. T. Figueiredo","Instituto de Telecomunica&#x00E7;&#x00F5;es and Instituto Superior Tecnico, Universidade de Lisboa, Portugal","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","State-of-the-art algorithms for imaging inverse problems (namely deblurring and reconstruction) are typically iterative, involving a de-noising operation as one of its steps. Using a state-of-the-art denoising method in this context is not trivial, and is the focus of current work. Recently, we have proposed to use a class-adapted denoiser (patch-based using Gaussian mixture models) in a so-called plug- and-play scheme, wherein a state-of-the-art denoiser is plugged into an iterative algorithm, leading to results that outperform the best general-purpose algorithms, when applied to an image of a known class (e.g. faces, text, brain MRI). In this paper, we extend that approach to handle situations where the image being processed is from one of a collection of possible classes or, more importantly, contains regions of different classes. More specifically, we propose a method to locally select one of a set of class-adapted Gaussian mixture patch priors, previously estimated from clean images of those classes. Our approach may be seen as simultaneously performing segmentation and restoration, thus contributing to bridging the gap between image restoration/reconstruction and analysis.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738841","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738841","Gaussian mixture models;class-adapted priors;image deblurring;image denoising;plug-and-play","Gaussian mixture model;Image restoration;Image segmentation;Imaging;Inverse problems;Noise measurement;Noise reduction","Gaussian processes;image denoising;image restoration;image segmentation;iterative methods;mixture models","Gaussian mixture models;class-adapted Gaussian mixture patch priors;class-adapted denoiser;image deblurring;image denoising operation;image reconstruction;image restoration;image segmentation;imaging inverse problems;iterative algorithm;locally selected class-adapted models;plug-and-play scheme","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"Exact simulation of noncircular or improper complex-valued stationary Gaussian processes using circulant embedding","A. M. Sykulski; D. B. Percival","Department of Statistical Science, University College London, UK","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","This paper provides an algorithm for simulating improper (or noncircular) complex-valued stationary Gaussian processes. The technique utilizes recently developed methods for multi-variate Gaussian processes from the circulant embedding literature. The method can be performed in O(n log<sub>2</sub> n) operations, where n is the length of the desired sequence. The method is exact, except when eigenvalues of prescribed circulant matrices are negative. We evaluate the performance of the algorithm empirically, and provide a practical example where the method is guaranteed to be exact for all n, with an improper fractional Gaussian noise process.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738840","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738840","Circulant embedding;complex-valued;fractional Gaussian noise;improper;noncircular","Covariance matrices;Eigenvalues and eigenfunctions;Gaussian noise;Gaussian processes;Matrix decomposition;Signal processing algorithms","Gaussian noise;eigenvalues and eigenfunctions;matrix algebra;signal processing","circulant embedding simulation method;circulant matrices;eigenvalues;exact simulation;improper complex-valued stationary Gaussian process;improper fractional Gaussian noise process;noncircular complex-valued stationary Gaussian process;performance evaluation","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"Probabilistic group dependence approach for discovering overlapping clusters","E. Ivannikova; A. V. Kononova; T. Hämäläinen","Department of Mathematical Information Technology, University of Jyv&#x00E4;skyl&#x00E4;, POBox 35 (Agora), 40014 Jyvaskyla, Finland","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","This article proposes Soft Dependence Clustering (SDC) algorithm which belongs to the class of spectral clustering methods. On each iteration, SDC performs a hierarchical clustering producing a binary split which greedily maximizes the group dependence score. One of the advantages of SDC is the fact that division of a group into two clusters is done based on the adjustable threshold which has a clear probabilistic interpretation. Due to this property, the algorithm naturally allows fuzzy group separations which makes it also suitable for cluster overlaps analysis. SDC can be used for graph segmentation applications as well as clustering data that has notion of distance. The proposed algorithm is compared with a few selected clustering methods using simulated and real-world data sets. The results clearly demonstrate that given reasonable settings, SDC outperforms other methods in the comparison.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738882","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738882","Markov chain;Soft clustering;random walk;spectral analysis","Algorithm design and analysis;Clustering algorithms;Clustering methods;Eigenvalues and eigenfunctions;Markov processes;Probability distribution;Signal processing algorithms","fuzzy set theory;graph theory;pattern clustering;probability","SDC;adjustable threshold;binary split;data clustering;fuzzy group separations;graph segmentation;group dependence score;hierarchical clustering;overlapping clusters;probabilistic group dependence;soft dependence clustering;spectral clustering","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"Learning to reproduce a sound field","H. Khalilian; I. V. Bajić; R. G. Vaughan","School of Engineering Science, Simon Fraser University, Burnaby, BC, Canada","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","The problem of sound field reproduction (SFR) in the case where the location and parameters of the primary source are known in advance has been well studied. In this paper, we tackle the problem of SFR when there is uncertainty about the location and radiation pattern of the primary source. To account for various possibilities, we sample from the collection of the likely locations and source parameters, and learn a dictionary that is able to provide a good representation of this class of sound fields. We then design loudspeaker radiation patterns to approximate the learned dictionary. Simulations show that the proposed approach offers better performance to the previously known SFR methods in cases where the location and radiation pattern of the primary source is unknown. The formulation is 2D in free space, with directional loudspeakers and pressure sampling points that correspond to omni microphones.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738839","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738839","Sound field reproduction;dictionary learning;higher order loudspeakers","Algorithm design and analysis;Antenna radiation patterns;Dictionaries;Indexes;Loudspeakers;Optimization;Two dimensional displays","acoustic field;acoustic signal processing;loudspeakers;microphones;sound reproduction","SFR;dictionary learning;directional loudspeakers;loudspeaker radiation patterns;omnimicrophones;pressure sampling points;primary source location;primary source radiation pattern;sound field reproduction","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"Variational bayes learning of time-varying graphical models","H. Yu; J. Dauwels","School of Electrical and Electronics Engineering, Nanyang Technological University, Singapore, 639798","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","We propose a tuning-free Bayesian approach to learn a set of sparse graphical models, in which adjacent graphs share similar structures. This model can be applied to estimating dynamic networks that evolve smoothly with regard to a covariate (e.g., time). Specifically, a novel structured spike and slab prior is constructed. This prior allows time-varying sparsity pattern by smoothing the spike probabilities across time using a Gauss-Markov chain. An efficient variational Bayes (VB) algorithm is then derived to learn the model, and is compared to related frequentist methods in the literature. We further extend the proposed mechanism to learn graphical models for multivariate time series in frequency domain. As an example, we analyze scalp electroencephalograms (EEG) recordings of patients at early stages of Alzheimer disease (AD), and quantify the loss of synchrony in comparison with control subjects.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738826","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738826","Dynamic graphical models;sparse Bayesian learning;structure;time series","Bayes methods;Brain modeling;Graphical models;Hidden Markov models;Numerical models;Slabs;Time series analysis","Bayes methods;Gaussian processes;Markov processes;diseases;electroencephalography;estimation theory;graph theory;learning (artificial intelligence);medical signal processing;time series","Alzheimer disease;EEG recordings;Gauss-Markov chain;adjacent graphs;dynamic networks estimation;electroencephalograms;multivariate time series;sparse graphical models;spike probabilities;structured spike and slab prior;time-varying graphical models;time-varying sparsity pattern;tuning-free Bayesian approach;variational Bayes learning","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"A multimodal multiple kernel learning approach to Alzheimer's disease detection","M. Donini; J. M. Monteiro; M. Pontil; J. Shawe-Taylor; J. Mourao-Miranda","Max Planck University College London Centre for Computational Psychiatry and Ageing Research, University College London, London, UK","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","In neuroimaging-based diagnostic problems, the combination of different sources of information as MR images and clinical data is a challenging task. Their simple combination usually does not provides an improvement if compared with using the best source alone. In this paper, we deal with the well known Alzheimer's Disease Neuroimaging Initiative (ADNI) dataset tackling the AD versus Control task. We use a recently proposed multiple kernel learning approach, called EasyMKL, to combine a huge amount of basic kernels in synergy with a feature selection methodology, pursuing an optimal and sparse solution to facilitate interpretability. Our new approach, called EasyMKLFS, outperforms baselines (e.g. SVM) and state-of-the-art methods as recursive feature elimination and SimpleMKL.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738881","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738881","Alzheimer's disease;Multiple kernel learning;feature selection;neuroimaging","Alzheimer's disease;Kernel;Linear programming;Neuroimaging;Standards;Training","biomedical MRI;diseases;feature selection;learning (artificial intelligence);medical image processing;neurophysiology","ADNI dataset;Alzheimer's Disease Neuroimaging Initiative;Alzheimer's disease detection;EasyMKLFS;MR images;feature selection;multimodal multiple kernel learning approach;neuroimaging-based diagnostic problems","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"Bird detection in audio: A survey and a challenge","D. Stowell; M. Wood; Y. Stylianou; H. Glotin","Machine Listening Lab, Centre for Digital Music, Queen Mary University of London","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","Many biological monitoring projects rely on acoustic detection of birds. Despite increasingly large datasets, this detection is often manual or semi-automatic, requiring manual tuning/postprocessing. We review the state of the art in automatic bird sound detection, and identify a widespread need for tuning-free and species-agnostic approaches. We introduce new datasets and an IEEE research challenge to address this need, to make possible the development of fully automatic algorithms for bird sound detection.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738875","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738875","","Birds;Harmonic analysis;Hidden Markov models;Manuals;Monitoring;Spectrogram;Time-frequency analysis","acoustic signal detection;audio signal processing;zoology","audio;automatic bird sound detection;biological monitoring projects;bird acoustic detection;species-agnostic approaches;tuning-free approaches","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"Designing interventions to mitigate cognitive biases in human decisions","N. Akt; A. Tewfik","University of Texas at Austin, Department of Electrical and Computer Engineering","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","Human decision-making is adversely affected by cognitive biases. In this paper we construct an example that incorporates an anchor-and-adjustment model for belief-updating when information is presented sequentially to a human. We prove that different orderings of the same information pieces impact the human decision-making by deriving closed-form expressions of the corresponding error probabilities. We then backpropagate the error for one selected ordering of the information and present two strategies to reduce the order-effects and improve the decision-making in presence of cognitive biases: either modify the information presented to the human taking into account history and context or teach the human to modify the decision boundaries for the given ordering of the observations. The methods generalize to more general settings.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738838","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738838","back-propagation;bias mitigation;cognitive biases;information processing;intervation","Bayes methods;Cancer;Context;Decision making;Error probability;Observers","backpropagation;cognition","anchor-and-adjustment model;belief-updating;cognitive biases;decision boundary modification;error backpropagation;error probabilities;human decision-making;information piece ordering;interventions","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"Unsupervised learning of Markov-switching stochastic volatility with an application to market data","I. Gorynin; E. Monfrini; W. Pieczynski","SAMOVAR, Telecom SudParis, CNRS, Universit Paris-Saclay, 9, rue Charles Fourrier, 91000 Evry, France","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","We introduce a new method for estimating the regime-switching stochastic volatility models from the historical prices. Our methodology is based on a novel version of the assumed density filter (ADF). We estimate the switching model by maximizing the quasi-likelihood function of our ADF. The simulation experiments show the efficiency of our method. Then we analyze different market price histories for consistency with a regime-shifting model.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738821","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738821","Assumed density filtering;Gaussian quadrature;Markov-switching stochastic volatility models;Quasi-maximum likelihood;Stochastic volatility","Indexes;Kalman filters;Markov processes;Mathematical model;Standards;Switches","Markov processes;share prices;stock markets;unsupervised learning","ADF;Markov-switching stochastic volatility;assumed density filter;historical prices;market data;market price histories;quasilikelihood function;regime-shifting model;regime-switching stochastic volatility models;switching model;unsupervised learning","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
"A robust approach towards epileptic seizure detection","S. Amin; A. M. Kamboh","School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan","2016 IEEE 26th International Workshop on Machine Learning for Signal Processing (MLSP)","20161110","2016","","","1","6","In this paper we present the application of ensemble learning to epileptic seizure detection problem. We propose a robust learning framework to mitigate class imbalance in large CHB-MIT (982 hrs) scalp EEG dataset. The algorithm being used is RUSBoost which is a hybrid data sampling and boosting technique designed especially for skewed classes. The data that is being used in this study has severe class imbalance, with average representation of 0.38% of seizure class to that of 99.62% of non-seizure class. The proposed approach shows the power of RUSBoost in terms of robustness and generalization. We compared our method with the most successful Support Vector Machine (SVM) based approach and report competitive results of 97% seizure detection accuracy, mean detection delay of 2.7s and false detection rate of 0.08 seizure/hr. We also report fast training times of just under three minutes on average for average training data of 21 hrs.","","Electronic:978-1-5090-0746-2; POD:978-1-5090-0747-9","10.1109/MLSP.2016.7738825","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7738825","Random Under Sampling Boosting (RUSBoost);class imbalance;seizure detection","Boosting;Classification algorithms;Electroencephalography;Feature extraction;Scalp;Support vector machines;Training","electroencephalography;learning (artificial intelligence);medical computing;medical disorders;pattern classification;sampling methods","RUSBoost;boosting technique;class imbalance mitigate;ensemble learning;epileptic seizure detection;false detection rate;hybrid data sampling;large CHB-MIT scalp EEG dataset;mean detection delay;random under sampling boosting;robust learning;seizure class representation;seizure detection accuracy;skewed classes;training data;training times","","","","","","","13-16 Sept. 2016","","IEEE","IEEE Conference Publications"
