"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4370113,4370755,4370407,4370392,4370628,4370117,4053649,4053618,4053692,4053687,4053650,4053645,4053613,4053636,4053642,4053647,4053638,4053662,4053661,4053654,4053620,4053660,4053653,4053619,4053659,4053652,4053680,4053672,4053658,4053693,4053641,4053669,4053651,4053634,4053674,4053679,4053612,4053671,4053646,4053676,4053657,4053615,4053640,4053624,4053668,4053686,4053628,4053633,4053663,4053655,4053621,4053643,4053681,4053673,4053678,4053611,4053694,4053670,4053688,4053635,4053665,4053683,4053690,4053616,4053625,4053629,4053656,4053622,4053666,4053684,4053614,4053691,4053648,4053639,4053626,4053667,4053685,4053627,4053631,4053632,4041494,4041501,4041483,4041481,4041475,4041467,4041473,4041502,4041472,4041490,4041470,4041468,4041474,4041489,4041503,4041466,4041488,4041492,4041465,4041487",2017/05/05 01:09:53
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Biclustering Gene Expression Profiles by Alternately Sorting with Weighted Correlated Coefficient","L. Teng; L. w. Chan","Department of Computer Science and Engineering, The Chinese University of Hongkong, HongKong. lteng@cse.cuhk.edu.hk","2006 16th IEEE Signal Processing Society Workshop on Machine Learning for Signal Processing","20070108","2006","","","289","294","This paper proposes a framework for biclustering gene expression profiles. The framework applies dominant set approach to create sets of sorting vectors. With these sorting vectors, we iteratively sort and transpose the gene expression data. Weighted correlation coefficient is used to measure the similarity in the gene level and the condition level. The weights are assigned according to the similarity measures in the previous level. We refine and update the weights of our similarity measurement in each iteration. This enables us to concentrate on measuring the similarity of relevant features during the biclustering process. In this way, a highly correlated bicluster could be easily located. We have applied this biclustering approach to three real gene expression data sets and found the results very encouraging. In addition, we propose the average correlation value (ACV), a criterion to evaluate the property of a bicluster. This criterion has been compared with the mean squared residue score and ACV is found to be more appropriate.","1551-2541;15512541","CD-ROM:1-4244-0657-9; POD:1-4244-0656-0","10.1109/MLSP.2006.275563","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4053662","","Biomedical measurements;Clustering algorithms;Computer science;Data analysis;Gene expression;Iterative algorithms;Iterative methods;Parameter estimation;Search methods;Sorting","biology computing;genetics;pattern clustering;sorting","average correlation value;correlated bicluster;dominant set;gene expression data biclustering;gene expression profile;sorting vector;weighted correlated coefficient","","4","","18","","","6-8 Sept. 2006","","IEEE","IEEE Conference Publications"
"Newton-Like Methods for Parallel Independent Component Analysis","H. Shen; K. Huper","Systems Engineering and Complex Systems Research Program, National ICT Australia, Canberra ACT 2601 and Department of Information Engineering, RSISE, The Australian National University, Canberra ACT 0200. Hao.Shen@rsise.anu.edu.au","2006 16th IEEE Signal Processing Society Workshop on Machine Learning for Signal Processing","20070108","2006","","","283","288","Independent component analysis (ICA) can be studied from different angles. The performance of ICA algorithms significantly depends on the choice of the contrast function and the optimisation algorithm used in obtaining the demixing matrix. In this paper we focus on the standard linear ICA problem from an algorithmic point of view. It is well known that after a pre-whitening process, linear ICA problem can be solved via an optimisation approach on a suitable manifold. FastICA is one prominent linear ICA algorithm for solving the so-called one-unit ICA problem, which was recently shown by the authors to be an approximate Newton's method on the real projective space. To extract multiple components in parallel, in this paper, we propose an approximate Ne.wton-like ICA algorithm on the orthogonal group. The local quadratic convergence properties are discussed. The performance of the proposed algorithms is compared with several existing parallel ICA algorithms by numerical experiments..","1551-2541;15512541","CD-ROM:1-4244-0657-9; POD:1-4244-0656-0","10.1109/MLSP.2006.275562","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4053661","","Australia Council;Biomedical signal processing;Blind source separation;Convergence;Independent component analysis;Newton method;Signal processing algorithms;Source separation;Systems engineering and theory;Unsupervised learning","Newton method;convergence of numerical methods;independent component analysis;matrix algebra","FastICA;Newton-like methods;contrast function;demixing matrix;optimisation algorithm;parallel ICA algorithms;parallel independent component analysis;quadratic convergence property","","1","","14","","","6-8 Sept. 2006","","IEEE","IEEE Conference Publications"
"Online Learning with Kernels a New Approach for Sparsity Control Based on a Coherence Criterion","J. b. Pothin; C. Richard","Institut Charles Delaunay (ICD-M2S, FRE CNRS 2848), Universit&#233; de Technologie de Troyes, 12 rue Marie Curie, BP 2060, 10010 Troyes cedex - France. jean baptiste.pothin@utt.fr","2006 16th IEEE Signal Processing Society Workshop on Machine Learning for Signal Processing","20070108","2006","","","241","245","Kernel methods are well known standard tools for solving function approximation and pattern classification problems. In this paper, we consider online learning in a reproducing kernel Hilbert space. We develop a simple and computationally efficient algorithm for sparse solutions. The approach is based on sequential projection learning and the coherence criterion, which is a fundamental parameter to characterize dictionaries of functions in sparse approximation problems. Experimental results show the effectiveness of our approach.","1551-2541;15512541","CD-ROM:1-4244-0657-9; POD:1-4244-0656-0","10.1109/MLSP.2006.275555","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4053654","","Computational complexity;Dictionaries;Function approximation;Gaussian processes;Hilbert space;Kernel;Pattern classification;Space technology;Statistical learning;Stochastic processes","Hilbert spaces;approximation theory;computational complexity;function approximation;learning (artificial intelligence)","coherence criterion;computationally efficient algorithm;function approximation problem;kernel Hilbert space method;pattern classification problem;sequential projection learning;sparse approximation problem;sparse online learning;sparsity control","","0","","16","","","6-8 Sept. 2006","","IEEE","IEEE Conference Publications"
"On L_1-Norm Multi-class Support Vector Machines","L. Wang; X. Shen; Y. F. Zheng","The University of Minnesota, USA","2006 5th International Conference on Machine Learning and Applications (ICMLA'06)","20061226","2006","","","83","88","Binary support vector machines (SVM) have proven effective in classification. However, problems remain with respect to feature selection in multi-class classification. This article proposes a novel multi-class SVM, which performs classification and feature selection simultaneously via L<sub>1</sub>-norm penalized sparse representations. The proposed methodology, together with our developed regularization solution path, permits feature selection within the framework of classification. The operational characteristics of the proposed methodology is examined via both simulated and benchmark examples, and is compared to some competitors in terms of the accuracy of prediction and feature selection. The numerical results suggest that the proposed methodology is highly competitive","","POD:0-7695-2735-3","10.1109/ICMLA.2006.38","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4041474","","Accuracy;Bioinformatics;Cancer;Computational efficiency;Degradation;Genomics;Predictive models;Statistics;Support vector machine classification;Support vector machines","feature extraction;pattern classification;support vector machines","binary multiclass support vector machines;feature selection;multiclass classification;penalized sparse representation;regularization solution path","","0","","16","","","Dec. 2006","","IEEE","IEEE Conference Publications"
"Wavelet Based Nonlinear Separation of Images","M. S. C. Almeida; L. B. Almeida","Instituto de Telecomunica&#231;&#245;es, Instituto Superior T&#233;cnico, Av. Rovisco Pais &#191; 1, 1049-001 Lisboa, Portugal. mariana.almeida@lx.it.pt","2006 16th IEEE Signal Processing Society Workshop on Machine Learning for Signal Processing","20070108","2006","","","53","58","This work addresses a real-life problem corresponding to the separation of the nonlinear mixture of images which arises when we scan a paper document and the image from the back page shows through. The proposed solution consists of a non-iterative procedure that is based on two simple observations: (1) the high frequency content of images is sparse, and (2) the image printed on each side of the paper appears more strongly in the mixture acquired from that side than in the mixture acquired from the opposite side. These ideas had already been used in the context of nonlinear denoising source separation (DSS). However, in that method the degree of separation achieved by applying these ideas was relatively weak, and the separation had to be improved by iterating within the DSS scheme. In this paper the application of these ideas is improved by changing the competition function and the wavelet transform that is used. These improvements allow us to achieve a good separation in a single step, without the need to integrate the process into an iterative DSS scheme. The resulting separation process is both nonlinear and non-local. We present experimental results that show that the method achieves a good separation quality.","1551-2541;15512541","CD-ROM:1-4244-0657-9; POD:1-4244-0656-0","10.1109/MLSP.2006.275521","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4053620","","Decision support systems;Frequency;Independent component analysis;Noise reduction;Printing;Separation processes;Skin;Source separation;Telecommunications;Wavelet transforms","blind source separation;document image processing;image denoising;wavelet transforms","DSS;noniterative procedure;nonlinear denoising source separation;nonlinear image mixture separation;paper document;wavelet transform","","1","","10","","","6-8 Sept. 2006","","IEEE","IEEE Conference Publications"
"Parallel Linear Hashtable Motion Estimation Algorithm","Y. Wu; G. Megson","Jiangxi Science and Technology Normal University, China; School of Systems Engineering, Reading University, Reading, UK, RG6 6AA. sir02yw@rdg.ac.uk","2006 16th IEEE Signal Processing Society Workshop on Machine Learning for Signal Processing","20070108","2006","","","277","282","This paper presents a parallel linear hashtable motion estimation algorithm (LHMEA). Most parallel video compression algorithms focus on group of picture (GOP). Based on LHMEA we proposed earl[1][2], we developed a parallel motion estimation algorithm focus inside of frame. We divide each reference frames into equally sized regions. These regions are going to be processed in parallel to increase the encoding speed significantly. The theory and practice speed up of parallel LHMEA according to the number of PCs in the cluster are compared and discussed. Motion vectors (MV) are generated from the first-pass LHMEA and used as predictors for second-pass hexagonal search (HEXBS) motion estimation, which only searches a small number of Macroblocks (MBs). We evaluated distributed parallel implementation of LHMEA of TPA for real time video compression.","1551-2541;15512541","CD-ROM:1-4244-0657-9; POD:1-4244-0656-0","10.1109/MLSP.2006.275561","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4053660","","Clustering algorithms;Concurrent computing;Distributed computing;Encoding;High performance computing;Motion estimation;Systems engineering and theory;Transform coding;Vectors;Video compression","cryptography;data compression;motion estimation;parallel algorithms;search problems;video coding","encoding speed;first-pass LHMEA;group-of-picture;macroblocks;motion vectors;parallel linear hashtable motion estimation algorithm;parallel video compression algorithms;reference frames;second-pass hexagonal search motion estimation","","0","","8","","","6-8 Sept. 2006","","IEEE","IEEE Conference Publications"
"Impact of the Predicted Protein Structural Content on Prediction of Structural Classes for the Twilight Zone Proteins","L. A. Kurgan; M. Rahbari; L. Homaeian","University of Alberta, Canada","2006 5th International Conference on Machine Learning and Applications (ICMLA'06)","20061226","2006","","","180","186","This paper addresses in silico prediction of protein structural classes as defined in the SCOP database. The SCOP defines total of 11 classes, while majority of proteins are classified to the 4 classes: all-alpha all-beta alpha/beta, and alpha+beta. The main goals of this paper are to experimentally evaluate the impact of predicted protein secondary structure content on the structural class prediction and to develop a novel protein sequence representation. The experiments include application of three protein sequence representations and four classifiers to prediction of both 4 and 11 structural classes. The predictions are performed using a large dataset of low homology (twilight zone) sequences. The proposed sequence representation includes the predicted structural content, which provides the strongest contribution towards classification, composition and composition moment vectors, hydrophobic autocorrelations, chemical group composition and molecular weight of the protein. The predicted content values are shown on average to improve the prediction accuracy by 3.3% and 4.2% for the 4 and 11 classes, respectively, when compared to sequence representation that does not utilize this information. Finally, we propose a very compact, 20 dimensional sequence representation that is shown to improve the prediction accuracy by 5.1-8.5% when compared with recently published results","","POD:0-7695-2735-3","10.1109/ICMLA.2006.27","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4041489","","Accuracy;Amino acids;Autocorrelation;Chemicals;Clustering algorithms;Databases;Prediction methods;Protein engineering;Protein sequence;Vectors","biology computing;molecular biophysics;molecular configurations;pattern classification;proteins","SCOP database;chemical group composition;composition moment vector;homology sequence;hydrophobic autocorrelation;molecular weight;protein structural content;silico prediction;twilight zone protein","","0","","41","","","Dec. 2006","","IEEE","IEEE Conference Publications"
"Experimental Upper Bound for Convolutive Mixtures of Speech by Maximizing SIR","K. E. Hild; R. Jenssen","Department of Radiology, University of California at San Francisco, CA, USA. k.hild@ieee.org","2006 16th IEEE Signal Processing Society Workshop on Machine Learning for Signal Processing","20070108","2006","","","235","240","A new experimental upper bound to evaluate the separation performance of blind source separation methods for (convolutive) mixtures of audio is proposed. The upper bound produces an estimate of the best separation performance for a specified linear feedforward structure and it gives the set of parameters required to achieve the optimal performance. It also can be used to measure the absolute, as opposed to relative, separation performance for a given blind source separation algorithm. The upper bound is obtained by maximizing directly the (mean) signal-to-interference ratio (SIR). The new method is an improvement over a previously proposed experimental upper bound, obtained by maximizing an approximation to the SIR. Experimental evaluation is performed which indicates the usefulness of the method.","1551-2541;15512541","CD-ROM:1-4244-0657-9; POD:1-4244-0656-0","10.1109/MLSP.2006.275554","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4053653","","Acoustic sensors;Blind source separation;Microphones;Optimization methods;Performance evaluation;Radiology;Sensor arrays;Source separation;Speech analysis;Upper bound","blind source separation;speech processing","blind source separation algorithm;convolutive mixtures;experimental upper bound;linear feedforward structure;signal-to-interference ratio;speech audio mixtures","","0","","8","","","6-8 Sept. 2006","","IEEE","IEEE Conference Publications"
"Learning the Threshold in Hierarchical Agglomerative Clustering","K. Daniels; C. Giraud-Carrier","Brigham Young University, USA","2006 5th International Conference on Machine Learning and Applications (ICMLA'06)","20061226","2006","","","270","278","Most partitional clustering algorithms require the number of desired clusters to be set a priori. Not only is this somewhat counter-intuitive, it is also difficult except in the simplest of situations. By contrast, hierarchical clustering may create partitions with varying numbers of clusters. The actual final partition depends on a threshold placed on the similarity measure used. Given a cluster quality metric, one can efficiently discover an appropriate threshold through a form of semi-supervised learning. This paper shows one such solution for complete-link hierarchical agglomerative clustering using the F-measure and a small subset of labeled examples. Empirical evaluation demonstrates promise","","POD:0-7695-2735-3","10.1109/ICMLA.2006.33","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4041503","","Clustering algorithms;Computer science;Data mining;Data visualization;Euclidean distance;Iterative algorithms;Merging;Partitioning algorithms;Semisupervised learning;Taxonomy","learning (artificial intelligence);pattern clustering","hierarchical agglomerative clustering algorithm;semisupervised learning algorithm","","3","","16","","","Dec. 2006","","IEEE","IEEE Conference Publications"
"Off-Line Signature Recognition and Verification by Kernel Principal Component Self-Regression","B. l. Zhang","Victoria University, Australia","2006 5th International Conference on Machine Learning and Applications (ICMLA'06)","20061226","2006","","","28","33","Automatic signature verification is an active area of research with numerous applications such as bank check verification, ATM access, etc. In this research, a kernel principal component self-regression (KPCSR) model is proposed for offline signature verification and recognition problems. Developed from the kernel principal component regression (KPCR), the self-regression model selects a subset of the principal components from the kernel space for the input variables to accurately characterize each user's signature, thus offering good verification and recognition performance. The model directly works on bitmap images in the preliminary experiments, showing satisfactory performance. A modular scheme with subject-specific KPCSR structure proves very efficient, from which each user is assigned an independent KPCSR model for coding the corresponding visual information. Experimental results obtained on public benchmarking signature databases demonstrate the superiority of the proposed method","","POD:0-7695-2735-3","10.1109/ICMLA.2006.37","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4041466","","Computer science;Feature extraction;Forgery;Handwriting recognition;Image databases;Kernel;Mathematics;Principal component analysis;Support vector machine classification;Support vector machines","feature extraction;handwriting recognition;principal component analysis;regression analysis","automatic signature verification;bitmap images;feature extraction;kernel principal component self-regression;offline signature recognition;signature databases","","7","","13","","","Dec. 2006","","IEEE","IEEE Conference Publications"
