"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4457208,4457261,4457219,4457246,4457296,4457228,4457253,4457276,4457267,4457294,4457290,4457226,4457221,4457207,4457273,4457260,4457238,4457223,4457218,4457280,4457262,4457247,4457297,4457245,4457195,4457254,4457251,4457213,4457268,4457295,4457227,4457199,4457274,4457239,4457193,4457248,4457269,4457282,4457249,4457270,4457257,4457284,4457286,4457298,4457234,4457293,4457289,4457241,4457279,4457196,4457271,4457287,4457236,4457212,4457242,4457278,4457204,4457281,4457252,4457283,4457285,4414277,4414286,4414320,4414284,4414280,4414287,4414338,4414300,4414275,4414337,4414302,4414329,4414293,4414328,4414292,4414341,4414333,4414327,4414291,4414340,4414332,4414283,4414312,4414326,4414299,4414290,4414309,4414339,4414331,4414343,4414282,4414311,4414279,4414325,4414298,4414289,4414308,4414323,4414296",2017/05/05 01:01:08
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Selective Fusion of Delayed Measurements in Filtering","D. K. Tasoulis; N. M. Adams; D. J. Hand","Institute for Mathematical Sciences, Imperial College London, South Kensington Campus, London SW7 2AZ, United Kingdom","2007 IEEE Workshop on Machine Learning for Signal Processing","20080102","2007","","","336","341","Delayed measurements can create difficulties for discrete time filtering. A number of procedures have been proposed to handle such delayed observations. A common characteristic of these methods is the policy of always incorporating, or fusing, delayed measurements at the time they are finally available. In this paper, we consider such methods, and develop thresholding techniques that result in delayed measurements being selectively fused. This selection is driven by an assessment of the utility of incorporating delayed measurements. With simulated and real data, we show that selective fusion can reduce computational costs while maintaining near optimal performance.","1551-2541;15512541","CD-ROM:978-1-4244-1566-3; POD:978-1-4244-1565-6","10.1109/MLSP.2007.4414329","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414329","","Covariance matrix;Delay effects;Equations;Error correction;Filtering;Fuses;Length measurement;Signal to noise ratio;State estimation;Time measurement","delays;filtering theory","delayed measurements;discrete time filtering;selective fusion;thresholding techniques","","3","","10","","","27-29 Aug. 2007","","IEEE","IEEE Conference Publications"
"A Mutual Information Minimization Approach for a Class of Nonlinear Recurrent Separating Systems","L. T. Duarte; C. Jutten","GIPSA-lab, INPG-CNRS, 46 Avenue F&#233;lix Viallet, Grenoble, France. Leonardo.duarte@lis.inpg.fr","2007 IEEE Workshop on Machine Learning for Signal Processing","20080102","2007","","","122","127","In this work, we deal with nonlinear blind source separation. Our contribution is the derivation of a learning strategy that minimizes the mutual information between the outputs of a class of nonlinear recurrent separating systems. By using the concept of the differential of the mutual information, we obtain an algorithm that does not need a precise knowledge of the source distributions, in contrast to the one obtained by a direct derivation of the minimum mutual information framework, or equally the maximum likelihood approach, for the considered model. The validity of our approach is supported by simulations.","1551-2541;15512541","CD-ROM:978-1-4244-1566-3; POD:978-1-4244-1565-6","10.1109/MLSP.2007.4414293","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414293","","Blind source separation;Chemical sensors;Independent component analysis;Mutual information;Proposals;Sensor arrays;Sensor phenomena and characterization;Source separation","blind source separation;maximum likelihood estimation","learning strategy;maximum likelihood approach;mutual information minimization approach;nonlinear blind source separation;nonlinear recurrent separating systems;precise knowledge","","3","","14","","","27-29 Aug. 2007","","IEEE","IEEE Conference Publications"
"A Framework for Combining Statistical and Structural Pattern Retrieval Based on Feature Histograms","D. Zhong; I. Defee","Student Member, IEEE, Institute of Signal Processing, Tampere University of Technology, P.O.Box 553, FIN-33101, Tampere, Finland. phone: +358331154503; fax: +35833653087; e-mail: daidi.zhong@ieee.org","2007 IEEE Workshop on Machine Learning for Signal Processing","20080102","2007","","","330","335","Patterns are characterized by the distribution of features. In general detailed geometry of feature locations and statistics of features distribution are important for the characterization. We call these aspects structural and statistical information of patterns and aim for developing framework for the unified description of them. Statistical information can be simply and conveniently picked by feature histograms, structural information description is much more complex. In order to deal with it we are introducing the concept of hierarchical decomposition of pattern areas. Areas are described using statistical information by feature histograms, size and number of areas reflects structural information. This formulation unifies statistical and structural information and the problem of minimizing structural information is stated as reducing the number and size of the histograms. We illustrate this on an example of retrieval from face image database using features based on quantized block transform coefficients. We can show that very limited structural information is needed for nearly perfect retrieval performance equal to the best available algorithms.","1551-2541;15512541","CD-ROM:978-1-4244-1566-3; POD:978-1-4244-1565-6","10.1109/MLSP.2007.4414328","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414328","","Discrete cosine transforms;Discrete wavelet transforms;Geometry;Helium;Histograms;Image databases;Image retrieval;Information retrieval;Shape measurement;Statistical distributions","feature extraction;image retrieval;statistical analysis;visual databases","face image database;feature histograms;feature locations geometry;features distribution statistics;quantized block transform coefficients;statistical pattern retrieval;structural information description;structural pattern retrieval","","0","","17","","","27-29 Aug. 2007","","IEEE","IEEE Conference Publications"
"Multiclass Support Vector Machines and Metric Multidimensional Scaling for Facial Expression Recognition","I. Kotsia; S. Zafeiriou; N. Nikolaidis; I. Pitas","Dept. of Informatics, Aristotle Univ. of Thessaloniki, Thessaloniki","2007 IEEE Workshop on Machine Learning for Signal Processing","20080102","2007","","","117","121","In this paper, a novel method for the recognition of facial expressions in videos is proposed. The system first extracts the deformed Candide facial grid that corresponds to the facial expression depicted in the video sequence. The mean Euclidean distance of the deformed grids is then calculated to create a new metric multidimensional scaling. The classification of the sample under examination to one of the 7 possible classes of facial expressions, i.e., anger, disgust, fear, happiness, sadness, surprise and neutral, is performed using multiclass SVMs defined in the new space. The experiments were performed using the Cohn-Kanade database and the results show that the above mentioned system can achieve an accuracy of 95.6%.","1551-2541;15512541","CD-ROM:978-1-4244-1566-3; POD:978-1-4244-1565-6","10.1109/MLSP.2007.4414292","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414292","","Data mining;Databases;Euclidean distance;Face recognition;Humans;Informatics;Multidimensional systems;Support vector machines;Video sequences;Virtual reality","emotion recognition;face recognition;image classification;image sequences;support vector machines;video signal processing","Candide facial grid;Cohn-Kanade database;facial expression classification;facial expression recognition;mean Euclidean distance;metric multidimensional scaling;multiclass support vector machines;video sequence","","0","","18","","","27-29 Aug. 2007","","IEEE","IEEE Conference Publications"
"Effect of synaptic weight assignment on spiking neuron response","R. H. Fujii; T. Ichishita","Univ. of Aizu, Aizu-Wakamatsu","Sixth International Conference on Machine Learning and Applications (ICMLA 2007)","20080225","2007","","","217","222","Three synaptic weight assignment schemes were proposed and their effect on the behavior of a spiking neuron was analyzed. To evaluate the proposed synaptic assignment schemes, a feed-forward Spiking Neural Network that can learn to recognize temporal sequences was proposed. This spiking neural network uses two of the proposed synaptic weight assignment schemes in conjunction with a spiking neuron model that uses a simplified linear soma potential function. The robustness and reliability of the proposed spiking neural network system were shown by the high (approximately 99%) temporal sequence recognition rate achieved during testing. Practical hardware implementation issues were also discussed.","","POD:978-0-7695-3069-7","10.1109/ICMLA.2007.16","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4457234","","Artificial neural networks;Biological information theory;Biological neural networks;Biological system modeling;Intersymbol interference;Nerve fibers;Neural networks;Neurofeedback;Neurons;Recurrent neural networks","feedforward neural nets","feedforward spiking neural network;linear soma potential function;spiking neuron response;synaptic weight assignment","","1","","17","","","13-15 Dec. 2007","","IEEE","IEEE Conference Publications"
"Signal Processing with Echo State Networks in the Complex Domain","S. Seth; M. C. Ozturk; J. C. Principe","Computational NeuroEngineering Laboratory, University of Florida, Gainesville, FL, 32611. phone: 352-392-2682; fax: 352-392-0044; e-mail: sohan@ufl.edu","2007 IEEE Workshop on Machine Learning for Signal Processing","20080102","2007","","","408","412","Signal processing in the complex domain is an essential part of signal processing particularly in digital communication systems. Considerable efforts have been made to convert the well established tools of real signal processing such as backpropagation training algorithm for multilayer perceptron to perform in complex domain. In this paper, we propose the echo state network (ESN) approach for complex domain signal processing. The complex ESN (CESN) replaces the real connection weights for the reservoir and readout with complex numbers and the real activation functions with fully complex nonlinearities. CESNs provide much faster and simpler learning compared to other techniques in the literature since ESN does not backpropagate the errors through complex nonlinearities for training but only adapts a feedforward linear readout. Experiment on nonlinear channel equalization show superiority of CESN in terms of lower symbol error rates in addition to the fast and simple training.","1551-2541;15512541","CD-ROM:978-1-4244-1566-3; POD:978-1-4244-1565-6","10.1109/MLSP.2007.4414341","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414341","","Backpropagation algorithms;Digital communication;Digital signal processing;Error analysis;Multilayer perceptrons;Network topology;Phase shift keying;Quadrature amplitude modulation;Signal processing;Signal processing algorithms","backpropagation;multilayer perceptrons;recurrent neural nets;signal processing","backpropagation training algorithm;complex domain signal processing;digital communication system;echo state network;feedforward linear readout;multilayer perceptron;nonlinear channel equalization;recurrent neural net;symbol error rate","","5","","9","","","27-29 Aug. 2007","","IEEE","IEEE Conference Publications"
"Combined Generative-Discriminative Learning for Object Recognition using Local Image Descriptors","A. Nag; D. J. Miller; A. P. Brown; K. J. Sullivan","Penn State University, Department of EE, University Park, PA 16802-2701. E-mail: abhikesh@psu.edu","2007 IEEE Workshop on Machine Learning for Signal Processing","20080102","2007","","","360","365","We present a system for scale and affine invariant recognition of vehicular objects in video sequences. We use local descriptors (SIFT keypoints) from image frames to model the object. These features are claimed in the literature to be highly distinctive and invariant to rotation, scale, and affine transformations. However, since the SIFT keypoints that are extracted from an object are instance-specific (variable), they form a dynamic feature space. This presents certain challenges for classification techniques, which generally require use of the same set of features for every instance of an object to be classified. To resolve this difficulty, we associate the extracted keypoints to the components (representative keypoints) in a mixture model for each target class. While the extracted keypoints are variable, the mixture components are fixed. The mixture models the keypoint features, as well as the location and scale at which each keypoint was detected in the frame. Key- point to component association is achieved via a switching optimization procedure that locally maximizes the joint likelihood of keypoints and their locations and scales with the latter based on an affine transformation. To each mixture component from a class, we link a (first layer) support vector machine (SVM) classifier which votes for or against the hypothesis that the keypoint associated to the component belongs to the model's target class. A second layer SVM pools the votes from the ensemble of SVM classifiers in the first layer and gives the final class decision. We show promising results of experiments for video sequences from the VIVID database.","1551-2541;15512541","CD-ROM:978-1-4244-1566-3; POD:978-1-4244-1565-6","10.1109/MLSP.2007.4414333","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414333","","Databases;Feature extraction;Image recognition;Object recognition;Support vector machine classification;Support vector machines;Target tracking;Vehicle dynamics;Video sequences;Voting","feature extraction;object recognition;optimisation;support vector machines;vehicles","SIFT keypoint;affine invariant recognition;generative-discriminative learning;local image descriptor;object recognition;scale invariant recognition;support vector machine;switching optimization procedure;vehicular object","","2","","5","","","27-29 Aug. 2007","","IEEE","IEEE Conference Publications"
"SEBINI-CABIN: An Analysis Pipeline for Biological Network Inference, with a Case Study in Protein-Protein Interaction Network Reconstruction","R. C. Taylor; M. Singhal; D. S. Daly; K. Domico; A. M. White; D. L. Auberry; K. J. Auberry; B. Hooker; G. Hurst; J. McDermott; W. H. McDonald; D. Pelletier; D. Schmoyer; W. R. Cannon","Pacific Northwest Nat. Lab., Richland","Sixth International Conference on Machine Learning and Applications (ICMLA 2007)","20080225","2007","","","587","593","The Software Environment for Biological Network Inference (SEBINI) has been created to provide an interactive environment for the deployment and testing of network inference algorithms that use high-throughput expression data. Networks inferred from the SEBINI software platform can be further analyzed using the Collective Analysis of Biological Interaction Networks (CABIN), software that allows integration and analysis of protein- protein interaction and gene-to-gene regulatory evidence obtained from multiple sources. In this paper, we present a case study on the SEBINI and CABIN tools for protein-protein interaction network reconstruction. Incorporating the Bayesian Estimator of Protein-Protein Association Probabilities (BEPro) algorithm into the SEBINI toolkit, we have created a pipeline for structural inference and supplemental analysis of protein- protein interaction networks from sets of mass spectrometry bait-prey experiment data.","","POD:978-0-7695-3069-7","10.1109/ICMLA.2007.63","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4457293","","Algorithm design and analysis;Bayesian methods;Bioinformatics;Biological interactions;Inference algorithms;Mass spectroscopy;Pipelines;Proteins;Software algorithms;Software tools","Bayes methods;biology computing;genetics;inference mechanisms;proteins","Byesian Estimator of Protein-Protein Association Probabilities algorithm;Collective Analysis of Biological Interaction Networks;SEBINI software platform;SEBINI toolkit;SEBINI-CABIN;Software Environment for Biological Network Inference;biological network inference;gene-to-gene regulatory evidence;mass spectrometry bait-prey experiment;network inference algorithms;protein-protein interaction network reconstruction","","0","","23","","","13-15 Dec. 2007","","IEEE","IEEE Conference Publications"
"Feature Selection for Non Gaussian Mixture Models","S. Boutemedjet; N. Bouguila; D. Ziou","D&#233;partement d'informatique, Universit&#233; de Sherbrooke","2007 IEEE Workshop on Machine Learning for Signal Processing","20080102","2007","","","69","74","We present in this paper a new approach for unsupervised feature selection for non Gaussian data controlled by a finite mixture of generalized Dirichlet distributions. We model each feature by a mixture of two Beta distributions: one relevant and depends on component labels while the second is uninformative for the clustering. The relevance of each feature is then quantified by the mixture weight associated to the relevant Beta distribution. Experiments in summarizing image collections have shown the effectiveness of our approach.","1551-2541;15512541","CD-ROM:978-1-4244-1566-3; POD:978-1-4244-1565-6","10.1109/MLSP.2007.4414284","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414284","","Application software;Data engineering;Extraterrestrial measurements;Information systems;Machine learning;Multidimensional signal processing;Multidimensional systems;Probability density function;Probability distribution;Systems engineering and theory","feature extraction;image recognition;statistical distributions","Beta distribution;clustering process;generalized Dirichlet distribution;image collection;nonGaussian mixture model;unsupervised feature selection","","2","","14","","","27-29 Aug. 2007","","IEEE","IEEE Conference Publications"
"Multichannel Filtered-Inverse Least Mean Square Algorithms - Development and Analysis","D. Nikolic; B. Vuksanovic","University of Portsmouth, Anglesea Building, Anglesea Road, Portsmouth, PO1 3DJ, UK. phone: +442392842170; e-mail: dragana.nikolic@port.ac.uk","2007 IEEE Workshop on Machine Learning for Signal Processing","20080102","2007","","","324","329","This paper describes the algorithms for multichannel active noise control systems based on adaptive filtered- inverse least-mean-square algorithm (FILMS). General mathematical model of multichannel FILMS (MFILMS) algorithm is developed based on the cross-cancelling structure of the inverse plant used in the algorithm and the update equations for this setup are derived. This approach is robust but its computational load grows rapidly with the number of implemented channels. Methods to develop more efficient realizations using partial updates of the adaptive filters in the system and suppression of the cross-cancellation effects in the inverse plant are described and analyzed in this paper. Simulations are performed to demonstrate the effectiveness of each method and computational loadings are estimated for each derived version of multichannel algorithm.","1551-2541;15512541","CD-ROM:978-1-4244-1566-3; POD:978-1-4244-1565-6","10.1109/MLSP.2007.4414327","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4414327","","Adaptive filters;Algorithm design and analysis;Crosstalk;Delay estimation;Frequency response;Inverse problems;Least mean square algorithms;Least squares approximation;Loudspeakers;Microphones","adaptive filters;least mean squares methods;telecommunication channels","adaptive filter;computational loading;cross-cancelling structure;inverse least mean square algorithm;multichannel active noise control system;multichannel filter","","1","","4","","","27-29 Aug. 2007","","IEEE","IEEE Conference Publications"
