"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6819238,6818488,6819237,6818791,6819140,6818766,6796914,6817944,6816427,6817936,6796437,6797627,6789163,6797397,6792514,6788938,6792369,6570512,6815206,6741541,6810420,6809335,6806033,6805715,6804508,6727447,6701351,6798945,6799098,6787254,6786762,6784605,6786079,6786142,6784636,6785439,6786081,6786103,6786087,6784606,6784592,6784632,6784594,6783327,6782960,6782561,6782554,6781387,6682887,6754764,6779503,6779289,6779514,6778339,6712138,6645367,6775877,6632881,6761586,6615928,6758529,6758697,6758930,6759171,6760837,6761165,6755850,6756290,6757532,6755716,6755296,6753954,6750202,6742888,6745453,6742890,6740235,6740992,6547983,6671378,6738088,6738324,6737950,6736684,6736326,6735969,6735899,6735264,6731669,6733226,6732733,6732588,6732048,6733057,6730683,6730744,6729619,6726074,6726818,6725908",2017/05/04 23:34:40
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Sentiment analysis in twitter using machine learning techniques","M. S. Neethu; R. Rajasree","Dept. of Comput. Sci. & Eng., Coll. of Eng., Trivandrum, India","2013 Fourth International Conference on Computing, Communications and Networking Technologies (ICCCNT)","20140130","2013","","","1","5","Sentiment analysis deals with identifying and classifying opinions or sentiments expressed in source text. Social media is generating a vast amount of sentiment rich data in the form of tweets, status updates, blog posts etc. Sentiment analysis of this user generated data is very useful in knowing the opinion of the crowd. Twitter sentiment analysis is difficult compared to general sentiment analysis due to the presence of slang words and misspellings. The maximum limit of characters that are allowed in Twitter is 140. Knowledge base approach and Machine learning approach are the two strategies used for analyzing sentiments from the text. In this paper, we try to analyze the twitter posts about electronic products like mobiles, laptops etc using Machine Learning approach. By doing sentiment analysis in a specific domain, it is possible to identify the effect of domain information in sentiment classification. We present a new feature vector for classifying the tweets as positive, negative and extract peoples' opinion about products.","","Electronic:978-1-4799-3926-8; POD:978-1-4799-3927-5","10.1109/ICCCNT.2013.6726818","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6726818","Machine Learning Techniques;Sentiment Analysis;Twitter","Entropy;Feature extraction;Speech;Support vector machines;Training;Twitter;Vectors","information retrieval;knowledge based systems;learning (artificial intelligence);natural language processing;pattern classification;social networking (online);text analysis","Twitter sentiment analysis;crowd opinion extraction;domain information;electronic products;feature vector;knowledge base approach;machine learning techniques;opinion classification;opinion identification;sentiment analysis;sentiment classification;sentiment identification;sentiment rich data;social media;source text","","15","1","17","","","4-6 July 2013","","IEEE","IEEE Conference Publications"
"Detection of phishing URLs using machine learning techniques","J. James; Sandhya L.; C. Thomas","SCT Coll. of Eng., Trivandrum, India","2013 International Conference on Control Communication and Computing (ICCC)","20140206","2013","","","304","309","Phishing costs Internet users billions of dollars per year. It refers to luring techniques used by identity thieves to fish for personal information in a pond of unsuspecting Internet users. Phishers use spoofed e-mail, phishing software to steal personal information and financial account details such as usernames and passwords. This paper deals with methods for detecting phishing Web sites by analyzing various features of benign and phishing URLs by Machine learning techniques. We discuss the methods used for detection of phishing Web sites based on lexical features, host properties and page importance properties. We consider various data mining algorithms for evaluation of the features in order to get a better understanding of the structure of URLs that spread phishing. The fine-tuned parameters are useful in selecting the apt machine learning algorithm for separating the phishing sites from benign sites.","","Electronic:978-1-4799-0575-1; POD:978-1-4799-0574-4","10.1109/ICCC.2013.6731669","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6731669","Page rank;Phishing;URL;WHOIS;benign","Classification algorithms;Electronic mail;Feature extraction;Google;Internet;MATLAB;Web pages","Web sites;authorisation;data mining;learning (artificial intelligence);unsolicited e-mail","Internet users;benign sites;data mining algorithms;financial account stealing;host properties;lexical feature analysis;machine learning algorithm selection;page importance properties;passwords;personal information stealing;phishing URL detection;phishing Web site detection;phishing software;spoofed e-mail;usernames","","4","","24","","","13-15 Dec. 2013","","IEEE","IEEE Conference Publications"
"Applying Machine Learning and Audio Analysis Techniques to Insect Recognition in Intelligent Traps","D. F. Silva; V. M. A. D. Souza; G. E. A. P. A. Batista; E. Keogh; D. P. W. Ellis","ICMC, USP - Sao Carlos, Sao Carlos, Brazil","2013 12th International Conference on Machine Learning and Applications","20140410","2013","1","","99","104","Throughout the history, insects have had an intimate relationship with humanity, both positive and negative. Insects are vectors of diseases that kill millions of people every year and, at the same time, insects pollinate most of the world's food production. Consequently, there is a demand for new devices able to control the populations of harmful insects while having a minimal impact on beneficial insects. In this paper, we present an intelligent trap that uses a laser sensor to selectively classify and catch insects. We perform an extensive evaluation of different feature sets from audio analysis and machine learning algorithms to construct accurate classifiers for the insect classification task. Support Vector Machines achieved the best results with a MFCC feature set, which consists of coefficients from frequencies scaled according to the human auditory system. We evaluate our classifiers in multiclass and binary class settings, and show that a binary class classifier that recognizes the mosquito species achieved almost perfect accuracy, assuring the applicability of the proposed intelligent trap.","","CD-ROM:978-1-4799-4154-4; Electronic:978-0-7695-5144-9; POD:978-1-4799-4155-1","10.1109/ICMLA.2013.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6784594","feature extraction;insect classification;intelligent trap;sensor data","Accuracy;Feature extraction;Insects;Mel frequency cepstral coefficient;Radio frequency;Support vector machines;Vectors","diseases;learning (artificial intelligence);optical sensors;pattern classification;pest control;support vector machines","MFCC feature set;audio analysis techniques;beneficial insects;binary class classifier;disease vectors;food production;harmful insects;humanity;insect classification task;insect recognition;intelligent traps;laser sensor;machine learning;support vector machines","","3","","22","","","4-7 Dec. 2013","","IEEE","IEEE Conference Publications"
"A machine learning approach for linux malware detection","K. A. Asmitha; P. Vinod","Dept. of Comput. Sci. & Eng., SCMS Sch. of Eng. & Technol., Ernakulam, India","2014 International Conference on Issues and Challenges in Intelligent Computing Techniques (ICICT)","20140403","2014","","","825","830","The increasing number of malware is becoming a serious threat to the private data as well as to the expensive computer resources. Linux is a Unix based machine and gained popularity in recent years. The malware attack targeting Linux has been increased recently and the existing malware detection methods are insufficient to detect malware efficiently. We are introducing a novel approach using machine learning for identifying malicious Executable Linkable Files. The system calls are extracted dynamically using system call tracer Strace. In this approach we identified best feature set of benign and malware specimens to built classification model that can classify malware and benign efficiently. The experimental results are promising which depict a classification accuracy of 97% to identify malicious samples.","","DVD:978-1-4799-2899-6; Electronic:978-1-4799-2900-9; POD:978-1-4799-2901-6","10.1109/ICICICT.2014.6781387","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6781387","dynamic analysis;feature selection;system call","Accuracy;Malware;Testing","Linux;invasive software;learning (artificial intelligence);pattern classification","Linux malware detection;Unix based machine;benign specimens;classification model;machine learning approach;malicious executable linkable files identification;malware specimens;system call tracer Strace","","4","","17","","","7-8 Feb. 2014","","IEEE","IEEE Conference Publications"
"Nonlinear Appraisal Modeling: An Application of Machine Learning to the Study of Emotion Production","B. Meuleman; K. R. Scherer","Swiss Center for Affective Sci., Univ. of Geneva, Geneva, Switzerland","IEEE Transactions on Affective Computing","20140320","2013","4","4","398","411","Appraisal theory of emotion claims that emotions are not caused by “raw” stimuli, as such, but by the subjective evaluation (appraisal) of those stimuli. Studies that analyzed this relation have been dominated by linear models of analysis. These methods are not ideally suited to examine a basic assumption of many appraisal theories, which is that appraisal criteria interact to differentiate emotions, and hence show nonlinear effects. Studies that did model interactions were either limited in scope or exclusively theory-driven simulation attempts. In the present study, we improve on these approaches using data-driven methods from the field of machine learning. We modeled a categorical emotion response as a function of 25 appraisal predictors, using a large data set on recalled emotion experiences (5,901 cases). A systematic comparison of machine learning models on these data supported the interactive nature of the appraisal-emotion relationship, with the best nonlinear model significantly outperforming the best linear model. The interaction structure was found to be moderately hierarchical. Strong main effects of intrinsic valence and goal compatibility appraisal differentiated positive from negative emotions, while more specific emotions (e.g., pride, irritation, despair) were differentiated by interactions involving agency appraisal and norm appraisal.","1949-3045;19493045","","10.1109/T-AFFC.2013.25","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6645367","Emotion;appraisal theory;interactions;machine learning;modeling","Appraisal;Computational modeling;Data analysis;Decision support systems;Handheld computers;Software","behavioural sciences computing;learning (artificial intelligence)","agency appraisal;appraisal criteria;appraisal-emotion relationship;categorical emotion response;emotion experiences;emotion production;goal compatibility appraisal;intrinsic valence;machine learning;negative emotions;nonlinear appraisal modeling;nonlinear effects;norm appraisal;positive emotions;theory-driven simulation attempts","","5","","42","","20131023","Oct.-Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Machine Learning-Based Runtime Scheduler for Mobile Offloading Framework","H. Eom; P. S. Juste; R. Figueiredo; O. Tickoo; R. Illikkal; R. Iyer","Adv. Comput. & Inf. Syst. Lab., Univ. of Florida, Gainesville, FL, USA","2013 IEEE/ACM 6th International Conference on Utility and Cloud Computing","20140505","2013","","","17","25","Remote offloading techniques have been proposed to overcome the limited resources of mobile platforms by leveraging external powerful resources such as personal work-stations or cloud servers. Prior studies have primarily focused on core mechanisms for offloading. Yet, adaptive scheduling in such systems is important because offloading effectiveness can be influenced by varying network conditions, workload requirements, and load at the target device. In this paper, we present a study on the feasibility of applying machine learning techniques to address the adaptive scheduling problem in mobile offloading framework. The study considers 19 different machine learning algorithms and four workloads, with a dataset obtained through the deployment of an Android-based remote offloading framework prototype on actual mobile and cloud resources. From this set, a subset of machine learning algorithms, which have relatively high scheduling accuracy, is selected to implement an offline offloading scheduler. Finally, by taking computational cost and the scheduling performance into account, we use Instance-Based Learning to evaluate an online adaptive scheduler for mobile offloading. In our evaluation, we observe that an Instance Learning-based online offloading scheduler selects the best scheduling decision in 87.5% instances, in an experiment setup in which an image processing workload is offloaded while subject to varying network bandwidth conditions and the amount of data transfer.","","Electronic:978-0-7695-5152-4; POD:978-1-4799-2574-2","10.1109/UCC.2013.21","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6809335","cloud;energy consumption;machine learning;mobile platform;offloading;scheduling","Bandwidth;Mobile communication;Mobile computing;Processor scheduling;Runtime;Scheduling;Servers","Android (operating system);learning (artificial intelligence);mobile computing;scheduling","Android-based remote offloading framework prototype;adaptive scheduling problem;cloud resource;cloud servers;computational cost;data transfer;external powerful resources;image processing workload;instance learning-based online offloading scheduler;instance-based learning;machine learning;mobile offloading framework;mobile platforms;mobile resource;offline offloading scheduler;offloading effectiveness;online adaptive scheduler evaluation;personal work-stations;runtime scheduler;scheduling performance","","7","","21","","","9-12 Dec. 2013","","IEEE","IEEE Conference Publications"
"Machine-learning methodology for energy efficient routing","M. Masikos; K. Demestichas; E. Adamopoulou; M. Theologou","Inst. of Commun. & Comput. Syst., Athens, Greece","IET Intelligent Transport Systems","20140522","2014","8","3","255","265","Eco-driving assistance systems encourage economical driving behaviour and support the driver in optimising his/her driving style to achieve fuel economy and consequently, emission reductions. Energy efficiency is also one of the most pertinent issues related to the autonomy of fully electric vehicles. This study introduces a novel methodology for energy efficient routing, based on the realisation of dependable energy consumption predictions for the various road segments constituting an actual or potential vehicle route, performed mainly by means of machine-learning functionality. This proposed innovative methodology, the functional architecture implementing it, as well as demonstrative experimental results are presented in this study.","1751-956X;1751956X","","10.1049/iet-its.2013.0006","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6818488","","","electric vehicles;electrical engineering computing;energy conservation;learning (artificial intelligence);road traffic;road vehicles;traffic engineering computing","ecodriving assistance systems;economical driving behaviour;electric vehicles;emission reductions;energy consumption predictions;energy efficient routing;fuel economy;machine learning functionality;machine learning methodology;road segments;vehicle route","","1","","","","","May 2014","","IET","IET Journals & Magazines"
"An Evaluation of Machine Learning Methods to Detect Malicious SCADA Communications","J. M. Beaver; R. C. Borges-Hink; M. A. Buckner","Oak Ridge Nat. Lab., Oak Ridge, TN, USA","2013 12th International Conference on Machine Learning and Applications","20140410","2013","2","","54","59","Critical infrastructure Supervisory Control and Data Acquisition (SCADA) systems have been designed to operate on closed, proprietary networks where a malicious insider posed the greatest threat potential. The centralization of control and the movement towards open systems and standards has improved the efficiency of industrial control, but has also exposed legacy SCADA systems to security threats that they were not designed to mitigate. This work explores the viability of machine learning methods in detecting the new threat scenarios of command and data injection. Similar to network intrusion detection systems in the cyber security domain, the command and control communications in a critical infrastructure setting are monitored, and vetted against examples of benign and malicious command traffic, in order to identify potential attack events. Multiple learning methods are evaluated using a dataset of Remote Terminal Unit communications, which included both normal operations and instances of command and data injection attack scenarios.","","CD-ROM:978-1-4799-4154-4; Electronic:978-0-7695-5144-9; POD:978-1-4799-4155-1","10.1109/ICMLA.2013.105","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6786081","SCADA;critical infrastructure protection;intrusion detection;machine learning;network","Intrusion detection;Learning systems;Machine learning algorithms;Pipelines;SCADA systems;Telemetry","SCADA systems;computer network security;critical infrastructures;industrial control;learning (artificial intelligence);open systems","command and control communication;critical infrastructure monitoring;critical infrastructure systems;cyber security domain;data injection attack;industrial control;machine learning method;malicious SCADA communication detection;network intrusion detection system;open standards;open systems;potential attack event identification;remote terminal unit communication;security threat potential;supervisory control and data acquisition","","5","","23","","","4-7 Dec. 2013","","IEEE","IEEE Conference Publications"
"Extreme Learning Machines [Trends & Controversies]","E. Cambria; G. B. Huang; L. L. C. Kasun; H. Zhou; C. M. Vong; J. Lin; J. Yin; Z. Cai; Q. Liu; K. Li; V. C. M. Leung; L. Feng; Y. S. Ong; M. H. Lim; A. Akusok; A. Lendasse; F. Corona; R. Nian; Y. Miche; P. Gastaldo; R. Zunino; S. Decherchi; X. Yang; K. Mao; B. S. Oh; J. Jeon; K. A. Toh; A. B. J. Teoh; J. Kim; H. Yu; Y. Chen; J. Liu","MIT Media Laboratory","IEEE Intelligent Systems","20140206","2013","28","6","30","59","This special issue includes eight original works that detail the further developments of ELMs in theories, applications, and hardware implementation. In ""Representational Learning with ELMs for Big Data,"" Liyanaarachchi Lekamalage Chamara Kasun, Hongming Zhou, Guang-Bin Huang, and Chi Man Vong propose using the ELM as an auto-encoder for learning feature representations using singular values. In ""A Secure and Practical Mechanism for Outsourcing ELMs in Cloud Computing,"" Jiarun Lin, Jianping Yin, Zhiping Cai, Qiang Liu, Kuan Li, and Victor C.M. Leung propose a method for handling large data applications by outsourcing to the cloud that would dramatically reduce ELM training time. In ""ELM-Guided Memetic Computation for Vehicle Routing,"" Liang Feng, Yew-Soon Ong, and Meng-Hiot Lim consider the ELM as an engine for automating the encapsulation of knowledge memes from past problem-solving experiences. In ""ELMVIS: A Nonlinear Visualization Technique Using Random Permutations and ELMs,"" Anton Akusok, Amaury Lendasse, Rui Nian, and Yoan Miche propose an ELM method for data visualization based on random permutations to map original data and their corresponding visualization points. In ""Combining ELMs with Random Projections,"" Paolo Gastaldo, Rodolfo Zunino, Erik Cambria, and Sergio Decherchi analyze the relationships between ELM feature-mapping schemas and the paradigm of random projections. In ""Reduced ELMs for Causal Relation Extraction from Unstructured Text,"" Xuefeng Yang and Kezhi Mao propose combining ELMs with neuron selection to optimize the neural network architecture and improve the ELM ensemble's computational efficiency. In ""A System for Signature Verification Based on Horizontal and Vertical Components in Hand Gestures,"" Beom-Seok Oh, Jehyoung Jeon, Kar-Ann Toh, Andrew Beng Jin Teoh, and Jaihie Kim propose a novel paradigm for hand signature biometry- for touchless applications without the need for handheld devices. Finally, in ""An Adaptive and Iterative Online Sequential ELM-Based Multi-Degree-of-Freedom Gesture Recognition System,"" Hanchao Yu, Yiqiang Chen, Junfa Liu, and Guang-Bin Huang propose an online sequential ELM-based efficient gesture recognition algorithm for touchless human-machine interaction.","1541-1672;15411672","","10.1109/MIS.2013.140","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6733226","ELM;Kinect;OS-ELM;cloud computing;computation outsourcing;deep networks;ensemble;evolutionary optimization;extreme learning machine;hand gesture signature verification;human-computer interaction;knowledge extraction;memetic computation;meta meme;online sequential ELM;partitioned ELM;random permutations;random projections;representational learning;signature biometrics;text mining;visualization","Adaptive learning;Artificial intelligence;Big data;Biological neural networks;Data visualization;Gesture recognition;Learning systems;Machine learning;Nonhomogeneous media;Special issues and sections","","","","84","","4","","","Nov.-Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Automatic Grading of Computer Programs: A Machine Learning Approach","S. Srikant; V. Aggarwal","","2013 12th International Conference on Machine Learning and Applications","20140410","2013","1","","85","92","The automatic evaluation of computer programs is a nascent area of research with a potential for large-scale impact. Extant program assessment systems score mostly based on the number of test-cases passed, providing no insight into the competency of the programmer. In this paper, we present a machine learning framework to automatically grade computer programs. We propose a set of highly-informative features, derived from the abstract representations of a given program, that capture the program's functionality. These features are then used to learn a model to grade the programs, which are built against evaluations done by experts on the basis of a rubric. We show that regression modeling based on the given features provide much better grading than the ubiquitous test-case-pass based grading and rivals the grading accuracy of other open-response problems such as essay grading. We also show that our novel features add significant value over and above basic keyword/expression count features. In addition to this, we propose a novel way of posing computer-program grading as a one-class modeling problem. Our preliminary investigations in the same show promising results and suggest an implicit correlation of our features with the proposed grading-levels (rubric). To the best of the authors' knowledge, this is the first time machine learning has been applied to the problem of grading programs. The work is timely with regard to the recent boom in Massively Online Open Courseware (MOOCs), which promises to produce a significant amount of hand-graded digitized data.","","CD-ROM:978-1-4799-4154-4; Electronic:978-0-7695-5144-9; POD:978-1-4799-4155-1","10.1109/ICMLA.2013.22","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6784592","Abstract Syntax Trees;Assessment of Computer Programs;MOOC;One-Class Modeling;Regression;Rubric","Abstracts;Computers;Context;Feature extraction;Grammar;Measurement;Programming","courseware;learning (artificial intelligence);program testing;regression analysis;ubiquitous computing","MOOC;abstract representations;automatic computer program evaluation;automatic computer-program grading;expression count features;extant program assessment system score;hand-graded digitized data;highly-informative features;keyword count features;machine learning framework;massively online open courseware;one-class modeling problem;open-response problems;program functionality;regression modeling;ubiquitous test-case-pass based grading","","0","","16","","","4-7 Dec. 2013","","IEEE","IEEE Conference Publications"
