"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7838256,7838132,7838298,7838264,7838142,7838161,7838150,7838190,7838274,7838212,7838140,7838247,7838233,7838193,7838152,7838281,7838116,7838262,7838135,7838160,7838124,7838295,7838288,7838189,7838242,7838287,7838188,7838194,7838153,7838263,7838200,7838296,7838143,7838286,7838114,7838271,7838245,7838209,7838208,7838197,7838266,7838128,7838277,7838171,7838123,7838155,7838127,7838174,7838217,7838276,7838170,7838178,7838195,7838122,7838154,7838273,7838255,7838201,7838131,7838126,7838268,7838181,7838157,7838219,7838297,7838203,7838213,7838205,7838167,7838165,7838250,7838139,7838163,7838240,7838292,7838177,7838285,7838227,7838121,7838282,7838137,7838272,7838254,7838186,7838224,7838232,7838118,7838238,7838210,7838130,7838279,7838125,7838267,7838134,7838172,7838290,7838180,7838257,7838175,7838218",2017/05/04 23:58:40
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Probabilistic Expert Systems for Reasoning in Clinical Depressive Disorders","B. Ojeme; A. Mbogho; T. Meyer","Dept. of Comput. Sci., Univ. of Cape Town, Cape Town, South Africa","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","599","604","Like other real-world problems, reasoning in clinical depression presents cognitive challenges for clinicians. This is due to the presence of co-occuring diseases, incomplete data, uncertain knowledge, and the vast amount of data to be analysed. Current approaches rely heavily on the experience, knowledge, and subjective opinions of clinicians, creating scalability issues. Automating this process requires a good knowledge representation technique to capture the knowledge of the domain experts, and multidimensional inferential reasoning approaches that can utilise a few bits and pieces of information for efficient reasoning. This study presents knowledge-based system with variants of Bayesian network models for efficient inferential reasoning, translating from available fragmented depression data to the desired information in a visually interpretable and transparent manner. Mutual information, a Conditional independence test-based method was used to learn the classifiers.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0105","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838209","Bayesian networks;depressive disorders;expert systems;graphical models;inferential reasoning;probability","Cognition;Eigenvalues and eigenfunctions;Feature extraction;Graphical models;Mutual information;Principal component analysis;Probabilistic logic","belief networks;expert systems;inference mechanisms;learning (artificial intelligence);medical diagnostic computing;pattern classification","Bayesian network;classifier learning;clinical depressive disorders;conditional independence test-based method;inferential reasoning;knowledge representation technique;knowledge-based system;multidimensional inferential reasoning approach;mutual information;probabilistic expert systems;scalability issues","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Iteratively Learning a Liver Segmentation Using Probabilistic Atlases: Preliminary Results","J. Domingo; E. Dura; E. Göçeri","Dept. of Comput. Sci., Univ. of Valencia, Valencia, Spain","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","593","598","This works deals with the concept of liver segmentation by using a priori information based on probabilistic atlases and segmentation learning based of previous steps. A probabilistic atlas is here understood as a probability or membership map that tells how likely is that a point belongs to a shape drawn from the shape distribution at hand. We devise a procedure to segment Perfusion Magnetic Resonance liver images that combines both: a probabilistic atlas of the liver and a segmentation algorithm based on global information of previous simpler segmentation steps, local information from close segmented slices and finally a mathematical morphology procedure, namely viscous reconstruction, to fill the shape. Preliminary results of the algorithm are provided.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0104","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838208","liver segmentation;probabilistic atlas;viscous reconstruction","Image reconstruction;Image segmentation;Liver;Magnetic resonance imaging;Probabilistic logic;Shape;Two dimensional displays","biomedical MRI;image reconstruction;image segmentation;learning (artificial intelligence);liver;mathematical morphology;medical image processing;probability","iterative learning;liver segmentation;local information;mathematical morphology;membership map;perfusion magnetic resonance liver images;probabilistic atlas;segmentation learning;shape distribution;viscous reconstruction","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Feedforward Neural Networks for Predicting the Duration of Maintained Software Projects","C. López-Martín","Dept. of Inf. Syst., Univ. de Guadalajara, Guadalajara, Mexico","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","528","533","Once a software project has been developed and delivered, any modification to it corresponds to maintenance. Software maintenance (SM) involves modifications to keep a software project usable in a changed or a changing environment, reactive modifications to correct discovered faults, and modifications to improve performance or maintainability. Since the duration of SM should be predicted, in this study, after a statistical analysis of projects maintained on several platforms and programming languages generations, data sets were selected for training and testing multilayer feedforward neural networks (i.e., multilayer perceptron, MLP). These data sets were obtained from the International Software Benchmarking Standards Group. Results based on Wilcoxon statistical tests show that prediction accuracy with the MLP is statistically better than that with the statistical regression models when software projects were maintained on (1) Mid Range platform and coded in programming languages of third generation, and (2) Multi platform and coded in programming languages of fourth generation.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0093","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838197","ISBSG;Software engineering;multilayer feedforward neural network;software maintenance duration prediction;statistical regression","Computer languages;Data models;Guidelines;Maintenance engineering;Neural networks;Predictive models;Software","feedforward neural nets;multilayer perceptrons;project management;regression analysis;software maintenance;software management","MLP;SM;Wilcoxon statistical tests;data sets;feedforward neural networks;international software benchmarking standards group;multilayer perceptron;programming languages generations;reactive modifications;software maintenance;software projects;statistical analysis;statistical regression models;testing multilayer feedforward neural networks","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Assessing Threat of Adversarial Examples on Deep Neural Networks","A. Graese; A. Rozsa; T. E. Boult","Vision & Security Technol. (VAST) Lab., Univ. of Colorado, Colorado Springs, Colorado Springs, CO, USA","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","69","74","Deep neural networks are facing a potential security threat from adversarial examples, inputs that look normal but cause an incorrect classification by the deep neural network. For example, the proposed threat could result in hand-written digits on a scanned check being incorrectly classified but looking normal when humans see them. This research assesses the extent to which adversarial examples pose a security threat, when one considers the normal image acquisition process. This process is mimicked by simulating the transformations that normally occur in of acquiring the image in a real world application, such as using a scanner to acquire digits for a check amount or using a camera in an autonomous car. These small transformations negate the effect of the carefully crafted perturbations of adversarial examples, resulting in a correct classification by the deep neural network. Thus just acquiring the image decreases the potential impact of the proposed security threat. We also show that the already widely used process of averaging over multiple crops neutralizes most adversarial examples. Normal preprocessing, such as text binarization, almost completely neutralizes adversarial examples. This is the first paper to show that for text driven classification, adversarial examples are an academic curiosity, not a security threat.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0020","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838124","","Agriculture;Cameras;MIMICs;Machine learning;Neural networks;Security;Training","handwritten character recognition;image classification;neural nets;optical character recognition;security of data;text analysis","adversarial examples;deep neural networks;hand-written digits;image classification;normal image acquisition;security threat;text driven classification;threat assessment","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Water Fixture Identification in Smart Housing: A Domain Knowledge Based Case Study","Y. Gao; D. Hou; N. Banerjee; S. Banerjee","Clarkson Univ., Potsdam, NY, USA","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","904","909","In current practice, smart housing environments often over-install smart sensors on every fixture and log data from them at high sampling rates, resulting in more data being collected than is necessary. Fixture identification offers a possible alternative to reduce the number of sensors installed and the amount of data collected in smart housing. Fixture identification applies classifiers to label utility consumption data aggregated at the apartment level by the specific fixture that actually contributes the data, such as the shower or the kitchen sink. Successful fixture identification can be used to educate tenants, optimize the resource supply strategy, and offer a smart solution for detecting abnormal usage activities. In this paper, we report a case study of water fixture identification by using support vector machines (SVMs) to perform fixture classification. We use the Smart Housing Dataset from Clarkson University, which comprises of one academic year of tenant activities from 12 student apartments. Our results show that the proposed approach achieves an average accuracy between 78% to 87.8% for identifying hot water fixtures including kitchen sink, bathroom sink and shower. As a result, the number of smart meters per apartment is reduced from 7 to 3, one for hot water, one for cold water, and the third for toilet. The novelty of our study lies in the feature selection process, which is guided by our domain knowledge of water fixture characteristics and the correlation between water fixture usage and other user behavior in the apartments. We describe our proposed features, their rationale, and their effect on classification performance.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0162","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838266","Activity Analysis;Fixture Identification;Smart Housing;Support Vector Machines","Feature extraction;Intelligent sensors;Monitoring;Smart meters;Water conservation;Water resources","feature selection;home automation;pattern classification;support vector machines;water","Clarkson University;SVMs;data collection;domain knowledge based case study;feature selection process;fixture classification;resource supply strategy;smart housing dataset;smart housing environments;smart meters;smart sensors;support vector machines;utility consumption data;water fixture identification","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Predicting Future Agent Motions for Dynamic Environments","F. Previtali; A. Bordallo; L. Iocchi; S. Ramamoorthy","","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","94","99","Understanding activities of people in a monitored environment is a topic of active research, motivated by applications requiring context-awareness. Inferring future agent motion is useful not only for improving tracking accuracy, but also for planning in an interactive motion task. Despite rapid advances in the area of activity forecasting, many state-of-the-art methods are still cumbersome for use in realistic robots. This is due to the requirement of having good semantic scene and map labelling, as well as assumptions made regarding possible goals and types of motion. Many emerging applications require robots with modest sensory and computational ability to robustly perform such activity forecasting in high density and dynamic environments. We address this by combining a novel multi-camera tracking method, efficient multi-resolution representations of state and a standard Inverse Reinforcement Learning (IRL) technique, to demonstrate performance that is better than the state-of-the-art in the literature. In this framework, the IRL method uses agent trajectories from a distributed tracker and estimates a reward function within a Markov Decision Process (MDP) model. This reward function can then be used to estimate the agent's motion in future novel task instances. We present empirical experiments using data gathered in our own lab and external corpora (VIRAT), based on which we find that our algorithm is not only efficiently implementable on a resource constrained platform but is also competitive in terms of accuracy with state-of-the-art alternatives (e.g., up to 20% better than the results reported in [1]).","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0024","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838128","Activity Forecasting;Inverse Reinforcement Learning;Multiple Object Tracking","Cameras;Estimation;Forecasting;Robot sensing systems;Tracking;Trajectory","Markov processes;cameras;decision theory;image motion analysis;image representation;image resolution;learning (artificial intelligence);multi-agent systems;object tracking","IRL technique;MDP model;Markov decision process;activity forecasting;agent trajectory;context-awareness;distributed tracker;dynamic environments;future agent motion prediction;interactive motion task planning;map labelling;multicamera tracking method;multiresolution state representations;realistic robots;resource constrained platform;reward function estimation;semantic scene;standard inverse reinforcement learning technique","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Linear Discriminant Analysis for Large-Scale Data: Application on Text and Image Data","E. I. G. Nassara; E. Grall-Maës; M. Kharouf","Charles Delaunay Inst., Univ. of Technol. of Troyes, Troyes, France","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","961","964","Linear Discriminant Analysis (LDA) is a technique which is frequently used to extract discriminative features that preserve the class separability. LDA involves matrices eigen decomposition which can be computationally expensive in both time and memory, in particular when the number of samples and the number of features are large. This is the case for text and image data sets where the dimension can reach in order of hundreds of thousands or more. In this paper, we propose an efficient algorithm Fast-LDA to handle large scale data for discriminant analysis. The proposed approach uses a feature extraction method based on random projection to reduce the dimensionality and then perform LDA in the reduced space. By reducing data dimension, we reduce the complexity of data analysis. The accuracy and the computational time of the proposed approach are provided for a wide variety of real image and text data sets. The results show the relevance of the proposed method compared to other methods.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0173","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838277","Fast SVD;LDA;dimension reduction;large scale data","Algorithm design and analysis;Approximation algorithms;Eigenvalues and eigenfunctions;Feature extraction;Linear discriminant analysis;Matrix decomposition;Training","computational complexity;data analysis;data reduction;feature extraction;image processing;statistical analysis;text analysis","LDA;algorithm Fast-LDA;computational time;data analysis complexity reduction;data dimension reduction;dimensionality reduction;discriminative feature extraction;image data set;large-scale data handling;linear discriminant analysis;matrices eigen decomposition;random projection;text data set","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"A Privacy-Preserving Solution for the Bipartite Ranking Problem","N. S. Faramarzi; E. Ayday; H. A. Guvenir","Comput. Eng. Dept., Bilkent Univ., Ankara, Turkey","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","375","380","In this paper, we propose an efficient solution for the privacy-preserving of a bipartite ranking algorithm. The bipartite ranking problem can be considered as finding a function that ranks positive instances (in a dataset) higher than the negative ones. However, one common concern for all the existing schemes is the privacy of individuals in the dataset. That is, one (e.g., a researcher) needs to access the records of all individuals in the dataset in order to run the algorithm. This privacy concern puts limitations on the use of sensitive personal data for such analysis. The RIMARC (Ranking Instances by Maximizing Area under the ROC Curve) algorithm solves the bipartite ranking problem by learning a model to rank instances. As part of the model, it learns weights for each feature by analyzing the area under receiver operating characteristic (ROC) curve. RIMARC algorithm is shown to be more accurate and efficient than its counterparts. Thus, we use this algorithm as a building-block and provide a privacy-preserving version of the RIMARC algorithm using homomorphic encryption and secure multi-party computation. Our proposed algorithm lets a data owner outsource the storage and processing of its encrypted dataset to a semi-trusted cloud. Then, a researcher can get the results of his/her queries (to learn the ranking function) on the dataset by interacting with the cloud. During this process, neither the researcher nor the cloud learns any information about the raw dataset. We prove the security of the proposed algorithm and show its efficiency via experiments on real data.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0067","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838171","Bipartite Ranking Problem;Data mining;Privacy-Preserving","Algorithm design and analysis;Data privacy;Encryption;Hospitals;Receivers","cloud computing;cryptography;data privacy;graph theory;outsourcing;sensitivity analysis;storage management;trusted computing","RIMARC;bipartite ranking problem;dataset privacy;encrypted dataset processing;homomorphic encryption;multiparty computation;privacy-preserving solution;ranking instances by maximizing area under the ROC curve;semitrusted cloud;sensitive personal data","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Infrared Colorization Using Deep Convolutional Neural Networks","M. Limmer; H. P. A. Lensch","Daimler AG, Ulm, Germany","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","61","68","This paper proposes a method for transferring the RGB color spectrum to near-infrared (NIR) images using deep multi-scale convolutional neural networks. A direct and integrated transfer between NIR and RGB pixels is trained. The trained model does not require any user guidance or a reference image database in the recall phase to produce images with a natural appearance. To preserve the rich details of the NIR image, its high frequency features are transferred to the estimated RGB image. The presented approach is trained and evaluated on a real-world dataset containing a large amount of road scene images in summer. The dataset was captured by a multi-CCD NIR/RGB camera, which ensures a perfect pixel to pixel registration.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0019","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838123","Bilateral Filter;CNN;Colorization;DNN;Multi-scale;NIR;Near Infrared;Neural Networks","Cameras;Convolution;Feature extraction;Gray-scale;Image color analysis;Neural networks;Roads","CCD image sensors;feedforward neural nets;image colour analysis;image registration;image resolution;infrared imaging;roads;traffic engineering computing","NIR pixels;RGB color spectrum;RGB pixels;advanced driver assistance systems;deep multiscale convolutional neural networks;infrared colorization;multi CCD NIR camera;multi CCD RGB camera;near-infrared images;pixel-to-pixel registration;real-world dataset;road scene images","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Density-Based Data Pruning Method for Deep Reinforcement Learning","T. Rojanaarpa; I. Kataeva","Denso Corp., Nisshin, Japan","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","266","271","We present a density-based Data Pruning method for Deep Reinforcement Learning (DRL) to improve learning stability and long-term memory in rare situations. The method controls density distribution in the experience pool by discarding high correlation data and preserving rare and unique data. We apply our method to Deep Q-networks (DQN) and Deep Deterministic Policy Gradients (DDPG) for testing in discrete and continuous action space, respectively. We evaluate our method on path following tasks in a simulated physical environment. Compared to other conventional methods such as First-In-First-Out (FIFO), our method provides a significant improvement in performance and learning stability, the average cumulative reward is increased by up to 21% and the standard deviation of the cumulative reward over multiple trials is reduced by 80%. In addition, long-term memory improvement is shown as the agent can remember and perform a behavior corresponding to a past rare event.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0051","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838155","","Correlation;Indexes;Learning (artificial intelligence);Roads;Stability analysis;Standards;Training","data handling;learning (artificial intelligence)","continuous action space;deep deterministic policy gradients;deep q-networks;deep reinforcement learning;density distribution;density-based data pruning method;discrete action space;high correlation data;learning stability;long-term memory;long-term memory improvement;simulated physical environment","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
