"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5644947,5643665,5643833,5640378,5570879,5635898,5634780,5629203,5630158,5627902,5631325,5628077,5621702,5619803,4770093,5378480,5432190,5610621,5607247,5600028,5605463,5605630,5596571,5596677,5596611,5602612,5596450,5596602,5596837,5596483,5599714,5599251,5589222,5589161,5597767,5597815,5594908,5589479,5591574,5586067,5559056,5584156,5583489,5584327,5581576,5580672,5580764,5580753,5580591,5572578,5473105,5512622,5578244,5569681,5566567,5306063,5562870,5562752,5563288,5561603,5559230,5558956,5558313,5558959,5558874,5552917,5554289,5378489,5548373,5548086,5546471,5544275,5542837,5543185,5538269,5538255,5535431,5534969,5473215,5538315,5532816,5529600,5521533,5523432,5523398,5518540,5514717,5514561,5508526,5510700,5509835,5504793,5501724,5503007,5404381,5497471,5493447,5492080,5489681,5489503",2017/05/04 23:41:48
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"The model of medical diagnosis based on machine adaptive learning","X. Lu; Xiangshen Li","Department of Computer Teaching, Shan xi Medical University, Taiyuan, China","2010 Sixth International Conference on Natural Computation","20100923","2010","6","","2808","2811","In order to achieve an accurate model of computer-aided diagnosis, an adaptive machine learning method based on fuzzy mathematics was proposed and used to develop the model. In this method, a fixed-step search algorithm was adopted to train the machine to establish the model, which is optimized through adjusting related parameters and continually increasing the value of object parameter (OPT) until reaching the satisfactory terminal conditions. A sample was selected in order to test the effectiveness of the method. Comparing the results between expert's diagnosis and model-based diagnosis in 146 acute cerebral infarction patients in Department of Neurology in the First Affiliated Hospital of Shanxi Medical University, the discrepancies are minimal. Furthermore, the accuracy rate is up to 90.7% in diagnosis of 86 outpatients. As the result, the model constructed by the method is effective and can be used in the practical medical diagnosis.","2157-9555;21579555","Electronic:978-1-4244-5961-2; POD:978-1-4244-5958-2","10.1109/ICNC.2010.5583489","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5583489","fuzzy math;object parameter;proximity degree","Adaptation model;Computational modeling;Computers;Diseases;Mathematical model;Medical diagnostic imaging;Optimized production technology","fuzzy set theory;learning (artificial intelligence);medical computing;patient diagnosis","adaptive machine learning method;computer-aided diagnosis;expert diagnosis;fixed-step search algorithm;fuzzy mathematics;machine adaptive learning;model-based diagnosis;object parameter","","1","","8","","","10-12 Aug. 2010","","IEEE","IEEE Conference Publications"
"Classification of Seed Cotton Yield Based on the Growth Stages of Cotton Crop Using Machine Learning Techniques","J. K. S.; K. S.; V. M. S.; R. P.; G. S.; M. E.","G.R. Govindarajulu Sch. of Appl. Comput. Technol., Bharathiar Univ., Coimbatore, India","2010 International Conference on Advances in Computer Engineering","20100729","2010","","","312","315","Cotton, popularly known as ???White Gold??? has been an important commercial crop of national significance due to the immense influence of its rural economy. Cotton seed is an important and critical link in the chain of agricultural activities extending farmer industry linkage. Cotton yield is associated with high quality seed as the seed contains in itself the blue print for the agrarian prosperity in incipient form. Transfer of technology to identify the quality of seeds is gaining importance. Hence this work employs machine learning approach to classify the quality of seeds based on the different growth stages of the cotton crop. Machine learning techniques – Naïve Bayes Classifier, Decision Tree Classifier and Multilayer Perceptron were applied for training the model. Features are extracted from a set of 900 records of different categories to facilitate training and implementation. The performance of the model was evaluated using 10 -fold cross validation. The results obtained show that Decision Tree Classifier and Multilayer Perceptron provides the same accuracy in classifying the seed cotton yield. The time taken to build the model is higher in Multilayer Perceptron as compared to the Decision Tree Classifier.","","Electronic:978-1-4244-7155-3; POD:978-1-4244-7154-6","10.1109/ACE.2010.71","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5532816","Classification;Growth stages of Cotton;Machine Learning;Seed cotton yield","Classification tree analysis;Cotton;Couplings;Crops;Decision trees;Feature extraction;Gold;Machine learning;Multilayer perceptrons;Textile industry","","","","0","","5","","","20-21 June 2010","","IEEE","IEEE Conference Publications"
"A Sparse Learning Machine for High-Dimensional Data with Application to Microarray Gene Analysis","Q. Cheng","Southern Illinois University, Carbondale","IEEE/ACM Transactions on Computational Biology and Bioinformatics","20101101","2010","7","4","636","646","Extracting features from high-dimensional data is a critically important task for pattern recognition and machine learning applications. High-dimensional data typically have much more variables than observations, and contain significant noise, missing components, or outliers. Features extracted from high-dimensional data need to be discriminative, sparse, and can capture essential characteristics of the data. In this paper, we present a way to constructing multivariate features and then classify the data into proper classes. The resulting small subset of features is nearly the best in the sense of Greenshtein's persistence; however, the estimated feature weights may be biased. We take a systematic approach for correcting the biases. We use conjugate gradient-based primal-dual interior-point techniques for large-scale problems. We apply our procedure to microarray gene analysis. The effectiveness of our method is confirmed by experimental results.","1545-5963;15455963","","10.1109/TCBB.2009.8","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4770093","High-dimensional data, feature selection, persistence, bias, convex optimization, primal-dual interior-point optimization, cancer classification, microarray gene analysis.","Bioinformatics;Cancer;Data mining;Feature extraction;Large-scale systems;Machine learning;Pattern analysis;Pattern recognition;Support vector machine classification;Support vector machines","biology computing;feature extraction;genetics;learning (artificial intelligence)","Greenshtein persistence;conjugate gradient-based primal-dual interior-point techniques;feature extraction;high-dimensional data;large-scale problems;machine learning;microarray gene analysis;multivariate features;pattern recognition;sparse learning machine","Artificial Intelligence;Gene Expression Profiling;Multivariate Analysis;Oligonucleotide Array Sequence Analysis;Pattern Recognition, Automated","7","","38","","20090202","October 2010","","IEEE","IEEE Journals & Magazines"
"Model selection for support vector machines: Advantages and disadvantages of the Machine Learning Theory","D. Anguita; A. Ghio; N. Greco; L. Oneto; S. Ridella","Department of Biophysical and Electronic Engineering, University of Genova, Via Opera Pia 11A, I-16145, Italy","The 2010 International Joint Conference on Neural Networks (IJCNN)","20101014","2010","","","1","8","A common belief is that Machine Learning Theory (MLT) is not very useful, in pratice, for performing effective SVM model selection. This fact is supported by experience, because well-known hold-out methods like cross-validation, leave-one-out, and the bootstrap usually achieve better results than the ones derived from MLT. We show in this paper that, in a small sample setting, i.e. when the dimensionality of the data is larger than the number of samples, a careful application of the MLT can outperform other methods in selecting the optimal hyperparameters of a SVM.","2161-4393;21614393","Electronic:978-1-4244-6918-5; POD:978-1-4244-6916-1","10.1109/IJCNN.2010.5596450","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5596450","","Support vector machines","learning (artificial intelligence);support vector machines","MLT;SVM model selection;machine learning theory;optimal hyperparameters selection;support vector machines","","10","","30","","","18-23 July 2010","","IEEE","IEEE Conference Publications"
"Machine Learning Methods for Ontology Mining","P. Sheu; H. Yu; C. V. Ramamoorthy; A. K. Joshi; L. A. Zadeh","","Semantic Computing","20100924","2010","","","131","153","This chapter contains sections titled: <br> Introduction: Ontology Mining <br> Structural Learning Algorithms <br> Distance-Based Algorithms <br> References","","97804705882","10.1002/9780470588222.ch8","http://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=5559056.pdf&bkn=5558999&pdfType=chapter","","","","","","","","","2010","","20100826","","Wiley-IEEE Press","Wiley-IEEE Press eBook Chapters"
"Malware Detection on Mobile Devices Using Distributed Machine Learning","A. S. Shamili; C. Bauckhage; T. Alpcan","Bonn-Aachen Int. Center for Inf. Technol., Aachen, Germany","2010 20th International Conference on Pattern Recognition","20101007","2010","","","4348","4351","This paper presents a distributed Support Vector Machine (SVM) algorithm in order to detect malicious software (malware) on a network of mobile devices. The light-weight system monitors mobile user activity in a distributed and privacy-preserving way using a statistical classification model which is evolved by training with examples of both normal usage patterns and unusual behavior. The system is evaluated using the MIT reality mining data set. The results indicate that the distributed learning system trains quickly and performs reliably. Moreover, it is robust against failures of individual components.","1051-4651;10514651","Electronic:978-1-4244-7541-4; POD:978-1-4244-7542-1","10.1109/ICPR.2010.1057","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5597767","","Data mining;Malware;Mobile communication;Mobile handsets;Support vector machines;Training","data mining;invasive software;learning (artificial intelligence);mobile computing;statistical analysis;support vector machines;user interfaces","MIT reality mining data set;distributed machine learning;malicious software detection;malware detection;mobile devices;mobile user activity;statistical classification model;support vector machine","","8","10","13","","","23-26 Aug. 2010","","IEEE","IEEE Conference Publications"
"Machine learning approaches for customized docking scores: Modeling of inhibition of Mycobacterium tuberculosis enoyl acyl carrier protein reductase","G. B. Fogel; J. Tran; S. Johnson; D. Hecht","Natural Selection, Inc. 9330 Scranton Rd., Suite 150, San Diego, CA USA","2010 IEEE Symposium on Computational Intelligence in Bioinformatics and Computational Biology","20100715","2010","","","1","6","Machine learning algorithms were used for feature selection and model generation of customized docking score functions for known inhibitors of Mycobacterium tuberculosis enoyl acyl carrier protein reductase. The features included small molecule descriptors derived from MOE, Accord, and Molegro as well as in silico docking energies/scores from GOLD and Autodock. The resulting models can be used to identify key descriptors for enoyl acyl carrier protein reductase inhibition and are useful for high-throughput screening of novel drug compounds. This paper also evaluates and contrasts several strategies for model generation for quantitative structure-activity relationships.","","Electronic:978-1-4244-6768-6; POD:978-1-4244-6766-2","10.1109/CIBCB.2010.5510700","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5510700","","Artificial neural networks;Chemicals;Computer science;Drugs;Inhibitors;Linear regression;Machine learning;Principal component analysis;Proteins;Research and development","biology computing;learning (artificial intelligence);macromolecules;proteins","Mycobacterium tuberculosis;customized docking score function;drug compounds;enoyl acyl carrier protein reductase;feature selection;inhibition modeling;machine learning;model generation;quantitative structure-activity relationships","","2","","23","","","2-5 May 2010","","IEEE","IEEE Conference Publications"
"Opportunistically supported ubiquitous localization: Machine learning enhancements","M. Papandrea","University of Applied Sciences of Southern Switzerland, SUPSI, 6982 Manno, Switzerland","2010 IEEE International Symposium on "A World of Wireless, Mobile and Multimedia Networks" (WoWMoM)","20100803","2010","","","1","2","A lot of work has already been done on the area of localization of mobile nodes, but there still exist numerous open issues. The constant progress in technology gives the opportunity to obtain efficient, in terms of cost and accuracy, localization services, and likewise it increases the number of challenges to be considered. The main problems related to the localization of mobile devices concern with the heterogeneity of visited environments and interested hardware platforms, the energy and computational constraints imposed by the devices and the choice of appropriate tracking technologies. The most important goal in the localization research area is to provide a very accurate positioning service, regardless the surrounding environment. For my PhD research I propose an innovative system for ubiquitous localization which does not rely on backend servers (each node performs a self-localization) and whose reference platform is a new generation mobile phone. This system exploits the sensors embedded on such devices to perform positioning and it is further assisted by opportunistic exchange of information among neighboring nodes. By means of this system, a node is able to classify its movements by continuously refining a self-movement-model (machine learning techniques), thus assisting the localization procedure itself. The purpose of this document is to briefly describe the state of the art in localization, and to outline my planned PhD research.","","Electronic:978-1-4244-7265-9; POD:978-1-4244-7264-2; USB:978-1-4244-7263-5","10.1109/WOWMOM.2010.5534969","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5534969","","Global Positioning System;Hidden Markov models;Machine learning;Mobile handsets;Performance evaluation;Predictive models;Sensors","","","","0","","","","","14-17 June 2010","","IEEE","IEEE Conference Publications"
"Identifying Chinese personal names based on Support Vector Machines and transformation-based error-driven learning","Wei Zhao; Dan Li; Yafei Wang","School of Information Technology, Jilin Agricultural University, Changchun 130018, China","2010 The 2nd International Conference on Industrial Mechatronics and Automation","20100803","2010","2","","275","278","Recognition of Chinese personal name is emphasis and difficulty for unknown words recognition. If the problem is effectively solved, then it will improve the precision of unknown words recognition. The paper presents a method of Chinese name recognition based on Support Vector Machines (SVM) and transformation-based error-driven learning. Using the transformation-based learning approach to correct the identification results of SVM. Transformation rules effectively deal with the special cases of language phenomenon and improve the performance of SVM. Experiments show that the method is efficient in identifying person names from Chinese texts. In open test, the precision, recall, and F-measure are improved.","","Electronic:978-1-4244-7656-5; POD:978-1-4244-7653-4","10.1109/ICINDMA.2010.5538315","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5538315","Chinese names recognition;support vector machines;transformation-based error-driven learning","Automation;Computer errors;Error correction;Hidden Markov models;Learning systems;Machine learning;Mechatronics;Space technology;Support vector machines;Text recognition","","","","0","","10","","","30-31 May 2010","","IEEE","IEEE Conference Publications"
"Learning Machine Learning: A Case Study","N. Lavesson","School of Computing, Blekinge Institute of Technology, Ronneby, Sweden","IEEE Transactions on Education","20101101","2010","53","4","672","676","This correspondence reports on a case study conducted in the Master's-level Machine Learning (ML) course at Blekinge Institute of Technology, Sweden. The students participated in a self-assessment test and a diagnostic test of prerequisite subjects, and their results on these tests are correlated with their achievement of the course's learning objectives.","0018-9359;00189359","","10.1109/TE.2009.2038992","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5378480","Artificial intelligence (AI);education;learning systems;prior knowledge;study results","Artificial intelligence;Automatic testing;Computer science;Educational institutions;Europe;Informatics;Learning systems;Machine learning;Mathematics;Programming profession","education;learning (artificial intelligence)","Blekinge Institute of Technology;diagnostic test;machine learning;prerequisite subjects;self-assessment test","","2","","14","","20100112","Nov. 2010","","IEEE","IEEE Journals & Magazines"
