"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7325533,7318696,7320069,7312705,7313974,7301227,7301169,7300278,7274493,7287999,7288041,7288175,7286162,7287990,7280669,7280788,7279303,7279515,7280383,7285423,7280215,7280721,7280774,7281893,7266958,7260174,7260180,7260233,7260239,7260381,7260217,7247384,7244867,7244597,7252038,7238297,7237485,7229753,7219794,7225660,7224508,6913554,7000606,6937189,7184751,7184784,7185159,7175768,7175907,7180620,7178354,7168696,7163771,7162332,7162728,7160856,7156462,7158727,6894163,7153145,7150873,7146750,7129295,7129835,7129993,7130024,7105611,6863657,7100711,7100692,7075911,7083684,7073387,7065774,7066644,7064374,7064373,7010879,7053708,7053004,7052854,7054900,7053278,7052932,7053159,6818375,7048477,7048234,7048865,7046058,7041773,6803073,6942185,7033044,7025034,7022585,7022710,7023347,7022663,7022584",2017/05/04 23:53:20
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Genetic algorithm based weighted extreme learning machine for binary imbalance learning","R. Sharma; A. S. Bist","KIET, Ghaziabad","2015 International Conference on Cognitive Computing and Information Processing(CCIP)","20150504","2015","","","1","6","Class imbalance problem refers to unequal distribution of data instances between classes. Due to this, popular classifiers misclassify data instances of minority class into majority class. Initially, Extreme learning machine was proposed with the prime objective of handling real valued datasets. Though, it a fast learning technique, it suffers from the drawback of misclassification of imbalanced dataset which leads to the class imbalance problem. So, a new variant of ELM called Weighted Extreme Learning Machine was developed. This technique aimed at handling imbalance data by assigning more weight to minority class and less weight to majority class. The limitation of this technique lied in that it generates weight according to class distribution of training data, thereby, creating dependency on input data. This leads to the lack of finding optimal weight at which good generalization performance could be achieved. This work uses Genetic Algorithm to find optimal weight which is given to minority and majority class instances.","","Electronic:978-1-4799-7171-8; POD:978-1-4799-7172-5","10.1109/CCIP.2015.7100711","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7100711","Extreme Learning Machine;Genetic Algorithm;Learning","Accuracy;Genetic algorithms;Sociology;Statistics;Testing;Training;Training data","data handling;genetic algorithms;learning (artificial intelligence);pattern classification","ELM;binary imbalance learning;class imbalance problem;data instance classifiers;genetic algorithm based weighted extreme learning machine;training data class distribution;weighted extreme learning machine","","0","","21","","","3-4 March 2015","","IEEE","IEEE Conference Publications"
"Voting based Extreme learning machine with entropy based ensemble pruning","S. Shukla; R. N. Yadav","CSE department, M.A.N.I.T, Bhopal, India","2015 International Conference on Cognitive Computing and Information Processing(CCIP)","20150504","2015","","","1","6","Voting based Extreme learning machine was recently proposed to reduce the error due to variance in Extreme Learning Machine. This paper further refines the algorithm by using entropy based ensemble pruning. Results obtained shows significant improvement in performance along with reduction in computational and storage requirement.","","Electronic:978-1-4799-7171-8; POD:978-1-4799-7172-5","10.1109/CCIP.2015.7100692","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7100692","Ensemble Pruning;Entropy;Extreme learning Machine","Accuracy;Classification algorithms;Entropy;Mathematical model;Neurons;Testing;Training","entropy;learning (artificial intelligence);pattern classification","entropy based ensemble pruning;voting based extreme learning machine","","0","","14","","","3-4 March 2015","","IEEE","IEEE Conference Publications"
"Learning high-level features by deep Boltzmann machines for handwriting digits recogintion","S. Zhang; W. Zhang; K. Kang","CIMS Research Center, Tongji University, Shanghai, China","Proceedings of 2nd International Conference on Information Technology and Electronic Commerce","20150514","2014","","","243","246","Handwriting recognition is the ability of a computer to understand handwritten inputs from users. Generally it includes preprocessing, feature extraction, and classifier training. In this paper, we will develop a handwriting digit recognition system by using Deep Boltzmann Machine (DBM) together with the Support Vector Machine (SVM). DBM is a deep learning technique to learn high level features from the training data, while SVM is a method to train non-linear classifiers from the learn features. Such a framework is a promising way to build up a powerful digit recognition system. Our experimental result shows that our system can achieve desired performance.","","CD-ROM:978-1-4799-5298-4; Electronic:978-1-4799-5299-1; POD:978-1-4799-5300-4","10.1109/ICITEC.2014.7105611","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7105611","Deep Boltzmann Machine;deep learning;handwriting digit recognition;svm","Feature extraction;Handwriting recognition;Image recognition;Kernel;Support vector machines;Testing;Training","Boltzmann machines;feature extraction;handwriting recognition;learning (artificial intelligence);support vector machines","DBM;SVM;classifier training;deep Boltzmann machines;deep learning technique;feature extraction;handwriting digit recognition system;handwritten inputs;high level features;high-level feature learning;support vector machine","","0","","8","","","20-21 Dec. 2014","","IEEE","IEEE Conference Publications"
"Optimal calibration of the learning rate in closed-loop adaptive brain-machine interfaces","H. L. Hsieh; M. M. Shanechi","Department of Electrical Engineering, University of Southern California, Los Angeles, USA","2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20151105","2015","","","1667","1670","Closed-loop decoder adaptation (CLDA) can improve brain-machine interface (BMI) performance. CLDA methods use batches of data to refit the decoder parameters in closed-loop operation. Recently, dynamic state-space algorithms have also been designed to fit the parameters of a point process decoder (PPF). A main design parameter that needs to be selected in any CLDA algorithm is the learning rate, i.e., how fast should the decoder parameters be updated on the basis of new neural observations. So far, the learning rate of CLDA algorithms has been selected empirically using ad-hoc methods. Here we develop a principled framework to calibrate the learning rate in adaptive state-space algorithms. The learning rate introduces a trade-off between the convergence rate and the steady-state error covariance of the estimated decoder parameters. Hence our algorithm first finds an analytical upper-bound on the steady-state error covariance as a function of the learning rate. It then finds the inverse mapping to select the optimal learning rate based on the maximum allowable steady-state error. Using numerical BMI experiments, we show that the calibration algorithm selects the optimal learning rate that meets the requirement on steady-state error level while achieving the fastest convergence rate possible corresponding to this steady-state level.","1094-687X;1094687X","DVD:978-1-4244-9270-1; Electronic:978-1-4244-9271-8; POD:978-1-4244-9269-5","10.1109/EMBC.2015.7318696","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7318696","","Algorithm design and analysis;Calibration;Convergence;Decoding;Heuristic algorithms;Steady-state;Training","brain-computer interfaces;closed loop systems;neurophysiology","BMI performance;CLDA method;ad-hoc method;adaptive state-space algorithm;brain-machine interface;closed-loop adaptive BMI;closed-loop decoder adaptation;closed-loop operation;convergence rate;decoder parameters;dynamic state-space algorithm;learning rate;neural observation;numerical BMI experiment;point process decoder;steady-state error level","","1","","7","","","25-29 Aug. 2015","","IEEE","IEEE Conference Publications"
"A comparison between Extreme Learning Machine and Fast Support Vector Classifier","M. Bucurica; R. Dogaru","Doctoral School in Electronics, Telecommunications and Information Technology, University &#x201C;Politehnica&#x201D;, Bucharest, Romania","2015 7th International Conference on Electronics, Computers and Artificial Intelligence (ECAI)","20151026","2015","","","Y-9","Y-12","Herein we consider the comparison of two neural networks: the Extreme Learning Machine (ELM) and the Fast Support Vector Classifier (FSVC, also known as RBF-M). Classification tasks are considered showing that FSVC has similar performance to ELM while having the advantage of a unique radius and of a precise result (no randomness is here involved).","","Electronic:978-1-4673-6647-2; POD:978-1-4673-6648-9","10.1109/ECAI.2015.7301169","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7301169","","Accuracy;Biological neural networks;Neurons;Support vector machines;Testing;Training","learning (artificial intelligence);pattern classification;radial basis function networks;support vector machines","ELM;FSVC;RBF-M;classification tasks;extreme learning machine;fast support vector classifier;neural networks;radial basis function","","3","","19","","","25-27 June 2015","","IEEE","IEEE Conference Publications"
"Stacked Extreme Learning Machines","H. Zhou; G. B. Huang; Z. Lin; H. Wang; Y. C. Soh","School of Electrical and Electronic Engineering, Nanyang Technological University, Nanyang, Singapore","IEEE Transactions on Cybernetics","20150814","2015","45","9","2013","2025","Extreme learning machine (ELM) has recently attracted many researchers' interest due to its very fast learning speed, good generalization ability, and ease of implementation. It provides a unified solution that can be used directly to solve regression, binary, and multiclass classification problems. In this paper, we propose a stacked ELMs (S-ELMs) that is specially designed for solving large and complex data problems. The S-ELMs divides a single large ELM network into multiple stacked small ELMs which are serially connected. The S-ELMs can approximate a very large ELM network with small memory requirement. To further improve the testing accuracy on big data problems, the ELM autoencoder can be implemented during each iteration of the S-ELMs algorithm. The simulation results show that the S-ELMs even with random hidden nodes can achieve similar testing accuracy to support vector machine (SVM) while having low memory requirements. With the help of ELM autoencoder, the S-ELMs can achieve much better testing accuracy than SVM and slightly better accuracy than deep belief network (DBN) with much faster training speed.","2168-2267;21682267","","10.1109/TCYB.2014.2363492","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6937189","Deep learning;eigenvalue;extreme learning machine (ELM);feature mapping;principal component analysis (PCA);support vector machines (SVMs)","Accuracy;Covariance matrices;Eigenvalues and eigenfunctions;Principal component analysis;Support vector machines;Testing;Training","Big Data;feedforward neural nets","ELM autoencoder;ELM network;S-ELM;big data problems;extreme learning machine;generalized single-hidden layer feed-forward networks;random hidden nodes;stacked ELM","","7","","43","","20141028","Sept. 2015","","IEEE","IEEE Journals & Magazines"
"Hierarchical Extreme Learning Machine for unsupervised representation learning","W. Zhu; J. Miao; L. Qing; G. B. Huang","Key Lab of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing 100190, China","2015 International Joint Conference on Neural Networks (IJCNN)","20151001","2015","","","1","8","Learning representations from massive unlabeled data is a hot topic for high-level tasks in many applications. The recent great improvements on benchmark data sets, which are achieved by increasingly complex unsupervised learning methods and deep learning models with lots of parameters, usually require many tedious tricks and much expertise to tune. However, filters learned by these complex architectures are quite similar to standard hand-crafted features visually, and training the deep models costs quite long time to fine-tune their weights. In this paper, Extreme Learning Machine-Autoencoder (ELM-AE) is employed as the learning unit to learn local receptive fields at each layer, and the lower layer responses are transferred to the last layer (trans-layer) to form a more complete representation to retain more information. In addition, some beneficial methods in deep learning architectures such as local contrast normalization and whitening are added to the proposed hierarchical Extreme Learning Machine networks to further boost the performance. The obtained trans-layer representations are followed by block histograms with binary hashing to learn translation and rotation invariant representations, which are utilized to do high-level tasks such as recognition and detection. Compared to traditional deep learning methods, the proposed trans-layer representation method with ELM-AE based learning of local receptive filters has much faster learning speed and is validated in several typical experiments, such as digit recognition on MNIST and MNIST variations, object recognition on Caltech 101. State-of-the-art performances are achieved on both Caltech 101 15 samples per class task and 4 of 6 MNIST variations data sets, and highly impressive results are obtained on MNIST data set and other tasks.","2161-4393;21614393","Electronic:978-1-4799-1960-4; POD:978-1-4799-1961-1","10.1109/IJCNN.2015.7280669","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7280669","","Niobium;Training","unsupervised learning","Caltech 101;ELM-AE based learning;binary hashing;block histograms;deep learning architectures;digit recognition;extreme learning machine-autoencoder;hierarchical extreme learning machine networks;high-level tasks;learning speed;learning unit;local contrast normalization;local receptive filters;massive unlabeled data;object recognition;rotation invariant representations;trans-layer representations;translation invariant representations;unsupervised representation learning;whitening","","2","","36","","","12-17 July 2015","","IEEE","IEEE Conference Publications"
"Local Receptive Fields Based Extreme Learning Machine","G. B. Huang; Z. Bai; L. L. C. Kasun; C. M. Vong","School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore","IEEE Computational Intelligence Magazine","20150409","2015","10","2","18","29","Extreme learning machine (ELM), which was originally proposed for ""generalized"" single-hidden layer feedforward neural networks (SLFNs), provides efficient unified learning solutions for the applications of feature learning, clustering, regression and classification. Different from the common understanding and tenet that hidden neurons of neural networks need to be iteratively adjusted during training stage, ELM theories show that hidden neurons are important but need not be iteratively tuned. In fact, all the parameters of hidden nodes can be independent of training samples and randomly generated according to any continuous probability distribution. And the obtained ELM networks satisfy universal approximation and classification capability. The fully connected ELM architecture has been extensively studied. However, ELM with local connections has not attracted much research attention yet. This paper studies the general architecture of locally connected ELM, showing that: 1) ELM theories are naturally valid for local connections, thus introducing local receptive fields to the input layer; 2) each hidden node in ELM can be a combination of several hidden nodes (a subnetwork), which is also consistent with ELM theories. ELM theories may shed a light on the research of different local receptive fields including true biological receptive fields of which the exact shapes and formula may be unknown to human beings. As a specific example of such general architectures, random convolutional nodes and a pooling structure are implemented in this paper. Experimental results on the NORB dataset, a benchmark for object recognition, show that compared with conventional deep learning solutions, the proposed local receptive fields based ELM (ELM-LRF) reduces the error rate from 6.5% to 2.7% and increases the learning speed up to 200 times.","1556-603X;1556603X","","10.1109/MCI.2015.2405316","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7083684","","Approximation methods;Feature extraction;Feedforward neural networks;Iterative methods;Learning systems;Network architecture;Neural networks;Probability distribution;Regression analysis;Training","approximation theory;feedforward neural nets;learning (artificial intelligence);object recognition","ELM networks;ELM-LRF;NORB dataset;SLFN;continuous probability distribution;feature clustering;feature learning;generalized single-hidden layer feedforward neural networks;local receptive field based extreme learning machine;object recognition;unified learning solutions;universal approximation;universal classification capability","","41","","66","","","May 2015","","IEEE","IEEE Journals & Magazines"
"Ensemble based constrained-optimization extreme learning machine for landmark recognition","Y. Zhao; J. Cao; X. Lai; C. Yin; T. Chen","Key Lab for IOT and Information Fusion Technology of Zhejiang, Hangzhou Dianzi University, 310018, China","2015 34th Chinese Control Conference (CCC)","20150914","2015","","","3884","3889","Landmark recognition attracts great concerns in recent years due to its extensive applications in mobile terminals. An effective recognition system with high recognition accuracy and fast response speed is highly desired by users. In this paper, we propose an ensemble based constrained-optimization extreme learning machine (CO-ELM) combining with the spatial pyramid kernel based bag-of-words (SPK-BoW) method for landmark recognition. The recent SPK-BoW method is employed for feature extraction and representation due to its effectiveness in exploiting the spatial layout information for landmark images. To enhance the recognition performance and accelerate the data training and testing speed, the voting based CO-ELM (VCO-ELM) with multiple network ensembles is proposed as the classifier. Experiments on two real-world landmark datasets show that the proposed VCO-ELM algorithm outperforms the original CO-ELM and support vector machine (SVM) in general.","","Electronic:978-9-8815-6389-7; POD:978-1-4673-7443-9","10.1109/ChiCC.2015.7260239","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7260239","Constraint-optimization;Ensemble;Extreme learning machine;Landmark recognition","Accuracy;Databases;Feature extraction;Mobile communication;Support vector machines;Testing;Training","feature extraction;image representation;learning (artificial intelligence);object recognition;optimisation;support vector machines","SPK-BoW method;SVM;VCO-ELM algorithm;data training;ensemble based constrained-optimization extreme learning machine;feature extraction;feature representation;landmark images;landmark recognition;mobile terminals;multiple network ensembles;response speed;spatial layout information;spatial pyramid kernel based bag-of-words method;support vector machine;testing speed;voting based CO-ELM","","","","32","","","28-30 July 2015","","IEEE","IEEE Conference Publications"
"Active Learning with Nonparallel Support Vector Machine for Binary Classification","X. Zhao; Z. Chen; Y. Shi","Sch. of Comput. Sci. & Technol., Beijing Inst. of Technol., Beijing, China","2014 IEEE International Conference on Data Mining Workshop","20150129","2014","","","101","104","Labeled data, in real world, is quite scarce compared with unlabeled data. Manual annotation is usually expensive and inefficient. Active learning paradigm is used to handle this problem by identifying the most informative instances to annotate. In this paper, we proposed a new active learning algorithm based on nonparallel support vector machine. Numeric experiment shows the effective performance of the proposed method compared with classical active learning based on support vector machine.","2375-9232;23759232","Electronic:978-1-4799-4274-9; POD:978-1-4799-4273-2","10.1109/ICDMW.2014.173","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7022585","active learning;binary classification;nonparallel support vector machine","Accuracy;Educational institutions;Equations;Kernel;Mathematical model;Optimization;Support vector machines","learning (artificial intelligence);pattern classification;support vector machines","active learning;binary classification;labeled data;nonparallel support vector machine","","0","","13","","","14-14 Dec. 2014","","IEEE","IEEE Conference Publications"
