"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7889570,7888422,7888414,7886093,7885992,7885729,7886565,7864411,7886119,7886107,7886263,7886278,7883368,7883348,7883046,7883399,7792573,7883038,7885351,7884147,7884170,7883081,7884678,7883389,7883517,7885096,7460959,7884988,7883816,7880179,7881501,7881426,7880255,7880169,7880246,7881726,7881613,7880242,7881575,7881396,7881563,7881611,7881511,7881502,7881381,7835283,7881500,7880607,7877074,7877424,7877614,7877974,7877461,7877199,7877360,7877720,7878753,7779068,7298418,7347363,7879356,7876324,7876731,7876369,7876241,7876155,7876349,7876767,7876376,7565530,7875411,7872790,7872727,7873099,7872882,7872829,7872884,7873601,7849149,7872653,7874186,7873354,7871019,7869875,7871015,7869126,7870220,7869052,7869874,7870205,7869900,7869895,7870644,7337368,7870697,7384415,7500052,7866185,7866183,7866773",2017/05/05 21:36:58
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Online Bimanual Manipulation Using Surface Electromyography and Incremental Learning","I. Strazzulla; M. Nowak; M. Controzzi; C. Cipriani; C. Castellini","Biorobotics Institute, Scuola Superiore Sant&#x0027;Anna, Pontedera, Italy","IEEE Transactions on Neural Systems and Rehabilitation Engineering","20170322","2017","25","3","227","234","The paradigm of simultaneous and proportional myocontrol of hand prostheses is gaining momentum in the rehabilitation robotics community. As opposed to the traditional surface electromyography classification schema, in simultaneous and proportional control the desired force/torque at each degree of freedom of the hand/wrist is predicted in real-time, giving to the individual a more natural experience, reducing the cognitive effort and improving his dexterity in daily-life activities. In this study we apply such an approach in a realistic manipulation scenario, using 10 non-linear incremental regression machines to predict the desired torques for each motor of two robotic hands. The prediction is enforced using two sets of surface electromyography electrodes and an incremental, non-linear machine learning technique called Incremental Ridge Regression with Random Fourier Features. Nine able-bodied subjects were engaged in a functional test with the aim to evaluate the performance of the system. The robotic hands were mounted on two hand/wrist orthopedic splints worn by healthy subjects and controlled online. An average completion rate of more than 95% was achieved in single-handed tasks and 84% in bimanual tasks. On average, 5 min of retraining were necessary on a total session duration of about 1 h and 40 min. This work sets a beginning in the study of bimanual manipulation with prostheses and will be carried on through experiments in unilateral and bilateral upper limb amputees thus increasing its scientific value.","1534-4320;15344320","","10.1109/TNSRE.2016.2554884","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7460959","Adaptive systems;machine learning;rehabilitation robotics","Electrodes;Electromyography;Indexes;Proportional control;Robot sensing systems;Training","Fourier analysis;biomedical electrodes;dexterous manipulators;electromyography;force control;learning (artificial intelligence);medical robotics;medical signal processing;orthopaedics;patient rehabilitation;prosthetics;regression analysis;signal classification;torque control","able-bodied subjects;average completion rate;bilateral upper limb amputees;bimanual manipulation;bimanual tasks;cognitive effort;daily-life activities;degree-of-freedom;dexterity;force-torque;hand prostheses;hand-wrist orthopedic splints;incremental learning;incremental nonlinear machine learning;incremental ridge regression;natural experience;nonlinear incremental regression machines;online bimanual manipulation;proportional myocontrol;random Fourier features;realistic manipulation scenario;rehabilitation robotics community;robotic hands;simultaneous myocontrol;single handed tasks;surface electromyography electrodes;time 5 min to 1.40 h;total session duration;traditional surface electromyography classification schema;unilateral upper limb amputees","","","","","","20160427","March 2017","","IEEE","IEEE Journals & Magazines"
"Adaptive sequential learning","C. Wilson; V. Veeravalli","Google","2016 50th Asilomar Conference on Signals, Systems and Computers","20170306","2016","","","326","330","A framework for learning a sequence of slowly changing tasks, where the parameters of the learning algorithm are obtained by minimizing a loss function to a desired accuracy using optimization algorithms such as stochastic gradient descent (SGD) is considered. The tasks change slowly in the sense that the optimum values of the learning algorithm parameters change at a bounded rate. An adaptive sequential learning algorithm is developed to solve such a slowly varying sequence of tasks. The adaptive sequential learning algorithm is extended to handle cross validation and a cost based approach to selecting the number of samples used to compute approximate solutions. Experiments with synthetic and real data are used to validate theoretical results.","","DVD:978-1-5386-3952-8; Electronic:978-1-5386-3954-2; POD:978-1-5386-3955-9","10.1109/ACSSC.2016.7869052","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7869052","adaptive algorithms;gradient methods;machine learning;stochastic optimization","Adaptation models;Advertising;Approximation algorithms;Complexity theory;Data models;Google;Optimization","learning (artificial intelligence);optimisation","SGD;adaptive sequential learning algorithm;cross validation;optimization algorithms;real data;stochastic gradient descent;synthetic data","","","","","","","6-9 Nov. 2016","","IEEE","IEEE Conference Publications"
"Relation discovery of mobile network alarms with sequential pattern mining","M. Lozonavu; M. Vlachou-Konchylaki; V. Huang","Ericsson AB, Stockholm, Sweden","2017 International Conference on Computing, Networking and Communications (ICNC)","20170313","2017","","","363","367","In telecommunication network systems, there are a large number of interconnected components which also contain many subcomponents. Heavy rain, thunder or other factors can cause mal-function of the components or disconnections between the components which trigger alarms. Because of the interconnection of elements, triggered alarms may propagate to other components. This creates harsh challenges to network operators when it comes to root cause analysis. We address this issue by proposing a method on utilizing network alarms for automatic relation discovery between network nodes. By understanding how network elements or network problems are related to each other, a network operator can easily correlate the alarm events and treat clustered groups of alarms instead of specific events. In this study, we use the temporal and spatial aspects of alarm events to cluster network elements. Our results demonstrate that by analyzing the network alarms, a relationship graph showing the connections between different network elements and network problems can be automatically generated. Such relationship graphs can help network operators mining node dependencies and discovering insights within their network.","","Electronic:978-1-5090-4588-4; POD:978-1-5090-4589-1","10.1109/ICCNC.2017.7876155","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876155","Machine Learning;NOC;Network Management;OSS;Sequential Pattern Mining","Correlation;Databases;Mobile communication;Mobile computing;Peer-to-peer computing;Wireless communication","alarm systems;data mining;graph theory;pattern clustering;telecommunication network management","alarm events;automatic relation discovery;clustered alarm groups;interconnected components;mobile network alarms;network management;network operators;relationship graph;root cause analysis;sequential pattern mining;telecommunication network systems;triggered alarms","","","","","","","26-29 Jan. 2017","","IEEE","IEEE Conference Publications"
"Ensemble Learning From Synthetically Mixed Training Data for Quantifying Urban Land Cover With Support Vector Regression","A. Okujeni; S. van der Linden; S. Suess; P. Hostert","Geography Department, Humboldt-Universit&#x00E4;t zu Berlin, Unter den Linden 6, Berlin, Germany","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","20170323","2017","10","4","1640","1650","Generating synthetically mixed data from library spectra provides a direct means to train empirical regression models for subpixel mapping. In order to best represent the subpixel composition of image data, the generation of synthetic mixtures must incorporate a multitude of mixing possibilities. This can lead to an excessive amount of training samples. We show that increasing mixing complexity in the training set improves model performance when quantifying urban land cover with support vector regression (SVR). To cope with the challenging increase in the number of training samples, we propose the use of ensemble learning based on bootstrap aggregation from synthetically mixed training data. The workflow is tested on simulated spaceborne imaging spectrometer data acquired over Berlin, Germany. Comparisons to SVR without bagging and multiple endmember spectral mixture analysis reveal the usefulness of the methodology for quantitative urban mapping.","1939-1404;19391404","","10.1109/JSTARS.2016.2634859","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7792573","Ensemble learning;hyperspectral;imaging spectrometry;machine learning;subpixel mapping;support vector regression (SVR);urban remote sensing","Data models;Imaging;Libraries;Remote sensing;Support vector machines;Training;Training data","land cover;regression analysis;remote sensing by radar;set theory;spaceborne radar;support vector machines;terrain mapping","Berlin;Germany;SVR;bootstrap aggregation;empirical regression model;ensemble learning;image data;multiple endmember spectral mixture analysis;quantitative urban mapping methodology;spaceborne imaging spectrometer data;subpixel composition;support vector regression;synthetic mixture generation;synthetically mixed training data;training sample;urban land cover","","","","","","20161221","April 2017","","IEEE","IEEE Journals & Magazines"
"Bag-of-Concepts Document Representation for Bayesian Text Classification","M. Mouriño-García; R. Pérez-Rodríguez; L. Anido-Rifón; M. Gómez-Carballa","Dept. of Telematics Eng., Univ. of Vigo, Vigo, Spain","2016 IEEE International Conference on Computer and Information Technology (CIT)","20170313","2016","","","281","288","The classification of text documents into a number of pre-defined categories has many application scenarios, for example the classification of news items into thematic sections. Documents to be classified are commonly represented by a bag-of-words feature vector. The bag-of-words model cannot handle two language phenomena: synonymy and polysemy, besides, dimensions of feature vectors are orthogonal. In order to effectively address those problems, some researchers adopt a bag-of-concepts representation of documents-understanding concept as ""unit of meaning'"". This paper reports a comprehensive experimental evaluation of the efficiency of a bag-of-concepts representation for Bayesian text classification, tackling synonymy and polysemy, and exploiting semantic relatedness between concepts to alleviate the problem of orthogonality-following an approach that we call semantic expansion. Results of experiments performed on three corpora widely used as benchmarks-Reuters, OHSUMED, and 20Newsgroups-show that: the efficiency of the bag-of-concepts approach is very dependent on the capacity of the semantic annotator for extracting concepts and on the characteristics of particular corpora, peaking on OHSUMED, and that it performs especially well when the number of training samples is small. In particular, for the shorter training sequence bag-of-concepts outperforms bag-of-words by 43.67% in OHSUMED and 22.44% in 20Newsgroups. This work provides useful insights to researchers that aim at applying bag-of-concepts representations, for example for organizing scientific articles in accordance with their thematic.","","Electronic:978-1-5090-4314-9; POD:978-1-5090-4315-6","10.1109/CIT.2016.50","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876349","bag-of-concepts;bag-of-words;document representation;information retrieval;machine learning;text classification","Bayes methods;Electronic publishing;Encyclopedias;Internet;Semantics;Text categorization","Bayes methods;information retrieval;learning (artificial intelligence);pattern classification;text analysis","20Newsgroups benchmark;Bayesian text document classification;OHSUMED benchmark;Reuters benchmark;bag-of-concepts document representation;bag-of-words feature vector;orthogonality problem;polysemy;scientific article organization;semantic annotator;semantic expansion;semantic relatedness;synonymy;training sequence bag-of-concepts;unit-of-meaning","","","","","","","8-10 Dec. 2016","","IEEE","IEEE Conference Publications"
"Behavior Analysis Based SMS Spammer Detection in Mobile Communication Networks","Z. Bin; Z. Gang; F. Yunbo; Z. Xiaolu; J. Weiqiang; D. Jing; G. Jiafeng","China Mobile Commun. Corp., China","2016 IEEE First International Conference on Data Science in Cyberspace (DSC)","20170302","2016","","","538","543","In a communication network, automatic short message service (SMS) spammer detection is a big challenge for a telecommunication operator nowadays, especially with the development of the rich communication services (RCS). Three main problems exist in the areas of research and real practice. They are (1) the whole-volume content based SMS spam detection techniques cannot be easily used on the side of network due to the issue of user privacy, (2) traditional ways to filter the spam according to the combination of key words and sending frequency can be easily bypassed by adding the interference words, (3) Most of them result in a great deal of manual review after the automatic filtering due to a low precision rate. To make up the aforementioned gaps, we study the user behavior characteristics. A two-dimensional visualized result indicates that any combination of two user behavior attributes cannot distinguish the abnormal users from the whole set by splitting the 2-dimensional space. Thus, the integration of multiple user behavior attributes is exploited to train the classifier in a labeled set by machine learning algorithms, respectively, including decision tree, random forest, supported vector machine (SVM), logistic regression, and self-organized feature mapping (SOM). The performance comparison indicates that random forest is a good choice to balance the tradeoff of the precision rate and the recall rate, and in an acceptable time. The experimental result shows the proposed method without the knowledge of SMS content has a significant improvement in terms of precision rate and recall rate compared with the traditional method using the combination of key words and sending frequency used in most of existing networks.","","Electronic:978-1-5090-1192-6; POD:978-1-5090-1193-3","10.1109/DSC.2016.48","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7866183","Behavior Analysis;SMS spammer;communication network;machine learning","Electronic mail;Filtering;Machine learning algorithms;Mobile communication;Social network services;Support vector machines;Training","decision trees;electronic messaging;mobile computing;mobile radio;regression analysis;self-organising feature maps;support vector machines;unsolicited e-mail","RCS;SOM;SVM;automatic SMS spammer detection;automatic short message service spammer detection;decision tree;interference words;logistic regression;machine learning algorithms;multiple user behavior attributes;random forest;rich communication services;self-organized feature mapping;sending frequency;supported vector machine;telecommunication operator;two-dimensional visualized result;user behavior characteristics;whole-volume content based SMS spam detection techniques","","","","","","","13-16 June 2016","","IEEE","IEEE Conference Publications"
"An overview of Next Generation Technologies and its applications","R. Mukhi; M. Lakhani","Computer Engineering Department, Marwadi Education Foundation Group of Institution, Rajkot, Gujarat, India","2016 International Conference on Automatic Control and Dynamic Optimization Techniques (ICACDOT)","20170316","2016","","","389","393","The term Next Generation Technology has been often used by IT enthusiasts. Many see next generation technologies as one of the solution vectors for the global challenges of the 21<sup>st</sup> century. However, a small research has shed light on this term and specified its characteristics and meaning of it. Next generation technologies are critical to solve large problems faced by this world. Therefore, this paper aims to highlight the benefits of Next Generation Technology. The primary aim of this research paper was to highlight the importance of Next Generation Technology, to create awareness about its working principles and advantages and to inform its disadvantages. We have included the following concepts of the Next Generation Technology along with its implementing technology: Augmented Reality and Virtual Reality, Artificial Intelligence and Machine Learning, Autonomous Driving, Internet of Things, Modular Smartphones.","","Electronic:978-1-5090-2080-5; POD:978-1-5090-2081-2","10.1109/ICACDOT.2016.7877614","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7877614","artificial intelligence;augmented reality;autonomous driving;internet of things;machine learning;modular smartphones;next generation technology;virtual reality","Artificial intelligence;Augmented reality;Automobiles;Computers;Next generation networking;Security","augmented reality;learning (artificial intelligence);smart phones","IT enthusiasts;Internet of Things;artificial intelligence;augmented reality;autonomous driving;machine learning;modular smartphones;next generation technologies;solution vectors;virtual reality","","","","","","","9-10 Sept. 2016","","IEEE","IEEE Conference Publications"
"Using logistic regression method to classify tweets into the selected topics","S. T. Indra; L. Wikarsa; R. Turang","Faculty of Engineering","2016 International Conference on Advanced Computer Science and Information Systems (ICACSIS)","20170309","2016","","","385","390","Topics about health, music, sport, and technology are widely discussed in social network sites, especially in Twitter. Sharing information about those topics can enrich one's knowledge as well as increase the awareness of the current trends pertinent to the area of interests. Hence, this research aims to develop a web-based application that can classify tweets of netizens into these four categories of topics using one of machine learning methods called Logistic Regression. There are four main processes applied in this application that are fetching tweets, preprocessing, text feature extraction and machine learning. There are 1800 labeled tweets for each topic used as training data. Several processes were done in the pre-processing phase, including removal of URLs, punctuation, and stop words, tokenization, and stemming. Later, the application automatically converted the pre-processed tweets into set of features vector using Bag of Words. The set of features vector was applied to the Logistic Regression algorithm for the classification task. The trained classifier was then evaluated using 1800 tweets with 450 for each topic. Using Confusion Matrix, the results showed the accuracy of tweets classification into the selected topics is 92% which is considered very high.","","Electronic:978-1-5090-4629-4; POD:978-1-5090-4630-0; USB:978-1-5090-4628-7","10.1109/ICACSIS.2016.7872727","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7872727","Twitter;health;logistic regression;machine learning;music;sport;technology;text classification;topic analysis","Feature extraction;Learning systems;Logistics;Mathematical model;Training;Twitter","Internet;classification;feature extraction;learning (artificial intelligence);regression analysis;social networking (online);text analysis;vectors","Twitter;URL;Web-based application;bag of words;feature vector;information sharing;logistic regression method;machine learning;selected topics;social network sites;text feature extraction;tweet classification","","","","","","","15-16 Oct. 2016","","IEEE","IEEE Conference Publications"
"Radio transformer networks: Attention models for learning to synchronize in wireless systems","T. J. O'Shea; L. Pemula; D. Batra; T. C. Clancy","Virginia Tech, Arlington, VA","2016 50th Asilomar Conference on Signals, Systems and Computers","20170306","2016","","","662","666","We introduce learned attention models into the radio machine learning domain for the task of modulation recognition by leveraging spatial transformer networks and introducing new radio domain appropriate transformations. This attention model allows the network to learn a localization network capable of synchronizing and normalizing a radio signal blindly with zero knowledge of the signal's structure based on optimization of the network for classification accuracy, sparse representation, and regularization. Using this architecture we are able to outperform our prior results in accuracy vs signal to noise ratio against an identical system without attention, however we believe such an attention model has implication far beyond the task of modulation recognition.","","DVD:978-1-5386-3952-8; Electronic:978-1-5386-3954-2; POD:978-1-5386-3955-9","10.1109/ACSSC.2016.7869126","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7869126","Attention Models;Cognitive Radio;Con-volutional Autoencoders;Deep Learning;Machine Learning;Neural Networks;Radio Transformer Networks;Radio communications;RadioML;Signal Processing;Software Radio;Spatial Transformer Networks;Synchronization","Convolution;Modulation;Neural networks;Signal to noise ratio;Synchronization;Training;Transforms","modulation;optimisation;radio networks","attention models;classification accuracy;modulation recognition;radio machine learning domain;radio signal;radio transformer networks;sparse representation;wireless systems","","","","","","","6-9 Nov. 2016","","IEEE","IEEE Conference Publications"
"Application identification via network traffic classification","B. Yamansavascilar; M. A. Guvensan; A. G. Yavuz; M. E. Karsligil","Department of Computer Engineering, Y&#x0131;ld&#x0131;z Technical University, Istanbul, TURKEY","2017 International Conference on Computing, Networking and Communications (ICNC)","20170313","2017","","","843","848","Recent developments in Internet technology have led to an increased importance of network traffic classification. In this study, we used machine-learning methods for the identification of applications using network traffic classification. Contrary to existing studies, which classify applications into categories like FTP, Instant Messaging, etc., we tried to identify popular end-user applications such as Facebook, Twitter, Skype and many more individually. We are motivated by the fact that individual identification of applications is of high importance for network security, QoS enforcement, and trend analysis. For our tests, we used UNB ISCX Network Traffic dataset and our internal dataset, consisting of 14 and 13 well-known applications respectively. In our experiments, we evaluated four classification algorithms, namely J48, Random Forest, k-NN, and Bayes Net. With the complete set of 111 features, k-NN gave the best result for the ISCX Dataset as 93.94% of accuracy using the value of k as 1, and Random Forest gave the best result for the internal dataset as 90.87% of accuracy. During the course of this study, the initial numbers of features were successfully reduced to two sets of 12 features specific to each dataset without a compromise to the success. Moreover, we observed a 2% increase in the success rate for the internal dataset. We believe that individual application identification by applying machine-learning methods is a viable solution and currently we are investigating a two-tier approach to make it more resilient to in category confusion.","","Electronic:978-1-5090-4588-4; POD:978-1-5090-4589-1","10.1109/ICCNC.2017.7876241","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876241","Application-based;Machine Learning;Network Traffic Classification","Classification algorithms;IP networks;Instant messaging;Learning systems;Payloads;Telecommunication traffic","Bayes methods;Internet;learning (artificial intelligence);pattern classification;telecommunication computing;telecommunication traffic","Bayes Net;Internet technology;J48;QoS enforcement;Random Forest;UNB ISCX Network Traffic dataset;application identification;classification algorithms;end-user applications;k-NN;machine-learning methods;network security;network traffic classification;trend analysis;two-tier approach","","","","","","","26-29 Jan. 2017","","IEEE","IEEE Conference Publications"
