"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1607268,1611549,1614640,1614869,1614554,1617053,1614542,1616559,1614704,1616437,1614958,1614959,1611941,1607449,1607430,1607455,1607473,1607434,1598841,1598729,1598811,1598630,1594939,1591981,1588795,1575717,1575621,1571683,1568823,1565696,1565886,1556080,1555886,1556351,1556120,1556043,1556145,1556350,1555887,1553531,1560295,1550864,1545344,1547288,1544341,1544801,1545026,1547225,1532936,1510125,1540238,1540698,1540707,1530752,1529674,1531050,1525482,1529050,1527507,1527589,1527552,1527658,1527501,1527330,1527699,1523140,1521628,1508590,1505357,1504682,1495950,1492766,1491834,1470156,1488769,1467404,1468985,1467492,1468909,1465416,1467506,1460740,1458719,1437739,1438345,1430063,1432313,1416283,1416285,1423020,1417503,1397549,1416515,1410278,1409979,1410316,1410043,1411994,999217,1410034",2017/05/04 23:48:00
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Machine learning for automatic acquisition of Chinese linguistic ontology knowledge","De-Quan Zheng; Tie-Jun Zhao; Feng Yu; Sheng-Li","Sch. of Comput. Sci. & Eng., Harbin Univ. of Commerce, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3728","3733 Vol. 6","Due to the complexity and flexibility of natural language, automatic linguistic knowledge acquisition and its application research becomes difficult. In this paper, we present a machine learning method to automatically acquire Chinese linguistic ontology knowledge from typical corpus. This study, first, defined the description frame of Chinese linguistic ontology knowledge, and then, automatically acquired the usage of a Chinese word with its co-occurrence of context in using semantic, pragmatics, syntactic, etc from the corpus, final, the above information and their representation act as Chinese linguistic ontology knowledge bank. We completed two groups of experiments, i.e. documents similarity computing, text reordering for information retrieval. Compared with previous works, the proposed method solves the inferior precision of nature language processing.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527589","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527589","Machine learning;knowledge acquisition;linguistic ontology knowledge;natural language processing","Computer science;Information retrieval;Knowledge acquisition;Knowledge engineering;Learning systems;Machine learning;Natural language processing;Natural languages;Ontologies;Tagging","knowledge acquisition;learning (artificial intelligence);linguistics;natural languages;ontologies (artificial intelligence)","Chinese linguistic ontology knowledge;document similarity computing;information retrieval;knowledge acquisition;machine learning;natural language processing;text reordering","","1","","","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Learning auditory models of machine voices","K. Dobson; B. Whitman; D. P. W. Ellis","MIT Media Lab, MIT, Cambridge, MA, USA","IEEE Workshop on Applications of Signal Processing to Audio and Acoustics, 2005.","20051121","2005","","","339","342","Vocal imitation is often found useful in machine therapy sessions as it creates an emphatic relational bridge between human and machine. The feedback of the machine directly responding to the person's imitation can strengthen the trust of this connection. However, vocal imitation of machines often bear little resemblance to the target due to physiological limitations. In practice, we need a way to detect human vocalization of machine sounds that can generalize to new machines. In this study we learn the relationship between vocal imitation of machine sounds and the target sounds to create a predictive model of vocalization of otherwise humanly impossible sounds. After training on a small set of machines and their imitations, we predict the correct target of a new set of imitations with high accuracy. The model outperforms distance metrics between human and machine sounds on the same task and takes into account auditory perception and constraints in vocal expression.","1931-1168;19311168","POD:0-7803-9154-3","10.1109/ASPAA.2005.1540238","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1540238","","Acoustic signal detection;Databases;Human voice;Instruments;Machine learning;Medical treatment;Multiple signal classification;Music;Predictive models;Psychology","acoustic signal processing;audio signal processing","auditory perception;human vocalization;learning auditory models;machine sounds;machine therapy sessions;machine voices;physiological limitations;predictive model;vocal imitation;vocalization","","2","","15","","","16-19 Oct. 2005","","IEEE","IEEE Conference Publications"
"Three level method using machine learning and rule based approach for extracting Web-table information","Sung-Won Jung; Sung-Shin Lim; Hyuk-Chul Kwon","Dept. of Comput. Sci. & Eng., Pusan Nat. Univ., South Korea","30th Annual Conference of IEEE Industrial Electronics Society, 2004. IECON 2004","20050523","2004","3","","3131","3136 Vol. 3","Generally, Authors of HTML documents use various methods to clearly convey their intention. The table is the preeminent method among these, because the table contains meaningful data displayed in a structure with rows and columns. However, on the Internet, tables are used for the purpose of the knowledge structuring as well as design of documents. It is not easy task to distinguish those two tables because HTML does not separate presentation and structure. This makes information extracting from those tables more difficult. Therefore, in this paper, we are firstly interested in classifying tables into two types: meaningful tables and decorative tables. After that we extract information from meaningful tables.","","POD:0-7803-8730-9","10.1109/IECON.2004.1432313","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1432313","","Animation;Computer science;Data mining;HTML;Internet;Machine learning;Pressing;Protocols;Shape;Stochastic processes","Internet;hypermedia markup languages;information retrieval;knowledge based systems;learning (artificial intelligence)","HTML documents;Internet;Web-table information extracting;decorative tables;documents design;knowledge structuring;machine learning;meaningful tables;preeminent method;rule based approach","","0","","7","","","2-6 Nov. 2004","","IEEE","IEEE Conference Publications"
"Syndromic Management of Sexually Transmitted Diseases Using Dynamic Machine Learning and Path-Finding Algorithms","A. Reginald; A. Q. Patoli","Health Soft, 26 Soldier Bazaar, Saddar, Hyderabad, Pakistan","2005 International Conference on Information and Communication Technologies","20060227","2005","","","355","355","Early detection and investigative procedures pertaining the discovery and treatment of Sexually Transmitted Diseases (STDs) requires sophisticated and expensive instruments, which ironically are unavailable to most in this country. Moreover, test results are hardly obtainable in a reasonable amount of time requiring one to return over and over again for regular checkup intervals, delaying the treatment and extending the period of infectivity developing risks of unwanted, sometimes unimaginable, complications. Syndromic approach to management of STDs is based on the identification of a consistent group of symptoms and syndromes to classify the exact disease or infection be-forehand, so that further investigations are sought for based on this initial criterion. In this paper, we will analyze results based on two different approaches: Human and Artificial Intelligence (AI). Using algorithms specifically applicable to AI, we will examine the benefits and pitfalls of using completely automated computer tasks to generate life-saving information in shortest possible time.","","POD:0-7803-9421-6","10.1109/ICICT.2005.1598630","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1598630","","Artificial intelligence;Delay effects;Diseases;Humans;Instruments;Machine learning;Machine learning algorithms;Testing","","","","0","","","","","27-28 Aug. 2005","","IEEE","IEEE Conference Publications"
"The application of machine learning algorithm in underwriting process","Yi Tan; Guo-Ji Zhang","Sch. of Math. Sci., South China Univ. of Technol., Guangzhou, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3523","3527 Vol. 6","This paper firstly analyses the actual underwriting methods of Chinese life insurance companies, and points out the merits and shortcomings of these methods. Then the incomplete database of insurance company is mined by the data mining's association rule algorithm. Thirdly the support vector machine (SVM) is applied to the underwriting process to classify the applicants. Finally the directions for improving this algorithm are pointed out. The algorithm proposed in this paper has promising future in underwriting process.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527552","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527552","Support Vector Machine;Underwriting process;association rule;kernel function;machine learning","Association rules;Data mining;Databases;Hazards;Insurance;Kernel;Machine learning;Machine learning algorithms;Support vector machine classification;Support vector machines","data mining;insurance data processing;learning (artificial intelligence);pattern classification;support vector machines","Chinese life insurance company;applicants classification;association rule algorithm;data mining;machine learning algorithm;support vector machine;underwriting process","","1","","9","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Harnessing machine learning to improve the success rate of stimuli generation","S. Fine; A. Freund; I. Jaeger; Y. Naveh; A. Ziv; Y. Mansour","IBM Res. Lab., Haifa, Israel","Tenth IEEE International High-Level Design Validation and Test Workshop, 2005.","20060110","2005","","","112","118","The initial state of a design under verification has a major impact on the ability of stimuli generators to successfully generate the requested stimuli. For complexity reasons, most stimuli generators use sequential solutions without planning ahead. Therefore, in many cases they fail to produce consistent stimuli due to an inadequate selection of the initial state. We propose a method, based on machine learning techniques, to improve generation success by learning the relationship between the initial state vector and generation success. We applied the proposed method in two different settings, with the objective of improving generation success and coverage in processor and system level generation. In both settings, the proposed method significantly reduced generation failures and enabled faster coverage.","1552-6674;15526674","POD:0-7803-9571-9","10.1109/HLDVT.2005.1568823","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1568823","","Computer science;Electronic mail;Event detection;Hardware;Laboratories;Law;Legal factors;Machine learning;Test pattern generators;Testing","automatic test pattern generation;formal verification;learning (artificial intelligence);logic CAD;logic testing","generation failure reduction;initial state vector;machine learning;stimuli generation;system level generation","","1","","13","","","30 Nov.-2 Dec. 2005","","IEEE","IEEE Conference Publications"
"Dynamic Bayesian networks for machine diagnostics: hierarchical hidden Markov models vs. competitive learning","F. Camci; R. B. Chinnam","Dept. of Ind. & Manuf. Eng., Wayne State Univ., Detroit, MI, USA","Proceedings. 2005 IEEE International Joint Conference on Neural Networks, 2005.","20051227","2005","3","","1752","1757 vol. 3","The failure mechanisms of mechanical systems usually involve several degraded health states. Tracking the health state of a machine, even if the machine is working properly, is very critical for detecting, identifying, and localizing the failure (i.e., diagnosis) and estimating the remaining-useful-life of the component/machine (i.e., prognosis) for carrying out proper maintenance. Hidden Markov models (HMM) present us an opportunity to estimate these unobservable health states using observable sensor signals. Hierarchical HMM is composed of sub-HMMs in a hierarchical fashion, providing functionality beyond a HMM for modeling complex systems. Implementation of HMM based models as dynamic Bayesian networks (DBN) facilitates compact representation as well as additional flexibility with regard to model structure. Regular and hierarchical HMMs are employed here to estimate on-line the health state of drill-bits as they deteriorate with use on a CNC drilling machine. In the case of regular HMMs, each HMM (that is part of a committee) competes to represent a distinct health state and learns through competitive learning. In the case of hierarchical HMMs, health states are represented as distinct nodes in the top of the hierarchy. Detailed results from regular and hierarchical HMMs are very promising and are reported in this paper.","2161-4393;21614393","POD:0-7803-9048-2","10.1109/IJCNN.2005.1556145","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1556145","","Automatic speech recognition;Bayesian methods;Change detection algorithms;Degradation;Failure analysis;Hidden Markov models;Machine learning;Mechanical systems;State estimation;Stochastic processes","belief networks;drilling machines;electrical engineering computing;failure (mechanical);fault diagnosis;hidden Markov models;machine testing;sensors;unsupervised learning","competitive learning;drilling machine;dynamic Bayesian network;failure mechanism;hierarchical hidden Markov model;machine diagnostics;machine health state;mechanical system;observable sensor signal","","5","","19","","","31 July-4 Aug. 2005","","IEEE","IEEE Conference Publications"
"Mechanism design via machine learning","M. F. Balcan; A. Blum; J. D. Hartline; Y. Mansour","Dept. of Comput. Sci., Carnegie Mellon Univ., Pittsburgh, PA, USA","46th Annual IEEE Symposium on Foundations of Computer Science (FOCS'05)","20051114","2005","","","605","614","We use techniques from sample-complexity in machine learning to reduce problems of incentive-compatible mechanism design to standard algorithmic questions, for a wide variety of revenue-maximizing pricing problems. Our reductions imply that for these problems, given an optimal (or β-approximation) algorithm for the standard algorithmic problem, we can convert it into a (1 + &epsi;)-approximation (or β(1 +&epsi;)-approximation) for the incentive-compatible mechanism design problem, so long as the number of bidders is sufficiently large as a function of an appropriate measure of complexity of the comparison class of solutions. We apply these results to the problem of auctioning a digital good, the attribute auction problem, and to the problem of item-pricing in unlimited-supply combinatorial auctions. From a learning perspective, these settings present several challenges: in particular the loss function is discontinuous and asymmetric, and the range of bidders' valuations may be large.","0272-5428;02725428","POD:0-7695-2468-0","10.1109/SFCS.2005.50","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1530752","","Algorithm design and analysis;Automobiles;Computer science;Cost accounting;Machine learning;Machine learning algorithms;Marketing and sales;Measurement standards;Pricing;Writing","combinatorial mathematics;commerce;computational complexity;learning (artificial intelligence);pricing","(1 + &epsi;)-approximation;attribute auction problem;incentive-compatible mechanism design;item pricing;machine learning;optimal algorithm;revenue-maximizing pricing problem;sample complexity;unlimited-supply combinatorial auction","","9","","15","","","23-25 Oct. 2005","","IEEE","IEEE Conference Publications"
"A load balancing approach based on a genetic machine learning algorithm","M. A. R. Dantas; A. R. Pinto","Dept. of Informatics & Stat., Univ. of Santa Catarina, Florianopolis, Brazil","19th International Symposium on High Performance Computing Systems and Applications (HPCS'05)","20050531","2005","","","124","130","Cluster configurations are a cost effective scenarios which are becoming common options to enhance several classes of applications in many organizations. In this article, we present a research work to enhance the load balancing, on dedicated and non-dedicated cluster configurations, based on a genetic machine learning algorithm. Our approach is characterized by an on time assignment scheme using a classifier system. Classifier systems are learning machine algorithms, based on high adaptable genetic algorithms. We developed a software package which was designed to test the proposed scheme in a master-slave Cow (cluster of workstation) and Now (network of workstation) environment. Experimental results, from two different operating systems, indicate the enhanced capability of our load balancing approach to adapt in cluster configurations.","1550-5243;15505243","POD:0-7695-2343-9","10.1109/HPCS.2005.8","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1430063","","Clustering algorithms;Costs;Genetic algorithms;Load management;Machine learning;Machine learning algorithms;Master-slave;Software packages;Software testing;Workstations","genetic algorithms;learning (artificial intelligence);operating systems (computers);parallel processing;pattern classification;resource allocation;workstation clusters","Now;classifier system;genetic machine learning algorithm;load balancing;master-slave Cow;nondedicated cluster configurations;operating systems;workstation cluster;workstation network","","0","","19","","","15-18 May 2005","","IEEE","IEEE Conference Publications"
"A machine learning strategy for protein analysis","P. Baldi; G. Pollastri","Inst. for Genomics & Bioinformatics, California Univ., Irvine, CA, USA","IEEE Intelligent Systems","20050404","2002","17","2","28","35","To sift through and analyze the massive and increasingly available data on proteins, researchers need new computing methods. The authors use machine-learning methods in a novel three-step strategy for protein structure prediction.","1541-1672;15411672","","10.1109/MIS.2002.999217","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=999217","","Amino acids;Biochemistry;Bioinformatics;Biomembranes;DNA;Genomics;Machine learning;Protein engineering;Proteomics;Sequences","biology computing;computer aided analysis;learning (artificial intelligence);molecular biophysics;molecular configurations;physics computing;proteins","machine learning strategy;protein analysis;protein structure prediction","","7","3","17","","","March-April 2002","","IEEE","IEEE Journals & Magazines"
