"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1167462,1167447,1167437,1167474,1167400,1167405,1167380,1167396,1167439,1167382,1167441,1167414,1167499,1167423,1167419,1167458,1167486,1167463,1167475,1167401,1167431,1167442,1167502,1167466,1167412,1167415,1167424,1167480,1167420,1167497,1167487,1167453,1167467,1167416,1167425,1167421,1167454,1167477,1167433,1167468,1167417,1167426,1167455,1167469,1167427,1167456,1167470,190518,190515,190516,190511,190510,7882008,7872930,7872931,7860864,7860865,7838112,7838111,7838110,7838301,7738806,7738805,7738807,7424275,7424498,7424274,7424273,7340596,7340884,7340597,7340885,7324171,7324170,7324169,7033082,7033081,7033080,7009079,7009646,6958843,6958842,6890739,6890834,6890738,6890431,6890343,6890430,6890342,6890835,6784576,6786072,6784575,6784577,6784661,6661893,6661891,6661892,6406804,6406808",2017/05/05 21:30:46
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Learning dialogue at the interface","G. Allport; P. Jarratt","Birmingham Univ., UK","IEE Colloquium on Machine Learning","20020806","1990","","","7/1","7/3","The authors introduce a knowledge based system, called GAMINT, which has been developed to act as a natural language interface to a generalised computer system. The system features two primary objectives: it affords a means to create sophisticated dialogue at the interface; and it allows incremental learning to take place","","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=190515","","","interactive systems;knowledge based systems;learning systems;natural languages","dialogue learning systems;incremental learning;knowledge based system;machine learning;natural language interface","","0","","","","","28 Jun 1990","","IET","IET Conference Publications"
"[Publisher's Information - Volume 2]","","","2012 11th International Conference on Machine Learning and Applications","20130110","2012","2","","600","600","Provides a listing of current committee members and society officers.","","Electronic:978-0-7695-4913-2; POD:978-1-4673-4651-1","10.1109/ICMLA.2012.248","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6406804","","","","","","0","","","","","12-15 Dec. 2012","","IEEE","IEEE Conference Publications"
"Conference Organization - Volume 2","","","2012 11th International Conference on Machine Learning and Applications","20130110","2012","2","","xvii","xviii","Provides a listing of current committee members and society officers.","","Electronic:978-0-7695-4913-2; POD:978-1-4673-4651-1","10.1109/ICMLA.2012.243","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6406808","","","","","","0","","","","","12-15 Dec. 2012","","IEEE","IEEE Conference Publications"
"Committee","","","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","03","","III","VII","Provides a listing of current committee members and society officers.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890739","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890739","","","","","","0","","","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"Greetings from the General Chairs","","","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","04","","I","II","Presents the introductory welcome message from the conference proceedings. May include the conference officers' congratulations to all involved with the conference event and publication of the proceedings record.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890834","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890834","","","","","","0","","","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"Program committee","","","2015 IEEE 25th International Workshop on Machine Learning for Signal Processing (MLSP)","20151112","2015","","","1","4","Provides a listing of current committee members and society officers.","1551-2541;15512541","Electronic:978-1-4673-7454-5; POD:978-1-4673-7455-2","10.1109/MLSP.2015.7324171","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7324171","","","","","","","","","","","17-20 Sept. 2015","","IEEE","IEEE Conference Publications"
"Evolutionary learning to optimise mapping in n-Tuple networks","J. M. Bishop; A. A. Crowe; P. R. Michinton; R. J. Mitchell","Dept. of Cybern., Reading Univ., UK","IEE Colloquium on Machine Learning","20020806","1990","","","3/1","3/3","The use of n-Tuple networks as pattern recognition devices is well known. Networks are able to recognise and discriminate between different classes of data if each class is taught into a separate discriminator. If the different classes are too similar, however, the system can have difficulty discriminating between the classes. This paper describes a novel method of optimising the learning strategy to minimise this problem","","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=190511","","","computerised pattern recognition;learning systems;optimisation","discriminator;learning strategy;mapping optimisation;n-Tuple networks;pattern recognition;simulated annealing","","11","1","","","","28 Jun 1990","","IET","IET Conference Publications"
"Organizing Committee","","","2014 International Conference on Machine Learning and Cybernetics","20150115","2014","1","","III","V","Provides a listing of current committee members and society officers.","2160-133X;2160133X","CD-ROM:978-1-4799-4217-6; Electronic:978-1-4799-4215-2; POD:978-1-4799-4214-5","10.1109/ICMLC.2014.7009079","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7009079","","","","","","0","","","","","13-16 July 2014","","IEEE","IEEE Conference Publications"
"Greetings from the General Chairs","","","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","03","","I","II","Presents the introductory welcome message from the conference proceedings. May include the conference officers' congratulations to all involved with the conference event and publication of the proceedings record.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890738","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890738","","","","","","0","","","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"Organizing committee","","","2015 IEEE 25th International Workshop on Machine Learning for Signal Processing (MLSP)","20151112","2015","","","1","1","Provides a listing of current committee members and society officers.","1551-2541;15512541","Electronic:978-1-4673-7454-5; POD:978-1-4673-7455-2","10.1109/MLSP.2015.7324170","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7324170","","","","","","","","","","","17-20 Sept. 2015","","IEEE","IEEE Conference Publications"
