"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7280663,7280172,7280897,7281954,7280658,7280138,7280526,7280376,7284136,7280752,7281276,7281802,7283050,7280378,7282540,7280599,7285344,7282541,7282319,7169598,7283933,7281886,7275845,7275862,7275837,7276788,7275486,7277286,7274771,7275713,7275620,7275610,7275653,7266492,7273434,7272922,7271404,7271691,7272608,7271412,7266785,7270854,7270851,7270845,7265364,6949090,7259376,7259409,6975065,7260253,7260247,7256874,7257177,7259368,7257108,7248398,7251933,7251991,7055316,6861960,7244614,7089261,7118737,7095599,7238376,7238508,7156122,7163619,7237128,7237157,7237302,7230511,7237168,7238103,7233113,7237170,7232460,7237178,7237195,7232553,7230513,7232843,7229761,7230298,6987328,7224591,7226127,7225384,7219959,7106483,7222674,7226043,7219773,7225313,7219789,7222974,7223248,7225314,7225339,7226205",2017/05/05 21:52:06
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Biclustering Learning of Trading Rules","Q. Huang; T. Wang; D. Tao; X. Li","School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China","IEEE Transactions on Cybernetics","20150914","2015","45","10","2287","2298","Technical analysis with numerous indicators and patterns has been regarded as important evidence for making trading decisions in financial markets. However, it is extremely difficult for investors to find useful trading rules based on numerous technical indicators. This paper innovatively proposes the use of biclustering mining to discover effective technical trading patterns that contain a combination of indicators from historical financial data series. This is the first attempt to use biclustering algorithm on trading data. The mined patterns are regarded as trading rules and can be classified as three trading actions (i.e., the buy, the sell, and no-action signals) with respect to the maximum support. A modified K nearest neighborhood (K-NN) method is applied to classification of trading days in the testing period. The proposed method [called biclustering algorithm and the K nearest neighbor (BIC-K-NN)] was implemented on four historical datasets and the average performance was compared with the conventional buy-and-hold strategy and three previously reported intelligent trading systems. Experimental results demonstrate that the proposed trading system outperforms its counterparts and will be useful for investment in various financial markets.","2168-2267;21682267","","10.1109/TCYB.2014.2370063","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6975065","Biclustering;machine learning;technical analysis;trading rules","Artificial neural networks;Clustering algorithms;Data mining;Evolution (biology);Indexes;Market research;Stock markets","data mining;financial data processing;investment;learning (artificial intelligence);pattern classification;pattern clustering;stock markets","BIC-K-NN;K-NN method;biclustering learning;biclustering mining;financial markets;historical financial data series;investment;modified K nearest neighborhood method;pattern mining;technical analysis;technical indicators;technical trading patterns;trading day classification;trading decision making;trading rules","","4","","41","","20141204","Oct. 2015","","IEEE","IEEE Journals & Magazines"
"Consensus based ensemble model for spam detection","P. Pantola; A. Bala; P. S. Rana","Computer Science and Engineering Department, Thapar University, Patiala, Punjab, India","2015 International Conference on Advances in Computing, Communications and Informatics (ICACCI)","20150928","2015","","","1724","1727","In machine learning, ensemble model is combining two or more models for obtaining the better prediction, accuracy and robustness as compared to individual model separately. Before getting ensemble model first we have to assign our training dataset into different models, after that we have to select the best model suited for our data sets. In this work we explored six machine learning parameter for the data set i.e. Accuracy, Receiver operating characteristics (ROC) curve, Confusion matrix, Sensitivity, Specificity and Kappa value. After that we implemented k fold validation to our best five models.","","Electronic:978-1-4799-8792-4; POD:978-1-4799-8793-1; USB:978-1-4799-8791-7","10.1109/ICACCI.2015.7275862","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7275862","Feature selection;machine learning models;spams data set","Accuracy;Adaptation models;Analytical models;Artificial neural networks;Computational modeling;Data models;Vegetation","feature selection;learning (artificial intelligence);security of data;unsolicited e-mail","Kappa value;ROC curve;confusion matrix;consensus based ensemble model;k fold validation;machine learning parameter;receiver operating characteristics curve;spam detection","","","","18","","","10-13 Aug. 2015","","IEEE","IEEE Conference Publications"
"A classification method of Vietnamese news events based on maximum entropy model","Z. Li-juan; Z. Feng; P. Qing-qing; Y. Xin; Y. Zheng-tao","Institute of Information Engineering and Automation, Kunming University of Science and Technology, Kunming 650500, China","2015 34th Chinese Control Conference (CCC)","20150914","2015","","","3981","3986","Based on the characteristics of Vietnamese news texts and selection of Vietnamese words and phrases, part of speech, named entities, news titles, keywords and so on, this paper proposes a classification method of Vietnamese news events based on the maximum entropy model. This method selects the named entities and news keywords in Vietnamese news titles and the event trigger words in the key sentences corresponding to the keywords as the news classification features, and adopts the maximum entropy model to achieve classification. Furthermore, this paper collects more than 6000 Vietnamese news texts, which are marked into seven kinds of news event corpora such as politics, economy and culture, etc. and subject to training, and then obtains classification model of Vietnamese news texts and achieves type classification of Vietnamese news events. The experimental results show that the accuracy of the classification method of Vietnamese news events proposed in this paper reaches 96.97%.","","Electronic:978-9-8815-6389-7; POD:978-1-4673-7443-9","10.1109/ChiCC.2015.7260253","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7260253","Vietnamese;Vietnamese news classification;feature selection;machine learning;maximum entropy","Entropy;Feature extraction;Speech;Tagging;Text categorization;Training","classification;information resources;maximum entropy methods;natural language processing;text analysis","Vietnamese news events;Vietnamese news texts;Vietnamese news titles;Vietnamese phrases;Vietnamese words selection;classification method;culture;economy;event trigger words;key sentences;maximum entropy model;named entities;news classification features;news event corpora;news keywords;part of speech;politics;type classification","","","","12","","","28-30 July 2015","","IEEE","IEEE Conference Publications"
"MTRAC - discovering M2M devices in cellular networks from coarse-grained measurements","A. Bär; P. Svoboda; P. Casas","FTW, Vienna, Austria","2015 IEEE International Conference on Communications (ICC)","20150910","2015","","","667","672","Machine-to-Machine (M2M) network traffic is becoming highly relevant in nowadays cellular networks. The ever-increasing number of M2M devices is heavily modifying the traffic patterns observed in cellular networks, and the interest in discovering and tracking these devices is rapidly growing among operators. In this paper we introduce MTRAC, a complete approach for M2M TRAffic Classification, capable of discovering M2M devices from coarse-grained measurements. MTRAC uses different Machine Learning (ML) algorithms to unveil M2M devices in cellular networks. It relies on very simple traffic descriptors to characterize the communication patterns of each device. These descriptors are robust to traffic encryption techniques, and improve the portability of the MTRAC approach to other network scenarios. MTRAC is implemented on top of DBStream, a novel Data Stream Warehouse which allows to classify M2M devices in an on-line basis, using different temporal and logical traffic aggregations. We study the performance of MTRAC in the on-line classification of more than two months of traffic observed in a operational, nationwide cellular network, comparing different ML algorithms and different traffic aggregation techniques. To the best of our knowledge, MTRAC is the first ML-based approach for automatic M2M device classification in operational cellular networks.","1550-3607;15503607","Electronic:978-1-4673-6432-4; POD:978-1-4673-6430-0","10.1109/ICC.2015.7248398","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7248398","Cellular Networks;DBStream;Machine Learning;Machine-to-Machine Traffic;On-line Traffic Classification","Classification algorithms;Performance evaluation;World Wide Web","cellular radio;cryptography;learning (artificial intelligence);telecommunication computing;telecommunication traffic","DBStream;M2M traffic classification;MTRAC;automatic M2M device classification;cellular networks;coarse-grained measurements;data stream warehouse;logical traffic aggregations;machine learning;machine-to-machine network traffic;temporal traffic aggregations;traffic encryption","","0","","14","","","8-12 June 2015","","IEEE","IEEE Conference Publications"
"Extracting sentiment from healthcare survey data: An evaluation of sentiment analysis tools","D. Georgiou; A. MacFarlane; T. Russell-Rose","Department of Computer Science, City University London, London, U.K.","2015 Science and Information Conference (SAI)","20150903","2015","","","352","361","Sentiment analysis is an emerging discipline with many analytical tools available. This project aimed to examine a number of tools regarding their suitability for healthcare data. A comparison between commercial and non-commercial tools was made using responses from an online survey which evaluated design changes made to a clinical information service. The commercial tools were Semantria and TheySay and the noncommercial tools were WEKA and Google Prediction API. Different approaches were followed for each tool to determine the polarity of each response (i.e. positive, negative or neutral). Overall, the non-commercial tools outperformed their commercial counterparts. However, due to the different features offered by the tools, specific recommendations are made for each. In addition, single-sentence responses were tested in isolation to determine the extent to which they more clearly express a single polarity. Further work can be done to establish the relationship between single-sentence responses and the sentiment they express.","","Electronic:978-1-4799-8547-0; POD:978-1-4799-8548-7; USB:978-1-4799-8546-3","10.1109/SAI.2015.7237168","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7237168","classification;healthcare;machine learning;sentiment analysis;tools","Accuracy;Google;Medical services;Sentiment analysis;Supervised learning;Testing;Training","Internet;application program interfaces;health care;learning (artificial intelligence)","Google Prediction API;WEKA;clinical information service;commercial tool;healthcare data;healthcare survey data;online survey;sentiment analysis tool;single-sentence response","","0","","44","","","28-30 July 2015","","IEEE","IEEE Conference Publications"
"Multi-variate timeseries forecasting using complex fuzzy logic","O. Yazdanbakhsh; S. Dick","Dept. of Electrical and Computer Engineering, University of Alberta, Edmonton, Canada","2015 Annual Conference of the North American Fuzzy Information Processing Society (NAFIPS) held jointly with 2015 5th World Conference on Soft Computing (WConSC)","20151001","2015","","","1","6","Complex fuzzy logic has been repeatedly used to construct very effective time-series forecasting algorithms. The great majority of these studies, however, only involve univariate time series. The only exception is one work on bivariate time series. Our objective is to investigate the network architectures and time series representations that lead to effective general multi-variate time series forecasting. Our experiments will make use of the Adaptive Neuro-Complex Fuzzy Inferential System architecture, evaluating three different approaches (single-input single-output, multiple-input single-output, and multiple-input multiple-output) on three multi-variate datasets. Our results indicate that the complex fuzzy architectures are at least as accurate as Radial Basis Function Networks and Support Vector Regression on these problems.","","Electronic:978-1-4673-7248-0; POD:978-1-4673-7249-7; USB:978-1-4673-7247-3","10.1109/NAFIPS-WConSC.2015.7284136","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7284136","Complex fuzzy logic;Multivariate time series forecasting;machine learning;neuro-fuzzy systems","Algorithm design and analysis;Delays;Forecasting;Fuzzy logic;Fuzzy sets;MIMO;Time series analysis","forecasting theory;fuzzy logic;fuzzy neural nets;fuzzy reasoning;time series","adaptive neurocomplex fuzzy inferential system architecture;complex fuzzy logic;multivariate time series forecasting","","2","","47","","","17-19 Aug. 2015","","IEEE","IEEE Conference Publications"
"A new approach for event detection using k-means clustering and neural networks","M. O. Oladimeji; M. Turkey; M. Ghavami; S. Dudley","School of Engineering, London South Bank University, UK","2015 International Joint Conference on Neural Networks (IJCNN)","20151001","2015","","","1","5","In composite event detection systems such as fire alarms, the two foremost goals are speed and accuracy. One way to achieve these goals is by performing data aggregation at central nodes. This helps reduce energy consumption and redundancy. In this paper we present a new hybrid approach that involves the use of k-means algorithm with neural networks, an efficient supervised learning algorithm that extracts patterns and detects trends that are hidden in complex data. Previous research on event detection concentrates majorly on the use of feed forward neural network and other classifiers such as naive Bayes and decision tree alone for modern fire detection applications. In our approach presented here, we combine k-means with neural networks and other classifiers in order to improve the detection rate of event detection applications. To demonstrate our approach, we perform data aggregation on normalized multi-dimensional fire datasets in order to remove redundant data. The aggregated data forms two clusters which represent the two class labels (actual outputs) with the aid of k-means clustering. The resulting data outputs are trained by the Feed Forward Neural Network, Naive Bayes, and Decision Trees. This approach was found to significantly improve fire detection performance.","2161-4393;21614393","Electronic:978-1-4799-1960-4; POD:978-1-4799-1961-1","10.1109/IJCNN.2015.7280752","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7280752","Classification;Clustering;Data Aggregation;Machine learning","ISO Standards;Ionization;Sensor phenomena and characterization;Temperature distribution;Temperature sensors;Wireless sensor networks","Bayes methods;alarm systems;data handling;decision trees;feedforward neural nets;fires;learning (artificial intelligence);pattern classification;pattern clustering;wireless sensor networks","classification;composite event detection system;data aggregation;decision trees;energy consumption;feed forward neural network;fire alarm;fire detection performance;hybrid approach;k-means algorithm;k-means clustering;naive Bayes;neural networks;normalized multidimensional fire dataset;pattern extraction;redundant data removal;supervised learning algorithm;trend detection;wireless sensor networks","","","","17","","","12-17 July 2015","","IEEE","IEEE Conference Publications"
"Performance Study of Classification Algorithms for Consumer Online Shopping Attitudes and Behavior Using Data Mining","R. A. E. D. Ahmeda; M. E. Shehaba; S. Morsya; N. Mekawiea","","2015 Fifth International Conference on Communication Systems and Network Technologies","20151001","2015","","","1344","1349","The online retail industry is one of the world's largest and fastest growing industries having huge amount of online sales data. This sales data includes information about customer buying history, goods or services offered for the customers. Hidden relationships in sales data can be discovered from the application of data mining techniques. Data mining is an inter disciplinary promising field that focuses on access of information useful for high level decisions and also include machine learning to help online shopping stores to indentify online customer behavior to recommend for him the appropriate products he/she is interesting to them, because the growing popularity and acceptance of e-commerce platforms, users face an ever increasing burden in actually choosing the right product from the large number of online offers. Thus, techniques for personalization and shopping guides are needed by users. For a pleasant and successful shopping experience, users need to know easily which products to buy with high confidence. In this paper eleven data mining classification techniques will be comparatively tested to find the best classifier fit for consumer online shopping attitudes and behavior according to obtained dataset for big agency of online shopping, the results shows that decision table classifier and filtered classifier gives the highest accuracy and the lowest accuracy is achieved by classification via clustering and simple cart, also this paper will provide a recommender system based on decision table classifier helping the customer to find the products he/she is searching for in some ecommerce web sites. Recommender system learns from the information about customers and products and provides appropriate personalized recommendations to customers to find the desired products.","","Electronic:978-1-4799-1797-6; POD:978-1-4799-1798-3","10.1109/CSNT.2015.50","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7280138","Data mining;Machine learning;WEKA;classification;online shopping","Accuracy;Area measurement;Classification algorithms;Clustering algorithms;Data mining;Filtering algorithms;Internet","Internet;electronic commerce;learning (artificial intelligence);retail data processing","classification algorithms;consumer online shopping attitudes;data mining techniques;decision table classifier;e-commerce platforms;high level decisions;machine learning;online customer behavior;online retail industry;recommender system","","1","","16","","","4-6 April 2015","","IEEE","IEEE Conference Publications"
"Short-term real-time traffic prediction methods: A survey","J. Barros; M. Araujo; R. J. F. Rossetti","Faculty of Engineering, University of Porto, Porto, Portugal","2015 International Conference on Models and Technologies for Intelligent Transportation Systems (MT-ITS)","20150827","2015","","","132","139","Short-term traffic prediction provides tools for improved road management by allowing the reduction of delays, incidents and other unexpected events. Different real-time approaches provide traffic managers with varying but valuable information. This paper reviews the literature regarding model-driven and data-driven approaches focusing on short-term realtime traffic prediction. We start by analyzing real-time traffic data collection, referring network state acquisition and description methods which are used as input to predictive algorithms. According to the input variables available, we describe common and useful traffic prediction outputs that should contribute to understand the panorama verified on a road network. We then discuss metrics commonly used to assess prediction accuracy, in order to understand a standardized way to compare the different approaches. We list, detail and compare existing model-driven and data-driven approaches that provide short-term real-time traffic predictions. This research leads to an understanding of the many advantages, disadvantages and trade-offs of the approaches studied and provides useful insights for future development. Despite the predominance of model-driven solutions for the last years, data-driven approaches also present good results suitable for Traffic Management usage.","","Electronic:978-9-6331-3142-8; POD:978-1-4799-8223-3","10.1109/MTITS.2015.7223248","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7223248","data mining;data-driven;estimation;machine learning;model-driven;prediction;simulation;traffic","Data models;Measurement;Prediction algorithms;Predictive models;Real-time systems;Roads;Vehicles","data mining;road traffic","data-driven approaches;improved road management;model-driven approaches;real-time traffic data collection;road network;short-term real-time traffic prediction methods;traffic management usage","","1","","34","","","3-5 June 2015","","IEEE","IEEE Conference Publications"
"Towards cognitive reconfigurable hardware: Self-aware learning in RTR fault-tolerant SoCs","B. Navas; I. Sander; J. Öberg","Dept. of Electronics and Embedded Systems, KTH Royal Institute of Technology, Stockholm, Sweden","2015 10th International Symposium on Reconfigurable Communication-centric Systems-on-Chip (ReCoSoC)","20150903","2015","","","1","8","Traditional embedded systems are evolving into power-and-performance-domain self-aware intelligent systems in order to overcome complexity and uncertainty. Without human control, they need to keep operative states in applications such as drone-based delivery or robotic space landing. Nowadays, the partial and run-time reconfiguration (RTR) of FPGA-based Systems-on-chip (SoC) can enable dynamic hardware acceleration or self-healing structures, but this conversely increases system-memory traffic. This paper introduces the basis of cognitive reconfigurable hardware and presents the design of an FPGA-based RTR SoC that becomes conscious of its monitored hardware and learns to make decisions that maintain a desired system performance, particularly when triggering hardware acceleration and dynamic fault-tolerant (FT) schemes on RTR cores. Self-awareness is achieved by evaluating monitored metrics in critical AXI-cores, supported by hardware performance counters. We suggest a reinforcement-learning algorithm that helps the system to search out when and which reconfigurable FT-scheme can be triggered. Executing random sequences of an embedded benchmark suite simulates unpredictability and bus traffic. The evaluation shows the effectiveness and implications of our approach.","","Electronic:978-1-4673-7942-7; POD:978-1-4673-7943-4","10.1109/ReCoSoC.2015.7238103","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7238103","FPGA;cognitive hardware;complex adaptive systems;dynamic fault-tolerance;machine learning;partial and run-time reconfiguration;self-awareness;self-healing","Hardware;Measurement;Monitoring;Ports (Computers);Radiation detectors;Software;System-on-chip","aerospace robotics;entry, descent and landing (spacecraft);fault tolerant control;field programmable gate arrays;learning (artificial intelligence);system-on-chip","FPGA-based systems-on-chip;RTR fault-tolerant SoC;cognitive reconfigurable hardware;critical AXI-cores;drone-based delivery;dynamic fault-tolerant schemes;embedded systems;hardware acceleration;human control;power-and-performance-domain self-aware intelligent systems;reinforcement-learning algorithm;robotic space landing;run-time reconfiguration;self-aware learning;system-memory traffic","","0","","28","","","June 29 2015-July 1 2015","","IEEE","IEEE Conference Publications"
