"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7340670,7340942,7340601,7340647,7340608,7340621,7340962,7340669,7340644,7340605,7340941,7340636,7340654,7340618,7340910,7340600,7340892,7340950,7340959,7340920,7340631,7340611,7340953,7340649,7340964,7340646,7340638,7340656,7340620,7340912,7340961,7340613,7340905,7340937,7340675,7340643,7340903,7340662,7340935,7340673,7340604,7340923,7340641,7340940,7340928,7340896,7340635,7340653,7340660,7340617,7340909,7340891,7340949,7340958,7340919,7340933,7340630,7340945,7340610,7340623,7340671,7340602,7340952,7340963,7340645,7340606,7340925,7340637,7340655,7340619,7340911,7340893,7340960,7340921,7340632,7340612,7340954,7340650,7340639,7340657,7340913,7340614,7340915,7340906,7340938,7340904,7340899,7340936,7340642,7340929,7340897,7340661,7340888,7340934,7340946,7340672,7340665,7340894,7340922,7340633",2017/05/05 00:03:08
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Decision fusion for EEG-based emotion recognition","S. Wang; J. Du; R. Xu","Shenzhen Engineering Laboratory of Performance Robots at Digital Stage, Harbin Institute of Technology Shenzhen, Graduate School, Shenzhen, China","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","2","","883","889","The emotion recognition using the electroencephalogram (EEG) receives a lot of attentions in recent years. Various features extracted from different angles are proposed. In this paper, we propose an EEG-based emotion recognition framework based on the weighted fusion of outputs from base classifiers. Threebase classifiers based on the SVM with RBF kernel using Power Spectral, Higuchi Fractal Dimension and Lempel-Ziv Complexity features are developed, respectively. The outputs of base classifiers are integrated by the weighted fusion strategy which is based on the confidence estimation on each class by each base classifier. The evaluation on the DEAP dataset shows that our proposed decision fusion based method outperforms individual base classifiers and the feature fusion based classifier integration for EEG-based emotion recognition.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340670","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340670","Decision fusion;EEG;Emotion recognition","","electroencephalography;emotion recognition;feature extraction;fractals;medical signal processing;radial basis function networks;sensor fusion;signal classification;support vector machines","DEAP dataset;EEG-based emotion recognition;Higuchi fractal dimension;Lempel-Ziv complexity features;RBF kernel;SVM;confidence estimation;decision fusion;electroencephalogram;feature extraction;feature fusion based classifier integration;power spectral;three-base classifiers;weighted fusion strategy","","","","23","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"An integrated framework for aerial image restoration","N. Kwok; H. Shi","School of Mechanical and Manufacturing Engineering, The University of New South Wales, Sydney, NSW, Australia","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","1","","322","327","The restoration of aerial images is a crucial process for exposing ground features of interest to users. This is particularly important in applications concerned with the surveillance or remote sensing of the land. In this work, an efficient framework was developed that aims at providing a higher quality image of balanced tonal rendering, vivid colouring, and object boundary sharpening. These goals were achieved by processing the aerial image through an integration of colour channel mean value exponent alignment, pixel based min-max shifting and scaling, and object edge emphasizing. Real-world aerial images were used in experiments. Satisfactory results, evaluated both qualitatively and quantitatively, were obtained and verified the effectiveness of the proposed method.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340942","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340942","Aerial image;Colour balance;Contrast enhancement;Saturation enhancement","","image colour analysis;image restoration;minimax techniques;rendering (computer graphics)","aerial image restoration;balanced tonal rendering;colour channel mean value exponent alignment;object boundary sharpening;pixel based min-max shifting;vivid colouring","","","","17","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"Comprehensive test of high dynamic range images","W. M. Yeh","Department of Radio & Television, National Taiwan University of Arts, Taipei, Taiwan","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","2","","466","470","About few years ago, professional photographers found an easy way to achieve quality photos in a high contrast lighting condition by using High dynamic range (HDR) function. This new design enabled people to create better pictures through a mixture range of images from the same target-picture into a new digital image, instead of using Gradual Color Filter and Black Card, which were taken by experienced photographers for years. Currently, many mobile phones and digital cameras, have adopted this HDR function by this built-in HDR chip, and do create better photos than ever. We carefully checked different lighting conditions, and selected two different methods to perform this experiment: 1. using HDR function, 2. using fully automatic function. In the experiment, Sony HX300 is selected to do this comprehensive shooting, and is aimed to discover the difference between each other, offering a practical data for photographers those who are interested.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340601","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340601","Backlit Scenes;Black Card;Camera 3.0;Gradual Color Filter;Light Field Camera;Native 3D Display;Vivid Colors","","cameras;image colour analysis;image filtering;mobile handsets","HDR function;Sony HX300;black card;comprehensive test;digital cameras;gradual color filter;high contrast lighting condition;high dynamic range images;mobile phones;quality photos","","","","9","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"Multi-granulation graded covering rough sets","H. Wang; Q. J. Hu","College of mathematics and Computer Science, Shan'xi Normal University, Linfen, Shan'xi 041004, P. R. China","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","2","","742","747","The multi-granulation rough sets is a very important extension of the rough sets model in multi-granulation and distributed environments. By the combination of the multi-granulation rough sets and the covering rough sets, with the introduction of the concept of graded error, this paper develops the new multi-granulation rough sets model, called the multi-granulation graded covering rough sets (MGGCRS). Firstly, two types of multi-granulation graded covering rough sets models are constructed. It follows the research on the properties of the two types of MGGCRS models. Moreover, the relationships among the single-granulation graded covering rough sets model (SGGCRS) and the MGGCRS are explored.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340647","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340647","Covering rough sets;Graded;Multi-granulation rough sets","","rough set theory","MGGCRS model;SGGCRS model;graded error concept;multigranulation graded covering rough sets;rough sets model;single-granulation graded covering rough sets model","","","","18","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"Biclustering analysis of gene expression data using multi-objective evolutionary algorithms","M. Golchev; S. H. Davarpanah; A. W. C. Liew","School of Information and Communication Technology, Griffith University, Australia","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","2","","505","510","Clustering is an unsupervised learning technique that groups data into clusters using the entire conditions. However, sometimes, data is similar only under a subset of conditions. Biclustering allows clustering of rows and columns of a dataset simultaneously. It extracts more accurate information from sparse datasets. In recent years, biclustering has found many useful applications in different fields and many biclustering algorithms have been proposed. Using both row and column information of data, biclustering requires the optimization of two conflicting objectives. In this study, a new multi-objective evolutionary biclustering framework using SPEA2 is proposed. A heuristic local search based on the gene and condition deletion and addition is added into SPEA2 and the best bicluster is selected using a new quantitative measure that considers both its coherence and size. The performance of our algorithm is evaluated using simulated and gene expression data and compared with several well-known biclustering methods. The experimental results demonstrate better performance with respect to the size and MSR of detected biclusters and significant enrichment of detected genes.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340608","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340608","Biclustering;Gene expression data;Multi-objective evolutionary algorithm;SPEA2","","bioinformatics;pattern clustering;unsupervised learning","SPEA2;biclustering analysis;condition deletion;gene expression data;heuristic local search;multiobjective evolutionary algorithms;unsupervised learning technique","","","","22","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"Automatic detection and removal of color comments from book images","G. H. Dai; Y. B. Yuan; J. Zhang; Z. H. Chen","Department of Computer Science and Engineering, East China University of Science and Technology, Shanghai, 200237","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","2","","591","594","Locating the salient parts or regions is a very challenging and important step in image processing. It will be very helpful for image denoising, inpainting or smoothing. In this work, we propose a novel algorithm to detect the regions with color comments in book images automatically. A truncated function is employed to locate positions with high values of Gaussian curvature. Each channel information of a book image is treated as a surface on a given square and corresponding values of the Gaussian curvature are calculated. Finally, with the training cutoff, pixels with high Gaussian curvature will be removed from the original image and replaced by white points. Experimental results ensure that the proposed algorithm is very effective and removes comments automatically.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340621","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340621","Content Detection;Guassian Curvature;Image processing;Mathematical modelling","","Gaussian processes;image colour analysis;image denoising","Gaussian curvature;automatic color comment detection;automatic color comment removal;book images;channel information;image denoising;image inpainting;image processing;image smoothing;training cutoff;truncated function","","","","10","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"Adaptive density-based spatial clustering of applications with noise (DBSCAN) according to data","W. T. Wang; Y. L. Wu; C. Y. Tang; M. K. Hor","Dept. of. Computer Science and Information Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan, ROC","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","1","","445","451","Clustering is a task that aims to grouping data objects into several groups. DBSCAN is a density-based clustering method. However, it requires two parameters and these two parameters are hard to decide. Also, DBSCAN has difficulties in finding clusters when the density changes in the dataset. In this paper, we modify the original DBSCAN to make it able to determine the appropriate eps values according to data distribution and to cluster when the density varies among dataset. The main idea is to run DBSCAN with different eps and Minpts values. We also modified the calculation of the Minpts so that DBSCAN can have better clustering results. We did several experiments to evaluate the performance. The results suggest that our proposed DBSCAN can automatically decide the appropriate eps and Minpts values and can detect clusters with different density-levels.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340962","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340962","Clustering;DBSCAN;Data mining","","data mining;pattern clustering","DBSCAN;adaptive density-based spatial clustering","","","","18","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"A two-stage cross-domain recommendation for cold start problem in cyber-physical systems","P. Liu; J. Cao; X. Liang; W. Li","School of Logistics Engineering, Wuhan University of Technology, Wuhan, China","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","2","","876","882","Recommender systems always offer the most suitable goods for users by adopting collaborative filtering or content-based technology based on historical ratings in one domain. However, sometimes we may suffer from item cold start problem in a new domain, especially in Cyber-Physical Systems (CPS). To alleviate this problem, many recommendation models have been proposed to transfer one domain's knowledge to another domain by using transfer learning algorithm. In this paper, we propose a new cross-domain recommendation algorithm which is divided into two stages. In the first stage, we apply the TrAdaBoost algorithm to select some items which are worthy of being recommended to users in the target domain. Then in the second stage, we adopt the nonparametric pairwise clustering algorithm to make a decision whether to recommend an item to a group of users or not. We not only make a classification for the target domain items but also find the recommended or not recommended customer groups for one item through the two stages. Experiments on real world data sets demonstrate that our proposed method performs better than other algorithms for the cross-domain recommendation task.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340669","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340669","Cross-domain recommendation;Item cold start problem;Nonparametric pairwise clustering algorithm;Transfer learning","","learning (artificial intelligence);recommender systems","CPS;TrAdaBoost algorithm;cold start problem;collaborative filtering;content-based technology;cyber-physical systems;nonparametric pairwise clustering algorithm;recommender systems;transfer learning algorithm;two-stage cross-domain recommendation","","","","13","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"A method to fuzzy multi-objective problems under random environment","E. C. C. Tsang; J. D. Jie; C. X. Jin","Faculty of Information Technology, Macao University of Science and Technology, China","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","2","","725","730","Randomness and fuzziness are two common uncertainties in decision process, and they always coexist in many real multi-objective problems such as resources allocation, complex system optimization. So it is a widespread research content on the process problem of the two uncertainties in academic and application fields. In this paper, aimed at the multi-objective programming with fuzzy goals and random coefficients, we first propose the level effect function and construct the effect probability of fuzzy events by regarding the fuzzy goals as the fuzzy events. Then we discuss the probability of fuzzy number and the probability formulas of several special fuzzy events are further given. Besides, we establish the multi-objective programming maximum effect probability model (abbreviated as MOP-MEP model). Finally, we illustrate the validity of MOP-MEP model in combination with a case.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340644","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340644","Effect probability;Fuzzy event;Multi-objective programming;Random environment;decision making","","decision making;fuzzy set theory;mathematical programming;number theory;probability;random processes","MOP-MEP model;effect probability;fuzziness uncertainty;fuzzy events;fuzzy goals;fuzzy multiobjective problems;fuzzy number;level effect function;multiobjective programming-maximum effect probability model;probability formulas;random coefficients;random environment;randomness uncertainty","","","","15","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
"Colour-emotion association study on abstract art painting","C. F. Hibadullah; A. W. C. Liew; J. Jo","School of Information and Communication Technology, Griffith University, Gold Coast 4222 Australia","2015 International Conference on Machine Learning and Cybernetics (ICMLC)","20151203","2015","2","","488","493","Most art paintings especially abstract art are created to evoke an emotional feeling in the viewer. Colour as a dominant low-level feature plays a significant role in visual perception. Colours can bring out different emotional feelings and the findings from several psychology studies have shown bright colours generally relate to positive emotions, whereas dark colours relate to negative emotions. This paper focuses on the study of relationships between colours and emotionson abstract art images. In this work, the colour featurevectors were extracted from images using the fuzzy colour histogram method, whereas emotion typevectors were obtained from a user rating study done on an abstract art imagedataset. Ourstudy shows that some emotion types have highly significant association with certain colours. For example, the fear emotion has a positive correlation with the colour black with a significant value of p <; 0.01.","","CD-ROM:978-1-4673-7220-6; Electronic:978-1-4673-7221-3; POD:978-1-4673-7222-0","10.1109/ICMLC.2015.7340605","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7340605","Colour;abstract art;emotion;fuzzy colour histogram","","art;feature extraction;fuzzy set theory;image colour analysis;statistical analysis","abstract art image dataset;abstract art painting;bright colours;colour feature;colour feature vectors extraction;colour-emotion association study;dark colours;emotion type vectors;emotional feeling;fuzzy colour histogram method;visual perception","","","","15","","","12-15 July 2015","","IEEE","IEEE Conference Publications"
