"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4414276,4414346,4414306,4414321,4414317,4414330,4414294,4414342,4414334,4414285,4414313,4414281,4414310,4414278,4414344,4414324,4414297,4414288,4414303,4414347,4414307,4414322,4414318,4414295,4414335,4414314,4414301,4414345,4414336,4414315,4414305,4414316,4370708,4370715,4370759,4370629,4370620,4370757,4370633,4370719,4370829,4370632,4370644,4370546,4370641,4370251,4370650,4370318,4370608,4370776,4370635,4370838,4370771,4370564,4370338,4370195,4370610,4370319,4370129,4370324,4370128,4370317,4370820,4370230,4370519,4370667,4370316,4370294,4370742,4370539,4370653,4370639,4370346,4370270,4370278,4370135,4370808,4370242,4370531,4370801,4370525,4370267,4370685,4370733,4370288,4370245,4370778,4370563,4370839,4370252,4370834,4370495,4370836,4370694,4370789,4370871,4370482,4370601,4370584,4370174",2017/05/05 01:02:05
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Decision Tree Inductive Learning Algorithm Based on Removing Noise Gradually","G. G. Li; Y. Li; F. C. Li; C. X. Jin","College of Science, Hebei University of Science and Technology, Shijiazhuang 050018, China. E-MAIL: lgg-2000@hebuet.edu.cn","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","5","","2724","2728","When noise exists in case base, high quality knowledge is hard to obtain by ID3 algorithm. For the weakness, by introducing the concept of second learning, the noisy data can be removed, which not only develop the decision tree, but also it can make good structure tree generate. So that we can abstract good rules information, and make the desirable tree more accurate. Especially, the more the data can be mined by decision tree algorithm, the better the efficiency and performance of the algorithm is, and the more obvious the superiority of algorithm is. This paper states the basic idea of algorithm, implementation process, performance analysis and accuracy proof in detail.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370610","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370610","Decision tree;ID3 algorithm;Noise;Second learning accuracy rate","Conference management;Cybernetics;Data mining;Decision trees;Educational institutions;History;Machine learning;Machine learning algorithms;Noise generators;Testing","data mining;database management systems;decision trees;learning by example","ID3 algorithm;data mining;database;decision tree inductive learning algorithm;noise removal","","0","","10","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"Kernel Fisher Discriminant Analysis Embedded with Feature Selection","Y. Q. Wang","College of Finance, Zhejiang Gongshang University, Hangzhou, 310018, China. E-MAIL: wangyq@mail.zjgsu.edu.cn","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","2","","1160","1165","As one of the state-of-the-art classification methods, kernel Fisher discriminant analysis has both theoretical advantages and successful applications. The paper proposes a new kernel Fisher discriminant analysis embedded with feature selection, which can solve both classification and feature selection in only one step. Six real-world data sets have been used to test the performance of the new embedded methods. The experimental results clearly show that the new methods can greatly reduce the dimensions of the inputs, without harm to the classification results.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370319","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370319","Embedded methods;Feature selection;Kernel Fisher discriminant analysis;Kernel methods","Classification algorithms;Cybernetics;Educational institutions;Electronic mail;Filters;Finance;Kernel;Machine learning;Machine learning algorithms;Testing","pattern classification;statistical analysis","embedded method;feature selection;kernel Fisher discriminant analysis","","0","","15","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"Quantification of Vagueness in Multiclass Classification Based on Multiple Binary Neural Networks","P. Kraipeerapun; C. C. Fung; K. W. Wong","School Of Information Technology, Murdoch University, South Street, Murdoch, 6150, Western Australia. E-MAIL: p.kraipeerapun@murdoch.edu.au","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","1","","140","144","This paper presents an innovative approach to solve the problem of multiclass classification. One-against-one neural networks are applied to interval neutrosophic sets (INS). INS associates a set of truth, false and indeterminacy membership values with an output. Multiple pairs of the truth binary neural network and the false binary neural network are trained to predict multiple pairs of the truth and false membership values. The difference between each pair of truth and false membership values is considered as vagueness in the classification and formed as the indeterminacy membership value. The three memberships obtained from each pair of networks constitute an interval neutrosophic set. Multiple interval neutrosophic sets are then created and used to support decision making in multiclass classification. We have applied our technique to three classical benchmark problems including balance, wine, and yeast from the UCI machine learning repository. Our approach has improved classification performance compared to an existing one-against-one technique which applies only to the truth membership values.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370129","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370129","Feed-forward backpropagation neural network;Multiclass classification;Vagueness","Australia;Backpropagation;Channel hot electron injection;Cybernetics;Electronic mail;Feedforward systems;Information technology;Intelligent networks;Machine learning;Neural networks","learning (artificial intelligence);neural nets;pattern classification","decision making;indeterminacy membership values;interval neutrosophic sets;multiclass classification problem;multiple binary neural networks;one-against-one neural networks;training data;vagueness quantification","","2","","12","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"Feature Extraction and Classification for Human Brain CT Images","W. L. Zhang; X. Z. Wang","Machine Learning Center, Faculty of Mathematics and Computer Science, Hebei University, Baoding 071002, China. E-MAIL: zhangweili75@126.com","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","2","","1155","1159","In this paper, computer aided diagnosis (CAD) is applied to the brain CT image processing. In addition to the 3 classical types of features, i.e. gray scale, shape and texture, the symmetric feature based on the characteristics of human-brain CT image is extracted. Inductive learning techniques, See5 and RBFNN (radial basis function of nerve network) are used to build classifiers for normal and abnormal brain CT images. Experimental results show that CAD system of human-brain CT image processing can assist doctors to correctly classify the CT images.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370318","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370318","CAD;Classification;Feature extraction;Medical image","Biomedical imaging;Computed tomography;Cybernetics;Diseases;Feature extraction;Humans;Image processing;Machine learning;Medical diagnostic imaging;Shape","brain;computerised tomography;feature extraction;image classification;learning by example;medical image processing;radial basis function networks","CAD system;brain CT image processing;computer aided diagnosis;feature classification;feature extraction;human brain CT images;inductive learning techniques;radial basis function of nerve network","","10","","8","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"Comparison Between the Induction Learning Algorithm of Fuzzy Number-Valued Decision Tree","D. M. Huang; J. L. Fu; T. Xiao; J. Zhou","College of Science, Agriculture University of Hebei, Baoding 071001, P.R.China. E-MAIL: tinghb@sina.com","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","2","","1190","1193","From the value of attributes, evaluation functions, stop-criterion of the leaf node and the matching rules used to test examples, this paper discusses the difference and similarities between the induction learning algorithm 1 and 2 of fuzzy number-valued attribute decision tree. Heuristic algorithm 1 is an algorithm regarding the fuzzy number-valued attribute using the information entropy minimization heuristic; the algorithm gives us a desirable behavior of the information entropy of partitioning and offers a rapid matching speed. Heuristic algorithm 2 is based on the fuzzy information entropy minimization heuristic, this algorithm is used to choose the test attribute and to construct a fuzzy bi-branches decision tree with comparison extent. By comparing the algorithm 2 closes to the practice from the opinion of making strategy and is effective to deal with fuzzy information.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370324","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370324","Comparison extent;Degree of truth of fuzzy rules;Fuzzy Bi-branches decision tree;Fuzzy number-valued attribute","Cybernetics;Decision trees;Fuzzy sets;Heuristic algorithms;Information entropy;Machine learning;Machine learning algorithms;Minimization methods;Partitioning algorithms;Testing","decision trees;entropy;fuzzy set theory;learning (artificial intelligence)","fuzzy bibranches decision tree;fuzzy number-valued attribute decision tree;induction learning algorithm;information entropy minimization heuristic;partitioning information entropy","","2","","11","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"Uml-Based Representational Re-Description of Concept Development","H. Wei; W. He; Y. Chen","Department Of Computer Science, Lab of Algorithm for Cognitive Model, Fudan University, Shanghai 200433, China","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","1","","131","139","Knowledge-based problem solving requires a conceptual system that is comparatively rich and complete, especially when the problem is domain unrestrictive. The methods about knowledge acquisition, representation and usage in classical Knowledge Engineering can only adapt themselves to domain restricted problems. This is because it doesn't take a developmental view to construct conceptual system and consequently it is confronted with Framework Problem. In Cognitive Psychology, the study of conceptual system has an in-depth cognitive investigate on issues of development and representation. However, there lack investigations on the details of system construction and realization. Based on the theory of Developmental Psychology, this paper proposes an object-based representation method for conceptual system, focusing on the representation and development of concepts on four levels: Implicit (I), Explicit 1 (E1), Explicit 2 (E2) and Explicit 3 (E3) representations. It will contribute well to the adaptability and flexibility in the reasoning and problem solving of knowledge-based systems.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370128","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370128","Artificial intelligence;Concept acquisition;Learning;Representational re-description","Artificial intelligence;Cognition;Cybernetics;Knowledge based systems;Knowledge engineering;Knowledge representation;Machine learning;Machine learning algorithms;Problem-solving;Psychology","Unified Modeling Language;knowledge acquisition;knowledge representation","UML-based representational redescription;concept development;framework problem;knowledge acquisition;knowledge representation;knowledge-based problem solving","","1","","7","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"An Effective Method for Classification of High Dimensional Data","B. S. Y. Lam; H. Yan","Department of Electronic Engineering, City University of Hong Kong, Kowloon, Hong Kong. E-MAIL: benson.lam@student.cityu.edu.hk","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","5","","2713","2718","We study a new high dimensional data problem in this paper. In pattern classification, if many dimensions of two groups share a similar distribution, the classification error rates will be 50%. We have proposed a new clustering algorithm to deal with this problem. Its basic idea is to confine the support of the optimization equation so that the data points in one group can only have small contribution to the estimated cluster center in another group. Experiments show that the proposed method is able to yield good results in eight real world data sets and its performance is better than 10 existing methods.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370608","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370608","Calculus of variations;Classifcation of high imensional data;Clustering;Machine learning","Clustering algorithms;Cybernetics;Data engineering;Electronic mail;Equations;Error analysis;Handwriting recognition;Machine learning;Pattern classification;Shape","learning (artificial intelligence);pattern classification;pattern clustering","classification error rates;clustering algorithm;high dimensional data;machine learning;optimization equation;pattern classification","","0","","12","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"Feature Selection by Combining Fisher Criterion and Principal Feature Analysis","S. Wang; C. L. Liu; L. Zheng","School of Aerospace Science and Engineering, Beijing Institute of Technology, Beijing 100081, China. E-MAIL: swang@nlpr.ia.ac.cn","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","2","","1149","1154","Feature selection is one of the most important issues in the fields such as data mining, pattern recognition and machine learning. In this study, a new feature selection approach that combines the Fisher criterion and principal feature analysis (PFA) is proposed in order to identify the important (relevant and irredundant) feature subset. The Fisher criterion is used to remove features that are noisy or irrelevant, and then PFA is used to choose a subset of principal features. The proposed approach was evaluated in pattern classification on five publicly available datasets. The experimental results show that the proposed approach can largely reduce the feature dimensionality with little loss of classification accuracy.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370317","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370317","Feature selection;Fisher criterion;Pattern classification;Principal feature analysis (PFA)","Aerospace engineering;Cybernetics;Data mining;Diversity reception;Filters;Machine learning;Mutual information;Pattern analysis;Pattern classification;Pattern recognition","feature extraction;pattern classification;principal component analysis","Fisher criterion;feature selection;feature subset;pattern classification;principal feature analysis","","2","","16","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"Book Recommendation Service by Improved Association Rule Mining Algorithm","Z. Zhu; J. Y. Wang","Foshan University, Foshan 528000, Guangdong, P.R.China. E-MAIL: augustjune@fosu.edu.cn","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","7","","3864","3869","With the extensive application of database system, a mass-circulation historical data is accumulated in university library. We applied data mining technology for discovering useful knowledge in circulation data analysis. There are some shortcomings in mining association rules via Apriori algorithm. This paper introduces two methods for improving the efficiency of algorithm, such as filtrating basic item set, or ignoring the transaction records that are useless for frequent items generated. In order to meet the requirement of personal book recommendation service, we applied the improved algorithm to mine association rules from circulation records in university library. A service model is introduced, and may be used for offering recommendation information to the readers. The recommendation model can also be used in other fields, for example, bookstore, information retrieval system, network reference database, etc.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370820","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370820","Apriori algorithm;Association rule;Book recommendation;Data mining;Service model","Association rules;Books;Cybernetics;Data analysis;Data mining;Database systems;Libraries;Machine learning;Machine learning algorithms;Transaction databases","academic libraries;data analysis;data mining;database management systems;information filters;information retrieval","apriori algorithm;association rule mining algorithm;book recommendation service;database system;knowledge discovery;mass-circulation historical data analysis;university library","","5","","7","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
"Intelligent Adaptive Control of Machining Process Based on Hybrid Recurrent Neural Network","X. Y. Lai; C. Y. Yan; B. Y. Ye; W. G. Li","Dept. of Mechatronical Engineering, Guangdong Institute of Science and Technology, Guangzhou 510640, China. E-MAIL: melaixy@163.com","2007 International Conference on Machine Learning and Cybernetics","20071029","2007","2","","676","681","Aiming at the feasibility of intelligent adaptive control for a machining process, a new network architecture, called a hybrid recurrent neural network (HRNN) is first presented based on the diagonal recurrent neural network (DRNN). Considering the uncertain information in the machining process, a generalized entropy square error (GESE) criterion is then proposed. The learning algorithm of the HRNN and the mathematic model of the machine tool for experiments are also explained. Finally, the HRNN is applied to the constant force control of the machining process. Simulated results verify the effectiveness of the proposed control schemes. And the experimental results also confirm the applicability of the described controller in practice.","2160-133X;2160133X","CD-ROM:978-1-4244-0973-0; POD:978-1-4244-0972-3","10.1109/ICMLC.2007.4370230","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4370230","Adaptive control;Hybrid recurrent neural network;Intelligent;Machining process","Adaptive control;Entropy;Intelligent control;Intelligent networks;Machine learning;Machine tools;Machining;Mathematical model;Mathematics;Recurrent neural networks","adaptive control;machining;neurocontrollers;recurrent neural nets","constant force control;generalized entropy square error criterion;hybrid recurrent neural network;intelligent adaptive control;learning algorithm;machine tool;machining process","","0","","12","","","19-22 Aug. 2007","","IEEE","IEEE Conference Publications"
