"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5381343,5382104,5381812,5381433,5381482,5381824,5381409,5381840,5381836,5381811,5381835,5381452,5381481,5381380,5381494,5381860,5381779,5381451,5381791,5381512,5381367,5381808,5381440,5381464,5381517,5381469,5381506,5381855,5381373,5381523,5381499,5381828,5381783,5381795,5381816,5381439,5381535,5381844,5381398,5381505,5381799,5381792,5381337,5381416,5381362,5381524,5381421,5381803,5381784,5381796,5382113,5381344,5381536,5381355,5381434,5381800,5381541,5381422,5382096,5382108,5381848,5381457,5381356,5381319,5381530,5382109,5381815,5381427,5381325,5381476,5381392,5381312,5381391,5381379,5381361,5381511,5381807,5381487,5381386,5381428,5381313,5381780,5381856,5382105,5381847,5381338,5381827,5381385,5381403,5382100,5306235,5306222,5306243,5306238,5306255,5306193,5306242,5306207,5306196,5306229",2017/05/05 00:35:08
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A New Incremental Pairwise Clustering Algorithm","S. Seo; J. Mohr; K. Obermayer","Dept. of Electr. Eng. & Comput. Sci., Berlin Univ. of Technol., Berlin, Germany","2009 International Conference on Machine Learning and Applications","20100115","2009","","","223","228","Pairwise clustering methods are able to handle relational data, in which a set of objects is described via a matrix of pairwise (dis)similarities. Here, we consider a cost function for pairwise clustering which maximizes model entropy under the constraint that the error for reconstructing objects from class information is fixed to a small value. Based on the analysis of structural transitions, we derive a new incremental pairwise clustering method which increases the number of clusters until a certain value of a Lagrange multiplier is reached. In addition, the calculation of phase transitions is used for speed-up. The incremental duplication of clusters helps to avoid local optima, and the stopping criterion automatically determines the number of clusters. The performance of the method is assessed on artificial and real-world data.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.42","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381840","clustering;pairwise data;splitting","Annealing;Approximation algorithms;Clustering algorithms;Clustering methods;Cost function;Entropy;Extraterrestrial measurements;Lagrangian functions;Rate-distortion;Source coding","entropy;learning (artificial intelligence);pattern clustering","Lagrange multiplier;cost function;incremental pairwise clustering;machine learning;model entropy;object reconstruction;pairwise similarity;phase transition;relational data;structural transition","","2","","6","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"On the statistical estimation of Rényi entropies","E. Liitiainen; A. Lendasse; F. Corona","Helsinki University of Technology, Department of Information and Computer Science, P.O. Box 5400, 02015 HUT, Finland","2009 IEEE International Workshop on Machine Learning for Signal Processing","20091030","2009","","","1","6","Estimating entropies is important in many fields including statistical physics, machine learning and statistics. While the Shannon logarithmic entropy is the most fundamental, other Reacutenyi entropies are also of importance. In this paper, we derive a bias corrected estimator for a subset of Renyi entropies. The advantage of the estimator is demonstrated via theoretical and experimental considerations.","1551-2541;15512541","POD:978-1-4244-4947-7","10.1109/MLSP.2009.5306242","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306242","","Computer science;Corona;Entropy;Estimation theory;Information theory;Machine learning;Nearest neighbor searches;Physics;Statistics","entropy;statistical analysis","Renyi entropy;Shannon logarithmic entropy;bias corrected estimator;statistical estimation","","3","","14","","","1-4 Sept. 2009","","IEEE","IEEE Conference Publications"
"Finding Answer Passages with Rank Optimizing Decision Trees","I. Glöckner","Intell. Inf. & Commun. Syst. Group (IICS), Univ. of Hagen, Hagen, Germany","2009 International Conference on Machine Learning and Applications","20100115","2009","","","208","214","The paper discusses the use of decision trees for probability-based ranking. Emphasis is placed on ranking problems in question answering, where the frequency of correct candidates is very low but a single correct answer at one of the top ranks is often sufficient. Since existing tree learners handle this task poorly, decision tree induction is reformulated in such a way that it directly optimizes a given measure of ranking quality (such as mean reciprocal rank or mean average precision). This change also makes it possible to incorporate a priori knowledge about the positive or negative effect of an attribute on ranking quality. Results are further improved by applying a stratified form of bagging. In a passage reranking task using factoid questions from the QA.CLEF evaluations, the new method outperforms existing tree induction techniques by a large margin.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.30","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381836","focused retrieval;learning to rank;mean reciprocal rank (MRR);probability estimation tree (PET);question answering (QA)","Bagging;Current measurement;Decision trees;Frequency estimation;Induction generators;Information retrieval;Learning systems;Machine learning;Positron emission tomography;Training data","decision trees;information retrieval;probability","answer passages;decision tree induction;mean average precision;mean reciprocal rank;passage reranking task;probability-based ranking;question answering system","","0","","17","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"Estimating an Optimal Correlation Structure from Replicated Molecular Profiling Data Using Finite Mixture Models","L. R. Acharya; D. Zhu","Dept. of Comput. Sci., Univ. of New Orleans, New Orleans, LA, USA","2009 International Conference on Machine Learning and Applications","20100115","2009","","","119","124","Estimating the correlation structure of a gene set is an ubiquitous problem in many pattern analyses of replicated molecular profiling data. However, the commonly used Maximum Likelihood Estimates (MLE) approaches, do not automatically accommodate replicated measurements. Often, an ad hoc step of preprocessing e.g. averaging, either weighted, un-weighted or something in between is needed, which might wipe out important patterns of low magnitude and/or cancel out patterns of similar magnitude. We treat each replicate individually as a random variable and design a finite mixture model to estimate an optimal correlation structure from replicated molecular profiling data. Assuming that the measurements are independently, identically distributed (i.i.d.) samples from a mixture of two multivariate normal distributions, one with a constrained set of parameters and the other with an unconstrained parameter structure, we employ an Expectation-Maximization (EM) algorithm to estimate component parameters. We carry out a comparative study, including both simulations and real-world data analysis, to assess the estimation of correlation structure using the proposed model and the constrained model given by the first component of the mixture. The two models were further tested for their performances in clustering real-world data. The mixture model approach is shown to have an overall better performance.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.53","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381811","","Application software;Clustering algorithms;Computer science;Data analysis;Gaussian distribution;Machine learning;Maximum likelihood estimation;Pattern analysis;Random variables;Robustness","biology computing;expectation-maximisation algorithm;genetics;molecular biophysics;normal distribution;parameter estimation","component parameters estimation;expectation-maximization algorithm;finite mixture models;gene set;maximum likelihood estimates;multivariate normal distributions;optimal correlation structure;pattern analysis;replicated molecular profiling data;ubiquitous problem;unconstrained parameter structure","","0","","17","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"An Instance-Based Learning Approach for Available-Memory Non-minimal Cost-Bounded Search","S. K. Namilikonda; N. R. Mahapatra","Dept. of Electr. & Comput. Eng., Michigan State Univ., East Lansing, MI, USA","2009 International Conference on Machine Learning and Applications","20100115","2009","","","202","207","Iterative-deepening cost-bounded tree search algorithms that either require memory on the order of the search tree depth (e. g., IDA*, DFS*, etc.) or that use the entire available memory (e. g., MREC) have been proposed as viable means to solve discrete optimization problems (DOP) on which best-first branch-and-bound (BFBB) may potentially run out of memory. But, such limited-memory cost-bounded search algorithms can bear a huge overhead relative to BFBB due to re-expanding nodes with cost less than C* (essential nodes), equal to C* (boundary nodes) and/or exceeding C* (non-essential nodes) where C* denotes the cost of an optimal solution. Our contributions in this paper are two fold. First, we propose a novel available-memory non-minimal cost-bounded search method (AM-NCBS KBEST) that tries to minimize the search overhead on a single problem instance by striking a trade-off between essential node re-expansion and non-essential node expansion depending upon the value of a cost bound choice parameter ' K'. We show that this new strategy reduces the search overhead of the previous best available-memory costbounded search strategy by at least half even for the most conservative values of ' K'. Next, we present a learning-based approach (AM-NCBS KLEARN) to intelligently predict nonminimal cost-bounds for solving a new problem instance by analyzing various cost bound choices that when used over the course of the search, on a number of previously solved instances, result in the least cumulative overhead on an average. We demonstrate on a set of 100 problem instances that the learning based approach further reduces AM-NCBS KBEST's overhead that may ensue due to bad choices of 'K'.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381835","branch-and-bound;heuristic search;instance-based learning;limited-memory search","Application software;Artificial intelligence;Computational modeling;Cost function;Image segmentation;Machine learning;Neural networks;Runtime;Search methods;Upper bound","iterative methods;learning (artificial intelligence);optimisation;tree searching","available-memory nonminimal cost-bounded search;best-first branch-and-bound;discrete optimization problems;instance-based learning;iterative-deepening cost-bounded tree search algorithms;limited-memory cost-bounded search algorithms;search tree depth","","0","","16","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"Feature Selection in Cancer Classification from mRNA Data Based on Localized Dimension Reduction","R. N. Mahdi; E. C. Rouchka","Dept. of Comput. Eng. & Comput. Sci., Univ. of Louisville, Louisville, KY, USA","2009 International Conference on Machine Learning and Applications","20100115","2009","","","443","448","In response to the ICMLA 2009 ""Functional Clustering of Gene Expression Profiles in Human Cancers Challenge"", we present a new dimension reduction approach that ranks features based on their localized discriminative power. The proposed method is based on a localized dimension reduction penalty added to the objective function for training a hyper basis function (hyper BF or generalized RBF) neural network. The localized dimension reduction in a hyper BF network is motivated by the fact that many patterns are recognized to belong to one class due to the co-occurrence of specific values along a specific set of dimensions. Furthermore, one class is very likely to be composed of multiple sub-models that are different in their characteristics. The proposed method is applied at multiple iterations. Features are ranked each iteration and a smaller subset is passed to the next iteration. A support vector machine (SVM) is used to evaluate the remaining dimensions in a ten-fold cross validation setting. Experimental results show the proposed method effectively reduces the number of dimensions from 54,613 to 65 while increasing the cross-validation classification accuracy from 92.3% to 96.4%. The classification accuracy of the final model on unseen data was reported by the challenge coordinators to be 94% accurate.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.81","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381476","RBF;classification;gene classification;hyper BF","Cancer;Colon;Diseases;Gene expression;Humans;Lungs;Neurons;Probes;Radial basis function networks;Support vector machines","cancer;iterative methods;medical computing;pattern classification;radial basis function networks;support vector machines","SVM;cancer classification;feature selection;hyper basis function neural network;iteration;localized dimension reduction;mRNA data;radial basis function network;support vector machine","","2","","21","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"Multiclass classification based on binary classifiers: On coding matrix design, reliability and maximum number of classes","S. Voloshynovskiy; O. Koval; F. Beekhof; T. Holotyak","University of Geneva, Department of Computer Science, 7 route de Drize, CH 1227, Switzerland","2009 IEEE International Workshop on Machine Learning for Signal Processing","20091030","2009","","","1","6","In this paper, we consider the multiclass classification problem based on independent set of binary classifiers. Each binary classifier represents the output of quantized projection of training data onto a randomly generated orthonormal basis vector thus producing a binary label. The ensemble of all binary labels forms an analogue of a coding matrix. The properties of such kind of matrices and their impact on the maximum number of uniquely distinguishable classes are analyzed in this paper from an information theoretic point of view. We also consider a concept of reliability for such kind of coding matrix generation that can be an alternative way for other adaptive training techniques and investigate the impact on the bit error probability. We demonstrate that it is equivalent to the considered random coding matrix without any bit reliability information in terms of recognition rate.","1551-2541;15512541","POD:978-1-4244-4947-7","10.1109/MLSP.2009.5306207","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306207","","Classification algorithms;Computer science;Decoding;Error probability;Hamming distance;Information analysis;Machine learning;Reliability theory;Robustness;Training data","","","","0","","9","","","1-4 Sept. 2009","","IEEE","IEEE Conference Publications"
"An Expert System to Estimate the Capacity of Harvesting Energy from Biogas and its Capacity in TRNC","H. H. Onder","Ind. Eng. Dept., Eastern Mediterranean Univ., Mersin, Turkey","2009 International Conference on Machine Learning and Applications","20100115","2009","","","617","622","In TRNC, the electricity is been obtained from fuel oil, which is most expensive production in the world. The aim of this research is to produce electricity from biogas to reduce the cost of electricity in TRNC. Our researches proved that the potential of electricity from biogas is 1/5-1/3 of total electricity consume in TRNC. In addition, when biogas is used to produce electricity, there is the added potential for harvesting hot water and steam from the engine's exhaust and cooling systems. Combining hot water and steam recovery with electricity generation may provide an overall conversion efficiency of 80% or more. Following the methane gas extraction from the manure and farm waste, the remaining fermented manure turns out to be a lot more suitable for use as a fertilizer in the farm, and as a matter of fact its productivity efficiency in comparison to its original form is enhanced by at least 20% - 25%. The overall aim of this study was to investigate the use of expert systems to estimate the capacity of harvesting energy from biogas.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.141","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381392","Biogas;Capacity determination;Expert system","Cooling;Costs;Electric potential;Energy consumption;Energy conversion;Expert systems;Fuels;Petroleum;Power generation;Production","agriculture;biofuel","TRNC;biogas;capacity estimation;electricity generation;expert system;farm waste;fuel oil;manure;methane gas extraction","","2","","10","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"Multi-Region Tracking for Lung Tumor Motion Assessment","J. Rottmann; M. Aristophanous; S. J. Park; A. Chen; R. Berbeco","Med. Sch., Brigham & Women's Hosp., Harvard Univ., Boston, MA, USA","2009 International Conference on Machine Learning and Applications","20100115","2009","","","489","493","There is a need for a method of tracking lung tumors in beam's-eye-view MV image sequences without implanted radiopaque fiducials. We present a multi-region tracking algorithm to follow lung tumors on CT projections and in-treatment portal image movies before and during external beam radiotherapy, respectively. Finding suitable landmarks for tracking is challenging due to low contrast in the images. We begin by defining a large set of landmark candidates and a sequence of training images representing the range of tumor motion. Each landmark is found automatically by seeking regions of maximum variance in the image gray values. Small, square templates are centered around each landmark to be used for tracking in sequential MV images. An iterative learning algorithm is employed to select the most suitable templates among the large collection of candidates for the training data set. This subset of templates is then applied to a similar data set for testing. The results of the automatic multi-template selection and tracking compare well to those of manually selected single template tracking. The algorithm shows great promise as a technique for automatically tracking lung tumors in beam's-eye-view in-treatment images without the need for implanted radiopaque fiducials.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.125","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381452","epid;lung tumor;tumor motion","Anatomy;Biomedical imaging;Computed tomography;Image reconstruction;Lung neoplasms;Machine learning;Medical treatment;Pattern matching;Portals;Target tracking","computerised tomography;image colour analysis;image motion analysis;image sequences;learning (artificial intelligence);lung;medical image processing;optical tracking;radiation therapy;tumours","CT projection;beam radiotherapy;eye-view MV image sequence;eye-view in-treatment image;image gray value;iterative learning;lung tumor tracking;motion assessment;multiregion tracking;tumor motion","","2","","13","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
"Differentially Expressed Gene Identification Based on Separability Index","M. Perez; J. Featherston; D. M. Rubin; T. Marwala; L. E. Scott; W. Stevens","Dept. of Electr. & Electron. Eng. Technol., Univ. of Johannesburg, Johannesburg, South Africa","2009 International Conference on Machine Learning and Applications","20100115","2009","","","429","434","The identification of differentially expressed genes is central to microarray data analysis. Presented in this paper is an approach to differentially expressed gene identification based on a Separability Index (SI). Features are selected by identifying the optimal number of top ranking genes which result in maximum class separability. The approach was implemented on a training dataset comprising 400 samples from three types of cancers: colon, breast and lung cancer. The top 4222 genes resulted in a maximum separability of 91%. These genes were then used to classify a testing dataset comprising 250 samples, using a K-nearest neighbour (K-NN) classifier, achieving an accuracy of 92%. This outperformed a K-NN classifier trained on features selected based on p Â¿1:8311 Ã 10<sup>-7</sup> (Bonferroni corrected p-value cut-off criterion of p Â¿0:01), which achieved an accuracy of 89.6%. The performance is attributed to the non-arbitrary nature of the maximum SI selection criterion, which is an inherent property of the data, as opposed to the arbitrary assignment of a p-value cut-off. Hierarchical clustering was used to identify clusters of genes, amongst the 4222 genes, with similar expression patterns for each of the three cancers. These clusters were then examined for functional enrichment and significant biological pathways, which were identified for all three cancer types.","","Electronic:978-1-4244-5301-6; POD:978-0-7695-3926-3; POD:978-1-4244-5396-2","10.1109/ICMLA.2009.73","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5381481","Analysis of Variance;Differential Expression;K-nearest neighbour;Microarray;Separability Index","Africa;Analysis of variance;Breast cancer;Colon;Data engineering;Gene expression;Lungs;Machine learning;Probes;Testing","cancer;medical computing;pattern classification","Bonferroni corrected p-value cut-off criterion;K-nearest neighbour classifier;cancer;differentially expressed gene identification;microarray data analysis;separability index","","1","","24","","","13-15 Dec. 2009","","IEEE","IEEE Conference Publications"
