"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5212226,5212245,5212388,5212131,5212797,5212276,5212471,5212278,5212541,5212475,5212334,5212314,5212118,5212176,5212392,5212500,5212435,5212455,5212781,5212527,5212619,5212536,5212774,5212192,5212344,5212350,5212320,5212240,5212626,5212363,5212268,5212333,5212551,5212614,5212442,5212191,5212343,5212621,5212304,5212486,5212295,5212291,5212237,5212161,5212287,5212272,5212627,5212716,5212368,5212786,5212246,5212332,5212253,5212366,5212646,5212374,5212798,5212425,5212546,5212662,5212549,5212570,5212635,5212426,5212265,5212431,5212256,5212519,5212748,5212461,5212284,5212394,5212330,5212329,5212772,5212119,5212328,5212177,5212310,5212327,5212770,5212117,5212401,5212642,5212158,5212309,5212567,5212387,5212326,5212146,5212529,5212175,5212769,5212752,5212805,5212612,5212776,5212116,5212352,5212098",2017/05/05 00:37:00
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on metadata registry based on web service","Hui Liu; Jin-Ying Yang; Ming-Sheng Liu","School of computing and Informatics, Shijiazhuang railway institute, 050043, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","3","","1539","1543","To build Science and Technology Resources Database (STRD) involves many disciplines. The database have many characteristics such as distributivity, isomerism. With the databases and data in the databases increasing, management and interoperability of metadata had become the key point after the metadata standard system of STRD has been established. Based on database theory, XML and Web Services technology, this dissertation pays its emphasis on the research for registering and using mechanism of metadata in Database, and it also provides universal retrieval service for heterogeneous data.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212330","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212330","Web Service;XML;metadata;metadata registry;universal retrieval","Cybernetics;Machine learning;Web services","Web services;XML;meta data","Web services technology;XML;database theory;heterogeneous data;metadata interoperability;metadata management;metadata registry;science and technology resources database;universal retrieval service","","0","","5","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"Framework of grid computing based on semantic web service","Jian-Hua Li; Li-Hua Han; Ming-Sheng Liu","School of computing and Informatics, Shijiazhuang railway institute, 050043, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","3","","1523","1527","Aimed at the uneasy and undirected usage of heterogeneous data grid, the Web service is used as the expression method of the data grid computing ability. This paper uses semantic Web describe the data grid to achieve the auto grid computing power output, it can improve the precise of the grid response to the user request.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212329","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212329","Grid;Reasoning engine;Semantic web;Web Services;knowledge ontology","Cybernetics;Grid computing;Machine learning;Semantic Web","Web services;grid computing;semantic Web","Web service;grid computing;semantic Web","","0","","10","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"A new secret sharing scheme from linear code","Ding Yuan; Rong-Sheng Huang","School of computer science, Sichuan Normal University, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","6","","3204","3208","Secret sharing has been a subject of study for over twenty years, and has a number of real-world applications. In this paper, a new class of linear code suitable for secret sharing scheme is presented, and the access structure of the secret sharing scheme based on its dual is completely determined.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212772","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212772","Secret Sharing Scheme;access structure;linear code","Application software;Computer science;Cryptography;Cybernetics;Error correction codes;Galois fields;Linear code;Machine learning;Reed-Solomon codes;Vectors","cryptography;linear codes","cryptography;linear code;secret sharing scheme","","1","","8","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"Information entropy-based Clustering Algorithm for Rapid Software Fault Diagnosis","Yin-Zhao Li; Chang-Zhen Hu; Kun-Sheng Wang; Li-Na Xu; Hui-Ling He; Jia-Dong Ren","School of Computer Science and Technology, Beijing Institute of Technology, 100081, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","4","","2106","2111","In order to rapidly diagnose and locate the fault, we present ICARSFD (information entropy-based clustering algorithm for rapid software fault diagnosis). In this paper, the average entropy and the total entropy are defined to guide the clustering operation over fault modes. This algorithm firstly stores the related information of existing faults in the form of fault tree, and deems each fault as an initial cluster. By calculating the information entropy between clusters and comparing them with the average entropy and the total entropy, fault clustering is completed. For the faults inappropriate to their located clusters, we take a retrospective approach to cluster them. Thereby the clustering effect related with the fault order could be addressed. Secondly, according to the ascending order of information entropy, the fault to be analyzed is matched to each cluster. Lastly, both the fault diagnosis results and fault paths are put out. In addition, if the fault match isn't successful, the fault path will be identified through fault tree, and the clustering results will be updated later. The experimental results demonstrate that ICARSFD has both good clustering effect and detection effect.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212119","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212119","Cluster;Fault tree;Information entropy;Software security","Clustering algorithms;Cybernetics;Fault detection;Fault diagnosis;Fault trees;Information entropy;Information security;Logic;Machine learning;Software algorithms","entropy;pattern clustering;pattern matching;security of data;set theory;software fault tolerance;trees (mathematics)","average entropy;fault feature matching;fault tree;information entropy-based clustering algorithm;minimal cut set;rapid software fault diagnosis;retrospective approach;software security;total entropy","","0","","13","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"Notice of Retraction<BR>Simulation on whole inverse kinematics of a 5R robot based on hybrid genetic algorithm","Yong-Gui Zhang; Li-Ming Xie; Hao Shen; Lan Jin","Key Laboratory of Digital Manufacturing Technology and Application, The Ministry of Education, Lanzhou University of Technology, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","3","","1840","1845","Notice of Retraction<BR><BR>After careful and considered review of the content of this paper by a duly constituted expert committee, this paper has been found to be in violation of IEEE's Publication Principles.<BR><BR>We hereby retract the content of this paper. Reasonable effort should be made to remove all past references to this paper.<BR><BR>The presenting author of this paper has the option to appeal this decision by contacting TPII@ieee.org.<BR><BR>As the trouble of deriving robot inverse kinematics analytical expression on pose (position & orientation), the complexity of Jacobian matrix and second order influence coefficient matrix of a robot, and the difficulty of calculating inverse Jacobian matrix, the robot simulation of whole inverse kinematics problem on pose, velocity and acceleration is more difficult for a 5R robot. In order to reduce the difficulty, an approach for solving the robot inverse problem of pose, velocity and acceleration has been proposed in this paper, In which the forward pose equation only need to be constructed firstly, and then the forward pose equation and robot link's velocity and acceleration recursive formulas are employed to calculate joint position, velocity and acceleration using hybrid genetic algorithm (HGA). This can avoid computing inverse Jacobian matrix and the second order influence coefficient matrix, and is proved to be viable by practical computation of a 5R robot inverse whole kinematics.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212328","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212328","HGA;Inverse acceleration;Inverse kinematics;Inverse velocity;Robot","Acceleration;Cybernetics;Educational robots;Educational technology;Equations;Genetic algorithms;Inverse problems;Jacobian matrices;Machine learning;Robot kinematics","Jacobian matrices;acceleration control;genetic algorithms;robot kinematics;velocity control","5R robot;acceleration recursive formula;hybrid genetic algorithm;inverse Jacobian matrix;inverse kinematics analytical expression;inverse kinematics simulation;pose equation;second order influence coefficient matrix;velocity control","","0","","14","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"Anti-roll robust control on nonlinear ship system under stochastic wave","Ya-Nan Song; Yi-Min Yang; Rong-Hua Xu","College of Automation, Guangdong University of Technology; Guangzhou, China 510006","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","4","","1927","1933","In this paper, anti-roll robust control nonlinear ship system under stochastic beam sea is designed based on stochastic control Lyapunov function. In order to guarantee that system could get corresponding states to design controller, a reference model is built to offer predicting states. When there are errors between reference model and practical system, the bound of errors on parameters should be pointed to guarantee that the controller still work. Simulation shows that the capsize probability is largely reduced based on the control policy and controller. Examples are given to illustrate the application of the method.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212177","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212177","Anti-roll;Control;Nonlinear;Robust;Stochastic","Control systems;Cybernetics;Error correction;Lyapunov method;Machine learning;Marine vehicles;Nonlinear control systems;Predictive models;Robust control;Stochastic systems","Lyapunov methods;control system synthesis;motion control;nonlinear control systems;robust control;ships;stochastic systems","anti-roll robust control;nonlinear ship system;reference model;stochastic beam sea;stochastic wave","","0","","7","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"An efficient algorithm based on time decay model for mining maximal frequent itemsets","Guo-Yan Huang; L. B. Wang; Chang-Zhen Hu; Jia-Dong Ren; Hui-Ling He","College of Information Science and Engineering, YanShan University, QinHuangDao, 066004, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","4","","2063","2066","Mining maximal frequent itemsets is an active research area in data stream mining. A new algorithm, called MFI-TD (mine maximal frequent itemsets based on time decay model) is proposed for mining maximum frequent itemsets. A new data structure, called PW-tree (Point based Window-tree) is introduced to store each transaction for the current window, and the final node of the path which denotes a maximum frequent itemset is pointed by the DP (domain pointer). Then according to the data structure, the MFI-TD gradually reduces the weight of historical transaction supporting number, and deletes the obsolete and infrequent itemset branches in PW-tree by using of time decay model. Thus MFI-TD decreases the space complexity and reduces maintenance cost of PW-tree. Experimental results show that MFI-TD has better space efficiency and result accuracy than DSM-MFI algorithm.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212118","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212118","Data stream;Maximal frequent itemsets;Time decay model","Cybernetics;Data mining;Data structures;Educational institutions;Fading;Information science;Itemsets;Machine learning;Machine learning algorithms;Space technology","computational complexity;data mining;set theory;storage management;transaction processing;tree data structures","current window;data stream mining;data structure;domain pointer;mine maximal frequent itemset;point based window-tree;space complexity;time decay model;transaction storage","","1","","10","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"Research on modeling and implementating of knowledge management system in virture enterprise","Min Huang; Bo Sun","School of Software Engineering, South China University of Technology, Guangzhou 510006, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","3","","1424","1428","With the rapid development of knowledge economy, knowledge management and share have become the main impetus of enterprise development. For virtual enterprise has the features such as knowledge intense, dynamics and flexibility, knowledge management of it has much more difficulties and higher requirements than those of the traditional enterprise. On the basis of analyzing the features of knowledge management in virtual enterprise, a new model of knowledge management system based on multi-agent and mobile agent technologies has been set up in the paper, and several different kinds of agents which undertake different tasks have been designed. The architecture of the model has higher flexibility and can adequately meet the demands of cooperating and harmonizing among members of virtual enterprises. A prototype system based on the model has been developed and some of tests have been done on it. The results of tests show that the efficiencies of the whole enterprise have been improved after using the knowledge management system. The model presented in the paper will provide some good reference to the construction of knowledge management in virtual enterprise.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212310","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212310","Knowledge management;Mobile agent;Multi-agent;Virtual enterprise;XML","Cybernetics;Kernel;Knowledge management;Machine learning;Mobile agents;Project management;Resource management;System testing;Virtual enterprises;XML","knowledge management;mobile agents;multi-agent systems;virtual enterprises","enterprise development;knowledge economy;knowledge management system;mobile agent technologies;multiagent technologies;rapid development;virtual enterprise","","1","","12","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"Design and implementation of integrated monitoring system for IPTV platform","Ye-Wei Chen; C. Yang; Xin-Xin Chen; Hui-Ze Huang","School of Computer Science & Engineering, South China University of Technology, Guangzhou 510006, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","3","","1370","1373","Basic architecture of integrated monitoring system for IPTV platform is introduced, as well as the implementation of its functions. Monitoring video images is realized in P2P (Peer-to-Peer) mode and source mode. The system gets video streaming data from other peers by P2P peer searching strategy in P2P mode while it gets the data from source directly in source mode. The system also provides function of monitoring running status, including the status of processes, network and video streaming publishing, and sends alert information as SMS (Short Message Service) messages to administrators via GSM modem when faults happen and recover. For the function, abnormal tables which record status duration times of faulty items are maintained in order to determine the opportunity to alarm. The system lends it well to helping administrators aware of the video quality and user experience and reports running faults in time, thereby guaranteeing the normal operation of the IPTV service.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212327","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212327","IPTV;Monitor;P2P;SMS","Computerized monitoring;Condition monitoring;Cybernetics;GSM;IPTV;Machine learning;Modems;Network servers;Publishing;Streaming media","IPTV;peer-to-peer computing;video streaming","GSM modem;IPTV platform;IPTV service;Internet Protocol Television;P2P peer searching;integrated monitoring system;peer-to-peer mode;short message service;source mode;video image;video quality;video streaming data;video streaming publishing","","0","","10","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
"A bidirectional sequencing algorithm for Job-shop scheduling in ASP","G. Yang; Y. F. Yue; Jin-Ye Wang","School of Mechanical and Electronic Engineering, Hebei University of Science and Technology, Shijiazhuang 050054, China","2009 International Conference on Machine Learning and Cybernetics","20090825","2009","4","","2478","2482","According to the characteristics of Job-shop and ASP (application service provider), one of mixed algorithms, bidirectional sequencing algorithm for solving job-shop scheduling problem with due dates is used in machine shop. In the algorithm, an algorithm based on rules, in priority of adjustable coefficient, is used to obtain a good initial solution, which is arranged in reverse sequence. A heuristic algorithm is used to adjust the initial solution afterwards so that the final solution is obtained. The results of simulation experiment indicates that the algorithm has low computational complexity and satisfactory optimization effect. Based on the idea of the algorithm, a job-shop scheduling system in ASP (application service provider) is finished to solve scheduling problem in machine shop of cooperating production on net.","2160-133X;2160133X","POD:978-1-4244-3702-3","10.1109/ICMLC.2009.5212176","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212176","ASP;Bidirectional sequencing;Job-shop Schudeling","Application software;Application specific processors;Cybernetics;Job production systems;Job shop scheduling;Machine learning;Machine learning algorithms;Processor scheduling;Scheduling algorithm;Software maintenance","computational complexity;job shop scheduling;optimisation","application service provider;bidirectional sequencing algorithm;computational complexity;job-shop scheduling problem;machine shop;optimization effect","","0","","9","","","12-15 July 2009","","IEEE","IEEE Conference Publications"
