"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5459655,5462196,5460725,5461576,5459905,5459359,5459467,5461643,5458859,5462355,5461799,5459466,5459368,5461512,5458619,5461819,5460024,5461304,5460586,5462438,5461774,5459428,5459132,5459447,5459813,5458784,5460567,5462386,5457528,5457346,5457724,5457663,5457691,5457682,5455699,5454599,5455289,5455626,5455721,5454518,5454708,5455519,5454885,5454846,5454917,5455236,5454639,5455305,5454707,5455618,5454139,5455338,5455566,5455670,5454972,5455568,5454105,5455680,5452700,5452706,5452524,5452727,5452498,5452730,5452546,5452519,5452770,5452538,5453468,5452772,5452634,5452451,5453695,5453473,5452733,5452771,5453471,5453813,5452618,5452697,5453502,5452758,5452548,5453828,5453273,5452563,5452454,5451344,5451952,5451965,5452008,5451204,5451718,5451940,5451390,5452084,5451664,5451992,5451751,5451529",2017/05/04 20:52:46
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards a Research Agenda for Recommendation Systems in Requirements Engineering","W. Maalej; A. K. Thurimella","Tech. Univ. Munchen, Munich, Germany","2009 Second International Workshop on Managing Requirements Knowledge","20100503","2009","","","32","39","To push the right information to the right person at the right time, classical work on recommendation systems focuses on optimizing the rating of recommended items. Recent research on context-awareness and knowledge exchange shows potentials of recommendation systems in engineering work. Requirements engineering can also profit from recommendation systems in several scenarios, including maintaining requirements, sharing collaboration information and reusing templates. By describing these scenarios and identifying key realization challenges, this paper presents a vision on recommendation systems in requirements engineering.","","Electronic:978-0-7695-4099-3; POD:978-1-4244-7694-7","10.1109/MARK.2009.12","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5457346","","Automotive engineering;Collaboration;Collaborative work;Design engineering;Explosions;Information retrieval;Knowledge engineering;Machine vision;Maintenance engineering;Systems engineering and theory","formal specification;formal verification;recommender systems;research and development;systems analysis","collaboration information;context-awareness;knowledge exchange;recommendation systems;requirements engineering;research agenda;template reuse","","7","","28","","","1-1 Sept. 2009","","IEEE","IEEE Conference Publications"
"Summarizing ontology-based schemas in PDMS","C. E. Pires; P. Sousa; Z. Kedad; A. C. Salgado","Computer Science Department, Federal University of Campina Grande (UFCG) Av. Apr&#237;gio Veloso, 882, Bodocong&#243; - 58109-970 - Campina Grande - PB - Brazil","2010 IEEE 26th International Conference on Data Engineering Workshops (ICDEW 2010)","20100422","2010","","","239","244","Quickly understanding the content of a data source is very useful in several contexts. In a Peer Data Management System (PDMS), peers can be semantically clustered, each cluster being represented by a schema obtained by merging the local schemas of the peers in this cluster. In this paper, we present a process for summarizing schemas of peers participating in a PDMS. We assume that all the schemas are represented by ontologies and we propose a summarization algorithm which produces a summary containing the maximum number of relevant concepts and the minimum number of non-relevant concepts of the initial ontology. The relevance of a concept is determined using the notions of centrality and frequency. Since several possible candidate summaries can be identified during the summarization process, classical Information Retrieval metrics are employed to determine the best summary.","","Electronic:978-1-4244-6523-1; POD:978-1-4244-6522-4; USB:978-1-4244-6521-7","10.1109/ICDEW.2010.5452706","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5452706","","Clustering algorithms;Computer science;Content management;Databases;Frequency;Informatics;Information retrieval;Large scale integration;Merging;Ontologies","database management systems;information retrieval;ontologies (artificial intelligence)","centrality notion;frequency notion;information retrieval metrics;ontology-based schemas;peer data management system;summarization algorithm","","1","","17","","","1-6 March 2010","","IEEE","IEEE Conference Publications"
"Three Dimension Wind Retrieval of Single-Doppler Radar Data with Improved VVP Method","M. Wei; N. Li","Key Lab. of Meteorol. Disaster of Minist. of Educ., Nanjing Univ. of Inf. Sci. &Technol., Nanjing, China","2009 First International Conference on Information Science and Engineering","20100426","2009","","","5276","5278","Theoretically, three dimension (3D) wind field and the other kinematical parameters could be retrieved by the volume velocity processing (VVP) method using single-Doppler weather radar volume data. However, ever since the theory was brought forward, it has never been fully and truly applied to practice due to the large vertical speed error. This research has found that the ill coefficient matrix of the linear equations is the key obstacle in retrieving the vertical speed field and other parameters. Based on the numerical analysis theory, the feasible algorithm has also been studied as an attempt to solve the ill matrix problem in linear equations. Numerical experiments have also been conducted with single-Doppler radar data, and the retrieval results are verified with dual-Doppler radar data observed in HUBEX_IOP. The research results show that the better retrieval of three dimension wind field can be obtained with the improved VVP method. Especially, the retrieval of vertical speed is obviously much better than that of the previous studies, and consistent with the real vertical wind speed of severe weather.","2160-1283;21601283","Electronic:978-1-4244-5728-1; POD:978-1-4244-4909-5","10.1109/ICISE.2009.1311","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5455236","","Data engineering;Doppler radar;Equations;Information retrieval;Information science;Meteorological radar;Numerical analysis;Radar measurements;Radar remote sensing;Wind speed","Doppler radar;atmospheric techniques;numerical analysis;wind","HUBEX_IOP;VVP method;dual-Doppler radar data;ill coefficient matrix;linear equations;numerical analysis theory;single-Doppler weather radar volume data;three dimension wind field;three dimension wind retrieval;vertical speed error;vertical speed field;volume velocity processing method","","0","","7","","","26-28 Dec. 2009","","IEEE","IEEE Conference Publications"
"A Practical Approach to Modeling and Extracting Information from Semantic Web Based on Microformats","J. G. Ramos; R. A. Solís; H. Oceguera; J. Silva","Dept. de Sist. y Comput., Inst. Tecnol. de La Piedad, La Piedad, Mexico","2009 Mexican International Conference on Computer Science","20100422","2009","","","65","74","The lowercase semantic web consists of web pages enriched with semantic special tags which are called microformats, and it is considered a pragmatic path to the Semantic Web. In this work, we present a practical approach for modeling (microformat based) semantic relations between web pages by means of classical graph like data structures, such as semantic networks. In order to provide categorization into the semantic network we implement the special set of entrance points to the semantic network, which are so-called, semantic indexes. Then we present an agent software approach to retrieve semantically related information between web pages, we describe the main modules and data structures of the process and finally we present snapshots of the tool.","","Electronic:978-0-7695-3882-2; POD:978-1-4244-5258-3","10.1109/ENC.2009.40","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5452498","lowercase semantic web;microformats;semantic network","Computer science;Data mining;Data structures;Information retrieval;Resource description framework;Semantic Web;Software agents;Web pages;Web sites;XML","Web sites;data structures;graph theory;information retrieval;semantic Web;semantic networks;software agents","Web pages;agent software approach;graph like data structures;information extraction;information retrieval;microformats;semantic Web;semantic indexes;semantic networks;semantic special tags","","0","","19","","","21-25 Sept. 2009","","IEEE","IEEE Conference Publications"
"A New Conceptual Approach to Document Indexing","S. Barresi; S. Nefti-Meziani; Y. Rezgui","Inf. Res. Inst., Univ. of Salford, Salford, UK","2009 Mexican International Conference on Computer Science","20100422","2009","","","360","366","This paper presents a new conceptual indexing technique intended to overcome the major problems resulting from the use of Term Frequency (TF) based approaches. To resolve the semantic problems related to TF approaches, the proposed technique disambiguates the words contained in a document and creates a list of super ordinates based on an external knowledge source. In order to reduce the dimension of the document vector, the final set of index values is created by extracting a set of common concepts, shared by multiple related words, from the list of hypernyms. Subsequently, a weight is assigned to each concept index by considering its position in the knowledge source's hierarchical tree (i.e. distance from the substituted words) and its number of occurrences. By applying the proposed technique, we were able to disambiguate words within different contexts, extrapolate concepts from documents, assigning appropriate normalised weights, and significantly reduce the vector dimension.","","Electronic:978-0-7695-3882-2; POD:978-1-4244-5258-3","10.1109/ENC.2009.50","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5452538","","Computational efficiency;Computer science;Data analysis;Extrapolation;Frequency;Indexing;Informatics;Information analysis;Information retrieval;Ontologies","indexing;knowledge acquisition;natural language processing;query processing;semantic Web;text analysis;vocabulary;word processing","TF;Term Frequency;common concepts extraction;conceptual indexing technique;document indexing;document vector dimension;external knowledge source;hierarchical tree;hypernyms;multiple related words;semantic problems;super ordinates list","","1","","16","","","21-25 Sept. 2009","","IEEE","IEEE Conference Publications"
"Individual Image Retrieval Based on User Interest Model","F. Fujuan; Q. Zhaowen","Coll. of Life Sci., Northeast Forestry Univ., Harbin, China","2010 Second International Workshop on Education Technology and Computer Science","20100506","2010","3","","392","395","There exists a semantic gap between low-level visual feature and high-level semantics feature, and the accuracy of image semantics annotation depends greatly on the description of low-level visual feature. Taking this into consideration, user interest model is proposed in this paper, syncretizing color feature and texture feature into eigenvector, labeling image semantics information by using user interest model. Experiments show that user interest model can be successfully used in image semantics annotation and individual image retrieval.","","Electronic:978-1-4244-6389-3; POD:978-1-4244-6388-6","10.1109/ETCS.2010.443","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5459655","Image retrieval;Semantic gap;Semantics annotation;User interest model","Computer science education;Data mining;Feature extraction;Forestry;Humans;Image retrieval;Information retrieval;Labeling;Layout;Shape","eigenvalues and eigenfunctions;image retrieval","eigenvector;high level semantics feature;image retrieval;image semantics annotation;low level visual feature;user interest model","","0","","10","","","6-7 March 2010","","IEEE","IEEE Conference Publications"
"Validation of MODIS Aerosol Optical Depth Retrievals in Anhui Province","X. Deng; D. He; W. Deng; Y. Zhao","Anhui Inst. of Meteorol. AIM, Hefei, China","2009 First International Conference on Information Science and Engineering","20100426","2009","","","5283","5286","MODIS aerosol retrievals onboard Terra and ground truth data obtained from AERONET (Aerosol Robotic Network) solar direct radiance measurements are collocated to evaluate the quality of the former in Anhui. The validation results show that the MODIS Collection 005 aerosol optical thickness (AOT) has a good relationship with AERONET AOT and their correlation coefficient is larger than 0.8 in Anhui. MODIS Collection 005 AOT correspond with the error standard of NASA and most of its error can be controlled under Â± 0.05 Â± 0.15 Â¿, so MODIS Collection 005 AOT is creditable in Anhui for science research.","2160-1283;21601283","Electronic:978-1-4244-5728-1; POD:978-1-4244-4909-5","10.1109/ICISE.2009.1332","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5454708","","Aerosols;Area measurement;Error correction;Information retrieval;Information science;MODIS;Meteorology;Pixel;Pollution measurement;Satellites","aerosols;geophysics computing;information retrieval;optical images;optical instruments","AERONET;Anhui Province;MODIS aerosol optical depth retrieval validation;aerosol optical thickness;aerosol robotic network;correlation coefficient;ground truth data;solar direct radiance measurements","","0","","6","","","26-28 Dec. 2009","","IEEE","IEEE Conference Publications"
"Maximizing visibility of objects","M. Miah; G. Das","University of Texas at Arlington Arlington, TX, USA","2010 IEEE 26th International Conference on Data Engineering Workshops (ICDEW 2010)","20100422","2010","","","289","292","In recent years, there has been significant interest in the development of ranking functions and efficient top-k retrieval algorithms to help users in ad-hoc search and retrieval in databases (e.g., buyers searching for products in a catalog). We introduce a complementary problem: how to guide a seller in selecting the best attributes of a new tuple (e.g., a new product) to highlight so that it stands out in the crowd of existing competitive products and is widely visible to the pool of potential buyers. We refer this problem as ""attributes selection"" problem. Package design based on user input is a problem that has also attracted recent interest. Given a set of elements, and a set of user preferences (where each preference is a conjunction of positive or negative preferences for individual elements), we investigate the problem of designing the most ""popular package"", i.e., a subset of the elements that maximizes the number of satisfied users. Numerous instances of this problem occur in practice. We refer this later problem as ""package design"" problem. We develop several formulations of both the problems. Even for the NP-complete problems, we give several exact (optimal) and approximation algorithms that work well in practice. Our experimental evaluation on real and synthetic datasets shows that the optimal and approximate algorithms are efficient for moderate and large datasets respectively, and also that the approximate algorithms have small approximation error.","","Electronic:978-1-4244-6523-1; POD:978-1-4244-6522-4; USB:978-1-4244-6521-7","10.1109/ICDEW.2010.5452730","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5452730","","Algorithm design and analysis;Automobiles;Business;Catalogs;Costs;Information retrieval;Manufacturing;Marketing and sales;Relational databases;Spatial databases","database management systems;information retrieval;optimisation;user centred design","NP-complete problems;ad-hoc retrieval;ad-hoc search;approximation algorithms;approximation error;attributes selection problem;databases;object visibility maximization;package design;ranking functions;top-k retrieval algorithms;user preferences","","0","","10","","","1-6 March 2010","","IEEE","IEEE Conference Publications"
"Shape Recognition Using Vector Quantization","A. D. Lillo; G. Motta; J. A. Storer","Brandeis Univ., Waltham, MA, USA","2010 Data Compression Conference","20100422","2010","","","484","493","We present a framework to recognize objects in images based on their silhouettes. In previous work we developed translation and rotation invariant classification algorithms for textures based on Fourier transforms in the polar space followed by dimensionality reduction. Here we present a new approach to recognizing shapes by following a similar classification step with a ""soft"" retrieval algorithm where the search of a shape database is based on the VQ centroids found by the classification step. Experiments presented on the MPEG-7 CE-Shape 1 database show significant gains in retrieval accuracy over previous work. An interesting aspect of this recognition algorithm is that the first phase of classification seems to be a powerful tool for both texture and shape recognition.","1068-0314;10680314","Electronic:978-1-4244-6426-5; POD:978-1-4244-6425-8","10.1109/DCC.2010.97","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5453468","MPEG7;recognition;shape;vector quantization","Cascading style sheets;Feature extraction;Image databases;Image recognition;Image segmentation;Information retrieval;MPEG 7 Standard;Shape measurement;Spatial databases;Vector quantization","Fourier transforms;image coding;image retrieval;image texture;object recognition;pattern classification;shape recognition;vector quantisation","Fourier transforms;MPEG-7 CE-Shape 1 database;image textures;object recognition;polar space;rotation invariant classification;shape recognition;silhouettes;soft retrieval algorithm;vector quantization","","0","","11","","","24-26 March 2010","","IEEE","IEEE Conference Publications"
"LiterMiner: A Literature Visual Analytic System","B. Wu; L. Suo","Beijing Key Lab. of Intell. Telecommun. Software & Multimedia, Beijing Univ. of Posts & Telecommun., Beijing, China","2009 First International Conference on Information Science and Engineering","20100426","2009","","","891","894","The data set of scientific literature contains abundant knowledge. Currently, most bibliography search engines provide only keyword search or similarity search functions for retrieving information directly stored in the database but neglect mining hidden information. In this article, we design a visual analytic tool called LiterMiner to extract entities such as article, author, affiliation, and keyword from these literature records, establish the relationships among them and display them to help analyst understand them effectively. Especially, LiterMiner uses community detection algorithm to explore academic teams. Our tool has three principle features. First, a sophisticated data clean process is designed for integration of many different formatted literature records. Second, LiterMiner can find academic teams and analyze the resume of an academic team. Third, an interactive and cooperate visualization solution is used to display the analysis result, which help user understand the result better.","2160-1283;21601283","Electronic:978-1-4244-5728-1; POD:978-1-4244-4909-5","10.1109/ICISE.2009.717","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5454639","","Bibliographies;Data mining;Detection algorithms;Displays;Information retrieval;Keyword search;Process design;Search engines;Visual analytics;Visual databases","bibliographic systems;data mining;data visualisation;search engines","LiterMiner;abundant knowledge;cooperate visualization solution;keyword search;literature records;literature visual analytic system;mining hidden information;retrieving information;scientific literature;search engines;search functions","","0","","10","","","26-28 Dec. 2009","","IEEE","IEEE Conference Publications"
