"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1008898,1018019,1005087,949572,990158,941696,959227,933972,938071,944411,958949,929894,906618,959132,1008901,935357,990071,982822,936065,1009124,958142,990165,1019169,943968,962742,1006649,918866,1008906,994037,953429,957901,942126,989538,995096,998221,940901,958589,940905,904476,953151,905051,991729,944433,996472,1000393,935341,918736,951787,953857,958038,1017739,937647,932334,958944,1017731,940048,942618,938103,953070,905441,944397,1000345,1018070,949814,1010900,1008916,904496,944291,944322,994479,1000446,914983,945150,938538,944220,1018046,941745,918834,926223,989518,993964,1013809,934335,931975,904477,895141,957048,956043,953907,997972,1007600,1013996,916358,927435,996758,918801,944292,953858,916493,953039",2017/05/04 22:01:04
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Similarity-based operators and query optimization for multimedia database systems","S. Atnafu; L. Brunie; H. Kosch","LISI, Inst. Nat. des Sci. Appliquees, Villeurbanne, France","Proceedings 2001 International Database Engineering and Applications Symposium","20020807","2001","","","346","355","The many successful research results in the domain of computer vision have made similarity based data retrieval techniques a promising approach. As a result, the integration of similarity based retrieval techniques of multimedia data into DBMSs is currently an active research issue. We first illustrate the importance of similarity based operations. Then, we present our image data repository model that supports similarity based operations conveniently under an object-relational database paradigm. Furthermore, we present novel similarity based operators on image tables and study their properties. Finally, based on the properties of the operators identified, we derive algebraic rules that are useful for similarity based query optimization and we introduce a cost model for an implementation of one of the major similarity based operators.","","POD:0-7695-1140-6","10.1109/IDEAS.2001.938103","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=938103","","Computer vision;Content based retrieval;Content management;Data mining;EMP radiation effects;Image databases;Image retrieval;Information retrieval;Multimedia databases;Query processing","computer vision;information retrieval;multimedia databases;object-oriented databases;query processing;relational databases;visual databases","DBMSs;algebraic rules;computer vision;cost model;image data repository model;image tables;multimedia data;multimedia database systems;object-relational database paradigm;similarity based data retrieval techniques;similarity based operations;similarity based operators;similarity based query optimization;similarity based retrieval techniques","","1","1","20","","","16-18 July 2001","16 Jul 2001-18 Jul 2001","IEEE","IEEE Conference Publications"
"A new perceived motion based shot content representation","Yu-Fei Ma; Hong-Jiang Zhang","Microsoft Res., China, Beijing, China","Proceedings 2001 International Conference on Image Processing (Cat. No.01CH37205)","20020807","2001","3","","426","429 vol.3","Motion information is an important cue for humans to perceive video content. However, it is hard to use motion in video retrieval due to the lack of effective representation. In this paper, we propose a perceived motion based shot content representation, perceived motion energy spectrum (PMES), for content-based video retrieval. The human perceivable motion regions or objects can be detected directly from this representation. In order to extract PMES images from motion vectors in MPEG stream, a temporal energy filter and a global motion filter have been designed. The experimental results show that PMES image improves the performance of motion based video retrieval effectively","","POD:0-7803-6725-1","10.1109/ICIP.2001.958142","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=958142","","Cameras;Content based retrieval;Feature extraction;Filters;Humans;Information retrieval;Motion estimation;Object segmentation;Partial response channels;Streaming media","content-based retrieval;feature extraction;image motion analysis;image recognition;image representation;image retrieval;median filters;object detection;spatial filters;video databases;video signal processing","MPEG stream;PMES images;content-based video retrieval;global motion filter;motion based video retrieval;perceived motion based shot content representation;perceived motion energy spectrum;temporal energy filter;video content","","15","","8","","","2001","07 Oct 2001-10 Oct 2001","IEEE","IEEE Conference Publications"
"Parallel between situation and interaction retrieval","S. Dominich","Dept. of Comput. Sci., Univ. of Veszprem, Hungary","12th International Workshop on Database and Expert Systems Applications","20020807","2001","","","242","246","Results have been obtained in elaborating a unified logical foundation for the classical Boolean and coordination level matching models, and in showing that the vector space and probabilistic models have a unified mathematical foundation. We show that it is possible to draw a formal parallel between two non-classical models, which have been thought to be independent of one another (situation and interaction), and, as a consequence, coordination level matching may be conceived as a special case of the interaction model, too","","POD:0-7695-1230-5","10.1109/DEXA.2001.953070","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=953070","","Boolean functions;Computer science;Context modeling;Fuzzy logic;Fuzzy neural networks;Genetic algorithms;Information retrieval;Mathematical model;Neural networks;Probabilistic logic","formal logic;information retrieval","classical Boolean models;coordination level matching models;interaction model;interaction retrieval;nonclassical models;probabilistic models;situation model;situation retrieval;unified logical foundation;unified mathematical foundation;vector space models","","0","","35","","","2001","03 Sep 2001-07 Sep 2001","IEEE","IEEE Conference Publications"
"Similarity in computational music: a musicologist's approach","J. Barthelemy; A. Bonardi","IRCAM, Paris, France","Proceedings First International Conference on WEB Delivering of Music. WEDELMUSIC 2001","20020807","2001","","","107","113","The authors examine a number of methods for text processing, principally coming from computational biology, and examine in which manner they can apply to musical analysis. Then, we propose a number of modifications that can be made to these methods to allow for a better application to musical analysis. To this end, we first examine the practices of musical analysis. We focus on the field of extraction of motives. A common approach to this problem is to consider repetitions; whenever some part of the musical text is repeated, it can be considered as a motive. Detecting motives can either be based on a perfect match, or on inexact matching. To this end, the concept of similarity is introduced and analysed, and its meaning is defined in the scope of musical analysis. We also deal with the problem of the representation (or encoding) of the musical text. The role of encoding and its consequences on the application of algorithms is investigated.","","POD:0-7695-1284-4","10.1109/WDM.2001.990165","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=990165","","Algorithm design and analysis;Biology computing;Composite materials;Computational biology;Data mining;Encoding;Information analysis;Multiple signal classification;Music information retrieval;Text processing","encoding;information retrieval;music;string matching;text analysis","approximate string matching;computational biology;computational music similarity;data mining;encoding;inexact matching;motive extraction;music encoding;music information retrieval;musical analysis;musical text repetition;musicologist approach;perfect match;string algorithms;text processing","","1","","17","","","23-24 Nov. 2001","","IEEE","IEEE Conference Publications"
"Recovery distributed data using a virtual fragmentation method","J. A. Aguilera Vazquez","Inst. Tecnologico y de Estudios Superiores, Monterrey, Mexico","Proceedings 16th Annual International Symposium on High Performance Computing Systems and Applications","20020807","2002","","","279","280","The classical methods of fragmentation in a database distributed system helps, to a great extent, to make the information retrieval faster. This is particularly true for applications where the specifications are well known in advance at the time of the creation of the tables that compose the database which in some form or other, influenced the design and definition of the type of fragmentation and their distribution on different sites of processing. Nevertheless, the above characteristics cannot be used in applications where the distributed management cannot do inferences that help it to know in what sites the data with some specific characteristics are located. Under these conditions the time and amount of work used by the participants in the query solution can be highly increased. In this paper we show an approach called the virtual fragmentation method. It works as an alternative way that allows us to diminish the response time consumed by queries using horizontal fragmented tables.","","POD:0-7695-1626-2","10.1109/HPCSA.2002.1019169","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1019169","","Application software;Delay;Distributed databases;High performance computing;Information retrieval;Partitioning algorithms;Software algorithms;Software performance","data handling;distributed databases;parallel processing;query processing","distributed data recovery;distributed database;information retrieval;parallel processing;query recovery;virtual fragmentation","","0","","4","","","2002","","IEEE","IEEE Conference Publications"
"Promoting the introduction of lifelong learning related concepts in the description of information resources using metadata technology","R. G. Robles","","Proceedings IEEE International Conference on Advanced Learning Technologies","20020807","2001","","","435","436","The rise of the Internet has created an urgent need to define widely agreed-upon methods and vocabularies for describing its contents in a consistent and orderly manner. This necessity can be satisfied by means of the use of metadata schemas. In achieving this aim in relation to the educational, vocational and training sector, several initiatives have emerged at an international level, but there is a need for integrating core skills and competency issues, which are very important in relation to the new paradigm of lifelong learning (LLL), and especially regarding informal education and training in metadata solutions that have arisen in the framework of those initiatives","","POD:0-7695-1013-2","10.1109/ICALT.2001.943968","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=943968","","Educational programs;Information resources;Information retrieval;Internet;Libraries;Standardization;Standards development;Vocabulary;Vocational training;Watches","Internet;continuing education;educational computing;information retrieval;meta data;teaching","Internet;LLL;competency issues;core skills;electronic data sources;informal education;information resource description;information retrieval;international level;lifelong learning;lifelong learning related concepts;metadata schemas;metadata solutions;metadata technology;training sector","","0","","9","","","2001","06 Aug 2001-08 Aug 2001","IEEE","IEEE Conference Publications"
"A design of a Kansei retrieval system for distributed multimedia databases","T. Mitsuishi; J. Sasaki; Y. Funyu","Fac. of Software & Inf. Sci., Iwate Prefectural Univ., Takizawa, Japan","Proceedings 15th International Conference on Information Networking","20020807","2001","","","285","290","We designed a Kansei retrieval system, which facilitates integrated retrieval of multimedia data from several distributed multimedia databases on the network according to user's sensibility. This system is based on the method we proposed, of semi-automatic indexing with emotional keywords such as genre names for multimedia database (e.g. movie files, audio files) according to user's sensibility by using users' access histories for databases. In order to facilitate integrated Kansei retrieval, we designed the system with a meta-search engine, and also designed the protocol among clients, meta-search engine, and databases","","POD:0-7695-0951-7","10.1109/ICOIN.2001.905441","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=905441","","Access protocols;Audio databases;Engines;History;Indexing;Information retrieval;Metasearch;Motion pictures;Multimedia databases;Multimedia systems","database indexing;distributed databases;information retrieval;multimedia communication;multimedia databases;search engines","Kansei retrieval system;audio files;computer networks;distributed multimedia databases;emotional keywords;genre names;integrated retrieval;meta-search engine;movie files;multimedia data;protocol;semi-automatic indexing;user access history","","1","","11","","","2001","31 Jan 2001-02 Feb 2001","IEEE","IEEE Conference Publications"
"Image indexing and similarity retrieval based on a new spatial relation model","Ying-Hong Wang","Dept. of Comput. Sci. & Inf. Eng., Tamkang Univ., Tamsui, Taiwan","Proceedings 21st International Conference on Distributed Computing Systems Workshops","20020807","2001","","","396","401","The spatial relation model is an important technique for image indexing and retrieval in image or multimedia databases. 2D strings and its variants are proposed to support the representation of spatial relationships. A novel spatial knowledge representation model named “Two Dimension Begin-End boundary string” (2D B&epsi;-string) is proposed. The 2D B&epsi;-string represents an icon by its MBR boundaries. By applying a number of “dummy objects”, the 2D B&epsi;-string can intuitively and naturally represent the pictorial spatial information without any spatial operator. In addition, an image similarity evaluation method based on the modified “Longest Common Subsequence” (LCS) algorithm is presented. By using the proposed evaluation method, not only can those images for which all the icons and their spatial relationships fully agree with the query image be sifted out, but also those images whose partial icons and/or spatial relationships are similar to the query image. It resolves the problems of query targets and/or spatial relationships not being certain. Our representation model and similarity evaluation also simplify the retrieval progress of linear transformations, including image rotation and reflection","","POD:0-7695-1080-9","10.1109/CDCS.2001.918736","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=918736","","Computer science;Content based retrieval;Image databases;Image retrieval;Indexing;Information retrieval;Knowledge representation;Reflection;Spatial databases;Spatial resolution","graphical user interfaces;image retrieval;knowledge representation;multimedia databases;spatial reasoning;visual databases","2D B&epsi;-string;2D strings;Longest Common Subsequence;MBR boundaries;Two Dimension Begin-End boundary string;dummy objects;icon;image indexing;image rotation;image similarity evaluation method;linear transformations;multimedia databases;partial icons;pictorial spatial information;query image;query targets;representation model;retrieval progress;similarity evaluation;similarity retrieval;spatial knowledge representation model;spatial relation model;spatial relationships","","0","","18","","","Apr 2001","16 Apr 2001-19 Apr 2001","IEEE","IEEE Conference Publications"
"Indexing fuzzy data","S. Helmer","Mannheim Univ., Germany","Proceedings Joint 9th IFSA World Congress and 20th NAFIPS International Conference (Cat. No. 01TH8569)","20020807","2001","4","","2120","2125 vol.4","Providing efficient query processing in database systems is one step in gaining acceptance of such systems by end users. We propose several techniques for indexing fuzzy sets in databases to improve the query evaluation performance. Three of the presented access methods are based on superimposed coding, while the fourth relies on inverted files. The efficiency of these techniques was evaluated experimentally. We present results from these experiments, which clearly show the superiority of the inverted files","","POD:0-7803-7078-3","10.1109/NAFIPS.2001.944397","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=944397","","Books;Data models;Database systems;Fuzzy logic;Fuzzy sets;Indexing;Information retrieval;Multimedia databases;Query processing;Relational databases","database indexing;fuzzy logic;information retrieval;query processing","access methods;database systems;fuzzy data indexing;fuzzy sets;inverted files;query processing;superimposed coding","","2","","15","","","25-28 July 2001","25 Jul 2001-28 Jul 2001","IEEE","IEEE Conference Publications"
"The new document methodology: a value creation tool for the enterprise","D. J. Kulonda","Central Florida Univ., Orlando, FL, USA","Management of Engineering and Technology, 2001. PICMET '01. Portland International Conference on","20020807","2001","1","","84 vol.1","","Summary form only given. For many years document management systems have been equated with imaging systems which converted paper into digital documents for ease of storage and retrieval. Implementing such systems was relatively. simple as specifications for the system came from a handful of document authors who provided information on retrieval keys, distribution access requirements, etc. More recently, vendors of document management systems have proposed much broader. ramifications of documents. They recognized that the value of a document emanated from the knowledge stored therein and, that,knowledge had value primarily to users of the document as contrasted with the creators thereof. Those entrepreneurs reinvented document management as a user focused endeavor which could add value by furnishing the right document at the right time in the right place for a specific user. A new view which, seems to be a complete new context for firm-wide system development, is a complete enterprise model based upon a document view of the organization. This view relies on documents as the correct level of resolution for modeling the enterprise. This approach is based upon five axioms: documents record enterprise knowledge; documents define the enterprise workflow;documents provide the facts to manage people; documents structure computing systems; and documents guide enterprise change.","","POD:1-890843-06-7","10.1109/PICMET.2001.951787","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=951787","","Focusing;Image retrieval;Image storage;Information retrieval;Pulp manufacturing;Virtual manufacturing","document handling;management","complete enterprise model;computing systems;document management systems;enterprise change;enterprise knowledge;enterprise modeling;enterprise workflow;firm-wide system development;imaging systems;people management;value creation tool","","1","1","","","","July 29 2001-Aug. 2 2001","29 Jul 2001-02 Aug 2001","IEEE","IEEE Conference Publications"
