"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6732578,6732565,6726755,6714400,6720596,6724344,6724259,6720777,6724324,6724175,6719096,6720000,6719936,6718248,6716703,6716693,6716603,6714676,6716437,6710489,6710543,6705583,6703391,6707698,6693487,6693417,6693543,6693491,6697992,6693984,6693509,6690713,6690727,6688888,6685687,6681357,6680033,6679967,6680995,6680503,6679814,6676901,6676229,6676225,6475942,6361392,6671311,6671054,6661801,6664972,6661829,6664919,6664243,6662020,6664734,6588600,6657286,6657148,6646118,6587770,6583960,6636703,6637519,6637645,6637748,6637598,6636705,6637741,6639336,6637597,6637745,6638351,6637406,6637507,6637539,6631638,6634195,6630381,6630311,6628636,6629211,6624069,6624026,6625510,6624025,6620159,6616506,6616456,6616510,6617453,6616154,6613840,6614043,6607823,6606670,6612228,6606723,6606604,6607869,6612402",2017/05/04 20:39:19
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Semantic smells and errors in access control models: A case study in PHP","F. Gauthier; E. Merlo","Polytechnique Montr&#x00E9;al, Canada","2013 35th International Conference on Software Engineering (ICSE)","20130926","2013","","","1169","1172","Access control models implement mechanisms to restrict access to sensitive data from unprivileged users. Access controls typically check privileges that capture the semantics of the operations they protect. Semantic smells and errors in access control models stem from privileges that are partially or totally unrelated to the action they protect. This paper presents a novel approach, partly based on static analysis and information retrieval techniques, for the automatic detection of semantic smells and errors in access control models. Investigation of the case study application revealed 31 smells and 2 errors. Errors were reported to developers who quickly confirmed their relevance and took actions to correct them. Based on the obtained results, we also propose three categories of semantic smells and errors to lay the foundations for further research on access control smells in other systems and domains.","0270-5257;02705257","Electronic:978-1-4673-3076-3; POD:978-1-4673-3075-6","10.1109/ICSE.2013.6606670","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6606670","access control models;code smells;information retrieval;security;static analysis","Access control;Analytical models;Context;Information retrieval;Logistics;Semantics","authorisation;information retrieval;program diagnostics","PHP;access control models;access control smells;information retrieval techniques;privilege checking;semantic smells;sensitive data;static analysis;unprivileged users","","0","","16","","","18-26 May 2013","","IEEE","IEEE Conference Publications"
"SmartMart: IoT-based In-store mapping for mobile devices","D. Hicks; K. Mannix; H. M. Bowles; B. J. Gao","","9th IEEE International Conference on Collaborative Computing: Networking, Applications and Worksharing","20131212","2013","","","616","621","Quite often, when shopping in a supermarket (e.g. Walmart), shoppers are frustrated at locating the items on the shopping list and no assistance is available. On the other hand, retailers also lose a large volume of sales as a result. In this paper, we present a feasibility study that leverages the Internet of Things (IoT) technology to make store items “smart” so that they can automatically register and update their location information in an information retrieval system, allowing shoppers to search, locate, and map them on the store floor plan using mobile devices. A free-accessible Android-based mobile app SmartMart has been developed to demonstrate the promise of this preliminary work. Continuous development of this research could lead to a complete change in our day-to-day shopping experience.","","Electronic:978-1-936968-92-3; POD:978-1-4799-2754-8; USB:978-1-936968-91-6","10.4108/icst.collaboratecom.2013.254116","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6680033","Internet of things;in-store mapping;information retrieval;mobile devices","Androids;Databases;Humanoid robots;Layout;Mobile communication;Servers;XML","Internet of Things;information retrieval;mobile computing;retail data processing","Internet of Things technology;IoT-based in-store mapping;SmartMart;day-to-day shopping experience;free-accessible Android-based mobile app;information retrieval system;location information;mobile devices;store floor plan;supermarket","","1","","14","","","20-23 Oct. 2013","","IEEE","IEEE Conference Publications"
"Online Library Content Generation Using Focused Crawling Based Upon Meta Tags and Tf-Idf","M. Kumar; R. Vig","Inst. of Eng. & Technol., Panjab Univ., Chandigarh, India","2013 International Symposium on Computational and Business Intelligence","20140127","2013","","","158","161","Electronic library is the collection of digital information related to an individual domain and in turn to all domains. A focused crawler traverses the Web looking for the pages most relevant to a domain and at the same time discarding the irrelevant pages and hence is helpful for generating the-e contents for digital library related to a particular domain. In this paper a focused crawling technique to generate online contents for e-library is proposed. The applicability of the proposed approach is shown by retrieving the documents which are highly related to a single domain. The quality of the pages included into the library is derived from the relevancy measure of the page with the content of domain related pages.","","Electronic:978-0-7695-5066-4; POD:978-1-4799-0998-8","10.1109/ISCBI.2013.73","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6724344","Focused Web crawler;Tf-Idf;indexing.;information retrieval;search engine;semantics","Crawlers;Indexes;Libraries;Marine animals;Search engines;Semantics;Web sites","Internet;digital libraries;information retrieval;search engines","Tf-Idf;World Wide Web;digital information;digital library;document retrieval;domain related pages;e-content generation;e-library;electronic library;focused crawling;meta tags;online content generation;online library content generation","","0","","15","","","24-26 Aug. 2013","","IEEE","IEEE Conference Publications"
"EPlag: A two layer source code plagiarism detection system","O. Ajmal; M. M. Saad Missen; T. Hashmat; M. Moosa; T. Ali","Dept. of Comput. Sci. & IT, Islamia Univ. of Bahawalpur, Bahawalpur, Pakistan","Eighth International Conference on Digital Information Management (ICDIM 2013)","20140102","2013","","","256","261","In academic environments where students are partly evaluated on the assignments, it is necessary to discourage the practice of copying assignments of other students. The detection of plagiarism in code from large source code repositories, manual detection is fairly complex, if not impossible. Therefore, for fair evaluation there must be a fast, efficient and automatedlsemi-automated way to detect the assignments copied. Source Code metrics can be used to detect the source code plagiarism in programming assignments submitted by university students. In this paper we have developed a source code plagiarism detection system and tried to improve the existing techniques by separating the suspected files and the non-plagiarized files, thus reducing the dataset for further comparison. A number of source code metrics have been calculated, combined using similarity detection formula to give an aggregate view of the source code metrics. After that the suspected files are separated and then performed string-matching to detect the level of similarity.","","Electronic:978-1-4799-0615-4; POD:978-1-4799-0614-7","10.1109/ICDIM.2013.6693984","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6693984","Greedy String Tiling;Java;information retrieval;plagirism detection","Algorithm design and analysis;Complexity theory;Educational institutions;Java;Measurement;Plagiarism","computer aided instruction;computer science education;source code (software);string matching","EPlag;academic environments;assignment copying;automated way;nonplagiarized files;semiautomated way;source code metrics;source code repositories;string-matching;suspected files;two layer source code plagiarism detection system;university students","","1","","15","","","10-12 Sept. 2013","","IEEE","IEEE Conference Publications"
"Automatic Chord Estimation from Audio: A Review of the State of the Art","M. McVicar; R. Santos-Rodríguez; Y. Ni; T. D. Bie","Dept. of Eng. Math., Univ. of Bristol, Bristol, UK","IEEE/ACM Transactions on Audio, Speech, and Language Processing","20140114","2014","22","2","556","575","In this overview article, we review research on the task of Automatic Chord Estimation (ACE). The major contributions from the last 14 years of research are summarized, with detailed discussions of the following topics: feature extraction, modeling strategies, model training and datasets, and evaluation strategies. Results from the annual benchmarking evaluation Music Information Retrieval Evaluation eXchange (MIREX) are also discussed as well as developments in software implementations and the impact of ACE within MIR. We conclude with possible directions for future research.","2329-9290;23299290","","10.1109/TASLP.2013.2294580","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6705583","Music information retrieval;expert systems;knowledge based systems;machine learning;supervised learning","Accuracy;Feature extraction;Harmonic analysis;Spectrogram;Time-frequency analysis;Tuning;Vectors","feature extraction;information retrieval;learning (artificial intelligence);music","ACE;MIR;MIREX;audio signal;automatic chord estimation;feature extraction;model training;music information retrieval evaluation exchange","","7","","105","","20140109","Feb. 2014","","IEEE","IEEE Journals & Magazines"
"An effective, simple tempo estimation method based on self-similarity and regularity","G. Tzanetakis; G. Percival","Department of Computer Science, University of Victoria, Canada","2013 IEEE International Conference on Acoustics, Speech and Signal Processing","20131021","2013","","","241","245","Tempo estimation is a fundamental problem in music information retrieval. It also forms the basis of other types of rhythmic analysis such as beat tracking and pattern detection. There is a large body of work in tempo estimation using a variety of different approaches that differ in their accuracy as well as their complexity. Fundamentally they take advantage of two properties of musical rhythm: 1) the music signal tends to be self-similar at periodicities related to the underlying rhythmic structure, 2) rhythmic events tend to be spaced regularly in time. We propose an algorithm for tempo estimation that is based on these two properties. We have tried to reduce the number of steps, parameters and modeling assumptions while retaining good performance and causality. The proposed approach outperforms a large number of existing tempo estimation methods and has similar performance to the best-performing ones. We believe that we have conducted the most comprehensive evaluation to date of tempo induction algorithms in terms of number of datasets and tracks.","1520-6149;15206149","Electronic:978-1-4799-0356-6; POD:978-1-4799-0357-3; USB:978-1-4799-0355-9","10.1109/ICASSP.2013.6637645","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6637645","audio signal processing;music information retrieval;rhythm analysis;tempo induction","Accuracy;Algorithm design and analysis;Correlation;Estimation;Histograms;Speech;Vectors","audio signal processing;information retrieval;music","audio signal processing;beat tracking;effective simple tempo estimation method;music information retrieval;music signal;musical rhythmic analysis;pattern detection;rhythmic events;rhythmic structure;tempo induction algorithms","","3","","30","","","26-31 May 2013","","IEEE","IEEE Conference Publications"
"Supporting requirements traceability through refactoring","A. Mahmoud; N. Niu","Computer Science and Engineering Mississippi State University Mississippi State, MS, USA","2013 21st IEEE International Requirements Engineering Conference (RE)","20131021","2013","","","32","41","Modern traceability tools employ information retrieval (IR) methods to generate candidate traceability links. These methods track textual signs embedded in the system to establish relationships between software artifacts. However, as software systems evolve, new and inconsistent terminology finds its way into the system's taxonomy, thus corrupting its lexical structure and distorting its traceability tracks. In this paper, we argue that the distorted lexical tracks of the system can be systematically re-established through refactoring, a set of behavior-preserving transformations for keeping the system quality under control during evolution. To test this novel hypothesis, we investigate the effect of integrating various types of refactoring on the performance of requirements-to-code automated tracing methods. In particular, we identify the problems of missing, misplaced, and duplicated signs in software artifacts, and then examine to what extent refactorings that restore, move, and remove textual information can overcome these problems respectively. We conduct our experimental analysis using three datasets from different application domains. Results show that restoring textual information in the system has a positive impact on tracing. In contrast, refactorings that remove redundant information impact tracing negatively. Refactorings that move information among the system modules are found to have no significant effect. Our findings address several issues related to code and requirements evolution, as well as refactoring as a mechanism to enhance the practicality of automated tracing tools.","1090-705X;1090705X","Electronic:978-1-4673-5765-4; POD:978-1-4673-5763-0","10.1109/RE.2013.6636703","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6636703","Refactoring;information retrieval;traceability","Animals;Educational institutions;Manuals;Measurement;Medical services;Software systems","information retrieval;program diagnostics;program verification;software maintenance;software quality","behavior-preserving transformations;distorted lexical tracks;information retrieval;refactoring;requirements traceability tool;requirements-to-code automated tracing method performance;software artifacts;system quality control;textual information restoration","","2","","58","","","15-19 July 2013","","IEEE","IEEE Conference Publications"
"Understanding Effects of Subjectivity in Measuring Chord Estimation Accuracy","Y. Ni; M. McVicar; R. Santos-Rodríguez; T. De Bie","Intelligent Systems Laboratory, Department of Engineering Mathematics, University of Bristol, U.K.","IEEE Transactions on Audio, Speech, and Language Processing","20131023","2013","21","12","2607","2615","To assess the performance of an automatic chord estimation system, reference annotations are indispensable. However, owing to the complexity of music and the sometimes ambiguous harmonic structure of polyphonic music, chord annotations are inherently subjective, and as a result any derived accuracy estimates will be subjective as well. In this paper, we investigate the extent of the confounding effect of subjectivity in reference annotations. Our results show that this effect is important, and they affect different types of automatic chord estimation systems in different ways. Our results have implications for research on automatic chord estimation, but also on other fields that evaluate performance by comparing against human provided annotations that are confounded by subjectivity.","1558-7916;15587916","","10.1109/TASL.2013.2280218","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6587770","Subjectivity evaluation;automatic chord estimation;music information retrieval;sequence crowd learning","Complexity theory;Hamming distance;Information retrieval;Learning systems;Music;Music information retrieval","audio signal processing;information retrieval;music","ambiguous harmonic structure;automatic chord estimation system;chord annotations;chord estimation accuracy;human provided annotations;polyphonic music;reference annotations;subjectivity evaluation","","4","","23","","20130829","Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Research on query results Cache based on log analysis in web search engines","H. Ma","Nat. Comput. network Emergency Response Tech. Team Coordination Center of China, Beijing, China","2013 3rd International Conference on Consumer Electronics, Communications and Networks","20140109","2013","","","551","554","Query results cache is an effective technology to improve the performance of Web search engines. In this paper, we conducted an analysis of Web search engine query logs from SOGOU Inc. to explore some issues of query results cache for Web search engines including the locality of Web search engine workload and the impact of cache replace policy. We also conducted a series of experiments on query results cache with a variety of cache capacity and cache replacement policy settings. Experimental results showed that when there are only a small number of historical query logs, it would be better to choose a dynamic policy, and hybrid cache approach had significant improvement than any other policies in smaller cache capacity.","","DVD:978-1-4799-2858-3; Electronic:978-1-4799-2860-6; POD:978-1-4799-2861-3","10.1109/CECNet.2013.6703391","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6703391","Log analysis;Web search engines;cache system;information retrieval;query results cache","Computers;Engines;Internet;Search engines;Solids;Time factors;Web search","cache storage;query processing;search engines","Web search engines;cache capacity;cache replace policy;historical query log;log analysis;query result cache;workload locality","","0","","23","","","20-22 Nov. 2013","","IEEE","IEEE Conference Publications"
"Re-ranking for personalization using concept hierarchy in DL environment","M. A. Potey; S. P. Pawar; P. K. Sinha","Coll. of Eng., Pune, India","2013 15th International Conference on Advanced Computing Technologies (ICACT)","20140116","2013","","","1","6","In Digital Library (DL) system, users interact with the system to search for books or research papers. Users can search through metadata or search for information in the pages by querying using keywords. In both cases, a huge amount of results are returned; however, the relevant ones to the user are not often amongst the top few. Re-ranking of the search results based on the user's interest has received wide attention in information retrieval. This work presents extending conventional search engine to searching digital library data of user's interests. The proposed system improve information access by building knowledge about a user, acquired using the user's interaction with the system, in order to customize information access. User profiling is done using a hybrid approach by taking into consideration login details and click-through data. This system mapping framework automatically maps Dmoz Open Directory Project (ODP) topics to users' interests and takes advantage of manually edited data available in ODP, to categorize and personalize search results, according to user interests. Reranking of the results is done based on user interests. This makes it easy to find relevant DL pages faster than normal search engines. Performance has been evaluated for online DL systems. System's performance improves by 16.55% if the average per query is calculated and approximately 10% if per user average is calculated over baseline (Google CSE) after re-ranking.","","CD-ROM:978-1-4673-2816-6; Electronic:978-1-4673-2818-0; POD:978-1-4673-2817-3","10.1109/ICACT.2013.6710489","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6710489","Concept Hierarchy;Digital Library;Information Retrieval;Personalization;Personalized Information Retrieval;Ranking;Re-ranking;User Profiling","Collaboration;Google;Libraries;Navigation;Search engines;Vectors","digital libraries;human computer interaction;query processing;search engines","Dmoz Open Directory Project;ODP;click-through data;concept hierarchy;digital library system;information access customization;information retrieval;login details;online DL systems;personalization;query;search engine;search results re-ranking;user profiling","","1","","20","","","21-22 Sept. 2013","","IEEE","IEEE Conference Publications"
