"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1411990,988447,1410848,1410917,1265890,1410838,1410818,1410879,1413176,1402129,1410407,1409647,1217623,1410872,1410892,1409169,941363,1410421,1410403,1410409,1410318,1410783,1410411,1410791,1410876,1409828,1409089,1402142,1410309,1410793,1024745,1410784,1410908,988444,1234769,1134359,1410875,1410931,1409655,1410787,1410858,1217626,1410303,1407979,1392799,1407902,1392822,1392823,1392774,1399475,1407903,1392943,1399159,1392789,1392872,1399362,1399413,1399161,1392756,1399381,1405708,1403912,1403905,1403935,1401712,1399678,1405318,1403379,1403893,1403552,1403940,1403409,1403943,1403814,1401930,1400863,1400908,1398455,1398658,1397189,1398412,1398323,1401147,1398357,1399889,1401102,1401271,1401894,1400897,1399831,1398452,1400922,1398359,1401400,1399832,1400949,1399825,1400636,1398750,1372216",2017/05/04 21:48:39
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"XML-Based Meta-Retrieval of Networked Data Sources","Liang Xue; Tao Guan; Boqin Feng","Xi'an Jiaotong University Xi'an, China","Web Intelligence, 2004. WI 2004. Proceedings. IEEE/WIC/ACM International Conference on","20050404","2004","","","437","440","The XML-based meta-retrieval described in this paper is an integrated retrieval over multiple academic data sources on the premise that each data source has one web interface visible in the Internet environment. The goal of this model is to present an integrated retrieval interface in the Internet, to offer transparent accessing by formulating new queries suitable for heterogeneous data sources based on three adaptation rules, and to return the consolidated data results retrieved from multiple data sources. Technologies like eXtensible Markup Language(XML) and eXtensible Stylesheet Language Family(XSL) are used to facilitate the fulfillment of the goal. Experiment results prove that the model solve the heterogeneity of the data sources and provide transparent accessing for the end users.","","POD:0-7695-2100-2","10.1109/WI.2004.10065","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1410838","","Data acquisition;Data engineering;Information retrieval;Internet;Metasearch;Search engines;Software libraries;Spatial databases;Style sheet languages;XML","","","","0","","10","","","20-24 Sept. 2004","","IEEE","IEEE Conference Publications"
"GE-CKO: A Method to Optimize Composite Kernels for Web Page Classification","Jian-Tao Sun; Ben-Yu Zhang; Zheng Chen; Yu-Chang Lu; Chun-Yi Shi; Wei-Ying Ma","TsingHua University, China","Web Intelligence, 2004. WI 2004. Proceedings. IEEE/WIC/ACM International Conference on","20050404","2004","","","299","305","Most of current researches on Web page classification focus on leveraging heterogeneous features such as plain text, hyperlinks and anchor texts in an effective and efficient way. Composite kernel method is one topic of interest among them. It first selects a bunch of initial kernels, each of which is determined separately by a certain type of features. Then a classifier is trained based on a linear combination of these kernels. In this paper, we propose an effective way to optimize the linear combination of kernels. We proved that this problem is equivalent to solving a generalized eigenvalue problem. And the weight vector of the kernels is the eigenvector associated with the largest eigen-value. A support vector machine (SVM) classifier is then trained based on this optimized combination of kernels. Our experiment on the WebKB dataset has shown the effectiveness of our proposed method.","","POD:0-7695-2100-2","10.1109/WI.2004.10029","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1410818","","Asia;Computer science;Eigenvalues and eigenfunctions;Information retrieval;Kernel;Optimization methods;Sun;Support vector machine classification;Support vector machines;Web pages","","","","1","","23","","","20-24 Sept. 2004","","IEEE","IEEE Conference Publications"
"Interactive exploration of large remote micro-CT scans","S. Prohaska; A. Hutanu; R. Kahler; H. C. Hege","Sci. Visualization Dept., Zuse Inst. Berlin, Germany","IEEE Visualization 2004","20050228","2004","","","345","352","Datasets of tens of gigabytes are becoming common in computational and experimental science. This development is driven by advances in imaging technology, producing detectors with growing resolutions, as well as availability of cheap processing power and memory capacity in commodity-based computing clusters. We describe the design of a visualization system that allows scientists to interactively explore large remote data sets in an efficient and flexible way. The system is broadly applicable and currently used by medical scientists conducting an osteoporosis research project. Human vertebral bodies are scanned using a high resolution microCT scanner producing scans of roughly 8 GB size each. All participating research groups require access to the centrally stored data. Due to the rich internal bone structure, scientists need to interactively explore the full dataset at coarse levels, as well as visualize subvolumes of interest at the highest resolution. Our solution is based on HDF5 and GridFTP. When accessing data remotely, the HDF5 data processing pipeline is modified to support efficient retrieval of subvolumes. We reduce the overall latency and optimize throughput by executing high-level operations on the remote side. The GridFTP protocol is used to pass the HDF5 requests to a customized server. The approach takes full advantage of local graphics hardware for rendering. Interactive visualization is accomplished using a background thread to access the datasets stored in a multiresolution format. A hierarchical volume tenderer provides seamless integration of high resolution details with low resolution overviews.","","POD:0-7803-8788-0","10.1109/VISUAL.2004.51","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1372216","","Biomedical imaging;Bones;Data processing;Data visualization;Detectors;Humans;Image resolution;Information retrieval;Osteoporosis;Pipelines","computerised tomography;data visualisation;grid computing;image resolution;medical image processing","GridFTP protocol;data processing pipeline;hierarchical volume tenderer;human vertebral body;image resolution;imaging technology;interactive visualization;remote microCT scans","","9","","38","","","10-15 Oct. 2004","","IEEE","IEEE Conference Publications"
"Cooperative patching: a client based P2P architecture for supporting continuous live video streaming","Meng Guo; M. H. Ammar; E. W. Zegura","Coll. of Comput., Georgia Inst. of Technol., Atlanta, GA, USA","Proceedings. 13th International Conference on Computer Communications and Networks (IEEE Cat. No.04EX969)","20050314","2004","","","481","486","We propose a cooperative patching architecture to achieve continuous live video streaming to a set of cooperative but unreliable end hosts. In this design, each end host caches an initial portion of the video content before playback. It then keeps the video that has been played out for a certain time before discarding it. An end host maintains a list of patching parents, and retrieves lost data from one of its patching parents. Any end host that has the requested video content can be a patching parent. Several parent selection algorithms are proposed and evaluated in this paper. This architecture relieves server load by completely shifting video patching responsibility to the client side. Video content is replicated in multiple locations across the overlay network to provide fast and timely data recovery. Cooperative patching is especially advantageous for legacy video systems, since it does not require modification of the video server. Simulation experiments demonstrate that our design can achieve continuous video streaming with moderate cost","1095-2055;10952055","POD:0-7803-8814-3","10.1109/ICCCN.2004.1401712","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1401712","","Computer architecture;Computer networks;Costs;Educational institutions;Information retrieval;Network servers;Scalability;Streaming media;Telecommunication computing;Video on demand","client-server systems;peer-to-peer computing;video on demand;video streaming","P2P architecture;cooperative patching;data recovery;legacy video system;overlay network;video server;video streaming","","7","","13","","","11-13 Oct. 2004","","IEEE","IEEE Conference Publications"
"Isolated word, speaker dependent recognition under the presence noise, based on an audio retrieval algorithm","N. Vasiloglou; R. W. Schafer; M. C. Hans","Center for Signal & Image Process., Georgia Inst. of Technol., Atlanta, GA, USA","Conference Record of the Thirty-Eighth Asilomar Conference on Signals, Systems and Computers, 2004.","20050321","2004","2","","1809","1812 Vol.2","With rapidly increasing storage and computational capacity, a common PC can store and index hundreds of hours of speech. This suggests that new approaches based on database techniques might be useful in speech recognition and speech indexing. This paper presents a first step in such a direction. The algorithm developed relies on an indexed single-speaker database. The database consists of spoken utterances transcribed into text. The waveforms of these utterances are converted off-line to binary symbols called fingerprints through a nonlinear frequency-domain transform. The fingerprints are associated with the transcribed text. Given the fingerprint of a new waveform, the best word match from the database can be retrieved. A 3255 word database is used as a test bed. All the words from this database are mixed with white noise and time-scale modified to provide test data. The database is queried with the fingerprint of the test words and the best match is retrieved. The results of the experiments conducted are promising, showing a 99.5% recognition rate for a 20 dB signal to noise ratio (SNR).","","POD:0-7803-8622-1","10.1109/ACSSC.2004.1399475","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1399475","","Databases;Fingerprint recognition;Frequency;Hidden Markov models;Image storage;Indexing;Information retrieval;Signal to noise ratio;Speech recognition;Testing","audio databases;noise;speaker recognition;speech processing","20 dB;audio retrieval algorithm;computational capacity;database techniques;isolated word;nonlinear frequency-domain transform;presence noise;signal to noise ratio;speaker dependent recognition;speech indexing;speech recognition","","0","","5","","","7-10 Nov. 2004","","IEEE","IEEE Conference Publications"
"Grid-based Data Mining in Real-life Business Scenario","Tianchao Li; T. Bollinger; N. Breuer; H. D. Wehle","Technische Universit&#228;t M&#252;nchen, Germany","Web Intelligence, 2004. WI 2004. Proceedings. IEEE/WIC/ACM International Conference on","20050404","2004","","","611","614","This paper presents a Grid-based distributed and parallel data mining system targeting a real-life application scenario typical in the business realm - franchise supermarket basket analysis. Following a layered design of three tiers, this system enables parallel association rule mining on a farm of Grid servers, offers a standard service interface for custom applications, and provides a friendly user portal. The work presented in this paper reveals specific requirements for applying Grid-based data mining in the business realm, which is helpful for the design and implementation of a generic Grid-based data mining system.","","POD:0-7695-2100-2","10.1109/WI.2004.10149","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1410879","","Association rules;Computational intelligence;Data mining;Grid computing;Information retrieval;Laboratories;Portals;Power grids;Safety;Transaction databases","","","","0","","9","","","20-24 Sept. 2004","","IEEE","IEEE Conference Publications"
"Modeling with the semantic Web in the geosciences","F. Reitsma; J. Albrecht","Inst. of Geogr., Edinburgh Univ., UK","IEEE Intelligent Systems","20050404","2005","20","2","86","88","Earth system science deals with complex systems that pose many significant representation challenges. Ontologies as knowledge repositories have been developed to support the primary goal of sharing knowledge in a manner that aids understanding. DARPA is currently developing an extension to OWL called SWRL (semantic Web rule language), which lets to express some aspects of rules and process behaviors. The semantic Web facilitates researchers' collaboration and model components automated discovery and use. Spatial data plays a key role in modeling the earth system as the input to models and as a measure against which results are validated.","1541-1672;15411672","","10.1109/MIS.2005.32","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1413176","Semantic Web;earth systems;geosciences;process modeling","Atmospheric modeling;Earth;Educational institutions;Geology;ISO standards;Information retrieval;Markup languages;OWL;Ontologies;Semantic Web","Earth;geographic information systems;geophysics computing;knowledge based systems;ontologies (artificial intelligence);semantic Web;visual databases","DARPA;Web ontology language;earth model;geoscience data model;knowledge repositories;semantic Web rule language;spatial data","","7","","10","","","March-April 2005","","IEEE","IEEE Journals & Magazines"
"Multigroup classification of audio signals using time-frequency parameters","K. Umapathy; S. Krishnan; S. Jimaa","Dept. of Electr. & Comput. Eng., Univ. of Western Ontario, London, Ont., Canada","IEEE Transactions on Multimedia","20050321","2005","7","2","308","315","The ongoing advancements in the multimedia technologies drive the need for efficient classification of the audio signals to make the content-based retrieval process more accurate and much easier from huge databases. The challenge of this task lies in an accurate extraction of signal characteristics so as to derive a strong discriminatory feature suitable for classification. In this paper, a time-frequency (TF) approach for audio classification is proposed. Audio signals are nonstationary in nature and TF approach is the best way to analyze them. The audio signals were decomposed using an adaptive TF decomposition algorithm, and the signal decomposition parameter based on octave (scaling) was used to generate a set of 42 features over three frequency bands within the auditory range. These features were analyzed using linear discriminant functions and classified into six music groups (rock, classical, country, jazz, folk and pop). Overall classification accuracies as high as 97.6 % was achieved by linear discriminant analysis of 170 audio signals.","1520-9210;15209210","","10.1109/TMM.2005.843363","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1407903","Content-based retrieval;linear discriminant analysis;matching pursuit;music classification;time–frequency","Audio databases;Content based retrieval;Information retrieval;Multimedia databases;Signal analysis;Signal generators;Signal processing;Signal resolution;Spatial databases;Time frequency analysis","audio databases;audio signal processing;content-based retrieval;feature extraction;multimedia databases;pattern classification;signal classification","audio signals classification;content-based retrieval process;feature generation;frequency bands;linear discriminant functions;matching pursuit;multimedia technology;music classification;signal decomposition;time-frequency parameters","","36","","16","","","April 2005","","IEEE","IEEE Journals & Magazines"
"Enterprise Information Integration Management System (EII_MS)","M. T. Baldassarre; D. Caivano; G. Visaggio","Dept. of Informatics, Bari Univ., Italy","Ninth European Conference on Software Maintenance and Reengineering","20050404","2005","","","192","192","This demo illustrates the EII management system which is a support tool to iterative reengineering of data and applications, developed in SERLAB. EII_MS provides a unified view of enterprise data over the various data sources in spite of original data heterogeneity and redundancy.","1534-5351;15345351","POD:0-7695-2304-8","10.1109/CSMR.2005.27","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1402129","","Database languages;Informatics;Information management;Information retrieval;Middleware;Navigation;Technology management;Visual databases;Web services;XML","database management systems;integrated software;middleware;redundancy;software tools;systems re-engineering","EII_MS;SERLAB. EII_MS;data heterogeneity;enterprise data;enterprise information integration management system;iterative reengineering;redundancy","","1","","","","","21-23 March 2005","","IEEE","IEEE Conference Publications"
"Content-based SMIL retrieval","K. Tam; Lam Ching Yu; Dacheng Tao; Hao Liu; Bo Luo; Xiaoou Tang","Chinese Univ. of Hong Kong, Shatin, China","Image and Graphics (ICIG'04), Third International Conference on","20050404","2004","","","146","149","The synchronized multimedia integration language (SML/spl trade/) fulfills the needs of integration, synchronization, and efficient online delivery of different media types such as text, music, speech, image, and video. In this paper, we represent these multimedia elements in a synchronized manner under a unified feature space. An efficient SMIL retrieval scheme based on textual feature and content feature is proposed. Pilot experiments on our SMIL database show that the proposed method can work well on SMIL retrieval.","","POD:0-7695-2244-0","10.1109/ICIG.2004.51","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1410407","","Content based retrieval;Image databases;Image retrieval;Indexing;Information retrieval;Multimedia databases;Natural languages;Spatial databases;Speech;Web sites","content-based retrieval;database management systems;multimedia systems;synchronisation","content-based SMIL retrieval;image representation;image retrieval scheme;image textual feature;synchronized multimedia integration language;unified feature space","","0","","13","","","18-20 Dec. 2004","","IEEE","IEEE Conference Publications"
