"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=875078,899351,895156,819818,839484,839384,971995,861612,895971,865480,880563,882412,842992,884534,844238,877640,871497,889583,875162,839175,839405,900894,879819,857714,976908,902913,976143,977972,893554,858261,858251,899469,902866,858081,841994,972629,849753,926785,990856,830359,839495,857996,826774,969856,906894,874388,976048,869609,893542,971149,875513,891086,888484,892409,899566,886239,855764,873681,848375,871507,898956,926752,842254,902976,871449,913538,880435,990860,976586,972903,976603,882862,860531,860346,942190,889011,881750,858068,858339,977125,890611,871580,976856,869604,900892,854802,857800,859226,899306,888481,882380,902901,862197,871484,839441,896674,861539,884904,882848,905651",2017/05/04 22:05:44
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Decision support under imperfections in electronic commerce","G. Lukacs","Inst. for Program Structures & Data Organ., Karlsruhe Univ., Germany","Proceedings 11th International Workshop on Database and Expert Systems Applications","20020806","2000","","","538","542","The selection of products and services is a central issue in electronic commerce. Available data is often not sufficient to allow a precise evaluation and user preferences are usually vague. In this paper, a model for deciding under imperfect information is presented. The decision model handles two types of imperfections: imprecisions on the side of the alternatives and vagueness in the preferences of the users. Incomplete description of the alternatives may result in imprecisions in the evaluation of their features. The decision model provides a framework to reduce these imprecisions by completing information from external sources. Besides, fuzzy query conditions allow users to express vague preferences. A scenario illustrates the use of the decision model where the goal is to select a rental apartment from classified advertisements with respect to its availability by public transport","1529-4188;15294188","POD:0-7695-0680-1","10.1109/DEXA.2000.875078","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=875078","","Diabetes;Electronic commerce;Electronic mail;Energy efficiency;Food products;Information retrieval;Internet;Investments;Packaging;Power generation economics","decision support systems;electronic commerce;fuzzy logic","decision support;electronic commerce;fuzzy query conditions;imperfections;user preferences","","1","","10","","","2000","04 Sep 2000-08 Sep 2000","IEEE","IEEE Conference Publications"
"Video summarization using reinforcement learning in eigenspace","K. Masumitsu; T. Echigo","IBM Tokyo Res. Lab., Kanagawa, Japan","Proceedings 2000 International Conference on Image Processing (Cat. No.00CH37101)","20020806","2000","2","","267","270 vol.2","We propose video summarization using reinforcement learning. The importance score of each frame in a video is calculated from the user's actions in handling similar previous frames; if such frames were watched rather than skipped, a high score is assigned. To calculate the score, instead of using raw feature vectors extracted from images, we use feature vectors projected on eigenspace: as a result, we can deal with the features comprehensively. We also give an algorithm that uses the reinforcement learning method to create a personalized video summary. The summarization algorithm is applied to a soccer video to confirm its effectiveness.","1522-4880;15224880","POD:0-7803-6297-7","10.1109/ICIP.2000.899351","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=899351","","Data mining;Feature extraction;Information retrieval;Joining processes;Laboratories;Layout;Learning;Multimedia communication;TV broadcasting;Watches","feature extraction;image sequences;learning (artificial intelligence);video signal processing","algorithm;eigenspace;feature vectors extraction;personalized video summary;reinforcement learning;soccer video;summarization algorithm;video frame;video summarization","","4","3","7","","","10-13 Sept. 2000","10 Sep 2000-13 Sep 2000","IEEE","IEEE Conference Publications"
"VEC: gateways for cross-organizational document flow","H. Ludwig; K. Whittingham","IBM Zurich Res. Lab., Ruschlikon, Switzerland","IEEE MultiMedia","20020806","2000","7","4","62","72","To ensure the interconnection of business processes, outsourcing services require a rich flow of information between the service-providing and service-requesting organizations. Using the Virtual Enterprise Coordinator (VEC) and the Internet, organizations can outsource projects to external partners in a controlled way, while retaining the freedom to change the internal process definitions and document structures","1070-986X;1070986X","","10.1109/93.895156","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=895156","","Application software;Business;Collaboration;Collaborative work;Enterprise resource planning;Environmental management;Information retrieval;Personnel;Quality management;Resource management","Internet;business communication;business data processing;document handling;groupware;internetworking;outsourcing","CSCW;Internet;VEC;Virtual Enterprise Coordinator;cross-organizational document flow;document structures;external partners;gateways;information flow;interconnected business processes;internal process definitions;outsourcing services;service-providing organizations;service-requesting organizations","","1","","20","","","Oct-Dec 2000","","IEEE","IEEE Journals & Magazines"
"Efficient range query retrieval for non-uniform data distributions","S. Mohammed; E. P. Harris; K. Ramamohanarao","Dept. of Comput. Technol., Monash Univ., Clayton, Vic., Australia","Proceedings 11th Australasian Database Conference. ADC 2000 (Cat. No.PR00528)","20020806","2000","","","90","98","Answering range queries is a common database operation. Methods based on hashing techniques to minimise the cost of answering range queries by taking the query distribution into account have previously been proposed. These methods have all assumed a uniform distribution of data to disk pages to achieve good performance. This assumption makes them less useful in practice because most real data distributions are non-uniform. In this paper, we discuss a method to eliminate this restriction. Extensive experimentation using a multi-dimensional file structure, the BANG file, indicates that our method results in good performance for all data distributions. In one case an improvement of over 36 times was achieved without compromising the storage utilisation. Our method also results in a stable and efficient file organisation. If the query distribution does not change substantially, an optimised file organisation rarely requires reorganisation","","POD:0-7695-0528-7","10.1109/ADC.2000.819818","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=819818","","Australia;Computer science;Cost function;Delay;Electronic switching systems;Information retrieval;Interpolation;Multidimensional systems;Software engineering;Testing","database management systems;query processing","data distributions;file organisation;multi-dimensional file structure;query distribution;query retrieval;range queries","","1","","14","","","2000","31 Jan 2000-03 Feb 2000","IEEE","IEEE Conference Publications"
"Web query optimizer","V. Zadorozhny; L. Bright; L. Raschid; T. Urhan; M. E. Vidal","Maryland Univ., College Park, MD, USA","Proceedings of 16th International Conference on Data Engineering (Cat. No.00CB37073)","20020806","2000","","","661","663","We demonstrate a Web Query Optimizer (WQO) within an architecture of mediators and wrappers, for WebSources of limited capability in a wide area environment. The WQO has several innovative features, including a CBR (capability based rewriting) tool, an enhanced randomized relational optimizer extended to a Web environment, and a WebWrapper cost model that can provide relevant metrics for accessing WebSources. The prototype has been tested against a number of WebSources","1063-6382;10636382","POD:0-7695-0506-6","10.1109/ICDE.2000.839484","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=839484","","Cost function;Database systems;Educational institutions;Electrical capacitance tomography;Feedback;Information retrieval;Prototypes;Statistics;Technological innovation;Testing","information resources;query processing;relational databases;rewriting systems;wide area networks","CBR tool;WQO;Web environment;Web query optimizer;WebSources;WebWrapper cost model;capability based rewriting tool;mediators;metrics;randomized relational optimizer;wide area environment;wrappers","","2","","8","","","2000","29 Feb 2000-03 Mar 2000","IEEE","IEEE Conference Publications"
"Efficient searches for similar subsequences of different lengths in sequence databases","S. Park; W. W. Chu; J. Yoon; C. Hsu","California Univ., Los Angeles, CA, USA","Proceedings of 16th International Conference on Data Engineering (Cat. No.00CB37073)","20020806","2000","","","23","32","We propose an indexing technique for fast retrieval of similar subsequences using time warping distances. A time warping distance is a more suitable similarity measure than the Euclidean distance in many applications, where sequences may be of different lengths or different sampling rates. Our indexing technique uses a disk-based suffix tree as an index structure and employs lower-bound distance functions to filter out dissimilar subsequences without false dismissals. To make the index structure compact and thus accelerate the query processing, we convert sequences of continuous values to sequences of discrete values via a categorization method and store only a subset of suffixes whose first values are different from their preceding values. The experimental results reveal that our proposed technique can be a few orders of magnitude faster than sequential scanning","1063-6382;10636382","POD:0-7695-0506-6","10.1109/ICDE.2000.839384","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=839384","","Acceleration;Databases;Euclidean distance;Filters;Indexing;Information retrieval;Length measurement;Query processing;Sampling methods;Time measurement","database indexing;query processing;tree data structures","Euclidean distance;continuous values;database indexing;discrete values;disk-based suffix tree;experimental results;lower-bound distance functions;query processing;sampling rates;sequence databases;sequential scanning;similar subsequence searching;similarity measure;time warping distances","","42","3","22","","","2000","29 Feb 2000-03 Mar 2000","IEEE","IEEE Conference Publications"
"An agent based model as a marketing consultant of companies","A. Kulakov; V. Trajkovik; D. Davcev","Fac. of Electr. Eng., Sv. Kiril i Metodij Univ., Skopje, Macedonia","2001 IEEE International Conference on Systems, Man and Cybernetics. e-Systems and e-Man for Cybernetics in Cyberspace (Cat.No.01CH37236)","20020806","2001","5","","3113","3117 vol.5","A key requirement for a dynamic organization is the need for precise and formal knowledge management of the available information. The main objective of our work is to provide an agent based model of an agile integrated business system, more specifically, of the marketing sector of the company, where the knowledge has to be acquired, shared both internally and externally, updated, processed, applied, used and reused in order to find correlations among knowledge from different company sectors. Agents are able to suggest certain operations to the users in response to the change in the data structures they are responsible for maintaining. They can adopt using prior knowledge about company objectives and available customer data. An important role of the agent is to learn and change its practice according to previous approved behavior. The use of fuzzy set theory, in order to maintain and analyze the knowledge kept in the company profiles, as well, as to calculate the reliability of the suggested actions, showed the first positive experimental results. We applied this model for the operation of the Center for Distance Learning, for analysis of the different marketing campaigns and as a consultant for future campaigns","1062-922X;1062922X","POD:0-7803-7087-2","10.1109/ICSMC.2001.971995","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=971995","","Business;Companies;Computer aided instruction;Data structures;Fuzzy set theory;Information retrieval;Knowledge management;Maintenance;Reliability theory;Software agents","consultancies;fuzzy set theory;knowledge acquisition;learning by example;marketing data processing;software agents","Center for Distance Learning;agent based model;agile integrated business system;company marketing consultant;company objectives;company profiles;company sectors;customer data;data structures;dynamic organization;formal knowledge management;future campaigns;fuzzy set theory;knowledge acquisition;marketing campaigns;marketing sector;previous approved behavior;prior knowledge","","0","","13","","","2001","07 Oct 2001-10 Oct 2001","IEEE","IEEE Conference Publications"
"The retrieval of snow-depth using SSM/I remotely sensed data and its results assessment in Qinghai-Xizang (Tibet) plateau","Yanchen Bo; Xuezhi Feng","LREIS, Acad. Sinica, Beijing, China","IGARSS 2000. IEEE 2000 International Geoscience and Remote Sensing Symposium. Taking the Pulse of the Planet: The Role of Remote Sensing in Managing the Environment. Proceedings (Cat. No.00CH37120)","20020806","2000","2","","509","511 vol.2","Using Chang's revised algorithm and SSM/I 37 GHz and 19 GHz horizontally polarized brightness temperature, the authors retrieved the snow depth distribution in Qinghai-Xizang (Tibet) plateau. They also assessed the results' accuracy and analyzed its error sources. It showed that Chang's algorithm could describe the general trend of snow depth distribution in this area, in spite of overestimation in parts of the area. The errors are mainly from the effect of the existence of permafrost, depth-hoar and vegetation cover. The coarse spatial resolution of SSM/I remotely sensed data make the retrieved snow depth hard to compare with the ones from ground observation, make it difficult to evaluate the accuracy","","POD:0-7803-6359-0","10.1109/IGARSS.2000.861612","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=861612","","Algorithm design and analysis;Brightness temperature;Error analysis;Geography;Information retrieval;Mie scattering;Polarization;Satellite broadcasting;Snow;Vegetation mapping","geophysical signal processing;hydrological techniques;radiometry;remote sensing;snow;terrain mapping","19 GHz;37 GHz;Chang algorithm;Chang's algorithm;Qinghai-Xizang plateau;SSM/I;Tibet;accuracy;depth;error;horizontally polarized brightness temperature;hydrology;measurement technique;microwave radiometry;remote sensing;snow cover;snowcover;snowpack;thickness","","1","","9","","","2000","24 Jul 2000-28 Jul 2000","IEEE","IEEE Conference Publications"
"A 20th anniversary survey: introduction to ""content-based image retrieval at the end of the early years""","K. Bowyer; P. Flynn","","IEEE Transactions on Pattern Analysis and Machine Intelligence","20020806","2000","22","12","1348","1348","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00895971.png"" border=""0"">","0162-8828;01628828","","10.1109/TPAMI.2000.895971","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=895971","","Collaborative work;Computer Society;Computer industry;Conferences;Content based retrieval;Helium;Image retrieval;Information retrieval;Job shop scheduling;Processor scheduling","","","","2","","","","","Dec 2000","","IEEE","IEEE Journals & Magazines"
"Photo-realistic talking-heads from image samples","E. Cosatto; H. P. Graf","AT&T Bell Labs.-Res., Red Bank, NJ, USA","IEEE Transactions on Multimedia","20020806","2000","2","3","152","163","This paper describes a system for creating a photo-realistic model of the human head that can be animated and lip-synched from phonetic transcripts of text. Combined with a state-of-the-art text-to-speech synthesizer (TTS), it generates video animations of talking heads that closely resemble real people. To obtain a naturally looking head, we choose a “data-driven” approach. We record a talking person and apply image recognition to extract automatically bitmaps of facial parts. These bitmaps are normalized and parameterized before being entered into a database. For synthesis, the TTS provides the audio track, as well as the phonetic transcript from which trajectories in the space of parameterized bitmaps are computed for all facial parts. Sampling these trajectories and retrieving the corresponding bitmaps from the database produces animated facial parts. These facial parts are then projected and blended onto an image of the whole head using its pose information. This talking head model can produce new never recorded speech of the person who was originally recorded. Talking-head animations of this type are useful as a front-end for agents and avatars in multimedia applications such as virtual operators, virtual announcers, help desks, educational, and expert systems","1520-9210;15209210","","10.1109/6046.865480","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=865480","","Animation;Humans;Image databases;Image recognition;Image sampling;Information retrieval;Magnetic heads;Speech synthesis;Synthesizers;Trajectory","computer animation;face recognition;multimedia computing;realistic images;software agents;speech synthesis","agents;audio track;avatars;computer vision;data-driven approach;educational systems;expert systems;face recognition;facial animation;facial parts;help desks;human head;image recognition;image samples;multimedia applications;phonetic transcripts;photo-realistic talking-heads;pose information;sample-based image synthesis;talking-head animations;text-to-speech synthesizer;video animations;virtual announcers;virtual operators","","59","28","43","","","Sep 2000","","IEEE","IEEE Journals & Magazines"
