"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6204989,6200661,6199201,6182576,6195657,6194595,6192611,6188173,6185497,6181567,6151844,6179037,6174238,6174875,6168334,6167828,6164389,6152625,6153228,6146850,6148852,6095630,6141048,6140738,6137458,6137491,6134749,6132822,6059815,6129096,6123325,6123301,6122681,6120485,6120497,6120490,6112840,6112912,6108983,6108982,6109133,6100577,6089605,6088192,6089470,6088145,6089090,6086185,6079872,6079835,6079831,6080780,6067682,6061537,6049956,6047910,6049227,6047108,6046559,6042631,6040730,6040277,6040493,6036767,6036787,6033269,6030234,6021578,6021532,6021562,6016484,6014706,6009447,6007900,6002305,5999091,5997041,6004317,6003878,5990543,5992061,5981146,5980797,5980991,5977541,5978565,5978469,5972444,5972402,5976184,5972505,5972453,5974806,5972474,5967569,5957990,5958513,5954348,5953145,5953613",2017/05/04 20:28:24
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Integrating image and text information for biomedical information retrieval","S. Antani","U.S. National Library of Medicine, National Institutes of Health, Bethesda, MD, USA","2010 IEEE 23rd International Symposium on Computer-Based Medical Systems (CBMS)","20111013","2010","","","3","3","Summary form only given. The search for relevant and actionable information is key to achieving clinical and research goals in biomedicine. Biomedical information exists in different forms: as text and illustrations in journal articles and other documents, in ""images"" stored in databases, and as patients' cases in electronic health records. In the context of this work an ""image"" includes not only biomedical images, but also illustrations, charts, graphs, and other visual material appearing in biomedical journals, electronic health records, and other relevant databases. The tutorial will cover methods and techniques to retrieve information from these entities, by moving beyond conventional text-based searching to combining both text and visual features in search queries. The approaches to meeting these objectives use a combination of techniques and tools from the fields of Information Retrieval (IK), Content-Based Image Retrieval (CBIR), and Natural Language Processing (NLP). The tutorial will discuss steps to improve the retrieval of biomedical literature by targeting the text describing the visual content in articles (figures, including illustrations and images), a rich source of information not typically exploited by conventional bibliographic or full-text databases. Taking this a step further we will explore challenges in finding information relevant to a patient's case from the literature and then link it to the patient's health record. The case is first represented in structured form using both text and image features, and then literature and EHR databases can be searched for similar cases. Further, we will discuss steps to automatically find semantically similar images in image databases, which is an important step in differential diagnosis. Automatic image annotation and retrieval steps will be described that use image features and a combination of image and text features. We explore steps toward generating a ""visual ontology"", i.e., concepts assigned to i- - mage patches. Elements from the visual ontology are called ""visual keywords"" and are used to find images with similar concepts. The tutorial will demonstrate some of these techniques by demonstrating our Image and Text Search Engine (ITSE), a hybrid system combining NLM's Essie text search engine with CEB's image similarity engine.","1063-7125;10637125","Electronic:978-1-4244-9168-1; POD:978-1-4244-9167-4","10.1109/CBMS.2010.6042631","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6042631","","Biomedical imaging;Natural language processing;Search engines;Tutorials;Visual databases;Visualization","content-based retrieval;image retrieval;medical information systems;natural language processing;ontologies (artificial intelligence);search engines;text analysis","EHR databases;NLM Essie text search engine;biomedical images;biomedical information retrieval;biomedical journals;content based image retrieval;documents;electronic health records;image and text search engine;image information;image patches;image similarity engine;natural language processing;search queries;text information;visual keywords;visual ontology","","0","","","","","12-15 Oct. 2010","","IEEE","IEEE Conference Publications"
"Research on the application of page segmentation in information retrieval","Men Rui; Sun Yueheng; Deng Zheng; Ni Weijie","School of Computer Science and Technology, Tianjin University, China","Proceedings 2011 International Conference on Transportation, Mechanical, and Electrical Engineering (TMEE)","20120514","2011","","","295","298","Existing search engines index web pages as a whole and use them for information retrieval, which leads to irrelevant documents being returned to users. This paper proposes a new indexing approach for solving this problem by 1) using VIPS algorithm for page segmentation, 2) filtering out the function blocks through several heuristic rules, 3) clustering feature blocks into different sub-documents and indexing them respectively. For three user queries, the initial results retrieved from Google are compared with the search results of improved indexing system, which shows that our approach gets a higher performance in terms of precision and F-measure.","","Electronic:978-1-4577-1701-7; POD:978-1-4577-1700-0","10.1109/TMEE.2011.6199201","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6199201","VIPS algorithm;indexing approach;information retrieval;page segmentation","Google;Indexing;Particle separators;Search engines;Visualization;Web pages","Web sites;document handling;feature extraction;indexing;information retrieval;pattern clustering;search engines","F-measure;Google;VIPS algorithm;feature blocks clustering;function blocks filtering;heuristic rules;indexing system;information retrieval;page segmentation;search engines index Web pages;subdocuments;user queries","","0","","7","","","16-18 Dec. 2011","","IEEE","IEEE Conference Publications"
"Information Retrieval Techniques to Grasp User Intention in Pervasive Computing Environment","M. Hwang; P. Kim; D. Choi","Korea Inst. of Sci. & Technol. Inf., Daejeon, South Korea","2011 Fifth International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing","20110804","2011","","","186","191","This paper contains a method to construct context data which can help an application grasp user intention in pervasive computing environment (PCE). There are various devices in which a user is interested for the user intention (intended behavior such as entering, reading and sleeping). And the core of PCE is to provide appropriate services adapted for grasped user intention through processing context information received from device sensors. Therefore, this paper suggests an approach based on co-occurrence and statistical method, kinds of information retrieval technique, to grasp user intention based on diverse device sensors (context information), including both physical and logical objects.","","Electronic:978-0-7695-4372-7; POD:978-1-61284-733-7","10.1109/IMIS.2011.130","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5976184","Google 5-gram;co-occurrence;context information;information retrieval technique;pervasive computing environment;relatedness;user intention","Computers;Context;Context modeling;Data mining;Google;Information retrieval;Sensors","information retrieval;statistical analysis;ubiquitous computing","context data;device sensors;information retrieval;pervasive computing environment;statistical method;user intention","","7","","10","","","June 30 2011-July 2 2011","","IEEE","IEEE Conference Publications"
"Experiments in malay information retrieval","T. M. T. Sembok; Z. A. Bakar; F. Ahmad","Fac. of Inf. Sci. &amp; Technol., Nat. Univ. of Malaysia, Bangi, Malaysia","Proceedings of the 2011 International Conference on Electrical Engineering and Informatics","20110919","2011","","","1","5","There have been very few studies on the use of conflation algorithms for indexing and retrieval of Malay documents. The two main classes of conflation algorithms are string-similarity algorithms and stemming algorithms. Stemming is used in information retrieval systems to reduce variant word forms to common roots in order to improve retrieval effectiveness. As in other languages, there is a need for an effective stemming algorithm for the indexing and retrieval of Malay documents. Again there are few research on n-gram string-similarity measures done on Malay. We have experimented on the application of stemming and string similarity matching on retrieving of verses from the Al-Quran in order to evaluated their effectiveness. Before retrieval effectiveness can be carried out an experimental data set need to be developed which comprises of a collection of documents, a set of queries, and their relevant judgements. In this paper we will describe the development of the experimental data set and the application of stemming and similarity matching algorithms in retrieving the verses from the Al-Quran. Inherent characteristics of n-grams and several variations of experiments performed on the queries and documents are discussed. The variations are: both non-stemmed queries and documents; stemmed queries and nonstemmed documents; and both stemmed queries and documents. Further experiment are then carried out by removing the most frequently occurring n-gram. The dice-coefficient is used as threshold and weight in ranking the retrieved documents. Beside using dice coefficients to rank documents, inverse document frequency weights are also used. Interpolation technique and standard recall-precision functions are used to evaluate the retrieval effectiveness.","2155-6822;21556822","Electronic:978-1-4577-0752-0; POD:978-1-4577-0753-7","10.1109/ICEEI.2011.6021578","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6021578","Information Retrieval;Natural Language Processing;Stemming;n-gram","Algorithm design and analysis;Classification algorithms;Educational institutions;Indexes;Information retrieval;Information science;Natural languages","document handling;information retrieval;interpolation;string matching","Al-Quran verse retrieval;Malay document indexing;Malay document retrieval;Malay information retrieval;conflation algorithm;dice coefficient;document ranking;interpolation technique;inverse document frequency weight;n-gram string-similarity measures;recall-precision function;stemming algorithm;string similarity matching","","1","","18","","","17-19 July 2011","","IEEE","IEEE Conference Publications"
"Applying Information Retrieval to Distributed Hash Table (DHT) Systems","S. G. Fantar; H. Youssef","Res. Unit Prince, Univ. of Sousse, Sousse, Tunisia","2011 11th Annual International Conference on New Technologies of Distributed Systems","20110718","2011","","","1","7","Distributed Peer to peer systems such as Chord allow peers to perform efficient searches using object identifiers rather than keywords. More specifically, they use a specific structure with some hashing scheme that allows peers to perform object lookup operations getting in return the address of the node storing the object. Lookups are achieved by following a path that increasingly progresses to the destination. These systems have been designed to optimize object retrieval by minimizing the number of messages and hops required to retrieve the object. The disadvantage is that they consider only the problem of searching for keys, and thus cannot capture the relevance of the documents stored in the system. This common problem with existing traditional distributed hash table (DHT) is done because they usually ignore the information retrieval algorithms, and thereby rely on keyword based searches. In this paper, we first propose to augment the P2P DHT system Chord with mechanisms for locating data using the information retrieval system LSI to facilitate content-based full-text search in large distributed information systems. Chord-LSI uses latent semantic indexing (LSI) to guide content placement in a Chord such that documents relevant to a query are likely be collocated on a small number of nodes. During a search, Chord-LSI transmit a small amount of data and search a small number of nodes. Simulation results show that Chord-LSI model is 17% more effective than Chord models.","2162-1896;21621896","Electronic:978-1-4577-0729-2; POD:978-1-4799-1693-1","10.1109/NOTERE.2011.5957990","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5957990","","Indexing;Information retrieval;Large scale integration;Matrix decomposition;Peer to peer computing;Semantics","content-based retrieval;file organisation;indexing;peer-to-peer computing","Chord;P2P DHT system;content placement;content-based full-text search;data location;distributed hash table system;distributed peer-to-peer system;document relevance;hashing scheme;hop minimization;information retrieval;key searching;large distributed information system;latent semantic indexing;message minimization;node address;object lookup operation;object retrieval","","1","","29","","","9-13 May 2011","","IEEE","IEEE Conference Publications"
"On integrating orthogonal information retrieval methods to improve traceability recovery","M. Gethers; R. Oliveto; D. Poshyvanyk; A. D. Lucia","Computer Science Department, The College of William and Mary, Williamsburg, VA, USA","2011 27th IEEE International Conference on Software Maintenance (ICSM)","20111117","2011","","","133","142","Different Information Retrieval (IR) methods have been proposed to recover traceability links among software artifacts. Until now there is no single method that sensibly outperforms the others, however, it has been empirically shown that some methods recover different, yet complementary traceability links. In this paper, we exploit this empirical finding and propose an integrated approach to combine orthogonal IR techniques, which have been statistically shown to produce dissimilar results. Our approach combines the following IR-based methods: Vector Space Model (VSM), probabilistic Jensen and Shannon (JS) model, and Relational Topic Modeling (RTM), which has not been used in the context of traceability link recovery before. The empirical case study conducted on six software systems indicates that the integrated method outperforms stand-alone IR methods as well as any other combination of non-orthogonal methods with a statistically significant margin.","1063-6773;10636773","Electronic:978-1-4577-0664-6; POD:978-1-4577-0663-9","10.1109/ICSM.2011.6080780","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6080780","","Accuracy;Measurement;Unified modeling language;Vocabulary","information retrieval;probability;software engineering","RTM;VSM;complementary traceability links;orthogonal information retrieval;probabilistic Jensen and Shannon model;relational topic modeling;software artifacts;traceability recovery;vector space model","","31","","37","","","25-30 Sept. 2011","","IEEE","IEEE Conference Publications"
"Agent-assisted tagging aimed at folkonomy-based information retrieval","G. Fenza; V. Loia; S. Senatore","Dipartimento di Matematica e Informatica, Universit&#x00E0; degli Studi di Salerno, Fisciano (SA), Italy","2011 IEEE Symposium on Intelligent Agent (IA)","20110714","2011","","","1","8","The wide diffusion of community tagging sites and related folksonomies has made the knowledge discovery and retrieval still much more urgent topic. If tagging systems allow users to add freely keywords to web resources, clicking on a tag has the side effect of a tag-based query, since enables the users to explore related content. The collective knowledge expressed though user-annotated data has a big potential, but needs to be filtered in a digest form so that the search result better reflects the users' preferences and actual aims. Starting from these considerations, our work presents an agent-based approach for a scalable semi-automatic generation of annotation tags, personalized on each user's preferences and tastes. Primary is the role of agents which assist users in the tagging activities as well as the retrieval of resources related to their interest. A user-friendly interface proposes an integrated one-shot view for interacting with a tagging system.","","Electronic:978-1-61284-060-4; POD:978-1-61284-059-8","10.1109/IA.2011.5953613","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5953613","Fuzzy Formal Concept Analysis (FFCA);Multi-agent system;Personalization;Tagging","Communities;Computational modeling;Context;Lattices;Tagging;Web pages","Internet;Web sites;data mining;human computer interaction;multi-agent systems;query processing;user interfaces","Web resources;agent-assisted tagging system;annotation tag semi-automatic generation;community tagging sites;folkonomy-based information retrieval;knowledge discovery;knowledge retrieval;tag-based query;user-annotated data;user-friendly interface","","1","1","20","","","11-15 April 2011","","IEEE","IEEE Conference Publications"
"A Document-Based Information Retrieval Model Vector Space","J. Yubo; D. Xing; W. Yi; F. Hongdan","Inst. of Inf. & Electron, Zhejiang Sci-Tech Univ., Hangzhou, China","2011 Second International Conference on Networking and Distributed Computing","20111017","2011","","","65","68","Based on the study of traditional retrieval models, an improved model of vector space information retrieval has been proposed in the paper. The model has fully considered the effect of file structure on the importance of words. It can avoid the disadvantages of low recall and precision in the vector space model if the improved model is selected to calculate the similarity.","2165-4999;21654999","Electronic:978-0-7695-4427-4; POD:978-1-4577-0407-9","10.1109/ICNDC.2011.21","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6047108","Precision;Recall;Retrieval Model;Search Engine","Computational modeling;Computers;Correlation;Indexes;Mathematical model;Search engines","information retrieval;vectors","document based information retrieval model;file structure;vector space information retrieval","","0","","8","","","21-24 Sept. 2011","","IEEE","IEEE Conference Publications"
"Exploration of Dynamic Management Technology of Scientific Literature Retrieval Experiment Teaching: Information System Construction Based on Experiment Process","T. Jing; M. Biaoxing","Libr., Sichuan Agric. Univ., Yaan, China","2011 International Conference on Business Computing and Global Informatization","20110825","2011","","","192","195","The traditional management style of scientific literature retrieval experiment teaching has been quite behind the content change and practical goal of this course. Specific to new features and requirements of the experiment teaching of this course, this paper uses the ""aspect-oriented"" idea and dynamic management engine technology and pattern and framework technology centered on middle plug-ins to establish information management structure and algorithm of experiment teaching and to realize dynamic information management in the whole experiment process.","2378-8941;23788941","Electronic:978-0-7695-4464-9; POD:978-1-4577-0788-9","10.1109/BCGIn.2011.56","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6003878","aspect-oriented;dynamic management;experiment teaching;informatization","Databases;Education;Electronic mail;Information management;Management information systems;Object oriented modeling;Programming","computer aided instruction;educational courses;information management;information retrieval;information systems;teaching","aspect-oriented idea;dynamic management engine technology;dynamic management technology;information management;information system construction;scientific literature retrieval experiment teaching","","0","","5","","","29-31 July 2011","","IEEE","IEEE Conference Publications"
"Research on Content-Based Multimedia Information Retrieval","J. Zhao","","2011 International Conference on Computational and Information Sciences","20111128","2011","","","261","263","This paper firstly studies the features of content-based multimedia information retrieval, then analyzes the system structure of content-based multimedia information retrieval and retrieval procedures, lastly the author discusses the exist limitations and prospects of content-based multimedia information retrieval.","","Electronic:978-0-7695-4501-1; POD:978-1-4577-1540-2","10.1109/ICCIS.2011.224","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6086185","Content-based Information Retrieval;Information Retrieval;Multimedia","Feature extraction;Information retrieval;Media;Multimedia communication;Multimedia databases;Streaming media","","","","0","","4","","","21-23 Oct. 2011","","IEEE","IEEE Conference Publications"
