"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4118247,4117220,4118566,4119129,4118522,4119120,4119147,4118535,4118585,4118560,4118550,4118568,4118595,4118246,4119193,4118607,4118711,4118526,4119146,4118629,4118534,4117118,4119096,4119137,4118559,4119105,4118552,4119172,4118561,4118563,4118235,4119140,4119194,4119143,4119188,4118630,4118605,4118245,4118709,4119099,4118564,4119165,4118622,4119100,4118600,4118628,4114405,4115543,4114804,4116647,4115184,4116253,4108106,4108227,4114403,4116594,4108138,4109803,4109896,4115188,4116390,4108102,4106821,4106034,4107045,4107160,4100473,4107120,4100489,4107080,4107248,4106817,4100363,4105722,4106074,4106689,4106824,4107245,4100560,4107253,4089245,4097689,4085545,4090121,4090014,4087664,4089207,4097942,4086258,4086086,4090078,4085950,4089285,4089156,4092237,4089174,4085445,4085549,4086616,4099013",2017/05/04 21:21:41
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Fuzzy Cerebellar Model Articulation Controller (FCMAC) for Vibration Control of Semi-Active Suspension System","S. Wang","Shanghai Fisheries University, China","16th International Conference on Artificial Reality and Telexistence--Workshops (ICAT'06)","20070212","2006","","","224","227","The physical model of semi-active quarter-coach suspension was established based on the theories of Buckingham s Pi. According to the characteristics of system, a new intelligent control algorithm based on the fuzzy logic control and cerebellar model articulation control techniques-fuzzy cerebellar model articulation control (FCMAC) was presented and used to perform online control for the first time, novel weight-update laws were derived that guarantee the stability of closed-loop system, both information retrieval and learning rules were described by algebraic equations in matrix form. The results of experiment of closed-loop excited by three typical vibration signals showed that FCMAC control strategy can reduce the value of mean square root of vertical acceleration of semi-active suspension system to be lower 23%, 25% and 18% compared with the traditional control strategy such as PID.","","POD:0-7695-2754-X","10.1109/ICAT.2006.67","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4089245","FCMAC.;Intelligent Control;physical model;semi-active suspension","Control systems;Equations;Fuzzy control;Fuzzy logic;Fuzzy systems;Information retrieval;Intelligent control;Matrices;Stability;Vibration control","algebra;cerebellar model arithmetic computers;closed loop systems;control engineering computing;fuzzy control;information retrieval;intelligent control;learning systems;stability;suspensions (mechanical components);vibration control","PID control;algebraic equations;closed-loop system;fuzzy cerebellar model articulation controller;fuzzy logic control;information retrieval;intelligent control algorithm;learning rules;semiactive suspension system;vibration control","","0","","9","","","Nov. 29 2006-Dec. 1 2006","","IEEE","IEEE Conference Publications"
"Knowledge-Based Image Processing for Classification and Recognition in Surveillance Applications","E. Izquierdo","Multimedia and Vision Lab, Queen Mary, University of London, Mile End Road, E1 4NS, London, UK. Email: ebroul.izquierdo@elec.qmul.ac.uk","2006 International Conference on Image Processing","20070220","2006","","","2377","2380","This short paper serves as preface for the ICIP special session on knowledge-based image processing for classification in surveillance applications. This special session presents work on integrative research aimed at automatic classification and semantic-based recognition of scenes and events for surveillance applications. The focus is integrative research on low-level multimedia analysis, knowledge extraction and semantic analysis. The eight papers selected for the special session target convergence of these fields by integrating, for a purpose, what can be disparate disciplines. The integration covers image processing, knowledge representation, information retrieval and semantic analysis. The targeted application scenario involves the processing of input data captured by video-cameras where security is of interest. The work presented in this special session has originated in two large international cooperative projects funded by the European commission under the sixth framework programme of the Information Society Technology (1ST). The mandate and scope of these two projects is very generic embracing several applications that rely on technology for bridging the gap between low-level content descriptions that can be computed automatically by a machine and the richness and subjectivity of semantics in high-level human interpretations of audiovisual media (i.e. the semantic gap). However, the section presented in these conference proceedings is restricted to research work undertaken under more limited scenarios for specific video-based surveillance.","1522-4880;15224880","CD-ROM:1-4244-0481-9; POD:1-4244-0480-0","10.1109/ICIP.2006.312904","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4107045","","Convergence;Data mining;Focusing;Image processing;Image recognition;Image retrieval;Information retrieval;Knowledge representation;Layout;Surveillance","feature extraction;image classification;image recognition;knowledge acquisition;knowledge based systems;multimedia systems;video cameras;video signal processing;video surveillance","European commission;IST;Information Society Technology;Knowledge-based image processing;audiovisual media;high-level human interpretation;image classification;information retrieval;knowledge extraction;knowledge representation;low-level content description;multimedia analysis;semantic-based recognition;sixth framework programme;video surveillance;video-camera","","2","","5","","","8-11 Oct. 2006","","IEEE","IEEE Conference Publications"
"A Multi Interface Grid Discovery System","A. Ali; A. Anjum; J. Bunn; F. Khan; R. McClatchey; H. Newman; C. Steenberg; M. Thomas; I. Willers","National University of Sciences and Technology, Rawalpindi, Pakistan","2006 7th IEEE/ACM International Conference on Grid Computing","20070220","2006","","","307","308","Discovery systems (DS) can be considered as entry points for global loosely coupled distributed systems. An efficient discovery system in essence increases the performance, reliability and decision making capability of distributed systems. With the rapid increase in scale of distributed applications, existing solutions for discovery systems are fast becoming either obsolete or incapable of handling such complexity. They are particularly ineffective when handling service lifetimes and providing up-to-date information, poor at enabling dynamic service access and they can also impose unwanted restrictions on interfaces to widely available information repositories. In this paper we present essential the design characteristics, an implementation and a performance analysis for a discovery system capable of overcoming these deficiencies in large, globally distributed environments","2152-1085;21521085","CD-ROM:1-4244-0344-8; POD:1-4244-0343-X","10.1109/ICGRID.2006.311032","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4100489","","Carbon capture and storage;Decision making;Grid computing;Information retrieval;Java;Peer to peer computing;Performance analysis;Relational databases;Testing;Web services","data mining;grid computing","distributed application;distributed system;dynamic service access;information repository;multiinterface grid discovery system;performance analysis","","1","","6","","","28-29 Sept. 2006","","IEEE","IEEE Conference Publications"
"Formal Theories for Semantic Fusion","D. A. Lambert","Command and Control Division, Defence Science and Technology Organisation, Edinburgh, SA, Australia. dale.lambert@dsto.defence.gov.au","2006 9th International Conference on Information Fusion","20070212","2006","","","1","8","A formal theory approach to semantic fusion is proposed and its philosophical, mathematical and computational development is illustrated through a formal theory for existence","","CD-ROM:0-9721844-6-5; POD:1-4244-0953-5","10.1109/ICIF.2006.301800","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4086086","data fusion;formal theory;higher-level fusion;ontology;semantic fusion;situation assessment","Australia;Command and control systems;Formal languages;Information retrieval;Land surface temperature;Logic;Ocean temperature;Ontologies;Temperature sensors","computational linguistics;formal logic;ontologies (artificial intelligence);sensor fusion","computational semantic formal theory;mathematical development;philosophical development;semantic fusion","","2","","19","","","10-13 July 2006","","IEEE","IEEE Conference Publications"
"An Extended AND Operations for Retrieving a Flexible Information Unit from Tree Structured Data","T. Yoda; H. Kiyomitsu; K. Ohtsuki; J. y. Morishita","Yamagata Junior College, Kobe University","2007 International Symposium on Applications and the Internet Workshops","20070212","2007","","","53","53","Recently, enormous volume of data is created and it has been increasing. Various types of data are collected in data storages. Each of data management system utilises individual retrieval mechanism arbitrarily, users get into difficulty that they need to obey a query manor for each systems. In our work, we focus on the ubiquity of the retrieval and we discuss about a representation of user's query intention and a method for reflecting it in the retrieval. Conceptually, fork and chain on a tree structure could be regarded as coordinate and subordinate respectively. Therefore, we attempt to use for data retrieval with lapping relationships between user input keywords on the tree structure. Our assuming user is a person or a device which can make a tree to issue a query. We introduce an elaborate use of the tree","","CD-ROM:0-7695-2757-4","10.1109/SAINT-W.2007.23","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4090121","","Cultural differences;Data structures;Educational institutions;Humans;Information retrieval;Internet;Lapping;Memory;Tree data structures;XML","human factors;information storage;query formulation;query processing;search engines;storage management;tree data structures","AND operations;data management system;data retrieval;data storage;information unit retrieval;tree structured data;user query intention","","0","","3","","","15-19 Jan. 2007","","IEEE","IEEE Conference Publications"
"Temperature Effect to Distribution Feeder Load Profiles and Losses","C. H. Lin; C. S. Chen; M. S. Kang; T. T. Ku; J. S. Huang; Z. S. Chiou; C. W. Huang","Department of Electrical Engineering, National Kaohsiung University of Applied Sciences, Kaohsiung 807, Taiwan. e-mail: chlin@mail.ee.kuas.edu.tw","2006 International Conference on Power System Technology","20070226","2006","","","1","7","A systematic procedure is proposed to study the effect to temperature change to distribution feeder load profiles and losses by using the typical load patterns of customer classes. The database of an automated mapping/facility management (AM/FM) system is used to retrieve the component attributes and the topology process is executed to determine the electrical network configuration and the customers served by each distribution transformer. By using the monthly energy consumption of customers in customer information system (CIS) and the typical daily load patterns of customer classes, the hourly loading profiles of distribution transformers and service zones can be derived to solve the loadings of each primary feeder and lateral. The sensitivity analysis of load demand with respect to the temperature change for each customer class is performed by statistic regression according to the actual customer power consumption and temperature data. The load contribution by each customer class is updated by the corresponding temperature sensitivity and integrated together to form the new load profile of a service district with temperature change. To investigate the temperature effect to the distribution feeder, two of the Taipower distribution feeders are selected for computer simulation. The power demand at each load bus of the distribution feeder is calculated by applying the temperature sensitivity and the three- phase load flow analysis is then executed to find the new feeder loading and power loss with the temperature change.","","CD-ROM:1-4244-0111-9; POD:1-4244-0110-0","10.1109/ICPST.2006.321962","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4116253","","Computational Intelligence Society;Databases;Energy consumption;Information retrieval;Management information systems;Network topology;Sensitivity analysis;Statistical analysis;Temperature distribution;Temperature sensors","distributed power generation;losses;power consumption;power system management;power transformers;sensitivity analysis","Taipower distribution feeders;automated mapping;customer classes;customer information system;distribution feeder load profiles;distribution transformer;electrical network configuration;facility management;load demand;power consumption;power loss;sensitivity analysis;statistic regression;temperature effect;temperature sensitivity;three-phase load flow analysis","","0","","19","","","22-26 Oct. 2006","","IEEE","IEEE Conference Publications"
"SCTP Extension for EGPRS/WLAN Handover Data","M. Afif; P. Martins; S. Tabbane; P. Godlewski","Mediatron, Ecole Sup&#233;rieure des Communications de Tunis (Sup'Com), Route Raoued, Km3.5, 2083 Cit&#233; El Ghazala &#191; TUNISIA; ENST-Paris - Ecole Nationale Sup&#233;rieure des T&#233;l&#233;communications, LTCI-UMR 5141 CNRS, 46 rue Barrault, 75634 Paris Cedex 13, FRANCE. Email: Meriem@enst.fr","Proceedings. 2006 31st IEEE Conference on Local Computer Networks","20070226","2006","","","746","750","Multistreaming and multihoming SCTP features give better performance than TCP for the transport of signaling in wired networks. More recently, some solutions have been defined for wireless environment (Xing et al., 2002), mobile SCTP (mSCTP) is a wireless extension that was proposed to take benefit from the multihoming feature for hand off. In this paper we use SCTP's multihoming feature and define a new type of control chunk in order to retrieve radio information from mobile and to use this information to improve the performance of SCTP in handoff situation. We propose modifications of the SCTP congestion control algorithms to take into account information sent by mobile to the network (GGSN) via QoS_Measurement_Chunk. This new mechanism is useful to perform inter RAT handover for data. The example studied here is between EGPRS and WLAN. The results obtained are compared with the standard SCTP and present an improvement of performance especially in terms of throughput","0742-1303;07421303","CD-ROM:1-4244-0419-3; POD:1-4244-0418-5","10.1109/LCN.2006.322031","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4116647","Data Handover;Qos_Measurement_chunk;SCTP;cross layer;cwnd adaptation","Context modeling;Cross layer design;Degradation;Downlink;Information retrieval;Propagation losses;Protocols;Radio control;Radio link;Wireless LAN","packet radio networks;telecommunication congestion control;transport protocols;wireless LAN","EGPRS/WLAN handover data;QoS_Measurement_Chunk;SCTP congestion control algorithm;SCTP multihoming feature;control chunk;enhanced general packet radio service;handoff situation;quality of service;radio information retrieval;stream control transmission protocol;wireless local area network","","3","","5","","","14-16 Nov. 2006","","IEEE","IEEE Conference Publications"
"Visual Retrieval Based on Combination of Histograms of AC Block Patterns and Block Neighborhood","D. Zhong; I. Defee","Institute of Signal Processing, Tampere University of Technology, P.O. Box 553, FIN-33101 Tampere, FINLAND. E-mail: daidi.zhong@tut.fi","2006 International Conference on Image Processing","20070220","2006","","","1481","1484","Block transforms are currently widely used in various image and multimedia data. In addition, pattern recognition issues based on multimedia is a hot research area. In this paper, we proposed a new solution for pattern recognition problems, which is based on block transform. The idea is illustrated by an example of face retrieval application. The face images contain both the statistical and structural information, which representing the most important visual information. In this paper we use quantized block transform to represent this information in a compact manner. The problem is how to represent the statistical and structural information efficiently. The paper indicates a step in this direction by combining quantized block patterns and patterns neighborhood histograms. The results are illustrated by experiments using a public FERET database with good retrieval performance.","1522-4880;15224880","CD-ROM:1-4244-0481-9; POD:1-4244-0480-0","10.1109/ICIP.2006.312562","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4106821","Face recognition;transforms","Data mining;Discrete cosine transforms;Face recognition;Hidden Markov models;Histograms;Image coding;Image databases;Information retrieval;Pattern recognition;Statistics","face recognition;image retrieval;multimedia databases;quantisation (signal)","face image;multimedia data;pattern recognition;public FERET database;quantized block transform;visual retrieval","","0","","8","","","8-11 Oct. 2006","","IEEE","IEEE Conference Publications"
"Context-Aware Query Refinement for Mobile Web Search","S. Hattori; T. Tezuka; K. Tanaka","Kyoto University, Japan","2007 International Symposium on Applications and the Internet Workshops","20070212","2007","","","15","15","Mobile Web search engines as well as fixed ones become much more important for our Web access in the near future. However, mobile computing environments have troublesome limitations, as compared with traditional desktop computing environments. In order to solve the so-called ""mismatched query problem"" due to more shortness and ambiguity of mobile users' original queries, this paper proposes a novel method for context-aware query refinement based on their current geographic location and real-world contexts which are inferred from the place-names representing the location and the Web as a knowledge database","","CD-ROM:0-7695-2757-4","10.1109/SAINT-W.2007.35","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4090078","","Computer interfaces;Databases;Informatics;Information retrieval;Mobile computing;Pervasive computing;Search engines;User interfaces;Weather forecasting;Web search","mobile computing;query processing;search engines","Web access;context-aware query refinement;knowledge database;mobile Web search engine;mobile computing environment","","7","3","13","","","15-19 Jan. 2007","","IEEE","IEEE Conference Publications"
"Pattern Recognition Approach for Music Style Identification Using Shallow Statistical Descriptors","P. J. Ponce de Leon; J. M. Inesta","Dept. of Software & Comput. Syst., Alicante Univ.","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)","20070220","2007","37","2","248","257","In the field of computer music, pattern recognition algorithms are very relevant for music information retrieval applications. One challenging task in this area is the automatic recognition of musical style, having a number of applications like indexing and selecting musical databases. From melodies symbolically represented as digital scores (standard musical instrument digital interface files), a number of melodic, harmonic, and rhythmic statistical descriptors are computed and their classification capability assessed in order to build effective description models. A framework for experimenting in this problem is presented, covering the feature extraction, feature selection, and classification stages, in such a way that new features and new musical styles can be easily incorporated and tested. Different classification methods, like Bayesian classifier, nearest neighbors, and self-organizing maps, are applied. The performance of such algorithms against different description models and parameters is analyzed for two particular musical styles, jazz and classical, used as an initial benchmark for our system","1094-6977;10946977","","10.1109/TSMCC.2006.876045","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4106034","Bayesian classifier;music style classification;nearest neighbors;self-organizing maps (SOMs)","Application software;Bayesian methods;Computer interfaces;Feature extraction;Indexing;Instruments;Music information retrieval;Pattern recognition;Spatial databases;Testing","audio databases;database indexing;feature extraction;information retrieval;learning (artificial intelligence);music;musical instruments;pattern classification;self-organizing feature maps","Bayesian classifier;automatic musical style recognition;classical music;computer music;digital scores;feature extraction;feature selection;indexing;jazz;music information retrieval;music style identification;musical databases;nearest neighbors;pattern recognition approach;self-organizing maps;shallow statistical descriptors;standard musical instrument digital interface files","","9","","22","","","March 2007","","IEEE","IEEE Journals & Magazines"
