"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1370787,1370198,1370412,1368572,1369068,1370202,1368560,1368987,1370123,1368525,1370657,1369947,1368702,1370125,1370748,1370005,1369028,1372291,1370174,1370472,1369885,1368575,1370698,1369935,1368526,1370036,1369755,1368651,1368543,1369343,1366017,1363584,1368108,1367742,1363268,1366593,1366432,1366267,1366265,1364100,1357298,1362558,1357280,1361119,1357177,1357348,1361125,1362540,1362508,1357213,1357209,1357214,1357319,1357919,1358242,1358037,1357613,1360204,1359864,1357837,1358012,1358389,1358040,1359862,1358669,1357822,1357645,1357817,1358022,1357996,1360205,1354500,1358106,1357723,1359868,1357806,1358375,1357476,1357646,1357453,1358387,1357833,1358195,1358396,1359863,1356021,1355920,1354760,1349260,1349168,1349106,1351426,1349175,1348163,1348145,1345217,1349632,1348114,1347690,1344983",2017/05/04 21:50:32
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An ontology based content model for Web services description","S. J. H. Yang; N. W. Y. Shao; B. C. W. Lan; Irene Chen","Nat. Central Univ., Chung-li, Taiwan","IEEE International Conference onServices Computing, 2004. (SCC 2004). Proceedings. 2004","20041122","2004","","","245","252","Correctly described Web service facilitates automatically discovery of Web service in semantic Web. In this paper, we present a content model for a better ontological metadata representation to facilitate Web service description. The proposed content model has two parts: content profile and process model. The content profile consists of three metadata, a core metadata, a structural metadata, and a semantic metadata, by which we can use to describe a Web service's basic properties, content structure and semantic meaning, respectively. The process model provide control construct to design complex service. We also provide a mechanism to transform a content model to a DAML-S Web service.","","POD:0-7695-2225-4","10.1109/SCC.2004.1358012","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1358012","","Application software;Hardware;Information retrieval;Microstrip;Ontologies;Process control;Semantic Web;Software packages;Web services;XML","content management;information retrieval;meta data;ontologies (artificial intelligence);semantic Web","DAML-S;Web service description;content model;information retrieval;metadata representation;semantic Web","","2","4","13","","","15-18 Sept. 2004","","IEEE","IEEE Conference Publications"
"Multi-layer autonomous community overlay network for enhancing communication delay","K. Ragab; Y. Horikoshi; H. Kuriyama; K. Mori","Tokyo Inst. of Technol., Japan","Proceedings. ISCC 2004. Ninth International Symposium on Computers And Communications (IEEE Cat. No.04TH8769)","20041122","2004","2","","987","992 Vol.2","Autonomous decentralized community communication system (ADCCS) is a decentralized architecture that forms a community of individual and autonomous end-users (community members) having the same interests and demands in somewhere, at specified time. It enables them to mutually cooperate and share information without loading up any single node excessively. ADCCS does not seize the advantage of heterogeneity of the community nodes-nodes latencies. Thus, this paper proposes ADCCS-multilayer. It is an autonomous decentralized multi-layer community overlay network that enhances the communication delay among the community members. This paper presents an efficient step-step construction technique to reduce both the communication delays among members and the required time to join/leave. Experimental results show that ADCCS-multilayer enhances the community communication delay.","","POD:0-7803-8623-X","10.1109/ISCC.2004.1358669","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1358669","","Broadcasting;Content based retrieval;Costs;Delay effects;Information retrieval;Information systems;Large-scale systems;Scalability;Surges;Web and internet services","Internet;delays;telecommunication services","autonomous decentralized multilayer community overlay network;communication delay enhancement","","2","","14","","","28 June-1 July 2004","","IEEE","IEEE Conference Publications"
"Evaluating similarity measures for software decompositions","Zhihua Wen; V. Tzerpos","York Univ., Toronto, Ont., Canada","20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","20041122","2004","","","368","377","One of the central questions that a similarity measure for software decompositions has to address is whether to consider discrepancies in terms of the nodes of a particular decomposition, or assess similarity based on differences in clustering the edges of the system's dependency graph. We argue that considering nodes or edges in isolation is too one-sided. We outline shortcomings of previous approaches, and introduce the first dissimilarity measure that takes both nodes and edges into account. We also present experiments on real and synthetic data sets that illustrate the differences between various measures.","1063-6773;10636773","POD:0-7695-2213-0","10.1109/ICSM.2004.1357822","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357822","","Benchmark testing;Clustering algorithms;Information retrieval;Particle measurements;Software algorithms;Software maintenance;Software measurement;Software systems;System testing","software metrics;software performance evaluation","edge clustering;similarity measure evaluation;software decomposition;system dependency graph","","5","","16","","","11-14 Sept. 2004","","IEEE","IEEE Conference Publications"
"RST invariant digital image watermarking based on resynchronization","Dong Zheng; Jiying Zhao","Sch. of Inf. Technol. & Eng., Univ. of Ottawa, Ont., Canada","Canadian Conference on Electrical and Computer Engineering 2004 (IEEE Cat. No.04CH37513)","20041101","2004","3","","1281","1284 Vol.3","The paper presents a new rotation, scaling and translation (RST) invariant digital image watermarking scheme based on log-polar mapping and the phase-only filtering method. The watermark is imperceptibly embedded in the spatial domain. Log-polar mapping and the phase-only filtering method are used to generate resistance to common geometric attacks such as rotation, scaling and translation. Experiments show that the proposed scheme is robust against various attacks, including geometric attacks.","0840-7789;08407789","POD:0-7803-8253-6","10.1109/CCECE.2004.1349632","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1349632","","Digital filters;Digital images;Image retrieval;Information filtering;Information filters;Information retrieval;Information technology;Protection;Robustness;Watermarking","filtering theory;image coding;synchronisation;watermarking","RST invariant digital image watermarking;geometric attacks;log-polar mapping;phase-only filtering method;resynchronization;rotation-scaling-translation;spatial domain embedding","","0","","7","","","2-5 May 2004","","IEEE","IEEE Conference Publications"
"Streaming for vehicular users via elastic proxy buffer management","V. Mancuso; G. Bianchi","Palermo Univ., Italy","IEEE Communications Magazine","20041130","2004","42","11","144","152","In this article we refer to the market of vehicular networks, where groups of customers located in the same public vehicle (e.g., a train or bus) connect to a terrestrial network through a wireless/satellite backbone link. Elastic buffering is a proxy management technique devised to decouple the multimedia information retrieval rate on the network backbone from the playout streaming rate at the user terminal. It has been shown in the past that the application of elastic buffering mechanisms in terrestrial networks brings significant advantages in terms of network effectiveness. We show that elastic buffering is an extremely effective means to reduce, or even eliminate, streaming service outage due to intermittent backbone connectivity, such as that occurring when a vehicle moves through tunnels. Moreover, we show that elastic buffering is not only a technique suitable for multimedia information retrieval services, but can be effectively applied to delayed real-time services.","0163-6804;01636804","","10.1109/MCOM.2004.1362558","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1362558","","Buffer storage;Delay effects;Digital multimedia broadcasting;Information retrieval;Multimedia communication;Network servers;Prefetching;Spine;Streaming media;TV broadcasting","information retrieval;mobile radio;multimedia communication;radio links;real-time systems;storage management;telecommunication network management","elastic proxy buffer management;intermittent backbone connectivity;mobile networking;multimedia information retrieval rate;proxy management technique;real-time service;satellite backbone link;streaming service outage;terrestrial network;vehicular area network;vehicular user;wireless link","","14","","11","","","Nov. 2004","","IEEE","IEEE Journals & Magazines"
"Preparing, extending and retrieving captured information","D. G. Sante; J. A. Camacho-Guerrero; A. A. Macedo; R. P. M. Fortes","Inst. of Math. & Comput. Sci., Sao Paulo Univ., Brazil","WebMedia and LA-Web, 2004. Proceedings","20041101","2004","","","158","160","In the area of ubiquitous computing, ""capture and access"" has been defined as ""the task of preserving a record of some live experience that is then reviewed at some point in future"". Capture and access applications have been built in domains such as meetings and classrooms. However, the work reported so far focus on the capture portion of the application and, although the Web is commonly used to deliver the captured information, the documents are mostly static and hard to reuse. Therefore, there is a lack of support for integrated user-driven tasks, such as allowing reuse when preparing the information before the live experience and adding annotations or references to the captured contents after live experience has been finished. We present An integrated environment that can be used to prepare, extend and retrieve the corresponding information.","","POD:0-7695-2237-8","10.1109/WEBMED.2004.1348163","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1348163","","Image retrieval;Information retrieval;Joining processes;Mathematics;Multimedia systems;Pervasive computing;Software standards;Ubiquitous computing;XML","Internet;document handling;information retrieval;ubiquitous computing","World Wide Web;captured information extension;captured information preparation;captured information retrieval;integrated user-driven tasks;live experience;record preservation;ubiquitous computing","","0","","9","","","12-15 Oct. 2004","","IEEE","IEEE Conference Publications"
"Bank cooperative e-commerce system based on workflow and data warehouse","Ma Wenjie; Wang Haiyang; Li Qingzhong","Sch. of Comput. Sci. & Technol., ShanDong Univ., Jinan, China","8th International Conference on Computer Supported Cooperative Work in Design","20041108","2004","1","","663","669 Vol.1","Along with the development of the science technology and the exploiting of the bank business, e-commerce plays a very important role and is the development direction in bank commerce. Now, existing bank e-commerce only uses database to support on-line transaction, but it has obvious limitation at the decision analysis and cooperation work, and it can't meet the need of the development of bank commerce. In order to resolve the above problems, in this paper the researches focus on how to create cooperative e-commerce system by workflow technology on the base of database and data warehouse under the background of bank business. It can provide more cooperation and decision support for bank e-commerce. In this system, data warehouse is established by relation database; because that data warehouse spends vast space, a linear transformation approach is used to compress dimensions of multidimensional data table. Finally, the experimental data is given to show that the method mentioned in this paper is effective and feasible.","","POD:0-7803-7941-1","10.1109/CACWD.2004.1349106","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1349106","","Business;Collaborative work;Computer science;Consumer electronics;Data mining;Data warehouses;Information analysis;Information retrieval;Space technology;Transaction databases","bank data processing;data compression;data warehouses;decision support systems;electronic commerce;groupware;relational databases;transaction processing;workflow management software","bank business;bank commerce;bank cooperative e-commerce system;cooperation work;data compression;data warehouse;decision analysis;decision support;linear transformation;multidimensional data table;online transaction;relation database;workflow technology","","0","","7","","","26-28 May 2004","","IEEE","IEEE Conference Publications"
"On joint information embedding and lossy compression in the presence of a stationary memoryless attack channel","A. Maor; N. Merhav","Dept. of Electr. Eng., Technion-Israel Inst. of Technol., Haifa, Israel","2004 23rd IEEE Convention of Electrical and Electronics Engineers in Israel","20041130","2004","","","205","208","We consider the problem of optimum joint information embedding and lossy compression with respect to a fidelity criterion. The decompressed composite sequence (stegotext) is distorted by a stationary memoryless attack, resulting in a forgery which in turn is fed into the decoder, whose task is to retrieve the embedded information. The paper characterizes the maximum achievable embedding rate, R<sub>e</sub>, (the embedding capacity, C<sub>e</sub>) as a function of the compression (composite) rate R<sub>c</sub> and the allowed average distortion level, Δ, such that the average probability of error in decoding the embedded message can be made arbitrarily small for sufficiently large block length. We characterize the embedding capacity and demonstrate how it can be approached in principle. We also provide a single-letter expression of the minimum achievable composite rate as a function of R<sub>e</sub> and Δ, below which there exists no reliable embedding scheme.","","POD:0-7803-8427-X","10.1109/EEEI.2004.1361125","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1361125","","Capacity planning;Cities and towns;Data encapsulation;Decoding;Entropy coding;Forgery;Information retrieval;Rate distortion theory;Watermarking;Zinc","computer crime;data compression;data encapsulation;entropy codes;sequences;watermarking","compression rate;covertext;decoding;distortion level;embedding capacity;embedding rate;entropy coding;error probability;fidelity criterion;forgery;information embedding;lossy compression;public information embedding;stationary memoryless attack;stegotext;watermark","","2","","9","","","6-7 Sept. 2004","","IEEE","IEEE Conference Publications"
"Multiple use of content in a Web-based language learning system","J. Knapp; J. Gamper; P. Brusilovsky","Eur. Acad. Bolzano, Italy","IEEE International Conference on Advanced Learning Technologies, 2004. Proceedings.","20041122","2004","","","750","752","Content creation for a language learning system is a time-consuming, laborious, and expensive task. An important part of content in a language learning system is the illustrative content, namely example sentences. We discuss a solution to reuse illustrative content in a Web-based language learning system for the German and Italian languages. Our approach explores fully the potential of hypertext, which allows building complex networks of small pieces of learning material. A first evaluation shows promising results.","","POD:0-7695-2181-9","10.1109/ICALT.2004.1357645","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357645","","Complex networks;Content based retrieval;Databases;Dictionaries;Information retrieval;Learning systems;Natural languages;Psychology","Internet;computer aided instruction;linguistics;natural languages","German language;Italian language;Web-based language learning system;content creation;illustrative content;learning material","","2","","8","","","30 Aug.-1 Sept. 2004","","IEEE","IEEE Conference Publications"
"An empirical study of fine-grained software modifications","D. M. German","Dept. of Comput. Sci., Univ. of Victoria, BC, Canada","20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","20041122","2004","","","316","325","Software is typically improved and modified in small increments. These changes are usually stored in a configuration management or version control system and can be retrieved. We retrieved each individual modification made to a mature software project and proceeded to analyze them. We studied the characteristics of these modification requests (MRs), the interrelationships of the files that compose them, and their authors. We propose several metrics to quantify MRs, and use these metrics to create visualization graphs that can be used to understand the interrelationships.","1063-6773;10636773","POD:0-7695-2213-0","10.1109/ICSM.2004.1357817","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357817","","Computer science;Control systems;Data mining;Data visualization;History;Information analysis;Information retrieval;MODIS;Software engineering;Visual databases","configuration management;program visualisation;software metrics","configuration management;fine-grained software modification;mature software project;version control system;visualization graph","","7","","12","","","11-14 Sept. 2004","","IEEE","IEEE Conference Publications"
