"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6792489,6792399,6815308,6804787,6798354,6786410,6786171,6783867,6755122,6779981,6776170,6701299,6758539,6756354,6743466,6747638,6746874,6744767,6741432,6732579,6731662,6728112,6728107,6726605,6722519,6724369,6716624,6710540,6657760,6705181,6705178,6707566,6703997,6693093,6694083,6693405,6693444,6682644,6691762,6688951,6684048,6661899,6664637,6529192,6644007,6656099,6644157,6656104,6649597,6643063,6645998,6643026,6642474,6642212,6637271,6641237,6638271,6638239,6639327,6637227,6637197,6638242,6631598,6630470,6626034,6619519,6622263,6620121,6616445,6615309,6613841,6612230,6612160,6607843,6470685,6579467,6581479,6579434,6581021,6580943,6580944,6574566,6572597,6571342,6568453,6567836,6566816,6555290,6529529,6549310,6531866,6530458,6528493,6526104,6526944,6527465,6525897,6526019,6526942,6513893",2017/05/04 20:27:27
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards a universal representation for audio information retrieval and analysis","B. S. Jensen; R. Troelsgaard; J. Larsen; L. K. Hansen","DTU Compute, Technical University of Denmark, Asmussens All&#x00E9; B305, 2800 Kgs. Lyngby, Denmark","2013 IEEE International Conference on Acoustics, Speech and Signal Processing","20131021","2013","","","3168","3172","A fundamental and general representation of audio and music which integrates multi-modal data sources is important for both application and basic research purposes. In this paper we address this challenge by proposing a multi-modal version of the Latent Dirichlet Allocation model which provides a joint latent representation. We evaluate this representation on the Million Song Dataset by integrating three fundamentally different modalities, namely tags, lyrics, and audio features. We show how the resulting representation is aligned with common 'cognitive' variables such as tags, and provide some evidence for the common assumption that genres form an acceptable categorization when evaluating latent representations of music. We furthermore quantify the model by its predictive performance in terms of genre and style, providing benchmark results for the Million Song Dataset.","1520-6149;15206149","Electronic:978-1-4799-0356-6; POD:978-1-4799-0357-3; USB:978-1-4799-0355-9","10.1109/ICASSP.2013.6638242","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6638242","Audio representation;Million Song Dataset;genre classification.;multi-modal LDA","Computational modeling;Music;Mutual information;Resource management;Standards;Support vector machines;Vocabulary","audio signal processing;information retrieval;music;speech processing","Latent Dirichlet allocation model;audio information analysis;audio information retrieval;cognitive variables;joint latent representation;multimodal data sources;music;universal representation","","1","","30","","","26-31 May 2013","","IEEE","IEEE Conference Publications"
"Framwork for information security standards storage and retrieval using security patterns","P. Ruamjinda; N. Prompoon","Dept. of Software Eng., Chulalongkorn Univ., Bangkok, Thailand","2013 IEEE 4th International Conference on Software Engineering and Service Science","20130930","2013","","","296","300","Establishing an information security policy that aligns with the business strategy of the organization usually depends on the stakeholders' expertise and experience. Due to the human factor constraint, this may lead to an incomplete and unclear policy. This research proposes a framework for the storage and retrieval of information security standards using information retrieval principles and security patterns based on security patterns, keyword search and the relationship among security patterns. The vector space model is used to compute the similarity between user queries and parts of security standard documents to present results relevant to the users' needs. Recall, precision and F-measure are used to evaluate the efficiency of the proposed methods.","2327-0586;23270586","Electronic:978-1-4673-5000-6; POD:978-1-4673-4999-4","10.1109/ICSESS.2013.6615309","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615309","Information Retrieval;Information Security;Security Pattern;Security Standard","IEC standards;ISO standards;Lead;Security;User interfaces","document handling;human factors;information systems;query processing;security of data;vectors","F-measure;business strategy;human factor constraint;information retrieval principles;information security policy;information security standard retrieval framework;information security standard storage framework;information systems;keyword search;precision measure;recall measure;security patterns;similarity computation;user queries;vector space model","","0","","10","","","23-25 May 2013","","IEEE","IEEE Conference Publications"
"Multiplicative update for fast optimization of information retrieval based neighbor embedding","J. Peltonen; Z. Lin","Dept. of Inf. & Comput. Sci., Aalto Univ., Aalto, Finland","2013 IEEE International Workshop on Machine Learning for Signal Processing (MLSP)","20131114","2013","","","1","6","Dimensionality reduction of high-dimensional data for visualization has recently been formalized as an information retrieval task where original neighbors of data points are retrieved from the low-dimensional display, and the visualization is optimized to maximize flexible tradeoffs between precision and recall of the retrieval, avoiding misses and false neighbors. The approach has yielded well-performing visualization methods as well as information retrieval interpretations of earlier neighbor embedding methods. However, most of the methods are based on slow gradient search approaches, whereas fast methods are crucial for example in interactive applications. In this paper we propose a fast multiplicative update rule for visualization optimized for information retrieval, and show in experiments it yields equally good results as the previous state of the art gradient based approach but much faster.","1551-2541;15512541","Electronic:978-1-4799-1180-6; POD:978-1-4799-1179-0; USB:978-1-4799-1178-3","10.1109/MLSP.2013.6661899","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6661899","dimensionality reduction;information retrieval;multiplicative update;visualization","Additives;Cost function;Data visualization;Information retrieval;Satellites;Three-dimensional displays","data reduction;data visualisation;gradient methods;information retrieval;optimisation;search problems","dimensionality reduction;false neighbors;fast multiplicative update rule;fast optimization;gradient based approach;high-dimensional data;information retrieval based neighbor embedding;interactive applications;low-dimensional display;slow gradient search approaches;well-performing visualization methods","","0","","16","","","22-25 Sept. 2013","","IEEE","IEEE Conference Publications"
"Analyzing topic drift in query expansion for Information Retrieval from a large-scale patent DataBase","B. Al-Shboul; S. H. Myaeng","Dept. of Bus. Inf. Technol., Univ. of Jordan, Amman, Jordan","2014 International Conference on Big Data and Smart Computing (BIGCOMP)","20140217","2014","","","177","182","Topic drift has been recognized as a major reason for ineffective retrieval of documents using query expansion. Topic drift is very important in patent domain as document processing is dependable on the quality of the search. With the huge amount of available patents, we investigate on the concept of topic drift in patent domain by analyzing the topics of retrieval results obtainable with query expansion. We define and utilize topic attributes to distinguish drifting topics from other topic classes such as Vanishing, Appearing, and Rising Topics. As a result, this analysis can be used to compare two different query expansion methods for their relative effectiveness.","2375-933X;2375933X","Electronic:978-1-4799-3919-0; POD:978-1-4799-3920-6","10.1109/BIGCOMP.2014.6741432","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6741432","Drifting Topics;Rising Topics;Topic Drift;Topic Scope Focus","Context;Educational institutions;Information retrieval;Information technology;Patents;Semantics;Time measurement","document handling;patents;query processing","appearing topics;document processing;document retrieval;information retrieval;large-scale patent database;query expansion;retrieval topic analysis;rising topics;search quality;topic classes;topic drift analysis;vanishing topics","","2","","16","","","15-17 Jan. 2014","","IEEE","IEEE Conference Publications"
"Multimedia Information Retrieval Based on Late Semantic Fusion Approaches: Experiments on a Wikipedia Image Collection","X. Benavent; A. Garcia-Serrano; R. Granados; J. Benavent; E. de Ves","Comput. Sci. Dept., Univ. de Valencia, Valencia, Spain","IEEE Transactions on Multimedia","20131113","2013","15","8","2009","2021","Main goal of this work is to show the improvement of using a textual pre-filtering combined with an image re-ranking in a Multimedia Information Retrieval task. The defined three step-based retrieval processes and a well-selected combination of visual and textual techniques help the developed Multimedia Information Retrieval System to overcome the semantic gap in a given query. In the paper, five different late semantic fusion approaches are discussed and experimented in a realistic scenario for multimedia retrieval like the one provided by the publicly available ImageCLEF Wikipedia Collection.","1520-9210;15209210","","10.1109/TMM.2013.2267726","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6529192","Content-based information retrieval;multimedia information fusion;multimedia retrieval;textual-based information retrieval","","Internet;filtering theory;image retrieval;information retrieval;multimedia computing","ImageCLEF Wikipedia Collection;Wikipedia image collection;late semantic fusion approaches;multimedia information retrieval;semantic gap;textual prefiltering","","7","","26","","20130611","Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Music retrieval by singing and humming using information fusion","J. N. Milner; D. F. Hsu","Laboratory of Informatics and Data Mining, Department of Computer and Information Sciences, Fordham University, New York, 10023, USA","2013 IEEE 12th International Conference on Cognitive Informatics and Cognitive Computing","20131007","2013","","","332","338","We present that combinatorial fusion analysis (CFA) can improve results in a music information retrieval (MIR) task, specifically querying a database of recorded music by singing, humming, or whistling. Our experiment considers 10 scoring systems, 55 queries, and a database of 310 original artists' recordings. Through the use of spectral subtraction, we exploit the recording industry's tradition of placing the lead vocal and other prominent melodic features in the center of a stereo mix. We employ the rank/score function previously defined in other studies of CFA to analyze the behavior of scoring systems, and we use the rank/score variation to quantify the diversity of any two scoring systems. We then observe that successful 2-combinations, i.e. cases where the performance of a combination meets or exceeds the performance of its constituent scoring systems, tend to occur when each system performs relatively well and the systems are diverse.","","Electronic:978-1-4799-0783-0; POD:978-1-4799-0782-3","10.1109/ICCI-CC.2013.6622263","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6622263","","Approximation methods;Databases;Diversity reception;Keyboards;Multiple signal classification;Music information retrieval;Rhythm","music;query processing;sensor fusion","CFA;MIR;combinatorial fusion analysis;humming;information fusion;melodic features;music information retrieval;rank-score function;rank-score variation;scoring systems;singing;spectral subtraction;whistling","","0","","14","","","16-18 July 2013","","IEEE","IEEE Conference Publications"
"Automatic translation of Arabic queries for bilingual information retrieval","S. Mallat; A. Zouaghi; E. Hkiri; M. Zrigui","Comput. Sci. Dept., Fac. of Sci. of Monastir, Monastir, Tunisia","Fourth International Conference on Information and Communication Technology and Accessibility (ICTA)","20140515","2013","","","1","6","In this paper, we present an automatic query translation in Arabic for information retrieval. This system, implements a method for lexical disambiguation of terms in a query. To choose the best sense, each term of the query is projected on the French EuroWordNet and we extract his related concepts in order to form a semantic network. In a second time using the same type of network, but by integrating LSI (Latent Semantic Index), and extraction of contextual hidden links between the concepts of the list (listSRF). This list extracted by the automatic alignment by Mkalign tool's, from the knowledge base defined by the Monde Diplomatic parallel corpus. This tool will allow us to map between the relevant sentences in Arabic identified in our previous work with French sentences to build a listSRF. This list forms the basis of the lexical disambiguation method. Finally, we propose a mechanism for selecting the best sense of the ambiguous term of the query, based on the matching between each network corresponds to a word in the query with the network listSRF to extract an adequate sense with the highest degree of similarity. An evaluation and comparison are conducted to measure the quality of our translation system.","2379-4399;23794399","Electronic:978-1-4799-2725-8; POD:978-1-4799-2726-5","10.1109/ICTA.2013.6815308","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6815308","automatic evaluation metrics;contextual relationships;lexical disambiguation;machine translation;matching;semantic and conceptual indexing;systems of multilingual information retrieval","Context;Dictionaries;Indexes;Knowledge based systems;Measurement;Semantics;Training","language translation;natural language processing;query processing;semantic networks","Arabic query automatic translation;French EuroWordNet;French sentences;LSI;Monde Diplomatic parallel corpus;bilingual information retrieval;concept extraction;contextual hidden link extraction;latent semantic index;listSR;semantic network;term lexical disambiguation","","0","","19","","","24-26 Oct. 2013","","IEEE","IEEE Conference Publications"
"Deep stacking networks for information retrieval","L. Deng; X. He; J. Gao","Microsoft Research, One Microsoft Way, Redmond, WA 98052, USA","2013 IEEE International Conference on Acoustics, Speech and Signal Processing","20131021","2013","","","3153","3157","Deep stacking networks (DSN) are a special type of deep model equipped with parallel and scalable learning. We report successful applications of DSN to an information retrieval (IR) task pertaining to relevance prediction for sponsor search after careful regularization methods are incorporated to the previous DSN methods developed for speech and image classification tasks. The DSN-based system significantly outperforms the LambdaRank-based system which represents a recent state-of-the-art for IR in normalized discounted cumulative gain (NDCG) measures, despite the use of mean square error as DSN's training objective. We demonstrate desirable monotonic correlation between NDCG and classification rate in a wide range of IR quality. The weaker correlation and more flat relationship in the high IR-quality region suggest the need for developing new learning objectives and optimization methods.","1520-6149;15206149","Electronic:978-1-4799-0356-6; POD:978-1-4799-0357-3; USB:978-1-4799-0355-9","10.1109/ICASSP.2013.6638239","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6638239","deep stacking network;document ranking;information retrieval","Error analysis;Information retrieval;Speech;Speech recognition;Stacking;Training;Vectors","classification;information retrieval;learning (artificial intelligence);mean square error methods","DSN;IR-quality;NDCG measures;classification rate;deep model;deep stacking networks;information retrieval;mean square error;monotonic correlation;normalized discounted cumulative gain measures;optimization methods;parallel learning;regularization methods;relevance prediction;scalable learning","","9","1","19","","","26-31 May 2013","","IEEE","IEEE Conference Publications"
"Usability and information retrieval issues for electronic healthcare record databases","H. J. Parashar; S. Sachdeva; S. Batra; P. Mehndiratta","Jaypee Institute of Information Technology University Noida, India, 201307","2013 Sixth International Conference on Contemporary Computing (IC3)","20130926","2013","","","410","414","Standardized Electronic Healthcare Records (EHRs) data have a complex structure. They are based on dual model approach where domain knowledge is saved as an archetype [1, 2]. It is technically very difficult to generate query language for medical expert to retrieve the data. It gives rise to issue of retrieval and usability of electronic healthcare records databases. To improve the retrieval process, Graphical User Interface (GUI) must be simplified. Other issues related with electronic healthcare record systems are mobility, reachability and optimal use of advancements in information technology. This paper highlights the problems and issues of electronic healthcare record systems. It investigates the available graphical user interfaces for electronic healthcare record databases and compares their usability. Finally, it presents the comparison of a graphical user interface for a standardized Electronic healthcare records application for various handheld mobile devices.","","Electronic:978-1-4799-0192-0; POD:978-1-4799-0191-3","10.1109/IC3.2013.6612230","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6612230","EHR;GUI;Information retrieval;Mobile application;Usability","Databases;Information retrieval;Medical services;Mobile communication;Organizations;Standards organizations;Usability","graphical user interfaces;information retrieval;medical information systems;mobile computing","EHR;GUI;data retrieval;domain knowledge;electronic healthcare record database;electronic healthcare record systems;graphical user interface;handheld mobile devices;information retrieval issue;information technology;query language;usability issue","","0","","34","","","8-10 Aug. 2013","","IEEE","IEEE Conference Publications"
"A multi-agent personalized ontology profile based query refinement approach for information retrieval","Q. Gao; Y. I. Cho","Coll. of Inf. Technol., Univ. of Suwon, Hwaseong, South Korea","2013 13th International Conference on Control, Automation and Systems (ICCAS 2013)","20140109","2013","","","543","547","This paper proposes a multi-agent query refinement approach to comprehensively track the users' behaviors. Based on the approach, this paper creates the personalized ontology profile, with which it refines and expands the users' initial query. We use four agents in our entire system. First, we use Client Agent to verify user identities by creating a union user account and to monitor whether a device is ready to run a personalized ontology profile creation task; then we use a Personalized Ontology Profile Agent to create a personalized ontology profile which not only can consider the Knowledge structure but also consider the users' behavior. Finally, we use a three level-strategy to expand the query automatically, and send back the retrieval results to the user. Based on the users' feedback, we reformulate the expanded query. We compare our method with the conceptual retrieval method as well as WordNet-based expansion, and we prove that our method has better average precision ratio.","2093-7121;20937121","Electronic:978-89-93215-05-2; POD:978-1-4799-0549-2","10.1109/ICCAS.2013.6703997","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6703997","Multi-Agent;Personalized Ontology Profile;Semantic","Heart beat;Semantics","behavioural sciences computing;feedback;multi-agent systems;ontologies (artificial intelligence);query processing;user interfaces","WordNet-based expansion;information retrieval;knowledge structure;multiagent personalized ontology profile;query refinement approach;users behaviors;users feedback","","1","","5","","","20-23 Oct. 2013","","IEEE","IEEE Conference Publications"
