"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4020982,4023997,4023803,4027162,4020977,4023801,4021124,4022211,4021097,4022150,4022203,4022113,4022101,4023795,4021774,4026962,4021541,4020864,4021887,4027169,4022122,4022190,4021809,4026004,4020754,4025026,4027172,4022197,4021760,4023986,4026786,4022407,4021543,4023975,4021117,4022187,4022199,4022144,4025013,4020755,4021349,4021771,4023808,4022257,4022160,4021107,4027182,4021676,4024294,4020695,4020757,4027034,4022883,4024710,4020086,4019371,4019130,4018512,4017718,4018476,4019293,4019852,4019843,4019674,4018489,4018503,4018531,4020013,4018370,4018491,4018533,4019675,4019860,4019858,4019637,4018102,4019001,4018500,4019851,4020133,4017838,4019859,4020068,4019190,4018550,4020011,4019857,4016716,4016092,4016829,4015738,4015734,4014047,4013991,4013956,4014078,4014584,4014065,4014315,4014068",2017/05/04 21:23:47
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Using Data Semantics to Enable Automatic Composition of Web Services","D. Gagne; M. Sabbouh; S. Bennett; S. Powers","mitre.org","2006 IEEE International Conference on Services Computing (SCC'06)","20061211","2006","","","438","444","This paper demonstrates the automatic creation of a Web service that chains together existing Web services to achieve a particular goal. The generated service implements the necessary workflows to convert an instance data of one system into an instance data of another. This paper further demonstrates the reconciliation of structural, syntactic, and representational mismatches between the input instance and the desired output instance","","POD:0-7695-2670-5","10.1109/SCC.2006.112","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4026962","","Aircraft;Airplanes;Context-aware services;Displays;Information retrieval;Information systems;Manuals;Ontologies;Resource description framework;Web services","Internet;computational linguistics","automatic Web service composition;automatic Web service creation;data reconciliation;data representational mismatch;data semantics;data structural mismatch;data syntactic mismatch;data workflow;instance data conversion","","7","","19","","","18-22 Sept. 2006","","IEEE","IEEE Conference Publications"
"Query Initialization by Virtual Query Image and Pre-initial Query Feedback","A. Grigorova; F. G. b. De Natale","Dept. of Information and Communication Technology University of Trento, Trento, Italy. anelia@science.unitn.it","2005 IEEE 7th Workshop on Multimedia Signal Processing","20061120","2005","","","1","4","One of the main problems in content-based image retrieval is the query initialization and so-called ""page-zero problem"". The early solutions range from the use of similar images to definition of a user sketch (using color, texture, or shape information). The latter implies user's choice of a starting point, which can be achieved in different ways. In this paper a new approach to this problem is proposed based on relevance feedback. The objective is to provide a very simple interface, where at each iteration the user should make a binary decision based on two presented images. Experimental results show that the proposed approach performs very well compared to existing methods, while providing a very simple and intuitive interaction","","CD-ROM:0-7803-9289-2; POD:0-7803-9288-4","10.1109/MMSP.2005.248657","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4014078","image retrieval;page-zero problem;query initialization;relevance feedback","Content based retrieval;Feedback;Image databases;Image retrieval;Image segmentation;Indexing;Information retrieval;Multimedia databases;Spatial databases;Visual databases","content-based retrieval;image retrieval;relevance feedback","binary decision;content-based image retrieval;query initialization;relevance feedback;virtual query image","","0","","16","","","Oct. 30 2005-Nov. 2 2005","","IEEE","IEEE Conference Publications"
"Audio Content-based Highlight Detection Using Adaptive Hidden Markov Model","B. Zhang; W. Dou; L. Chen","Tsinghua University, China","Sixth International Conference on Intelligent Systems Design and Applications","20061211","2006","1","","798","803","A hidden Markov model (HMM) is employed in this paper to model the structure, and thus generate highlights, of table tennis games. Unlike existing approaches, we use only one HMM for the table tennis games, which combines domain knowledge during initialization, and can be easily adapted to new games through a training phase. Both the homogeneity and heterogeneity are taken into account during this modeling. With this HMM embedded, a multi-level audio content-based highlight detection system, incorporating four audio keywords that are created according to time and frequency domain low-level audio features, is proposed to perform highlight detection in table tennis games. Encouraging results are obtained in the experiments carried out on six table tennis matches","2164-7143;21647143","POD:0-7695-2528-8","10.1109/ISDA.2006.112","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4021541","","Automatic speech recognition;Frequency domain analysis;Games;Hidden Markov models;Internet;Layout;Music information retrieval;Search engines;Speech analysis;Watches","audio signal processing;hidden Markov models","adaptive hidden Markov model;audio content-based highlight detection;audio keyword;domain knowledge;table tennis games","","3","","15","","","16-18 Oct. 2006","","IEEE","IEEE Conference Publications"
"Discovery, Dissemination and Integration of Knowledge in a CSCL System","H. D. Rodriguez; O. O. Aguirre","Centro de Investigaci&#191;n y de Estudios Avanzados del I.P.N. (CINVESTAV-IPN), Mexico","2006 Seventh Mexican International Conference on Computer Science","20061211","2006","","","62","69","Along with the increase of the educational materials deployed on the Web, an increase in the needs and expectations also exists towards the adoption of Web-based learning systems. In this respect, CSCL provides the technological infrastructure to conduct effective learning methodologies, since it allows the definition of new scenarios of learning as a social endeavor along with the means for their evaluation. In this paper, it is proposed the design of a methodology for the constructivist approach of collaborative learning based on the scientific method and the implementation of a Web-based framework for a course of logic circuits that support this model. The main contributions consist in (i) using the scientific method as a fundamental model for the acquisition of new knowledge derived from using software artifacts discovered and contributed by a community of students, and (ii) developing a computer-based framework that instruments this model in a new generation of CSCL frameworks","1550-4069;15504069","POD:0-7695-2666-7","10.1109/ENC.2006.11","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4020864","","Cognition;Collaborative work;Computer science education;Conducting materials;Information retrieval;Instruments;Learning systems;Logic circuits;Problem-solving;Web services","Internet;computer aided instruction;data mining;groupware;information dissemination;integrated software","CSCL system;Web-based learning systems;computer supported collaborative learning;constructivist approach;educational materials;knowledge discovery;knowledge dissemination;knowledge integration;software artifacts","","0","","23","","","18-22 Sept. 2006","","IEEE","IEEE Conference Publications"
"Inversion of Phaseless Total Field Data Using a Two-Step Strategy Based on the Iterative Multiscaling Approach","G. Franceschini; M. Donelli; R. Azaro; A. Massa","Dept. of Inf. & Commun. Technol., Trento Univ.","IEEE Transactions on Geoscience and Remote Sensing","20061120","2006","44","12","3527","3539","In this paper, a new approach for the quantitative electromagnetic imaging of unknown scatterers located in free space from amplitude-only measurements of the total field is proposed and discussed. The reconstruction procedure splits the problem into two steps. The method is based on the use of an inverse source algorithm to first complete the scattering data by estimating the distribution of the radiated field in the investigation domain. The object's function profile is then retrieved from the phaseless data via an iterative multiresolution procedure integrated with an effective minimization technique based on the particle swarm algorithm. Numerical examples are provided to assess the effectiveness of the whole two-step strategy in the presence of synthetic noise-corrupted data as well as in dealing with experimental data sets. Comparisons with full-data and ""bare"" approaches are reported as well","0196-2892;01962892","","10.1109/TGRS.2006.881753","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4014315","Electromagnetic imaging;integrated multiscaling approach;inverse scattering;particle swarm optimizer (PSO);phaseless data (PD)","Electromagnetic fields;Electromagnetic measurements;Electromagnetic scattering;Extraterrestrial measurements;Image reconstruction;Information retrieval;Iterative algorithms;Iterative methods;Minimization methods;Particle scattering","geophysical techniques;image reconstruction;minimisation;particle swarm optimisation","inverse source algorithm;iterative multiresolution procedure;iterative multiscaling approach;minimization technique;particle swarm algorithm;quantitative electromagnetic imaging","","24","","41","","","Dec. 2006","","IEEE","IEEE Journals & Magazines"
"Spectral Images and Features Co-Clustering with Application to Content-based Image Retrieval","J. Guan; G. Qiu; X. y. Xue","School of Computer Science and Information Technology, The University of Nottingham, United Kingdom","2005 IEEE 7th Workshop on Multimedia Signal Processing","20061120","2005","","","1","4","In this paper, we present a spectral graph partitioning method for the co-clustering of images and features. We present experimental results, which show that spectral co-clustering has computational advantages over traditional k-means algorithm, especially when the dimensionalities of feature vectors are high. In the context of image clustering, we also show that spectral co-clustering gives better performances. We advocate that the images and features co-clustering framework offers new opportunities for developing advanced image database management technology and illustrate a possible scheme for exploiting the co-clustering results for developing a novel content-based image retrieval method","","CD-ROM:0-7803-9289-2; POD:0-7803-9288-4","10.1109/MMSP.2005.248647","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4014068","co-clustering;content-based image retrieval;image database;spectral graph partitioning","Bipartite graph;Computer science;Content based retrieval;Content management;Graph theory;Histograms;Image databases;Image retrieval;Information retrieval;Prototypes","content-based retrieval;graph theory;image retrieval;pattern clustering;spectral analysis;visual databases","database management;feature co-clustering;image clustering;image retrieval;spectral image","","0","","11","","","Oct. 30 2005-Nov. 2 2005","","IEEE","IEEE Conference Publications"
"Apply single-band brightness variance ratio to the interference dissociation of cloud from satellite date","Q. Wei-ping; L. Wen-qing; L. Jian-guo; L. Yi-huai; Z. Jun; Q. Min; L. Cheng","Anhui Inst. of Opt. & Fine Mech., Chinese Acad. of Sci., Hefei","Sixth International Conference on Intelligent Systems Design and Applications","20061211","2006","3","","211","215","In satellite remote-sensing detection, cloud as an interference plays a negative role in data retrieval. A new method rooting on atmospheric radiation characteristics of cloud layer, in this paper, presents a sort of solution that single-band brightness variance ratio be used to detect the relative intensity of cloud clutter so as to delineate cloud field rapidly and exactly and, enable cloud elimination to result in the data free from cloud interference. In addition, concerning visible light data modification in cloud area, to use multi-band data fusion and infrared penetration method is a major technique herein. Finally plus the rate of data variation with its formulae and method","2164-7143;21647143","POD:0-7695-2528-8","10.1109/ISDA.2006.14","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4021887","","Brightness temperature;Clouds;Information retrieval;Infrared imaging;Interference;Optical reflection;Reflectivity;Remote sensing;Satellites;Testing","clouds;clutter;interference;remote sensing;satellite communication;sensor fusion","cloud clutter relative intensity detection;cloud elimination;cloud field;cloud interference;cloud layer atmospheric radiation characteristics;data retrieval;data variation;infrared penetration method;interference dissociation;multiband data fusion;satellite date;satellite remote-sensing detection;single-band brightness variance ratio;visible light data modification","","0","","10","","","16-18 Oct. 2006","","IEEE","IEEE Conference Publications"
"Reconfigurable Search Engine for Exploiting Search Knowledge","K. Zettsu; K. Tanaka","National Institute of Information and Communications Technology, Japan","Fourth International Conference on Creating, Connecting and Collaborating through Computing (C5'06)","20061204","2006","","","16","25","We propose an approach for sharing and exploiting search knowledge (i.e., search skills or know-how) throughout a community of users. This is achieved by making a search process reconfigurable according to the search knowledge. We define the following categories of software components comprising a search process: information source, retrieval, analysis, and cataloging. We are able to develop this search process by assembling and tuning these components. We also explain our prototype system implemented using Croquet and Squeak","1556-0082;15560082","POD:0-7695-2563-6","10.1109/C5.2006.30","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4019371","","Assembly;Communications technology;Informatics;Information analysis;Information retrieval;Internet;Prototypes;Search engines;Software prototyping;Web pages","cataloguing;information retrieval;knowledge management;search engines","information analysis;information cataloging;information retrieval;information source;reconfigurable search engine;search knowledge exploitation;search knowledge sharing","","0","","9","","","26-27 Jan. 2006","","IEEE","IEEE Conference Publications"
"Research and Implementation on Routing Scheme Based on Interest Mining in Unstructured P2P Systems","Y. Tan; Y. Lin; Z. Chen; T. Dong","Hunan University, China","2006 Seventh International Conference on Web-Age Information Management Workshops","20061211","2006","","","2","2","In the environment of unstructured peer-to-peer (P2P), routing scheme is one of the key factors affecting information searches. A routing scheme based on interest indexical table is proposed in this paper. Moreover, on the basis of it, we implement a P2P full text information retrieval prototype system, Isearch. Firstly, we represent local file content of a peer with vector space model. After that, space vector is clustered to obtain interest class of this peer. And then, interest similar degree is computed among peers to build interest indexical table locally. When search occurs, query requests are forwarded to the peers with similar interest directly according to the interest indexical table. Experimental results show that Isearch doesn't have much influence on retrieval results, but also can reduce the number of query peers so that make routing more efficient.","","POD:0-7695-2705-1","10.1109/WAIMW.2006.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4027162","","Bandwidth;Broadcasting;Communication system software;Educational institutions;Information resources;Information retrieval;Peer to peer computing;Prototypes;Routing;Topology","","","","2","","25","","","17-19 June 2006","","IEEE","IEEE Conference Publications"
"On the Subset Matching","Y. Chen","University of Winnipeg, Canada","2006 Seventh International Conference on Web-Age Information Management Workshops","20061211","2006","","","9","9","The subset matching problem is to find all occurrences of a pattern string p of length m in a text string t of length n, where each pattern and text location is a set of characters drawn from some alphabet. The pattern is said to occur at text position i if the set p[j] is a subset of the set t[i + j - 1], for all j (1 leqslant j leqslant m). This is an extension of the classic string matching and can be used for finding matching subtree patterns. In this paper, we propose a new algorithm and conduct a probabilistic analysis of its performance, which shows that we need only O(n + m cdot n^{0.5} ) time to solve the problem on average.","","POD:0-7695-2705-1","10.1109/WAIMW.2006.21","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4027169","probabilistic analysis.;signature trees;signatures;string matching;subset matching;tree pattern matching","Algorithm design and analysis;Character generation;Computer science;Data engineering;Image processing;Information retrieval;Pattern analysis;Pattern matching;Performance analysis;Tree data structures","","","","0","","26","","","June 2006","","IEEE","IEEE Conference Publications"
