"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1593030,1593798,1593031,1591969,1592892,1587534,1587528,1588116,1587519,1587749,1587593,1583675,1587692,1583584,1583884,1582179,1563095,1580276,1578829,1577956,1579398,1579045,1579280,1578791,1579400,1577163,1577177,1578760,1578967,1573607,1578824,1578762,1579320,1579229,1579484,1580722,1579610,1579399,1574347,1578753,1579609,1579590,1579095,1579607,1578266,1578792,1579395,1577765,1578928,1577362,1579453,1580897,1567969,1579033,1575710,1575514,1575713,1575676,1576976,1575591,1575584,1558429,1576791,1575689,1575696,1575739,1575597,1575683,1576699,1575583,1559051,1573141,1575693,1575640,1575736,1575702,1575635,1575500,1558964,1566815,1566989,1575601,1575582,1575704,1566990,1569192,1576688,1575661,1571508,1571640,1569554,1572322,1572255,1567424,1569364,1572685,1571626,1572448,1570313,1567217",2017/05/04 21:43:57
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"ICDAR 2005 text locating competition results","S. M. Lucas","Dept. of Comput. Sci., Essex Univ., Colchester, UK","Eighth International Conference on Document Analysis and Recognition (ICDAR'05)","20060116","2005","","","80","84 Vol. 1","This paper describes the results of the ICDAR 2005 competition for locating text in camera captured scenes. For this we used the same data as the ICDAR 2003 competition, which has been kept private until now. This allows a direct comparison with the 2003 entries. The main result is that the leading 2005 entry has improved significantly on the leading 2003 entry, with an increase in average f-score from 0.5 to 0.62, where the f-score is the same adapted information retrieval measure used for the 2003 competition. The paper also discusses the Web-based deployment and evaluation of text locating systems, and one of the leading entries has now been deployed in this way. This mode of usage could lead to more complete and more immediate knowledge of the strengths and weaknesses of each newly developed system.","1520-5363;15205363","POD:0-7695-2420-6","10.1109/ICDAR.2005.231","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1575514","","Books;Character recognition;Computer science;Digital cameras;Information retrieval;Layout;Pattern recognition;Roads;Robustness;Testing","document image processing;image recognition;image retrieval","ICDAR 2005 text locating system competition result;Web-based system;camera captured scenes;information retrieval","","103","2","10","","","29 Aug.-1 Sept. 2005","","IEEE","IEEE Conference Publications"
"Non-linear Phase Chirp Retrieval of a 1.55 μm Gain Switched Pulse Laser using Two Photon Absorption Autocorrelation","Sang Hoon Chin; Young Jae Kim; Ho Seong Song; Dug Young Kim","Department of Information and communications, Gwangju Institute of Science and Technology 1 Oryong-dong, Buk-gu, Gwangju, 500-712, Korea; physics@gist.ac.kr","2005 Pacific Rim Conference on Lasers &amp; Electro-Optics","20060110","2005","","","813","815","We suggest a new scheme to retrieve phase chirp of a gain-switched short pulse using a simple interferometric TPA autocorrelation trace and have confirmed the accuracy of the retrieved phase chirp with linear pulse compression.","","POD:0-7803-9242-6","10.1109/CLEOPR.2005.1569554","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1569554","","Absorption;Autocorrelation;Chirp;Frequency;Information retrieval;Optical interferometry;Optical pulse compression;Optical pulse generation;Optical pulses;Pulse compression methods","","","","0","","11","","","14-14 July 2005","","IEEE","IEEE Conference Publications"
"On the effect of receiver estimation error upon channel mutual information","A. Vosoughi; A. Scaglione","Sch. of Electr. & Comput. Eng., Cornell Univ., Ithaca, NY, USA","IEEE Transactions on Signal Processing","20060116","2006","54","2","459","472","Our goal in this paper is to study the effect of the receiver structure upon the achievable data rates. We consider transmission of linearly precoded data symbols over a frequency selective block fading multiple input multiple output (MIMO) wireless channel. To encompass a number of transmission schemes, we study this problem utilizing affine precoding, which is a unified model of linearly precoded data symbols with superimposed training. We focus on Bayesian receivers that estimate both the unknown fading coefficients and the data symbols. The receiver may adopt either of the following strategies to retrieve the data symbols: strategy (i) the receiver obtains joint Bayesian channel and symbol estimates, strategy, (ii) the receiver obtains a Bayesian channel estimate initially and the channel measurement is utilized to estimate the data symbols. For both strategies, we provide lower bounds on the mutual information between the data symbols and their corresponding estimates, and we relate these bounds to the symbol Cramer-Rao bound (CRB) matrices. In contrast to strategy (ii), for strategy (i) the lower bound does not depend on either the channel estimate or the covariance of the channel estimation error. For strategy (ii) we show that asymptotically (as the size of the transmission block grows) there is no loss of information after the maximum a posteriori (MAP) estimate of Gaussian symbols. We also provide guidelines to design affine precoders that maximize the derived lower bounds under the total average transmit power constraint.","1053-587X;1053587X","","10.1109/TSP.2005.861774","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1576976","Affine precoding;Bayesian Cramer-Rao bound (CRB);Bayesian estimator;Fisher information matrix;MIMO systems;block transmission;mutual information","Bayesian methods;Channel estimation;Covariance matrix;Cramer-Rao bounds;Estimation error;Fading;Frequency;Information retrieval;MIMO;Mutual information","MIMO systems;channel coding;channel estimation;fading channels;maximum likelihood estimation;precoding;radio receivers;wireless channels","Bayesian channel;Bayesian receivers;Cramer-Rao bounds;Gaussian symbols;channel estimation;channel mutual information;frequency selective block fading multiple input multiple output wireless channel;linearly precoded data symbols;maximum a posteriori estimation;receiver estimation error","","21","","39","","","Feb. 2006","","IEEE","IEEE Journals & Magazines"
"Versioning systems for evolution research","R. Robbes; M. Lanza","Fac. of Informatics, Univ. of Lugano, Switzerland","Eighth International Workshop on Principles of Software Evolution (IWPSE'05)","20060110","2005","","","155","164","Research in evolution goes on par with the use of versioning systems by developers of the case studies. There is a great diversity of versioning systems with advantages and disadvantages both from the technical as well as from the conceptual point of view. In this paper we analyze the currently used versioning systems from the point of view of a software evolution researcher. Thus we do not focus on whether a certain versioning system is technically better than another one, but rather on what kind of information it offers for software evolution research. We present a non-exhaustive list of dimensions that are important for performing research in software evolution, do a survey on the current main-stream versioning systems and discuss what is actually needed for future versioning systems to support both software evolution and the related research field.","1550-4077;15504077","POD:0-7695-2349-8","10.1109/IWPSE.2005.32","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1572322","","CD recording;Computer industry;DVD;History;Informatics;Information retrieval;Open source software;Programming;Software performance;Software systems","configuration management;software maintenance","software evolution research;software versioning system","","17","","16","","","5-6 Sept. 2005","","IEEE","IEEE Conference Publications"
"Templates implementation for structured DICOM diagnosis reporting in echocardiography","C. Homorodean; D. Olinic; S. Nedevschi; N. Olinic","Univ. of Medicine and Pharmacy, Cluj-Napoca","Computers in Cardiology, 2005","20060206","2005","","","379","382","We previously reported the development of a DICOM structured diagnosis application allowing efficient storage and retrieval of echocardiographic information. Reports are generated for every patient and every type of information is stored into a complex database. For such a structure to be efficiently use in the echocardiography laboratory, we extended EchoSection template with a description section including a EchoDescription template allowing generation of echocardiographic reports for every cardiac structure. This was possible by using parameters and by developing a simple programming language for specifying complex relationships between different rows of the template. We are currently generating reports for a large variety of cardiac diseases and storing them into a DICOM image database","0276-6574;02766574","POD:0-7803-9337-6","10.1109/CIC.2005.1588116","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1588116","","Biomedical imaging;Cardiac disease;Computer languages;DICOM;Data mining;Echocardiography;Image databases;Information retrieval;Laboratories;Medical diagnostic imaging","biomedical communication;database languages;diseases;echocardiography;image retrieval;medical diagnostic computing;medical information systems;visual databases","DICOM structured diagnosis;EchoDescription template;EchoSection template;cardiac diseases;echocardiography;image database;information retrieval;information storage;programming language","","1","","9","","","25-28 Sept. 2005","","IEEE","IEEE Conference Publications"
"Managing Divergent Information: Enhancing Document Expressiveness","F. Antunes; J. P. Costa; P. Macas","Beira Interior University","Proceedings of the 39th Annual Hawaii International Conference on System Sciences (HICSS'06)","20060123","2006","1","","15b","15b","In distributed environments, especially those where asynchronous work is the main rule, organizations need to protect their informations integrity and persistence from the manipulation of shared information resources performed by multiple users. To deal with this scenario the divergent information management aims to support and solve (whenever possible) concurrent manipulation relative to shared information artifacts. Though several approaches can deal with this situation, none of them aims directly at knowledge management or organizational memory creation. In this paper we capitalize on earlier divergent information management approaches, presenting a divergent information model, based on information structuring rather than locking mechanisms over shared resources, as a means for reinforcing the connection between distributed collaboration, decision-making and knowledge management, by enhancing document expressiveness (its persistence and linking). We then use this model as a basis for a computer-supported system to handle divergent information and present detected problems and guidelines for future research.","1530-1605;15301605","POD:0-7695-2507-5","10.1109/HICSS.2006.264","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1579320","","Collaboration;Collaborative software;Distributed decision making;Environmental economics;Environmental management;Information management;Information retrieval;Knowledge management;Memory management;Resource management","","","","1","","47","","","04-07 Jan. 2006","","IEEE","IEEE Conference Publications"
"Toward efficient multifeature query processing","H. V. Jagadish; B. C. Ooi; H. T. Shen; K. L. Tan","Dept. of Electr. Eng. & Comput. Sci., Michigan Univ., Ann Arbor, MI, USA","IEEE Transactions on Knowledge and Data Engineering","20060130","2006","18","3","350","362","In many advanced applications, data are described by multiple high-dimensional features. Moreover, different queries may weight these features differently; some may not even specify all the features. In this paper, we propose our solution to support efficient query processing in these applications. We devise a novel representation that compactly captures f features into two components. The first component is a 2D vector that reflects a distance range (minimum and maximum values) of the f features with respect to a reference point (the center of the space) in a metric space and the second component is a bit signature, with two bits per dimension, obtained by analyzing each feature's descending energy histogram. This representation enables two levels of filtering: the first component prunes away points that do not share similar distance ranges, while the bit signature filters away points based on the dimensions of the relevant features. Moreover, the representation facilitates the use of a single index structure to further speed up processing. We employ the classical B<sup>+</sup>-tree for this purpose. We also propose a KNN search algorithm that exploits the access orders of critical dimensions of highly selective features and partial distances to prune the search space more effectively. Our extensive experiments on both real-life and synthetic data sets show that the proposed solution offers significant performance advantages over sequential scan and retrieval methods using single and multiple VA-files.","1041-4347;10414347","","10.1109/TKDE.2006.51","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1583584","Index Terms- Multifeature;high-dimensional;indexing;query processing;weighted query.","Application software;Computer Society;Energy capture;Filtering;Functional analysis;Histograms;Indexing;Information retrieval;Nearest neighbor searches;Query processing","database indexing;query processing;tree searching;trees (mathematics)","2D vector;B<sup>+</sup>-tree;KNN search algorithm;bit signature;index structure;multifeature query processing","","2","","10","","","March 2006","","IEEE","IEEE Journals & Magazines"
"Relational learning techniques for document image understanding: comparing statistical and logical approaches","M. Ceci; M. Berardi; D. Malerba","Dipt. di Informatica, Bari Univ., Italy","Eighth International Conference on Document Analysis and Recognition (ICDAR'05)","20060116","2005","","","473","482 Vol. 1","In this paper, we evaluate and systematically compare two different (multi-)relational learning methods based on a statistical approach and a logical approach for the task of document image understanding. For a fair comparison, both methods are tested on the same real world dataset consisting of multipage articles published in an international journal. An analysis of pros and cons of both approaches is reported.","1520-5363;15205363","POD:0-7695-2420-6","10.1109/ICDAR.2005.201","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1575591","","Data mining;Decision trees;Image analysis;Image recognition;Information retrieval;Layout;Learning systems;Text analysis;Tree graphs;XML","Radon transforms;document image processing;learning (artificial intelligence);statistical analysis","Radon transform;cursive word slant correction;cursive work skew correction;document image understanding;logical approach;relational learning techniques;statistical approach","","1","","18","","","29 Aug.-1 Sept. 2005","","IEEE","IEEE Conference Publications"
"A multi-model approach for supporting the personalization of ubiquitous learning applications","G. P. J. Rosa; H. Ogata; Y. Yano","Dept. of Inf. Sci. & Intelligent Syst., Tokushima Univ., Japan","IEEE International Workshop on Wireless and Mobile Technologies in Education (WMTE'05)","20060123","2005","","","40","44","An additional platform for supporting learning in the same physical space in which it takes place, is now available owing to the continuous advancement of wireless and mobile technologies. However, new challenges arise for the development of ubiquitous computing learning applications capable to provide appropriate content and services according to the individual needs of each learner. In this paper, we describe the implementation of a centralized system with a multi-model based approach to support the personalization of such applications. These models contain information about the application, the user's characteristics, the usage behavior and the situational environment.","","POD:0-7695-2385-4","10.1109/WMTE.2005.5","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1579229","","Acceleration;Application software;Context modeling;Embedded computing;Information retrieval;Information science;Intelligent systems;Research and development;Space technology;Ubiquitous computing","computer aided instruction;educational aids;mobile computing","centralized system;mobile technology;multi-model approach;situational environment;ubiquitous computing learning application personalization;usage behavior;user characteristics;wireless technology","","4","","14","","","28-30 Nov. 2005","","IEEE","IEEE Conference Publications"
"Document Clustering with Semantic Analysis","Yong Wang; J. Hodges","Mississippi State University","Proceedings of the 39th Annual Hawaii International Conference on System Sciences (HICSS'06)","20060123","2006","3","","54c","54c","Document clustering generates clusters from the whole document collection automatically and is used in many fields, including data mining and information retrieval. In the traditional vector space model, the unique words occurring in the document set are used as the features. But because of the synonym problem and the polysemous problem, such a bag of original words cannot represent the content of a document precisely. In this paper, we investigate using the sense disambiguation method to identify the sense of words to construct the feature vector for document representation. Our experimental results demonstrate that in most conditions, using sense can improve the performance of our document clustering system. But the comprehensive statistical analysis performed indicates that the differences between using original single words and using senses of words are not statistically significant. In this paper, we also provide an evaluation of several basic clustering algorithms for algorithm selection.","1530-1605;15301605","POD:0-7695-2507-5","10.1109/HICSS.2006.129","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1579400","","Clustering algorithms;Computer science;Data engineering;Data mining;Databases;Frequency;Information retrieval;Partitioning algorithms;Statistical analysis;Thesauri","","","","7","","39","","","04-07 Jan. 2006","","IEEE","IEEE Conference Publications"
