"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4284696,4285121,4284743,4224189,4284879,4284623,4284716,4284786,4285073,4284777,4284672,4284734,4285263,4284568,4285118,4284106,4285063,4285111,4285124,4283714,4284723,4285286,4285104,4285127,4285068,4284938,4064688,4284918,4283829,4285734,4284959,4284635,4284720,4285117,4285288,4286409,4284636,4284702,4196219,4281469,4281547,4279186,4278715,4281515,4279082,4279590,4232862,4281560,4232767,4279139,4281575,4278734,4279135,4279147,4279033,4281467,4279739,4279152,4279188,4279040,4281414,4281094,4278644,4281981,4279059,4278855,4232979,4281101,4233038,4279116,4278794,4279093,4281090,4280992,4278853,4281408,4280299,4279141,4279083,4281713,4278815,4279776,4279603,4275090,4275073,4276873,4275056,4275088,4276483,4275081,4276364,4276500,4275077,4275076,4276393,4276438,4275063,4275055,4276480,4276376",2017/05/04 21:18:04
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Soccer Video Annotation Using Ontologies Extended with Visual Prototypes","M. Bertini; A. del Bimbo; C. Torniai","Universit&#224; di Firenze - Italy, Via S. Marta, 3 - 50139 Firenze, bertini@dsi.unifi.it","2007 International Workshop on Content-Based Multimedia Indexing","20070723","2007","","","212","218","This paper presents multimedia ontologies, where visual prototypes are added as specialization of concepts defined in a traditional linguistic ontology. The more general concepts of the sport domain (e.g. play/break, crowd, etc.) are put in correspondence with the more general visual features of the video like color and texture, while the more specific concepts of the soccer domain (e.g. highlights such as attack actions) are put in correspondence with domain specific visual feature like the soccer playfield and the players. A solution for the implementation of multimedia ontologies for the soccer video domain and a method to perform automatic soccer video annotation using these extended ontologies is shown. Experimental results for automatic annotation of soccer videos containing generic concepts are presented.","1949-3983;19493983","CD-ROM:1-4244-1011-8; POD:1-4244-1010-X","10.1109/CBMI.2007.385414","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4275077","","Content based retrieval;Digital video broadcasting;Feature extraction;Image analysis;Information retrieval;Ontologies;Pattern analysis;Pattern recognition;Prototypes;Taxonomy","linguistics;multimedia computing;ontologies (artificial intelligence);sport;video signal processing","color features;linguistic ontology;multimedia ontologies;soccer video annotation;sport domain;texture features;visual prototypes","","0","","17","","","25-27 June 2007","","IEEE","IEEE Conference Publications"
"A New Concept Relatedness Measure of Heterogeneous Ontologies in Collaborative System","S. Qiu; H. Wang; L. Cui","School of Computer Science and Technology, Shandong University, Jinan, China 250100. qsz888@mail.sdu.edu.cn","2007 11th International Conference on Computer Supported Cooperative Work in Design","20070730","2007","","","663","668","With the rapid development of the Semantic Web, the ontology technology has played an increasingly important role in collaborative System. The concept relatedness measure of heterogeneous ontology can be used to support information retrieval and information sharing among different users. Traditional method to solve the question of similarity between the concepts is based on the concept distance or information content between the two concepts of a single ontology concept tree. This paper presents a hybrid method to calculate the concept relatedness of heterogeneous ontologies. It is divided into two parts: The first is a fixed weighted measure based on the concept of the tree which was combined by multiple heterogeneous ontologies in a mapping way; the other variable calculation is based on users' communications. We have applied this method in our experimental platform IPVita and been proved to be a good one.","","CD-ROM:1-4244-0963-2; POD:1-4244-0962-4","10.1109/CSCWD.2007.4281515","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4281515","Collaborative System;concept relatedness;heterogeneous ontology","Collaborative work;Computer science;Information retrieval;International collaboration;OWL;Ontologies;Semantic Web;Vocabulary;Web sites;Weight measurement","groupware;information retrieval;ontologies (artificial intelligence);semantic Web;tree data structures","collaborative system;concept relatedness measure;heterogeneous ontology;information retrieval;information sharing;semantic Web;single ontology concept tree","","0","","11","","","26-28 April 2007","","IEEE","IEEE Conference Publications"
"Multimedia Scenario Extraction and Content Indexing for E-Learning","T. Martin; A. Boucher; J. M. Ogier; M. Rossignol; E. Castelli","L3i - Univ. of La Rochelle, 17042 La Rochelle cedex 1, La Rochelle, France; MICA Center, C10, Truong Dai Hoc Bach Khoa, 1 Dai Co Viet, Hanoi, Vietnam, thomas.martin@mica.edu.vn","2007 International Workshop on Content-Based Multimedia Indexing","20070723","2007","","","204","211","In this paper, we present the use of multimodal content analysis in the MARVEL (multimodal analysis of recorded video for e-learning) project. In this project, we record teachers giving their lectures in class and semi-automatically analyze the video-audio content in order to help transfer this lecture into a multimedia course for e-learning. We distinguish two primary goals in this application: scenario extraction (mostly from video) and content indexing (mostly from text and speech). Three objects take place in these goals: the teacher, the screen (for slide projection) and the whiteboard (for handwriting). These goals and the roles of all objects are explained in details, as well as our preliminary results. Through this application, we are giving some ideas about multimodality analysis and its formalization.","1949-3983;19493983","CD-ROM:1-4244-1011-8; POD:1-4244-1010-X","10.1109/CBMI.2007.385413","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4275076","","Cameras;Electronic learning;Face detection;Feature extraction;Gunshot detection systems;Indexing;Information retrieval;Microphone arrays;Speech analysis;Speech recognition","computer aided instruction;content management;indexing;multimedia computing;video signal processing","content indexing;e-learning;multimedia course;multimedia scenario extraction;multimodal content analysis;multimodality analysis;recorded video;video-audio content analysis","","1","","23","","","25-27 June 2007","","IEEE","IEEE Conference Publications"
"Cell Phone System for Tour & Information Guide","N. Kato; N. Ishii","Aichi Institute of Technology, Japan","6th IEEE/ACIS International Conference on Computer and Information Science (ICIS 2007)","20070723","2007","","","267","273","We created a voice guide system for historic sites on trial, in which cell phones are applied as the interface to interpret for the history of the site. The system developed here, converts the data with a text into the synthesized voice data, and compresses it. The system stores the compressed voice data in the database. And, the data can be accessible to the database from the cellular phone. Also, we picked out the technical and management problems of the trial system from a questionnaire and studied the effectiveness of the system. In this paper, we describe this system would be useful if the economic problem of downloading data is solved.","","POD:0-7695-2841-4","10.1109/ICIS.2007.73","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4276393","","Cellular phones;Cities and towns;Costs;Databases;History;Information retrieval;Information science;Internet;Legged locomotion;XML","audio databases;cellular radio;data compression;history;speech coding;speech synthesis;user interfaces","audio database;cell phone system;historic sites;tour-information guide system;voice data compression;voice data synthesis;voice guide system","","0","","7","","","11-13 July 2007","","IEEE","IEEE Conference Publications"
"Aspect Separation in Web Service Orchestration: A Reflective Approach and its Application to Decentralized Execution","R. Jimenez-Peris; M. Patino-Martinez; E. Martel-Jordan; R. Naranjo-Izquierdo","Universidad Politecnica de Madrid, Spain","IEEE International Conference on Web Services (ICWS 2007)","20070730","2007","","","1189","1190","Web service orchestration is becoming widely spread for the creation of composite Web services using standard specifications such as BPEL4WS. The myriad of specifications and aspects that should be considered in orchestrated Web services are resulting in increasing complexity. This complexity leads to software infrastructures difficult to maintain with interwoven code involving different aspects such as security, fault tolerance, distribution, etc. In this paper, we present ZenFlow a reflective BPEL engine that enables to separate the implementation of different aspects among them and from the implementation of the regular orchestration functionality of the BPEL engine. We illustrate its capabilities and performance exercising the reflective interface through a decentralized orchestration use case.","","POD:0-7695-2924-0","10.1109/ICWS.2007.43","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4279739","","Control systems;Costs;Engines;Fault tolerance;Information retrieval;Reflection;Scalability;Security;Software maintenance;Web services","Web services;specification languages","BPEL engine;Web service composition;Web service orchestration;ZenFlow;aspect separation;software infrastructure","","1","","5","","","9-13 July 2007","","IEEE","IEEE Conference Publications"
"Image Retrieval based on Wavelet Computation and Neural Network Classification","A. C. Gonzalez-Garcia; J. H. Sossa-Azuela; E. M. Felipe-Riveron","Technologic Institute of Toluca, Mexico","Image Analysis for Multimedia Interactive Services, 2007. WIAMIS '07. Eighth International Workshop on","20070730","2007","","","44","44","We describe a simple way to retrieve images from a database. During training a wavelet-based description of the histogram of circular window of each image is first obtained using Daubechies 4- wavelet transformation. Resulting coefficients are used to train a neural network (NN). For image retrieval an image is presented to the system. The system responds with the most similar images. Results are given two different databases. With first database a 98.44% of efficiency with training images was obtained; a 50 % was obtained with images different from those used for training. With the second database corresponding efficiencies were of 88% and 64%.","","CD-ROM:0-7695-2818-X","10.1109/WIAMIS.2007.51","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4279152","","Computer networks;Content based retrieval;Histograms;Image databases;Image retrieval;Information retrieval;Neural networks;Proposals;Testing;Wavelet coefficients","image classification;image retrieval;neural nets;wavelet transforms","image database;image retrieval;neural network classification;wavelet transform","","2","","11","","","6-8 June 2007","","IEEE","IEEE Conference Publications"
"Time-Compression of Speech in Information Talks Using Spectral Entropy","M. Ajmal; A. Kushki; K. N. Plataniotis","Univ. of Toronto, Toronto","Image Analysis for Multimedia Interactive Services, 2007. WIAMIS '07. Eighth International Workshop on","20070730","2007","","","80","80","Speech is one of the richest sources of information in human communication. In several situations, for example, classroom lectures, speech data alone conveys the majority of pertinent information. Large speech archives of lecture material are increasingly available on the Internet, but the lack of effective audio skimming tools complicates the interaction between users and audio material. In this paper, we describe a novel method for time-compression of speech based on the information theoretic measure of entropy. We demonstrate the applicability of spectral entropy in identifying important segments in speech, enabling time-compression of speech for skimming. We present results from a user study which confirms the viability of our approach.","","CD-ROM:0-7695-2818-X","10.1109/WIAMIS.2007.80","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4279188","","Automatic speech recognition;Entropy;Humans;Information resources;Information retrieval;Internet;Resumes;Speech processing;Strontium;Velocity measurement","data compression;entropy;spectral analysis;speech coding","Internet;audio skimming tool;information theoretic measure;spectral entropy;speech processing;time-compression","","0","","13","","","6-8 June 2007","","IEEE","IEEE Conference Publications"
"Hybrid Multi-Feature Indexing for Music Data Retrieval","Y. l. Lo; C. h. Wang","Chaoyang University of Technology, Taiwan","6th IEEE/ACIS International Conference on Computer and Information Science (ICIS 2007)","20070723","2007","","","543","548","The management of large collections of music data in a multimedia database has received much attention in the past few years. In the most of current works, the researchers extract the features, such as melodies, rhythms and chords, from the music data and develop indices for helping to retrieve the relevant music efficiently. However, there is only a small number of existing approaches introduced multi-feature index structures for music queries while most of researches are for developing single feature indices. The existing music multi-feature index structures are memory consuming and lack of scalability. In this paper, we will propose a hybrid index structure which can save lots of memory for music multi-feature indexing. Our experimental results also show that the new approach outperforms existing multi-feature index scheme for memory needed.","","POD:0-7695-2841-4","10.1109/ICIS.2007.109","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4276438","","Chaos;Content based retrieval;Data mining;Feature extraction;Indexing;Information management;Music information retrieval;Rhythm;Scalability;Technology management","content-based retrieval;database indexing;feature extraction;multimedia databases;music","feature extraction;hybrid multifeature indexing;hybrid multimedia database;music data management;music data retrieval","","0","","16","","","11-13 July 2007","","IEEE","IEEE Conference Publications"
"Knowledge-Oriented Answer Extraction in Chinese Question Answering System for E-Learning","Q. Zheng; Z. Tian; Y. Wang","Computer Department of Xi'an Jiaotong University, Xi'an, Shaanxi, China, 710049. qhzheng@mail.xjtu.edu.cn","2007 11th International Conference on Computer Supported Cooperative Work in Design","20070730","2007","","","1001","1004","The research work on question answering (QA) system is a very important field in e-learning. The factoid QA system has developed rapidly in recent years and it is basically a solved problem. However, how to answer questions beyond factoid is still a challengeable task. In this paper, we propose an approach for knowledge-oriented answer extraction beyond factoid. Furthermore, we focus on the answer classification step in the task of answer extraction. Experimental results show that our method is viable.","","CD-ROM:1-4244-0963-2; POD:1-4244-0962-4","10.1109/CSCWD.2007.4281575","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4281575","Answer Classification;Answer Extraction;Knowledge-Oriented;Question Answering","Collaborative work;Data mining;Electronic learning;Information retrieval;Information technology;Natural language processing;Quadratic programming;Search engines;Taxonomy;Text mining","computer aided instruction;information retrieval;knowledge acquisition;natural languages","Chinese question answering system;e-learning;factoid QA system;knowledge-oriented answer extraction","","1","","10","","","26-28 April 2007","","IEEE","IEEE Conference Publications"
"Polyphonic Music Retrieval by Local Edition of Quotiented Sequences","P. Hanna; P. Ferraro","LaBRI - Universit&#233; de Bordeaux 1, F-33405 Talence cedex, France, pierre.hanna@labri.fr","2007 International Workshop on Content-Based Multimedia Indexing","20070723","2007","","","61","68","Melody is an important property for the perceptual description of Western musical pieces. A lot of applications rely on the comparison of two melodies. Several existing techniques assume a monophonic context or extracts a monophonic melody from polyphonic pieces. In this paper, we evaluate the contribution of a method which considers a polyphonic context. We propose an algorithm that computes a similarity measure between polyphonic musical sequences. All the notes are taken into account, even if they sound at the same time. Melodies are represented by quotiented sequences. A quotiented sequence is a sequence graph defined with an additional equivalent relation on its vertices and such that the quotient graph is also a sequence graph. The core of the method relies on an adaptation of edit-distance metrics, regularly applied in bioinformatic context. These methods are currently being used to evaluate the similarity between a monophonic query and a database of polyphonic musical pieces. First experiments show that the adaptation to polyphony does not degrade the quality of the algorithm with monophonic musical pieces. Furthermore, the results of experiments with polyphonic pieces are promising, even if they show some limitations.","1949-3983;19493983","CD-ROM:1-4244-1011-8; POD:1-4244-1010-X","10.1109/CBMI.2007.385393","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4275056","","DNA;Earth;Humans;Keyboards;Multiple signal classification;Music information retrieval;Pattern analysis;Rhythm;Sequences;Spatial databases","audio databases;graph theory;information retrieval;music;sequences","Western musical pieces;database;edit-distance metrics;local edition;monophonic melody;polyphonic music retrieval;polyphonic pieces;quotient graph;quotiented sequences;sequence graph","","0","","21","","","25-27 June 2007","","IEEE","IEEE Conference Publications"
