"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5691935,5690957,5684843,5508396,5467080,5671405,5484502,5666775,5545467,5663203,5664646,5660180,5662016,5656785,5657619,5654456,5453351,5549886,5416721,4804512,5438776,5636217,5549891,4804541,5508399,5510235,5633976,5630059,5614776,5506077,5473212,5617056,5518748,5432188,5342419,5609699,5609669,5606445,5600018,5600076,5546997,5601828,5530402,5482156,5473036,5598618,5473137,5597730,5589228,5597374,5428860,5428862,5590515,5584793,5573208,5291692,5577284,5575784,5576076,5576827,5569354,5564320,5567523,5569521,5569601,5456360,5432151,5559800,5559802,5393058,5184840,5473232,5184838,5210115,5552436,5547999,5308384,5549411,5550057,5550064,5548033,5548456,5548388,5549171,5548405,5550225,5550145,5549437,5550208,5471147,5544647,5542890,5541085,5544446,5541111,5542904,5543248,5543242,5542888,5541250",2017/05/04 20:50:19
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Comparison of knowledge management technologies in academic environment","N. Aghajari","Faculty of Management and human resource development, University technology of malaya (UTM), Johor Bahru, Malaysia","2010 International Conference on Education and Management Technology","20101203","2010","","","453","455","These days, students and lecturers are trying getting more information for doing their projects in academic environment. They need to share ideas and use their friends' knowledge to improve their works. They have to enhance some new skills to meet the needs of knowledge society. In this paper, we will compare and investigate four knowledge management technologies that can be useful for students and staff to share information and increase their knowledge in academic environments. We will analyze how knowledge management plays roles and has important effect on education from different points of view. By analyzing, we find four knowledge management technologies such as data mining, case-based reasoning, information retrieval, topic maps, weblogs, e-Portfolio, are playing important roles in education environments.","","Electronic:978-1-4244-8618-2; POD:978-1-4244-8616-8","10.1109/ICEMT.2010.5657619","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5657619","Knowledge process;Performance;Strategy;knowledge management","Data mining;Educational institutions;Information retrieval;Knowledge management;Organizations;Portfolios","computer aided instruction;educational institutions;groupware;knowledge management","academic environment;information sharing;knowledge management technology;knowledge society;student education","","0","","16","","","2-4 Nov. 2010","","IEEE","IEEE Conference Publications"
"How Multilingual Digital Information Is Used: A Study in Chinese Academic Libraries","D. Wu; B. Luo; D. He","Sch. of Inf. Manage., Wuhan Univ., Wuhan, China","2010 International Conference on Management and Service Science","20100916","2010","","","1","4","Digital library, because of its resource demanding and other issues to solve, is an important application of multilingual information access (MLIA). However, the requirements of MLIA systems and applications are not typically addressed or assessed in our evaluations of digital libraries. This paper, therefore, aims to study the usages of MLIA in Chinese academic digital libraries. We conducted some surveys to study MLIA in current Chinese academic digital libraries and to get to know the users' real requirements for MLIA in Chinese academic digital libraries. The initial results offer thoughts on specific MLIA functions and insights on future digital library design and developments.","","Electronic:978-1-4244-5326-9; POD:978-1-4244-5325-2","10.1109/ICMSS.2010.5576827","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5576827","","Conferences;Databases;Document delivery;Europe;Information retrieval;Libraries;Training","digital libraries","Chinese academic digital libraries;multilingual digital information;multilingual information access","","0","","15","","","24-26 Aug. 2010","","IEEE","IEEE Conference Publications"
"On the Quality of Information for Web 2.0 Services","J. Almeida; M. A. Goncalves; F. Figueiredo; H. Pinto; F. Belem","Universidade Federal de Minas Gerais, Brazil","IEEE Internet Computing","20101101","2010","14","6","47","55","Most Web 2.0 applications let users associate textual information with multimedia content. Despite each application's lack of editorial control, these textual features are still the primary source of information for many relevant services such as search. Previous efforts in assessing the quality of these features target, mostly, single applications, and mainly focus on tags, thus neglecting the potential of other features. The current study assesses and compares the quality of four textual features (title, tags, description, and comments) for supporting information services using data from YouTube, YahooVideo, and LastFM.","1089-7801;10897801","","10.1109/MIC.2010.102","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5506077","Internet computing;LastFM;Web 2.0 services;YahooVideo;YouTube;information quality;metadata","Advertising;Content based retrieval;Information resources;Information retrieval;Motion pictures;Performance analysis;Scalability;YouTube","Web services;text analysis","Web 2.0 services;information quality;information service;multimedia content;primary information source;textual information","","9","","11","","20100708","Nov.-Dec. 2010","","IEEE","IEEE Journals & Magazines"
"Semantic Retrieval System Based on Corn Ontology","H. Qi; L. Zhang; Y. Gao","Coll. of Comput. Sci. & Technol., Jilin Univ., Changchun, China","2010 Fifth International Conference on Frontier of Computer Science and Technology","20100916","2010","","","116","121","Most of the current information retrieval systems are mainly based on full text matching of keywords or topic-based classification, often return a large number of irrelevant information, and are unable to meet the user's request. Ontology-based semantic retrieval is a hot issue in current research. In this paper, the corn plant ontology is constructed using Formal Concept Analysis based approach in which the concept lattice is built from terminology-file relationship table and further reduced. Based on the corn plant ontology, we propose a semantic annotation method in which the feature words are selected by an improved method for weight calculation and the RDF triples are generated by syntactic parser. Finally a semantic retrieval system for corn plant is developed. In comparative experiment one hundred documents are selected as the dataset, and the result shows that the semantic retrieval system introduced in this paper is superior to keyword-based retrieval method in precision ratio and recall ratio.","2159-6301;21596301","Electronic:978-0-7695-4139-6; POD:978-1-4244-7779-1","10.1109/FCST.2010.55","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5577284","","Feature extraction;Information retrieval;Lattices;Ontologies;Optical wavelength conversion;Resource description framework;Semantics","information retrieval;ontologies (artificial intelligence)","corn ontology;corn plant ontology;formal concept analysis;full text matching;information retrieval systems;ontology-based semantic retrieval;semantic annotation;semantic retrieval system;terminology-file relationship table;topic based classification","","0","","21","","","18-22 Aug. 2010","","IEEE","IEEE Conference Publications"
"Ranking and Clustering Web Services Using Multicriteria Dominance Relationships","D. Skoutas; D. Sacharidis; A. Simitsis; T. Sellis","L3S Research Center, Hannover","IEEE Transactions on Services Computing","20100902","2010","3","3","163","177","As the web is increasingly used not only to find answers to specific information needs but also to carry out various tasks, enhancing the capabilities of current web search engines with effective and efficient techniques for web service retrieval and selection becomes an important issue. Existing service matchmakers typically determine the relevance between a web service advertisement and a service request by computing an overall score that aggregates individual matching scores among the various parameters in their descriptions. Two main drawbacks characterize such approaches. First, there is no single matching criterion that is optimal for determining the similarity between parameters. Instead, there are numerous approaches ranging from Information Retrieval similarity measures up to semantic logic-based inference rules. Second, the reduction of individual scores to an overall similarity leads to significant information loss. Determining appropriate weights for these intermediate scores requires knowledge of user preferences, which is often not possible or easy to acquire. Instead, using a typical aggregation function, such as the average or the minimum of the degrees of match across the service parameters, introduces undesired bias, which often reduces the accuracy of the retrieval process. Consequently, several services, e.g., those having a single unmatched parameter, may be excluded from the result set, while being potentially good candidates. In this work, we present two complementary approaches that overcome the aforementioned deficiencies. First, we propose a methodology for ranking the relevant services for a given request, introducing objective measures based on dominance relationships defined among the services. Second, we investigate methods for clustering the relevant services in a way that reveals and reflects the different trade-offs between the matched parameters. We demonstrate the effectiveness and the efficiency of our proposed techniques and algo- - rithms through extensive experimental evaluation on both real requests and relevance sets, as well as on synthetic scenarios.","1939-1374;19391374","","10.1109/TSC.2010.14","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5456360","Web services matchmaking;clustering;ranking;skyline.","Aggregates;Information management;Information retrieval;Management information systems;Quality of service;Search engines;Technology management;Weather forecasting;Web search;Web services","Web services;inference mechanisms;information retrieval;pattern clustering;search engines","Web search engines;Web service retrieval;aggregation function;information retrieval;multicriteria dominance relationship;relevance sets;semantic logic-based inference rules;unmatched parameter","","49","","33","","20100429","July-Sept. 2010","","IEEE","IEEE Journals & Magazines"
"Intelligent Match Algorithm of Information Retrieve Interest","W. Yuan","Libr. Zhongnan Univ. of Econ. & Law, Wuhan, China","2010 International Symposium on Intelligence Information Processing and Trusted Computing","20101210","2010","","","106","109","Through analysis of the development of information retrieval and information push services in digital library, this paper brings forward an intelligent analysis algorithm of reader's information retrieve interest. The main idea is getting the resembling degree between reader's access behavior and built-in specific behaviors classified by information retrieve interests through fuzzy matching of reader's access behavior matrix and specific behavior matrices. Information retrieval system will preferentially push out information selected by the resembling degree which reflects reader's information retrieval interest.","","Electronic:978-0-7695-4196-9; POD:978-1-4244-8148-4","10.1109/IPTC.2010.152","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5663203","digital library;fuzzy matching;information push service;information retrieve interest;intelligent analysis","Algorithm design and analysis;Artificial intelligence;Computers;Databases;Information retrieval;Libraries;Transmission line matrix methods","digital libraries;fuzzy set theory;matrix algebra;pattern matching;relevance feedback","digital library;fuzzy matching;information push service;information retrieval system;intelligent analysis algorithm;intelligent match algorithm;readers access behavior matrix","","0","","12","","","28-29 Oct. 2010","","IEEE","IEEE Conference Publications"
"Pattern Matching with Flexible Wildcards and Recurring Characters","H. Wang; F. Xie; X. Hu; P. Li; X. Wu","Sch. of Comput. Sci. & Inf. Eng., Hefei Univ. of Technol., Hefei, China","2010 IEEE International Conference on Granular Computing","20100916","2010","","","782","786","Pattern matching is an important task, which is widely used in many fields, such as information retrieval and bioinformatics. Recently, a much more flexible pattern matching problem with wildcards has been proposed. Chen et al. introduced local constraints, global constraints and the one-off condition into the task of pattern matching, and the most representative algorithm SAIL was designed. However, the performance of SAIL is not analyzed well, which affects its application. Therefore, this paper analyzes the performance of SAIL in-depth, and discovers that the matching result is closely related to the features of patterns. Meanwhile, the completeness of SAIL in the pattern matching with no-recurring characters is proved, and an improved algorithm, named RSAIL, is proposed for pattern matching with recurring tail characters. Extensive experiments demonstrate that RSAIL improves the number of matches by 2.2% compared to SAIL.","","Electronic:978-0-7695-4161-7; POD:978-1-4244-7964-1","10.1109/GrC.2010.156","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5576076","SAIL;completeness;matching;wildcard","Algorithm design and analysis;Approximation algorithms;Bioinformatics;Classification algorithms;Information retrieval;Pattern matching;USA Councils","pattern matching","RSAIL;bioinformatics;flexible wildcards;information retrieval;pattern matching;recurring characters;representative algorithm;tail characters","","3","","13","","","14-16 Aug. 2010","","IEEE","IEEE Conference Publications"
"Querying Graphs in Protein-Protein Interactions Networks Using Feedback Vertex Set","G. Blin; F. Sikora; S. Vialette","Universit&#233; Paris-Est, France","IEEE/ACM Transactions on Computational Biology and Bioinformatics","20101101","2010","7","4","628","635","Recent techniques increase rapidly the amount of our knowledge on interactions between proteins. The interpretation of these new information depends on our ability to retrieve known substructures in the data, the Protein-Protein Interactions (PPIs) networks. In an algorithmic point of view, it is an hard task since it often leads to NP-hard problems. To overcome this difficulty, many authors have provided tools for querying patterns with a restricted topology, i.e., paths or trees in PPI networks. Such restriction leads to the development of fixed parameter tractable (FPT) algorithms, which can be practicable for restricted sizes of queries. Unfortunately, Graph Homomorphism is a W[1]-hard problem, and hence, no FPT algorithm can be found when patterns are in the shape of general graphs. However, Dost et al. [2] gave an algorithm (which is not implemented) to query graphs with a bounded treewidth in PPI networks (the treewidth of the query being involved in the time complexity). In this paper, we propose another algorithm for querying pattern in the shape of graphs, also based on dynamic programming and the color-coding technique. To transform graphs queries into trees without loss of informations, we use feedback vertex set coupled to a node duplication mechanism. Hence, our algorithm is FPT for querying graphs with a bounded size of their feedback vertex set. It gives an alternative to the treewidth parameter, which can be better or worst for a given query. We provide a python implementation which allows us to validate our implementation on real data. Especially, we retrieve some human queries in the shape of graphs into the fly PPI network.","1545-5963;15455963","","10.1109/TCBB.2010.53","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5473212","Graph query, pattern matching, dynamic programming, protein-protein interactions networks.","Bioinformatics;Dynamic programming;Feedback;Genomics;Humans;Information retrieval;Network topology;Proteins;Shape;Tree graphs","biological techniques;biology computing;molecular biophysics;proteins","PPI networks;W[1]-hard problem;color-coding technique;feedback vertex set;fixed parameter tractable algorithms;graph homomorphism;human query;protein-protein interaction network;python implementation;querying pattern;treewidth parameter","Algorithms;Databases, Protein;Protein Interaction Mapping;Proteins","16","","35","","20100527","October 2010","","IEEE","IEEE Journals & Magazines"
"Research on Applicability of Sentence Similarity Algorithms in Text Copy Detection","S. Kong; Y. Wang","Sch. of Manage., Dalian Univ. of Technol., Dalian, China","2010 International Conference on E-Product E-Service and E-Entertainment","20101210","2010","","","1","5","Sentence similarity computation is the research topic of domain of natural language processing, and plays an important role in the example-based machine translation, information retrieval, text mining and other fields. Those sentence similarity algorithms have different applicability in different environments. This paper reviewed and analyzed five kinds of sentence similarity algorithm, and tested them in the field of text copy detection. In the end, the effect of different sentence similarity algorithms to the result of text copy detection was analyzed and evaluated.","","Electronic:978-1-4244-7161-4; POD:978-1-4244-7159-1","10.1109/ICEEE.2010.5660180","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5660180","","Algorithm design and analysis;Classification algorithms;Dictionaries;Information retrieval;Natural language processing;Plagiarism;Semantics","natural language processing;text analysis","natural language processing;sentence similarity algorithm;text copy detection","","0","","15","","","7-9 Nov. 2010","","IEEE","IEEE Conference Publications"
"Similarity analysis method for structured statements and sentences in Turkish","İ. B. Yılmaz; A. E. Yılmaz","Elektronik M&#x00FC;hendisligi B&#x00F6;l&#x00FC;m&#x00FC; Ankara &#x00DC;niversitesi M&#x00FC;hendislik Fak&#x00FC;ltesi","2010 IEEE 18th Signal Processing and Communications Applications Conference","20101203","2010","","","613","616","In this study, a technique using a statistical approach without applying linguistic and syntactic techniques is presented for the similarity analysis of technical specifications and/or software requirements expressed in the natural language. For this purpose, a new and practical metric for the similarity of specification/requirement expressions is defined; and comparisons with other metrics in the literature are performed.","2165-0608;21650608","Electronic:978-1-4244-9671-6; POD:978-1-4244-9672-3","10.1109/SIU.2010.5654456","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5654456","","Information retrieval;Measurement;Pragmatics;Semantics;Syntactics;Tin;Writing","formal specification;natural language processing;software metrics;statistical analysis","Turkish sentence;natural language;similarity analysis method;software metric;software requirement;statistical approach;structured statement","","1","","14","","","22-24 April 2010","","IEEE","IEEE Conference Publications"
"WEB user interest extraction and applied research in universities","Tian JingBo; Ying GuoLing","Information Technology Center, TaiZhou University, ZheJiang LinHai, China","The 2nd International Conference on Information Science and Engineering","20110117","2010","","","5535","5537","During the information age, as far as teachers and students in colleges and universities are concerned, more and more learning, research and entertainment are realized by way of network. There are many user behavioral models and habits in the weblog. This thesis, based on web text mining, puts forward an interest mining system for university campus network user. Firstly, it introduces the system structures. Secondly, it puts emphasis on the introduction of the key techniques of this system. Finally, it introduces the practical effectiveness of this system. The experiment indicates that this method can do a good job on the mining of the distribution of the interest concerning university campus network users and has important reference value for university reforms and individual commercial services.","2160-1283;21601283","DVD:978-1-4244-7617-6; Electronic:978-1-4244-7618-3; POD:978-1-4244-7616-9","10.1109/ICISE.2010.5691935","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5691935","Chinese parse;SVM;text extraction;user interest;web text mining","Educational institutions;Europe;Information retrieval;Machine learning;Support vector machines;Text categorization;Text mining","","","","0","","6","","","4-6 Dec. 2010","","IEEE","IEEE Conference Publications"
"Adaptive Subspace Symbolization for Content-Based Video Detection","X. Zhou; X. Zhou; L. Chen; Y. Shu; A. Bouguettaya; J. A. Taylor","Canberra ICT Center, CSIRO, Australia","IEEE Transactions on Knowledge and Data Engineering","20100819","2010","22","10","1372","1387","Efficiently and effectively identifying similar videos is an important and nontrivial problem in content-based video retrieval. This paper proposes a subspace symbolization approach, namely SUDS, for content-based retrieval on very large video databases. The novelty of SUDS is that it explores the data distribution in subspaces to build a visual dictionary with which the videos are processed by deriving the string matching techniques with two-step data simplification. Specifically, we first propose an adaptive approach, called VLP, to extract a series of dominant subspaces of variable lengths from the whole visual feature space without the constraint of dimension consecutiveness. A stable visual dictionary is built by clustering the video keyframes over each dominant subspace. A compact video representation model is developed by transforming each keyframe into a word that is a series of symbols in the dominant subspaces, and further each video into a series of words. Then, we present an innovative similarity measure called CVE, which adopts a complementary information compensation scheme based on the visual features and sequence context of videos. Finally, an efficient two-layered index strategy with a number of query optimizations is proposed to facilitate video retrieval. The experimental results demonstrate the high effectiveness and efficiency of SUDS.","1041-4347;10414347","","10.1109/TKDE.2009.171","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5184840","Video detection;query optimization.;subspace symbolization;variable length partition","Australia;Content based retrieval;Data mining;Dictionaries;Information retrieval;Query processing;Search engines;Spatial databases;Video compression;Visual databases","content-based retrieval;query processing;set theory;string matching;video databases;video retrieval","CVE;SUDS;VLP;adaptive subspace symbolization;compact video representation model;complementary information compensation scheme;content based video detection;data distribution;nontrivial problem;query optimization;string matching technique;two step data simplification;video database;video processing;visual feature space","","8","","42","","20090731","Oct. 2010","","IEEE","IEEE Journals & Magazines"
"Similarity Measure Based on Improved Optimal Assignment Model","Y. Zhang; K. Deng","Coll. of Comput. & Commun., LanZhou Univ. of Technol., Lanzhou, China","2010 Second International Conference on Intelligent Human-Machine Systems and Cybernetics","20100930","2010","1","","125","128","Measuring similarity has a wide range of application in information retrieval, machine translation or other related fields. In this paper, we proposed a text similarity computation based on improved optimal assignment model, which combine the improved Hungarian algorithm with the semantic similarity of terms to obtain the maximum semantic similarity between two documents or between a query and a document. Experiment shows that the algorithm has a significant improvement for semantic similarity comparing to traditional models of similarity measure. the method can be applied to document clustering, which will enchance the accuracy of result.","","Electronic:978-0-7695-4151-8; POD:978-1-4244-7869-9","10.1109/IHMSC.2010.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5590515","Hungarian algorithm;optimal assignment mode;semantic similarity","Artificial neural networks;Clustering algorithms;Computational modeling;Feature extraction;Information retrieval;Probabilistic logic;Semantics","query processing;text analysis","document clustering;improved Hungarian algorithm;improved optimal assignment model;information retrieval;machine translation;query;semantic similarity;similarity measurement;text classification;text similarity computation","","0","","10","","","26-28 Aug. 2010","","IEEE","IEEE Conference Publications"
"Qualitative monitoring of the water content evolution in an inhomogeneous soil column","X. Y. Zhang; H. Tortel; A. Litman; S. Ruy","Institut Fresnel, UMR-CNRS 6133, Marseille, France","Proceedings of the XIII Internarional Conference on Ground Penetrating Radar","20100816","2010","","","1","5","A microwave imaging problem is considered where a soil column is surrounded by a metallic circular enclosure. This system is presently being developed to demonstrate the potentiality of non-invasive microwave imaging systems for volumetric water content monitoring. The final goal is to retrieve soil moisture information as it is an important parameter for understanding fluid flows in the soil as well as the water uptake by plant roots. Here, we address the qualitative part of the problem with the help of a rapid and rather robust sampling methods: the Linear Sampling Method (LSM) and the MUSIC method. These methods are tested for the following configuration: one water source diffuses in a heterogeneous background. We show that, to a certain extent, the evolution of the soil water content can be qualitatively monitored with the LSM. Moreover, we propose a quick way for detecting the position of the water source inside the soil column.","","Electronic:978-1-4244-4605-6; POD:978-1-4244-4604-9","10.1109/ICGPR.2010.5550064","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5550064","Linear sampling method;inverse problems;microwave imaging;water content monitoring","Fluid flow;Information retrieval;Microwave imaging;Monitoring;Multiple signal classification;Robustness;Sampling methods;Soil moisture;Testing;Water resources","geophysical techniques;microwave imaging;soil","Linear Sampling Method;MUSIC method;fluid flows;inhomogeneous soil column;inverse problems;metallic circular enclosure;noninvasive microwave imaging systems;plant roots;soil moisture information;soil water content;volumetric water content monitoring;water source;water uptake","","1","","19","","","21-25 June 2010","","IEEE","IEEE Conference Publications"
"Server-side object recognition and client-side object tracking for mobile augmented reality","S. Gammeter; A. Gassmann; L. Bossard; T. Quack; L. Van Gool","ETH Zurich, Zurich, Switzerland","2010 IEEE Computer Society Conference on Computer Vision and Pattern Recognition - Workshops","20100809","2010","","","1","8","In this paper we present a system for mobile augmented reality (AR) based on visual recognition. We split the tasks of recognizing an object and tracking it on the user's screen into a server-side and a client-side task, respectively. The capabilities of this hybrid client-server approach are demonstrated with a prototype application on the Android platform, which is able to augment both stationary (landmarks) and non stationary (media covers) objects. The database on the server side consists of hundreds of thousands of landmarks, which is crawled using a state of the art mining method for community photo collections. In addition to the landmark images, we also integrate a database of media covers with millions of items. Retrieval from these databases is done using vocabularies of local visual features. In order to fulfill the real-time constraints for AR applications, we introduce a method to speed-up geometric verification of feature matches. The client-side tracking of recognized objects builds on a multi-modal combination of visual features and sensor measurements. Here, we also introduce a motion estimation method, which is more efficient and precise than similar approaches. To the best of our knowledge this is the first system, which demonstrates a complete pipeline for augmented reality on mobile devices with visual object recognition scaled to millions of objects combined with real-time object tracking.","2160-7508;21607508","Electronic:978-1-4244-7030-3; POD:978-1-4244-7029-7","10.1109/CVPRW.2010.5543248","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5543248","","Augmented reality;Image databases;Information retrieval;Multimodal sensors;Object recognition;Prototypes;Sensor phenomena and characterization;Spatial databases;Visual databases;Vocabulary","augmented reality;client-server systems;data mining;feature extraction;image matching;image retrieval;motion estimation;object recognition;sensors","Android platform;client side object tracking;feature matches;hybrid client-server approach;image retrieval;mining method;mobile augmented reality;motion estimation method;sensor measurements;server side object recognition;visual recognition","","28","21","29","","","13-18 June 2010","","IEEE","IEEE Conference Publications"
