"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7443984,7442330,7436031,7426877,7426926,7378935,7424315,7389336,7417246,7407098,7406309,7400541,7396536,7396835,7396631,7396613,7396771,7395178,7388061,7355340,7311891,7382934,7379464,7382969,7375682,7375210,7372035,7370085,7359729,7359271,7358740,7352471,7357419,7359608,7346706,7344634,7338017,7337970,7339073,7338012,7336047,7333830,7335384,7331890,7324109,7321404,7321278,7230799,7312606,7314225,7300979,7299970,7292375,7292715,7282975,7277250,7275835,7273687,7272652,7272600,7264316,7105864,7244977,7245719,7230728,7231437,7233113,7226102,1016600,7217015,7210439,7194580,6807826,7193106,7192894,7166594,7167507,7156457,7154025,7153618,7152208,7146321,7132908,7113421,7105580,7103217,7100383,7100332,7096671,7092229,7091286,7092030,7087838,7078687,7073241,7075458,7075482,7073217,7069625,7066750",2017/05/04 20:26:31
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Serbian spoken dialogue system for bus travel information retrieval","L. Stanimirović; Z. Ćirović; D. Đonin; M. Savić","","2000 10th European Signal Processing Conference","20150402","2000","","","1","3","In this paper we present our recent work in implementing Serbian spoken dialogue system for the bus information retrieval at the main Belgrade bus station. Dialogue is organized into several levels. At each level, system has to recognize a limited number of keywords in continuous speech of Serbian. The keywords were modeled by HMMs (Hidden Markov Models) in such a way that each syllable is three-state HMM. In order to obtain optimal thresholds for integral confidence measure in decoding procedure, we introduced the MSQ — measure of system's quality. The obtained results show that proposed procedure can be used in interactive man-machine dialogue services with the success.","","POD:978-952-1504-43-3","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7075482","","Cepstral analysis;Databases;Hidden Markov models;Information retrieval;Speech;Speech recognition;Vectors","","","","0","","","","","4-8 Sept. 2000","","IEEE","IEEE Conference Publications"
"An improved approach to English-Hindi based Cross Language Information Retrieval system","E. Katta; A. Arora","Department of CSE, Jaypee University (JIIT), Noida, India","2015 Eighth International Conference on Contemporary Computing (IC3)","20151207","2015","","","354","359","Cross Language Information Retrieval (CLIR) is a sub domain of Information Retrieval. It deals with retrieval of information in a specified language that is different from the language of user's query. In this paper, an improved English-Hindi based CLIR is proposed. There are various un-noticed domains in this broad research area that are required to be worked upon in order to improve the performance of an English-Hindi based CLIR. Not much research effort has been put up to improve the searching and ranking aspects of CLIR systems, especially in case of English-Hindi based CLIR. This paper focuses on applying algorithms like Naïve Bayes and particle swarm optimization in order to improve ranking and searching aspects of a CLIR system. We matched terms contained in documents to the query terms in same sequence as present in the search query to make our system more efficient. Along with this our approach also makes use of bilingual English-Hindi translator for query conversion in Hindi language. Further, we use Hindi query extension and synonym generation which helps in retrieving more relevant results in an English-Hindi based CLIR as compared to existing one. Both of these techniques applied to this improved approach gives user a change to choose more appropriate Hindi query than just by using the single translated query and hence improving overall performance.","","CD-ROM:978-1-4673-7946-5; Electronic:978-1-4673-7948-9; POD:978-1-4673-7949-6","10.1109/IC3.2015.7346706","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7346706","Cross Language Information Retrieval;document ranking;multilingual;n-gram;searching","Algorithm design and analysis;Clustering algorithms;Dictionaries;Indexing;Particle swarm optimization;Web sites","language translation;natural language processing;particle swarm optimisation;query processing","CLIR;English-Hindi based cross language information retrieval system;Hindi query extension;bilingual English-Hindi translator;naïve Bayes;particle swarm optimization;query conversion;query terms;ranking aspects;searching aspects;synonym generation;unnoticed domains","","","","15","","","20-22 Aug. 2015","","IEEE","IEEE Conference Publications"
"Effective utilization of page ranking and HITS in significant information retrieval","S. G. Pawar; P. Natani","JRF, R&DE (Engrs), DRDO, Dighi, Pune-411015, India","International Conference for Convergence for Technology-2014","20150423","2014","","","1","6","World Wide Web is the treasury of information. It contain huge amount of interrelated data but it is very difficult to find the relevant data from it. To search for relevant information user uses search engine. Ranking algorithms are used by search engine to retrieve the most relevant and popular web pages. PageRank and HITS (Hyperlink-Induced Topic Search) algorithm are very popular among them. In this paper PageRank and HITS algorithm and their working are discussed briefly. This paper proposed an approach in which both Page Rank and HITS algorithm applied simultaneously to find most relevant web pages and improve the result of web searching. An experimental result shows that performance of proposed approach is better than individual application of algorithms.","","Electronic:978-1-4799-3759-2; POD:978-1-4799-3760-8","10.1109/I2CT.2014.7092030","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7092030","Authority;HITS;Hub;Link;PageRank;Web Graph;analysis","Algorithm design and analysis;Classification algorithms;Convergence;Search engines;Web pages;Web search","Internet;information retrieval;search engines","HITS algorithm;Web pages;Web searching;World Wide Web;information retrieval;page ranking;search engine","","0","","7","","","6-8 April 2014","","IEEE","IEEE Conference Publications"
"DataViz: High velocity data visualization and retrieval of relevant information from social network","M. K. Rahman","Department of Computer Science and Engineering, Bangladesh University of Engineering and Technology, Bangladesh","2015 6th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","20160201","2015","","","1","7","Social networking sites are popular platforms where users often share information and know relevant news. There is also growing interest in using them during and after natural or artificial disasters. As they are easily accessible and easy to use, such platforms can deliver efficient information that can provide better conditional awareness for emergency response. On the other hand, different types of media agencies including newspapers, TV channels and FM radios share information in social media. Sometimes, such media agencies post in online social network (OSN) (Facebook, Twitter, etc.) and ask users' feedback through comments. They also declare some lucrative facilities for a user who give maximum comments to that post or contact directly to the users who give qualitative comments. In case of a live reality shows in TV channels, they ask votes from viewers for a fixed set of candidates within very limited times. As a result, in a few minutes, more than 1,000 comments are found in such posts which is really difficult to stream and retrieve some information at the same time. In this paper, we show data pattern of social media during and after disasters as well as live programs. We also discuss two new problems of media agencies, analyze some scenarios and propose novel solution for each of the problem. We conduct a significant set of experiments on the collected data from official facebook page of Roger Federer1 and DhakaFM90.42 to evaluate the effectiveness of our proposed approaches.","","CD-ROM:978-1-4799-7983-7; Electronic:978-1-4799-7984-4; POD:978-1-4799-7985-1","10.1109/ICCCNT.2015.7395178","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7395178","Data processing;Information filtering;Social network services Information;retrieval","Earthquakes;Facebook;Fans;Frequency modulation;Media;TV","data visualisation;disasters;information filtering;social networking (online)","DataViz;Facebook;Twitter;artificial disasters;emergency response;high velocity data visualization;information retrieval;natural disasters;social networking sites","","","","12","","","13-15 July 2015","","IEEE","IEEE Conference Publications"
"Adaptive information retrieval system based on fuzzy profiling","O. Alhabashneh; R. Iqbal; F. Doctor; S. Amin","Computing Department, Coventry University, UK","2015 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE)","20151130","2015","","","1","8","The importance of finding relevant information for business and decision making is imperative for both individuals as well as enterprises. In this paper, we present an approach for the development of a fuzzy information retrieval (IR) system. The approach provides a new mechanism for constructing and integrating three relevancy profiles comprising of: a task profile, user profile and document profile, into a unified index, through the use of relevance feedback and fuzzy rule based summarisation. Experiments were performed from which relevance feedback and user queries were captured from 35 users on 20 predefined simulated enterprise search tasks. The captured data set was used to develop the three types of profiles and train the fuzzy system. The system shows 86% performance accuracy in correctly classifying document relevance. The overall performance of the system was evaluated based on standard precision and recall which shows significant improvements in retrieving relevant documents based on user queries.","","Electronic:978-1-4673-7428-6; POD:978-1-4673-7429-3","10.1109/FUZZ-IEEE.2015.7338012","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7338012","","Collaboration;Frequency measurement;Fuzzy logic;Fuzzy sets;Information retrieval;Predictive models;Uncertainty","classification;fuzzy set theory;indexing;information retrieval systems;query processing;relevance feedback","adaptive information retrieval system;document profile;document relevance classification;enterprise search tasks;fuzzy IR system development;fuzzy information retrieval system development;fuzzy profiling;fuzzy rule based summarisation;relevance feedback;relevancy profiles;system performance evaluation;task profile;unified index;user profile;user queries","","","","41","","","2-5 Aug. 2015","","IEEE","IEEE Conference Publications"
"An Efficient Hybrid Usage-based Ranking model for information retrieval systems & web search Engine","S. I. Hajeer; R. M. Ismail; N. L. Badr; M. F. Tolba","Faculty of Computer & Information Sciences, Ain Shams University, Cairo, Egypt","2015 6th International Conference on Information and Communication Systems (ICICS)","20150507","2015","","","142","147","There are billions of web pages available on the Internet. Search Engines always have a challenge to find the best ranked list to the user's query from those huge numbers of pages. A lot of search results that corresponding to a user's query are not relevant to the user need. Most of the page ranking algorithms use Link-based ranking (web structure) or Content-based ranking to calculate the relevancy of the information to the user's need, but those ranking algorithms might be not enough to provide a good ranked list. So, in this paper we proposed an Efficient Hybrid Usage-based Ranking Algorithm called EHURA. EHURA was applied to 1033 English Corpus to measure its performance. The result shows improvement of the precision for using EHURA over the Content-based ranking algorithm representation while realizing approximately the same recall percentage.","","Electronic:978-1-4799-7349-1; POD:978-1-4799-7350-7","10.1109/IACS.2015.7103217","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7103217","Content-based Ranking;Information Retrieval (IR);Link-based Ranking;PageRank;Tokenization;Usage-based Ranking;Weighted PageRank;explicit judgment;implicit judgment","Collaboration;Web pages","Internet;query processing;search engines","EHURA;Web search engine;efficient hybrid usage-based ranking model;information retrieval system;page ranking algorithm;user query","","0","","19","","","7-9 April 2015","","IEEE","IEEE Conference Publications"
"Private information retrieval for coded storage","T. H. Chan; S. W. Ho; H. Yamamoto","Institute for Telecommunications Research, University of South Australia, Australia","2015 IEEE International Symposium on Information Theory (ISIT)","20151001","2015","","","2842","2846","Private information retrieval scheme for coded data storage is considered in this paper. We focus on the case where the size of each data record is large and hence only the download cost (but not the upload cost for transmitting retrieval queries) is of interest. We prove that the tradeoff between storage cost and retrieval/download cost depends on the number of data records in the system. We propose a class of linear storage codes and retrieval schemes, and derive conditions under which our schemes are error-free and private. Tradeoffs between the storage cost and retrieval costs are also obtained.","2157-8095;21578095","Electronic:978-1-4673-7704-1; POD:978-1-4673-7705-8; USB:978-1-4673-7703-4","10.1109/ISIT.2015.7282975","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7282975","","Complexity theory;Information retrieval;Memory;Privacy;Random variables;Robustness;Servers","codes;information retrieval","coded data storage;linear storage code;private information retrieval scheme","","1","","11","","","14-19 June 2015","","IEEE","IEEE Conference Publications"
"Applying Natural Language Processing, Information Retrieval and Machine Learning to Decision Support in Medical Coordination in an Emergency Medicine Context","J. T. Pollettini; H. C. Pessotti; A. P. Filho; E. E. S. Ruiz; M. S. A. Junior","Univ. of Sao Paulo, Ribeira&#x0303;o Preto, Brazil","2015 IEEE 28th International Symposium on Computer-Based Medical Systems","20150727","2015","","","316","319","The Medical Coordination, which is the application of logistics techniques to emergency context, is responsible for providing appropriate resources, in appropriate conditions to appropriate patients. A system for medical coordination of emergency requests was developed in 2009, although some activities related to medical coordination decision making are extremely subjective. Aiming to decrease subjectivity on activities like prioritization of requests and coordination flow, new technologies of decision support were incorporated to that system. These technologies include textual and semantic processing of clinical summaries and machine learning tools. Results indicate that automated tools could support decision on medical coordination process, allowing coordinators to focus attention on critical cases. These features may streamline the medical coordination, avoiding mistakes and increasing the chances of saving lives.","1063-7125;10637125","Electronic:978-1-4673-6775-2; POD:978-1-4673-6776-9","10.1109/CBMS.2015.82","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7167507","Emergency Medicine;Information Retrieval;Machine Learning;Medical Coordination;Natural Language Processing","Accuracy;Information retrieval;Machine learning algorithms;Medical services;Natural language processing;Semantics;Unified modeling language","decision support systems;information retrieval;learning (artificial intelligence);medical diagnostic computing;natural language processing","clinical summaries;coordination flow;decision support;emergency medicine context;information retrieval;logistics techniques;machine learning;medical coordination decision making;medical coordination process;natural language processing;semantic processing;textual processing","","0","","16","","","22-25 June 2015","","IEEE","IEEE Conference Publications"
"Goals in Social Media, information retrieval and intelligent agents","D. Papadimitriou; Y. Velegrakis; G. Koutrika; J. Mylopoulos","University of Trento, Italy","2015 IEEE 31st International Conference on Data Engineering","20150601","2015","","","1538","1540","This tutorial provides a comprehensive and cohesive overview of goal modeling and recognition approaches by the Information Retrieval, the Artificial Intelligence and the Social Media communities. We will examine how these fields restrict the domain of study and how they capture notions easily perceived by humans' intuition but difficult to be formally defined and handled algorithmically. It is the purpose of this tutorial to provide a solid framework for placing existing work into perspective and highlight critical open challenges that will act as a springboard for researchers and practitioners in database systems, social data, and the Web, as well as developers of web-based, database-driven, and social applications, to work towards more user-centric systems and applications.","1063-6382;10636382","Electronic:978-1-4799-7964-6; POD:978-1-4799-7965-3; USB:978-1-4799-7963-9","10.1109/ICDE.2015.7113421","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7113421","","Analytical models;Computational modeling;Computer science;Media;Taxonomy;Tutorials","Internet;database management systems;information retrieval;multi-agent systems;social networking (online)","Web;artificial intelligence;database systems;goal modelling;goal recognition approach;information retrieval;intelligent agents;social applications;social data;social media;user-centric systems","","3","","9","","","13-17 April 2015","","IEEE","IEEE Conference Publications"
"PSWG: An automatic stop-word list generator for Persian information retrieval systems based on similarity function & POS information","M. A. Yaghoub-Zadeh-Fard; B. Minaei-Bidgoli; S. Rahmani; S. Shahrivari","Iran University of Science and Technology, Tehran, Iran","2015 2nd International Conference on Knowledge-Based Engineering and Innovation (KBEI)","20160321","2015","","","111","117","By the advent of new information resources, search engines have encountered a new challenge since they have been obliged to store a large amount of text materials. This is even more drastic for small-sized companies which are suffering from a lack of hardware resources and limited budgets. In such a circumstance, reducing index size is of paramount importance as it is to maintain the accuracy of retrieval. One of the primary ways to reduce the index size in text processing systems is to remove stop-words, frequently occurring terms which do not contribute to the information content of documents. Even though there are manually built stop-word lists almost for all languages in the world, stop-word lists are domain-specific; in other words, a term which is a stop-word in a specific domain may play an indispensable role in another one. This paper proposes an aggregated method for automatically building stop-word lists for Persian information retrieval systems. Using part of speech tagging and analyzing statistical features of terms, the proposed method tries to enhance the accuracy of retrieval and minimize potential side effects of removing informative terms. The experiment results show that the proposed approach enhances the average precision, decreases the index storage size, and improves the overall response time.","","Electronic:978-1-4673-6506-2; POD:978-1-4673-6507-9","10.1109/KBEI.2015.7436031","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7436031","Index Size Reduction;Information Retrieval;Natural Language Processing;Part of Speech Tagging;Stop-words","Decision support systems;Indexes;Natural language processing;Speech;Speech processing;Tagging","information resources;information retrieval;natural language processing;search engines;text analysis","POS information;PSWG;Persian information retrieval systems;automatic stop-word list generator;document information content;hardware resources;part of speech tagging;search engines;similarity function;small-sized companies;statistical features analyzing;text materials;text processing systems","","","","19","","","5-6 Nov. 2015","","IEEE","IEEE Conference Publications"
