"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4654587,4654397,4655021,4654068,4655187,4654069,4654156,4654391,4654483,4653533,4653246,4653265,4653248,4653557,4652636,4649173,4637911,4649172,4652609,4651705,4651398,4648039,4648025,4648117,4640958,4641046,4641317,4648028,4648360,4640995,4639186,4639307,4637780,4638499,4637965,4637339,4637474,4637760,4635216,4635220,4636538,4636160,4636815,4635202,4632051,4633890,4631684,4631694,4631718,4633892,4633963,4631668,4631692,4631699,4631955,4632012,4484071,4634185,4631938,4634918,4633839,4631686,4634218,4632567,4631645,4634760,4632054,4631917,4632119,4634859,4632039,4632028,4632090,4630552,4630643,4631146,4630845,4630666,4630554,4630993,4630090,4626603,4627236,4627283,4627238,4626665,4627314,4627157,4627075,4626651,4627139,4627262,4627033,4627230,4625449,4625724,4625661,4625313,4625902,4625648",2017/05/04 21:08:15
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Solid state disk: A new storage device for video storage server","A. R. Rahiman; P. Sumari","","2008 International Symposium on Information Technology","20080926","2008","4","","1","8","Solid state disk (SSD) is a new storage device that utilizes semiconductor memory chips (e.g. RAM, EEPROM, flash memory) to store data rather than using conventional spinning platters and moving heads found in conventional magnetic disk drive. The term of “solid state” means there are no moving parts involve in accessing, storing and retrieving required data on the drive. Several benefits offered by the SSD drives due to absent of moving mechanical components are high access speed, light weight, ruggedness, low latency, low power consumption, and silent operation. This paper discusses the architecture and the advantage offered by SSD in using the drive as a storage device in video server.","2155-8973;21558973","CD-ROM:978-1-4244-2328-6; POD:978-1-4244-2327-9","10.1109/ITSIM.2008.4631955","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4631955","","Disk drives;EPROM;Flash memory;Information retrieval;Magnetic heads;Magnetic semiconductors;Read-write memory;Semiconductor memory;Solid state circuits;Spinning","","","","4","","22","","","26-28 Aug. 2008","","IEEE","IEEE Conference Publications"
"A wireless network sensor and server architecture for legacy medical devices","P. Frehill; D. Chambers; C. Rotariu","Department of IT, National University of Ireland, Galway, Ireland","2008 International Conference on Telecommunications","20081014","2008","","","1","4","Modern medical devices have the facility to output data such as device settings and readings. Such devices include vital signs monitors, ventilators and infusion pumps to name a few. Wirelessly networking these types of devices has the advantages of patient mobility, device mobility and central data storage. This has led us to develop wireless sensors, gateways, servers and clients to support legacy medical devices. In this paper we present results from a hospital usability trial of this newly developed technology. We present the final wireless sensor network architecture used in the trial which also supports other compatible sensors we have developed. This also includes the architecture detail that supports the addition of future medical devices.","","CD-ROM:978-1-4244-2036-0; POD:978-1-4244-2035-3","10.1109/ICTEL.2008.4652609","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4652609","Bioinformatics;Biomedical Telemetry;Healthcare Information Systems;Medical Devices;Wireless Sensor Networks","Hardware;Hospitals;Information retrieval;Network servers;Protocols;Pulse measurements;Universal Serial Bus;Usability;Wireless sensor networks;ZigBee","biomedical equipment;biomedical telemetry;patient monitoring;wireless sensor networks","biomedical telemetry;central data storage;device mobility;infusion pump;legacy medical devices;patient mobility;server architecture;ventilator;vital signs monitoring;wireless network sensor","","0","","13","","","16-19 June 2008","","IEEE","IEEE Conference Publications"
"Integration of heterogeneous relational databases: RDF mapping approach","M. A. Ismail; M. Yaacob; S. A. Kareem","Faculty of CS & IT University of Malaya, 50603 Kuala Lumpur, Malaysia","2008 International Symposium on Information Technology","20080926","2008","3","","1","7","Mapping process is important in integrating data and knowledge from multiple heterogeneous relational databases. Mapping from a relational database to a description that uses the Resource Description Framework (RDF) shows promising results where it will not jeopardize the semantics of the data. The integration is also important in realizing simultaneous data query from multiple databases. Thus, this paper defined a practical approach for creating mappings between three relational databases of scholarly content (journal and proceeding) to RDF.","2155-8973;21558973","CD-ROM:978-1-4244-2328-6; POD:978-1-4244-2327-9","10.1109/ITSIM.2008.4632012","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4632012","","Data models;Erbium;Information retrieval;Machine intelligence;OWL;Relational databases;Resource description framework;Semantic Web;Spatial databases;XML","data integrity;distributed databases;query processing;relational databases;semantic Web","RDF mapping approach;data integration;multiple heterogeneous relational database;query processing;resource description framework;semantic Web","","0","","18","","","26-28 Aug. 2008","","IEEE","IEEE Conference Publications"
"Extending Keyword Search to Metadata on Relational Databases","J. Gu; H. Kitagawa","Grad. Sch. of Syst. & Inf. Eng., Tsukuba Univ., Tsukuba","2008 International Workshop on Information-Explosion and Next Generation Search","20080919","2008","","","97","103","Keyword search is familiar to general users as the most popular information retrieval method, especially for searching on the Web because of its user-friendly way. In recent years various approaches to free-form keyword search over RDBMS have been proposed. They can produce results across multiple tuples in different relations according to a query consisting of a set of keywords. However, they just consider keyword search for values in tuple instances. In fact users have requirements to search keywords which may be part of the metadata of the database such as names of relations or attributes. In this paper, we extend keyword search on relational database. We define a tuple with annotation as an extension concept of a conventional tuple. In addition we add proposed weight to tuples. The weight function also cares about metadata information. We implement the query processing scheme in RDBMS in order to prove the proposed approach.","","POD:978-0-7695-3300-1","10.1109/INGS.2008.14","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4627238","keyword search;metadata;relational database","Data engineering;Database languages;Indexes;Information retrieval;Joining processes;Keyword search;Query processing;Relational databases;Robustness;Systems engineering and theory","meta data;query processing;relational databases","information retrieval method;keyword search;metadata;relational databases","","3","","18","","","26-26 April 2008","","IEEE","IEEE Conference Publications"
"Global Positioning Systems: Analysis Principles and Sources of Evidence in User Devices","D. Jones; I. Sutherland; T. Tryfonas","Inf. Security Res. Group, Univ. of Glamorgan, Pontypridd","2008 Third International Annual Workshop on Digital Forensics and Incident Analysis","20081014","2008","","","30","39","The growing popularity of Global Positioning Systems and other location-based telecommunications service provision provide a further potential source of data for the forensic investigator. Network- or device located information may have evidential value in supporting a case by providing details or proof of visited locations, navigation through particular routes,or communications with third parties. In this paper we focus on the examination of the end users portable device and we highlight the nature and locations where potential evidence may be left behind.","","POD:978-0-7695-3362-9","10.1109/WDFIA.2008.12","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4651705","GPS;PTA;digital forensic analysis","Data engineering;Digital forensics;Global Positioning System;Information analysis;Information retrieval;Military satellites;Orbits;Radio navigation;Satellite broadcasting;Satellite navigation systems","Global Positioning System;mobile computing;security of data","Global Positioning Systems;forensic investigator;location-based telecommunications service provision;portable device;user devices","","4","1","20","","","9-9 Oct. 2008","","IEEE","IEEE Conference Publications"
"Melody retrieval by self-organizing map with refractoriness","Takanori Hirata; Takuya Tokuda; Yuko Osana","Tokyo University of Technology, Hachicji, Japan","2008 IEEE International Joint Conference on Neural Networks (IEEE World Congress on Computational Intelligence)","20080926","2008","","","824","829","In this research, we propose a similarity-based melody retrieval by self-organizing map with refractoriness. In the self-organizing map with refractoriness, the plural neurons in the map layer corresponding to the input can fire sequentially because of the refractoriness. The proposed melody retrieval system using the self-organizing map with refractoriness makes use of this property in order to retrieve plural similar melodies. In this melody retrieval system, as the melody features, tone, rhythm and keyword (genre of music) are employed. We carried out a series of computer experiments and confirmed that the effectiveness of the proposed system.","2161-4393;21614393","POD:978-1-4244-1820-6","10.1109/IJCNN.2008.4633892","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4633892","","Artificial neural networks;Associative memory;Biological neural networks;Brain modeling;Fires;Image retrieval;Information processing;Music information retrieval;Neurons;Rhythm","information retrieval;music;self-organising feature maps","map layer;melody features;self-organizing map;similarity-based melody retrieval","","0","","10","","","1-8 June 2008","","IEEE","IEEE Conference Publications"
"OOV words in an English-Arabic CLIR system","A. Bellaachia; G. AmorTijani","The George Washington University, Department of Computer Science, DC 20052, USA","2008 IEEE Symposium on Computers and Communications","20080916","2008","","","874","882","Proper nouns are usually primary keys in a query. Their correct translation might be necessary to maintain a good retrieval performance in a cross language information retrieval (CLIR) system. However, dictionaries only include the most commonly used proper nouns, like major countries and capitals. As they are spelling variants of each other in most languages, using an approximate string matching technique against the target database index is the common approach taken to find the target language correspondents of the original query key. N-gram technique proved to be the most effective among other approximate string matching techniques. As we are dealing with an English-Arabic CLIR system which involves two languages of different alphabets, we decided to combine transliteration with the n-gram technique to generate the different spelling variants of out of vocabulary (OOV) words. We call this technique: Transliteration Ngram (TNG). One issue that arises with the Arabic language is that words that are spelled similarly can have different meanings depending on the context of the sentence. This is particularly true for proper names, which usually have a meaning if used as a verb or adjective. To further enhance our transliteration approach, we chose to use part of speech (POS) disambiguation to reduce the number of unrelated words from the set transliterations obtained using TNG.","1530-1346;15301346","POD:978-1-4244-2702-4","10.1109/ISCC.2008.4625724","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4625724","","Computer science;Databases;Degradation;Dictionaries;Indexes;Information retrieval;Speech enhancement;Vocabulary","database indexing;information retrieval systems;language translation;natural language processing;query processing;string matching;vocabulary","English-Arabic CLIR system;N-gram technique;OOV words;POS;TNG;approximate string matching technique;cross language information retrieval system;original query key;out of vocabulary;part of speech disambiguation;target database index;transliteration Ngram;transliteration approach","","0","","18","","","6-9 July 2008","","IEEE","IEEE Conference Publications"
"Darwinian, Lamarckian, and Baldwinian (Co)Evolutionary Approaches for Feature Weighting in <formula formulatype=""inline""> <tex>$K$</tex></formula>-<emphasis emphasistype=""smcaps"">means</emphasis>-Based Algorithms","P. Gancarski; A. Blansche","Louis Pasteur Univ., Strasbourg","IEEE Transactions on Evolutionary Computation","20080926","2008","12","5","617","629","Feature weighting is an aspect of increasing importance in clustering because data are becoming more and more complex. In this paper, we propose new feature weighting methods based on genetic algorithms. These methods use the cost function defined in LKM as a fitness function. We present new methods based on Darwinian, Lamarckian, and Baldwinian evolution. For each one of them, we describe evolutionary and coevolutionary versions. We compare classical hill-climbing optimization with these six genetic algorithms on different datasets. The results show that the proposed methods, except Darwinian methods, are always better than the LKM algorithm.","1089-778X;1089778X","","10.1109/TEVC.2008.920670","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4484071","Attribute weighting;Baldwinian approach;Lamarckian approach;clustering;cooperative coevolution","Algorithm design and analysis;Clustering algorithms;Cost function;Data analysis;Data mining;Genetic algorithms;Image analysis;Image retrieval;Information retrieval;Optimization methods","genetic algorithms;pattern clustering","Baldwinian evolution;Darwinian evolution;K-means-based algorithms;Lamarckian evolution;classical hill-climbing optimization;coevolutionary approaches;fitness function;genetic algorithms","","3","","54","","20080408","Oct. 2008","","IEEE","IEEE Journals & Magazines"
"OntOAIr: A Method to Construct Lightweight Ontologies from Document Collections","M. A. Medina; J. A. Sánchez","Univ. Politec. de Puebla, Puebla","2008 Mexican International Conference on Computer Science","20081017","2008","","","115","125","Ontologies are key components in the development of the semantic Web, as they provide a shared understanding of a domain. However, acquiring the knowledge to construct ontologies is a costly task that requires much time and many resources. This work describes OntOAIr, a semi-automatic construction method of lightweight ontologies from document collections. The OntOAIr method uses simplified representations of documents, an adaptation of the frequent item set-based hierarchical clustering algorithm (FIHC), and ontological engineering techniques. We present experimental result sand we describe applications that use the constructed ontologies.","1550-4069;15504069","POD:978-0-7695-3439-8","10.1109/ENC.2008.35","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4653246","applications;digital libraries;ontologies","Access protocols;Clustering algorithms;Computer science;Information retrieval;Learning systems;Machine learning;Ontologies;Prototypes;Semantic Web;Software libraries","ontologies (artificial intelligence);semantic Web","OntOAIr method;frequent item set;hierarchical clustering algorithm;lightweight ontology;semantic Web","","3","","33","","","6-10 Oct. 2008","","IEEE","IEEE Conference Publications"
"N-SAMSAM : A simple and faster algorithm for solving approximate matching in DNA sequences","Bing Ni; M. H. Wong; K. S. Leung","Department of Computer Science and Engineering, The Chinese University of Hong Kong, Shatin, New Territories, China","2008 IEEE Congress on Evolutionary Computation (IEEE World Congress on Computational Intelligence)","20080923","2008","","","2592","2598","This work proposes a novel algorithm to do approximate matching in a database consisting of multiple sequences. We apply Agrep algorithm in an indexing structure, the r-cut numerical substring array (r-NSA). The structure basically indexes all the substrings of length r. The advantage of using the r-NSA is two-fold: (1) The space requirement of the r-NSA is much smaller than that of the other existing indexing structures, such as the generalized suffix tree. (2) We propose an algorithm to apply Agrep in the r-NSA, in which the substrings are processed sequentially. Since the common substrings are processed only once, the cost of our algorithm is smaller than that of the full scanning search by Agrep. Consequently, the matching time of our algorithm is also reduced. We design experiments to validate and compare the performance of our algorithm against the full scanning search by Agrep. We define the speed-up of our algorithm as the time required by the full scanning search by Agrep over that of our algorithm. We use eight sets of real DNA sequences in our experiments, and the results show that our algorithm achieves significant speed-up. We also investigate the speed-up of difference data sets, and analyze their differences in detail.","1089-778X;1089778X","CD-ROM:978-1-4244-1823-7; POD:978-1-4244-1822-0","10.1109/CEC.2008.4631146","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4631146","","Algorithm design and analysis;Computer errors;Costs;DNA;Data analysis;Databases;Genetic mutations;Indexing;Information retrieval;Sequences","biology computing;database management systems;pattern matching;proteins","DNA sequences;approximate matching;data sets;generalized suffix tree;indexing structure;multiple sequences","","1","","17","","","1-6 June 2008","","IEEE","IEEE Conference Publications"
