"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4258804,4258739,4261043,4258710,4261060,4258702,4261384,4258699,4259891,4239011,4261076,4262641,4258594,4251079,4252796,4261075,4259262,4261062,4251078,4239024,4262537,4258550,4262693,4261109,4261070,4261052,4261087,4241212,4233735,4243713,4241156,4241166,4244528,4241157,4241152,4241161,4241266,4241670,4241492,4233775,4241210,4233805,4233776,4241710,4241708,4241535,4242112,4242082,4241298,4243686,4241725,4242027,4233743,4241918,4241573,4241651,4241731,4241521,4239412,4237663,4241356,4241784,4241756,4241824,4241894,4242056,4242200,4241631,4241483,4241917,4241867,4161424,4239956,4241772,4234440,4241718,4241875,4241385,4241723,4241429,4241597,4241785,4241337,4241783,4241868,4242160,4241719,4241750,4241815,4241726,4242025,4242183,4241765,4241498,4241925,4233759,4241437,4241975,4241730,4242207",2017/05/04 21:19:03
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Development of Techniques to Retrieve Snow Covered Area (SCA) in Boreal Forests from Space-borne Microwave Observations","K. Luojus; J. P. Karna; M. Hallikainen; J. Pulliainen","Lab. of Space Technol., Helsinki Univ. of Technol., Helsinki","2006 IEEE International Symposium on Geoscience and Remote Sensing","20070618","2006","","","2180","2182","The feasibility of SAR data for the operational mapping of the fraction of Snow Covered Area (SCA) is investigated by applying Radarsat observations together with the modeling of error propagation. Additionally, the performance of SAR retrievals is compared with optical satellite data-based (MODIS) SCA estimates. The results indicate performance characteristics comparable with those of optical data retrievals even when wide swath Radarsat ScanSAR Wide A data are applied. The developed Radarsat data processing system is also implemented for the operative use to aid hydrological forecasting at the Finnish Environment Institute (SYKE).","2153-6996;21536996","POD:0-7803-9510-7","10.1109/IGARSS.2006.563","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4241710","","Backscatter;Data processing;Information retrieval;Laboratories;Microwave theory and techniques;Optical sensors;Snow;Space technology;Spaceborne radar;Weather forecasting","geophysical techniques;remote sensing by radar;snow;vegetation","Finnish Environment Institute;MODIS;Radarsat data processing system;SAR data;SYKE;boreal forests;error propagation modeling;hydrological forecasting;snow covered area mapping;space-borne microwave observations;wide swath Radarsat ScanSAR Wide A data","","0","","3","","","July 31 2006-Aug. 4 2006","","IEEE","IEEE Conference Publications"
"An Approach for Multisensor Harmonization in Snow Cover Area Mapping","R. Solberg; H. Koren; E. Malnes; J. Haarpaintner; I. Lauknes","Norwegian Comput. Center (NR), Oslo","2006 IEEE International Symposium on Geoscience and Remote Sensing","20070618","2006","","","2171","2175","In this study, we have developed an approach for fusion of optical and SAR data for snow cover fraction (SCF) retrieval that avoids the typical blending effects when combining independently retrieved geophysical data from different sensors. Instead of undertaking the sensor fusion at the geophysical parameter level, the fusion is done at the electromagnetic signal level. A state model, based on hidden Markov model theory, has been developed for the simultaneous signal from the optical and the SAR sensors. The model goes through a given set of states through the snowmelt season where transition probability distribution functions of time have been determined for each state transition. A coupling between corresponding models for optical and SAR observations has been developed in order to make a more reliable model of the sensor co-variation.","2153-6996;21536996","POD:0-7803-9510-7","10.1109/IGARSS.2006.561","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4241708","","Geophysics computing;Hidden Markov models;Information retrieval;Optical scattering;Optical sensors;Probability distribution;Rough surfaces;Sensor fusion;Snow;Surface roughness","hidden Markov models;hydrological techniques;remote sensing;sensor fusion;snow;synthetic aperture radar","SAR data;data fusion;hidden Markov model;multisensor harmonization;optical data;snow cover area mapping","","0","","13","","","July 31 2006-Aug. 4 2006","","IEEE","IEEE Conference Publications"
"Research on Air-quality Change with MODIS-derived AOD Data in Corresponding to 2008 Olympic Environment Monitoring Projects","L. Liwei; M. Jianwen; O. Yun; W. Qi","State Key Lab. of Remote Sensing Sci., Chinese Acad. of Sci., Beijing","2006 IEEE International Symposium on Geoscience and Remote Sensing","20070618","2006","","","1505","1507","Using aerosol optical depth (AOD) retrieved from temporal MODIS data to monitor region air-quality change. First, AOD images are retrieved from temporal MODIS data by a well-validated method. Based on four different regions in Beijing, AOD changing graphs are obtained from the retrieval images. The yearly graphs of AOD and PM10 in 2004 are compared. Results indicate that their total trends are good in accordance with each other. Meanwhile, the monthly averaged AOD graphs from June to September between 2003 and 2005 are compared at all the four regions. It turns out that monthly mean AOD in 2003 is higher than that of 2005 at most time, which implies air-quality is improved during 2003 and 2005.","2153-6996;21536996","POD:0-7803-9510-7","10.1109/IGARSS.2006.388","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4241535","","Aerosols;Airports;Flowcharts;Image converters;Image retrieval;Information retrieval;MODIS;Optical sensors;Remote monitoring;Spatial resolution","aerosols;air pollution;remote sensing","AD 2003 to 2005;AD 2008;AOD graph;Beijing;China;MODIS-derived AOD Data;Moderate Resolution Imaging Spectroradiometer;Olympic Environment Monitoring Projects;PM10 graph;aerosol optical depth;air-quality change research","","0","","6","","","July 31 2006-Aug. 4 2006","","IEEE","IEEE Conference Publications"
"Evaluating the Added Value of Spaceborne Soil Moisture Products for Land Surface Modeling Applications","W. Crow","Lab. of Hydrol. & Remote Sensing, United States Dept. of Agric. - Agric. Res. Service, Beltsville, MD","2006 IEEE International Symposium on Geoscience and Remote Sensing","20070618","2006","","","447","450","A novel methodology is introduced for quantifying the added value of remotely-sensed soil moisture products for global land surface modeling applications. The approach is based on the assimilation of soil moisture retrievals into a simple surface water balance model driven by satellite-based precipitation products. Filter increments (i.e. discrete additions or subtractions of water suggested by the filter) are then compared to antecedent precipitation errors determined using higher quality rain gauge observations. Given the inherent difficulty of directly validating remotely-sensed soil moisture products using ground-based soil moisture observations, this assimilation-based proxy provides a valuable tool for efforts to improve soil moisture retrieval strategies and quantify the novel information content of remotely sensed soil moisture retrievals for land surface modeling applications. Using real spaceborne data, the approach is demonstrated for four different remotely-sensed soil moisture datasets along two separate transects in the southern United States.","2153-6996;21536996","POD:0-7803-9510-7","10.1109/IGARSS.2006.119","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4241266","","Content based retrieval;Filters;Hydrology;Information retrieval;Land surface;Rain;Remote sensing;Soil measurements;Soil moisture;US Department of Agriculture","geophysical techniques;moisture;radiometers;remote sensing;soil","Kalman filters increments;antecedent precipitation errors determination;global land surface modeling application;ground-based soil moisture observations;rain gauge observations;remotely-sensed soil moisture product;satellite-based precipitation product;southern United States;spaceborne microwave radiometers;surface water balance model","","0","","11","","","July 31 2006-Aug. 4 2006","","IEEE","IEEE Conference Publications"
"Detecting Anomalies in Graphs","D. B. Skillicorn","Queen's Univ., Belfast","2007 IEEE Intelligence and Security Informatics","20070625","2007","","","209","216","Graph data represents relationships, connections, or affinities. Normal relationships produce repeated, and so common, substructures in graph data. We present techniques for discovering anomalous substructures in graphs, for example small cliques, nodes with unusual neighborhoods, or small unusual subgraphs, using extensions of spectral graph techniques commonly used for clustering. Although not all anomalous structure represents terrorist or criminal activity, it is plausible that all terrorist or criminal activity creates anomalous substructure in graph data. Using our techniques, unusual regions of a graph can be selected for deeper analysis.","","Electronic:1-4244-1329-X","10.1109/ISI.2007.379473","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4258699","","Artificial intelligence;Books;Content based retrieval;Data visualization;Information filtering;Information filters;Information retrieval;Ordinary magnetoresistance;Telephony;Terrorism","data analysis;graph theory","graph anomaly detection;graph data;spectral graph technique","","1","","11","","","23-24 May 2007","","IEEE","IEEE Conference Publications"
"Passive Microwave Brightness Temperature Scaling Over Snow Covered Boreal Forest and Tundra","C. Derksen; J. Strapp; A. Walker","","2006 IEEE International Symposium on Geoscience and Remote Sensing","20070618","2006","","","3762","3765","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/04242112.png"" border=""0"">","2153-6996;21536996","POD:0-7803-9510-7","10.1109/IGARSS.2006.964","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4242112","","Brightness temperature;Information retrieval;Lakes;Microwave measurements;Microwave technology;Radiometers;Satellite broadcasting;Snow;Surface topography;Vegetation mapping","","","","1","","6","","","July 31 2006-Aug. 4 2006","","IEEE","IEEE Conference Publications"
"A Process- and Knowledge-Based Model to Identify and to Evaluate the Potential of RFID Applications","N. Vojdani; J. Spitznagel; S. Resch","UNIVERSITY OF ROSTOCK, CHAIR OF PRODUCTION ORGANIZATION AND LOGISTICS, GERMANY, VOJDANI@UNI-ROSTOCK.DE","2006 World Automation Congress","20070625","2006","","","1","6","According to a Gartner study (http://www.silicon.de), fifty percent of all RFID projects fail. The reasons for this are varied. One major factor is frequently traceable to the early (planning) stage of the RFID project: a lack of process-based expertise and operating experience when it comes to identifying and evaluating the potential of RFID deployments. The availability of useful models (encompassing procedural know-how and/or how-to documents) is frequently limited. In current models, strategic aspects, risk assessments and process-based cause-and-effect chains are treated as secondary considerations. As a result, deficiencies in the process flow persist past the introduction of RFID technology and desired synergy effects fail to materialize. In this paper, we seek to explore these issues and develop conceptional approaches for the systematical identification and evaluation of the potential of RFID applications .","2154-4824;21544824","POD:1-889335-33-9","10.1109/WAC.2006.375975","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4259891","RFID applications;RFID potential;analytic phase;identification","Automation;Data security;Engines;Information retrieval;Logistics;Process planning;Production;Radiofrequency identification;Supply chains;Transponders","cause-effect analysis;radiofrequency identification;risk management","RFID applications;cause-and-effect chains;knowledge-based model;process-based model;risk assessments","","0","","9","","","24-26 July 2006","","IEEE","IEEE Conference Publications"
"Accuracy of Building Height Estimation from SAR Images","G. Franceschetti; R. Guida; A. Iodice; D. Riccio; G. Ruello","","2006 IEEE International Symposium on Geoscience and Remote Sensing","20070618","2006","","","3647","3650","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/04242082.png"" border=""0"">","2153-6996;21536996","POD:0-7803-9510-7","10.1109/IGARSS.2006.934","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4242082","","Feature extraction;Image resolution;Image retrieval;Information retrieval;Layout;Radiometry;Reflection;Solid modeling;Synthetic aperture radar;Urban areas","","","","3","","8","","","July 31 2006-Aug. 4 2006","","IEEE","IEEE Conference Publications"
"Combining DDV and SYNTAM Methods to Retrieval Aerosol Optical Thickness from MODIS for Land Region in China","Y. Hu; Y. Xue; J. Guo; Y. Wang; G. Cai; W. Wan; Y. Luo","Coll. of Resource & Environ. Sci., Hebei Normal Univ., Shijiazhuang","2006 IEEE International Symposium on Geoscience and Remote Sensing","20070618","2006","","","573","576","Aerosol particles, water vapor and clouds are the three important factors that affect the signals received by sensors. To remove the aerosol effect, some methods have been developed. MODIS aerosol products provided by NASA are based on the Dark Dense Vegetation (DDV) algorithm. The Synergy of Terra and Aqua MODIS (SYNTAM) method is developed recently that can be used to retrieval aerosol optical thickness over land from MODIS data, no matter whether the land is dark or bright. The experiments prove that the DDV method is better for dark targets and the SYNTAM method is better for bright surfaces. By combining the DDV method and SYNTAM method, it will provide more details about the aerosols over land by mutually compensating for each other.","2153-6996;21536996","POD:0-7803-9510-7","10.1109/IGARSS.2006.151","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4241298","","Aerosols;Information retrieval;Land surface;MODIS;Optical sensors;Optical surface waves;Reflectivity;Remote sensing;Sea surface;Vegetation","aerosols;atmospheric humidity;atmospheric optics;atmospheric techniques;clouds;remote sensing","China;DDV algorithm;Dark Dense Vegetation algorithm;MODIS aerosol products;MODerate-resolution Imaging Spectroradiometer;NASA;National Aeronautics and Space Administration;SYNTAM method;Synergy of Terra and Aqua MODIS;aerosol optical thickness;clouds;water vapor","","0","","5","","","July 31 2006-Aug. 4 2006","","IEEE","IEEE Conference Publications"
"A Wireless Sensor Network Used in Coal Mines","M. Bai; X. Zhao; Z. G. Hou; M. Tan","Inst. of Autom. Chinese Acad. of Sci., Beijing","2007 IEEE International Conference on Networking, Sensing and Control","20070625","2007","","","319","323","A wireless sensor network used at coal faces to acquire sensor data is designed. Based on the characteristics of coal faces, a special topology of the wireless sensor network is adopted, which makes the network more suitable for the surroundings of coal faces. By analyzing the relation between signal strength and the successful probability of communication, the route signal strength is defined and the selecting route conditions are proposed. Then, the method using the selecting route conditions to form an ad hoc wireless sensor network is put forward. Experimental results verify the validity of the algorithm. Finally, the hardware realization of the network is introduced, which supports the ZigBee standard.","","CD-ROM:1-4244-1076-2; POD:1-4244-1075-4","10.1109/ICNSC.2007.372798","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4239011","","Collaboration;Gas detectors;Hardware;Information retrieval;Monitoring;Network topology;Peer to peer computing;Sensor phenomena and characterization;Signal analysis;Wireless sensor networks","ad hoc networks;coal;mining;telecommunication network management;telecommunication network routing;telecommunication network topology;wireless sensor networks","ZigBee standard;ad hoc wireless sensor network;coal face characteristics;coal mines;communication probability;hardware realization;network management;network topology;route signal strength;sensor data","","13","","8","","","15-17 April 2007","","IEEE","IEEE Conference Publications"
