"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4423080,4423142,4426939,4422969,4423740,4423196,4427069,4423191,4423713,4423686,4423844,4423702,4422922,4423439,4423887,4423793,4423690,4423145,4423016,4426877,4420400,4427040,4423323,4423079,4423824,4423141,4423009,4423059,4423293,4424543,4423549,4423395,4426179,4424659,4426365,4424997,4426381,4427129,4423419,4423785,4422915,4422724,4423185,4423051,4423014,4423534,4422832,4423800,4425486,4422786,4423179,4420331,4425367,4423144,4423070,4421613,4423715,4427177,4422955,4423697,4423642,4426477,4420513,4423826,4423543,4423433,4425501,4423326,4427120,4420705,4420657,4423894,4417163,4416747,4410350,4415365,4416786,4415386,4410353,4417170,4410373,4410349,4410420,4415359,4419211,4415336,4415493,4410380,4417186,4418311,4418647,4410334,4417120,4417122,4410355,4417139,4419711,4415347,4417860,4417156",2017/05/04 21:14:30
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Document Length Normalization by Statistical Regression","S. Lamprier; T. Amghar; B. Levrat; F. Saubion","Univ. of Angers, Angers","19th IEEE International Conference on Tools with Artificial Intelligence(ICTAI 2007)","20080104","2007","2","","11","18","The document-length normalization problem has been widely studied in the field of information retrieval. The cosine normalization (Baeza-Yates and Ribeiro-Neto, 1999), the maximum if normalization (Allan et al., 1997) and the byte length normalization (Robertson et al., 1992) are the most commonly used normalization techniques. In (Singhal et al., 1996), authors studied the retrieval probability of documents w.r.t. their size, using different similarity measures. They have shown that none of existing measures retrieve the documents of different lengths with the same probability. We first show here that the document and query sizes are indeed very influent on the similarity score expectation. Therefore, we propose to realize a statistical regression of the similarity scores distribution w. r. t. document and query sizes in order to normalize them. Experimental results appear to indicate that our approach, as well in the field of classical Information Retrieval as when applied to a document clustering process, allows to judge similarities really more fairly.","1082-3409;10823409","POD:0-7695-3015-X","10.1109/ICTAI.2007.57","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4410350","","Artificial intelligence;Computer science;Frequency;Indexing;Information retrieval;Length measurement;Probability;Publishing;Registers;Size measurement","document handling;information retrieval;regression analysis","byte length normalization;cosine normalization;document length normalization;information retrieval;maximum if normalization;statistical regression","","0","","19","","","29-31 Oct. 2007","","IEEE","IEEE Conference Publications"
"A Text Mining Model for Hypothesis Generation","W. Jin; R. K. Srihari; H. H. Ho","Univ. at Buffalo, New York","19th IEEE International Conference on Tools with Artificial Intelligence(ICTAI 2007)","20080104","2007","2","","156","162","This paper presents a tool to detect links between two topics across documents (e.g. two individuals). We interpret such a query as finding the most meaningful evidence trail across documents that connect these two topics. We propose to use link analysis techniques over the extracted features provided by Information Extraction Engine for finding new knowledge. A concept-association-graph based approach was proposed which combines text mining, information retrieval and link analysis techniques. Experimental results on the counterterrorism corpus demonstrate the effectiveness of our algorithm. Specifically, the algorithm generates ranked concept chains where the key terms representing significant relationships between topics are ranked high<sup>1</sup>.","1082-3409;10823409","POD:0-7695-3015-X","10.1109/ICTAI.2007.63","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4410373","","Air accidents;Artificial intelligence;Couplings;Data mining;Document handling;Engines;Feature extraction;Information analysis;Information retrieval;Text mining","information retrieval;text analysis","concept association graph based approach;evidence trail;hypothesis generation;information extraction engine;link analysis techniques;text mining","","2","","12","","","29-31 Oct. 2007","","IEEE","IEEE Conference Publications"
"Webpage Genre Identification Using Variable-Length Character n-Grams","I. Kanaris; E. Stamatatos","Univ. of the Aegean, Mytilene","19th IEEE International Conference on Tools with Artificial Intelligence(ICTAI 2007)","20080104","2007","2","","3","10","An important factor for discriminating between Web pages is their genre (e.g., blogs, personal homepages, e-shops, online newspapers, etc). Web page genre identification has a great potential in information retrieval since users of search engines can combine genre-based and traditional topic-based queries to improve the quality of the results. So far, various features have been proposed to quantify the style of Web pages including word and HTML-tag frequencies. In this paper, we propose a low-level representation for this problem based on character n-grams. Using an existing approach, we produce feature sets of variable-length character n- grams and combine this representation with information about the most frequent HTML-tags. Based on two benchmark corpora, we present Web page genre identification experiments and improve the best reported results in both cases.","1082-3409;10823409","POD:0-7695-3015-X","10.1109/ICTAI.2007.107","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4410349","","Artificial intelligence;Automatic control;Blogs;Data mining;Frequency;HTML;Information retrieval;Navigation;Robustness;Search engines","Web sites;hypermedia markup languages;query processing","HTML;Web page;genre identification;information retrieval;topic-based queries;variable-length character n-grams","","6","","17","","","29-31 Oct. 2007","","IEEE","IEEE Conference Publications"
"Image-Identification Methods for Camera-Equipped Mobile Phones","T. Abe; T. Takada; H. Kawamura; T. Yasuno; N. Sonehara","NTT Cyber Space Labs., NTT Corp., Yokosuka","2007 International Conference on Mobile Data Management","20080104","2007","","","372","376","As the availability and distribution of content through the medium of networks is increasing, the need for information-search technology keyed to content for the purposes of marketing, searching, and managing it is also constantly increasing. This paper proposes methods of extracting image features that can be used as content ID information, and of identifying identical images as keys to these features. As a result of experiments done on images, to which noise and lighting effects had been added, results were obtained that demonstrated better identification using our methods than that with existing ones. Further, the possibility of timely, efficient ID was also demonstrated in low-resource environments using mobile phones equipped with a camera.","1551-6245;15516245","POD:1-4244-1241-2","10.1109/MDM.2007.79","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4417186","","Cameras;Data mining;Feature extraction;Image retrieval;Information retrieval;Mobile communication;Mobile handsets;Pixel;Watermarking;Working environment noise","feature extraction;image retrieval;mobile computing;mobile radio","camera-equipped mobile phones;content ID information;content-based image retrieval;image feature extraction;image-identification methods;information-search technology","","1","","6","","","1-1 May 2007","","IEEE","IEEE Conference Publications"
"UProRevs-User Profile Relevant Results","A. K. Tripathy; R. Olivera","Don Bosco Inst. of Technol., Mumbai","10th International Conference on Information Technology (ICIT 2007)","20080104","2007","","","271","276","Internet search engines use Web crawlers to download data from the Web. The crawled data is stored on centralized servers, where it is parsed and indexed. The importance of a Web page is an inherently subjective matter, which depends on the reader's interests, knowledge and attitudes. Search engines use a ranking algorithm to determine the order in which matching web pages are returned on the results page [12]. They build indices mostly based on keyword occurrence, link popularity and frequency for query negotiation using these indices. Using these connectivity based algorithms, they measure the quality of each individual page so that users will receive a ranked page list for their queries. These search engines perform search with respect to the query fired by the user without considering the perspective of the user. Thus giving results based on a generalized perspective. This paper presents a system architecture that would work as a subordinate to a normal search engine by taking its results, calculating the relevance of these results with respect to the user's perspective (profile) and then displaying the results along with its relevance to the user.","","POD:0-7695-3068-0","10.1109/ICIT.2007.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4418311","","Computer languages;Frequency;Humans;Information retrieval;Information technology;Internet;Metasearch;Search engines;Web pages;Web sites","Internet;query processing;search engines","Internet;Web page crawler;centralized server;query negotiation;ranking algorithm;search engine;user profile relevant result","","0","","11","","","17-20 Dec. 2007","","IEEE","IEEE Conference Publications"
"Extraction of surface wave parameters in coastal areas using spaceborne synthetic aperture radar images","J. Sun; H. Kawamura","Graduate School of Science, Tohoku University, Sendai, Japan","2007 1st Asian and Pacific Conference on Synthetic Aperture Radar","20080104","2007","","","449","452","A preliminary validation of surface information extraction is conducted from ERS-SAR image mode data in the coast areas of Japan. In this study, we investigated the energy of simulated SAR spectrum at different wind speed using nonlinear wave-SAR imaging mechanism, derived the criteria to differentiate swell from wind waves, and accordingly processed SAR images containing swell and wind waves in different way respectively. Wave information such as wave direction and significant wave heights which are retrieved from 66 match-ups agrees well with that from in-situ NOWPHAS wave gauge data. The relation between cutoff wavelength and the root of wave height is in good proportional relation. This study demonstrates that the SAR image mode data can be used for the observation of ocean waves in coastal areas.","","CD-ROM:978-1-4244-1188-7; POD:978-1-4244-1187-0","10.1109/APSAR.2007.4418647","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4418647","","Data mining;Image retrieval;Information retrieval;Instruments;Ocean waves;Sea measurements;Sea surface;Spaceborne radar;Surface waves;Synthetic aperture radar","ocean waves;oceanographic regions;oceanographic techniques;radar imaging;surface waves (fluid);synthetic aperture radar;wind","ERS-SAR image mode data;Japan;coastal areas;in-situ NOWPHAS wave gauge data;nonlinear wave;ocean waves;spaceborne synthetic aperture radar images;surface information extraction;surface wave parameter extraction;wind speed;wind waves","","0","","13","","","5-9 Nov. 2007","","IEEE","IEEE Conference Publications"
"Modelling of snow hydrology of siberia for carbon budget calculations","N. Robertson; S. Quegan","Department of Applied Mathematics University of Sheffield, UK","2007 IEEE International Geoscience and Remote Sensing Symposium","20080107","2007","","","1448","1451","In this paper the feasibility of using passive microwave data from the Special Sensor Microwave/Imager (SSM/I) satellite sensor to retrieve information on the snow water equivalent (SWE), representing the mass per unit area of water contained within a snowpack, is investigated for an area of central Siberia. A modelling chain combining a dynamic model of a snowpack and a model of the brightness temperature obtained from a passive microwave sensor such as SSM/I was used to generate predictions of the difference in brightness temperature between 19 and 37 GHz for mid-Siberia, and these results compared to the actual SSM/I data.","2153-6996;21536996","CD-ROM:978-1-4244-1212-9; POD:978-1-4244-1211-2","10.1109/IGARSS.2007.4423080","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4423080","carbon cycle;microwave radiometry;snow hydrology","Brightness temperature;Hydrology;Image retrieval;Image sensors;Information retrieval;Microwave generation;Microwave sensors;Predictive models;Satellites;Snow","brightness;carbon compounds;hydrological techniques;microwave imaging;snow","SSM/I satellite sensor;Special Sensor Microwave/Imager;brightness temperature;carbon budget calculations;central Siberia;passive microwave data;snow hydrology modelling;snow water equivalent;snowpack","","0","","10","","","23-28 July 2007","","IEEE","IEEE Conference Publications"
"A improvement for the surface solar insolation retrieval from geostationary sensor","Jong-Min Yeom; Kyung-Soo Han; Youn-Young Park; Chang-Suck Lee; Young-Seup Kim","Dept. of Environmental Atmospheric Science Pukyong National University Daeyeon-3 Nam-Gu, Busan 608-737, Korea","2007 IEEE International Geoscience and Remote Sensing Symposium","20080107","2007","","","1689","1692","A successful retrieval of SSI highly depends on how to describe the cloud attenuation since most of clouds have larger spatial and temporal variability and complicated physical character. Moreover, the accuracy of SSI estimation for cloudy condition is substantially lower than for clear sky. This study aims to generate a neural network-based cloud factor retrieval system, which can improve accuracy of SSI estimation for cloudy condition. In this study, multilayer feed-forward (MLF) neural network (NN) was employed with Levenberg-Marquardt back-propagation (LM-BP) and early stopping method to avoid the over-fitting. The number of hidden nodes was determined by using trial and error method since too complicated network was apt to be over-fitting, while a too simple network structure will have difficult training the network. The validation of the estimated SSI using NN-based cloud factor was performed with pyranometer measurement data obtained from 22 meteorological stations over Korea peninsula. This SSI estimation for cloudy condition showed a good agreement with ground-based measurements (RMSE = 66.0 W/m<sup>2</sup>). This accuracy indicates that the use of NN-based cloud factor leads an improvement for SSI estimation in comparison with use of previous system of cloud factor.","2153-6996;21536996","CD-ROM:978-1-4244-1212-9; POD:978-1-4244-1211-2","10.1109/IGARSS.2007.4423142","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4423142","MLFLM-BP;MTSAT-IR;Neural network","Aerosols;Atmospheric modeling;Attenuation;Clouds;Information retrieval;Meteorology;Multi-layer neural network;Neural networks;Satellites;Water","atmospheric radiation;atmospheric techniques;clouds;neural nets","Korea peninsula;Levenberg-Marquardt back-propagation;SSI estimation;cloud attenuation;cloudy condition;geostationary sensor;multilayer feed-forward neural network;neural network based cloud factor retrieval system;surface solar insolation retrieval","","2","","17","","","23-28 July 2007","","IEEE","IEEE Conference Publications"
"Formal Modeling and Analysis of Scientific Workflows Using Hierarchical State Machines","P. Yang; Z. Yang; S. Lu","Binghamton Univ., Binghamton","Third IEEE International Conference on e-Science and Grid Computing (e-Science 2007)","20080107","2007","","","619","626","Scientific workflows have recently emerged as a new paradigm for representing and managing complex distributed scientific computations and data analysis, and have enabled and accelerated many scientific discoveries. Many scientific workflows are distributed and collaborative as they result from some collaborative research projects that involve a number of geographically distributed organizations. In these workflows, information flow control becomes a key security problem. In this paper, we propose to model a scientific workflow using a hierarchical state machine and present techniques for verifying and controlling information propagation in scientific workflow environments based on hierarchical state machines. To the best of our knowledge, this is the first effort for information flow analysis in the area of scientific workflows.","","POD:0-7695-3064-8","10.1109/E-SCIENCE.2007.35","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4426939","","Acceleration;Collaborative work;Computer science;Data analysis;Distributed computing;Epilepsy;Grid computing;Hospitals;Information retrieval;USA Councils","data flow analysis;finite state machines;formal specification;formal verification;groupware;natural sciences computing;security of data;workflow management software","collaborative research project;data analysis;distributed scientific computations;formal analysis;formal modeling;geographically distributed organizations;hierarchical state machines;information flow control;information propagation;scientific workflow environment;security problem","","6","","41","","","10-13 Dec. 2007","","IEEE","IEEE Conference Publications"
"Synchronous atmospheric correction and SST retrieval by AATSR data","Fan Wenjie; Li Zhaoliang; Xu Xiru","Institute of Remote Sensing and GIS, Peking University, Beijing, China","2007 IEEE International Geoscience and Remote Sensing Symposium","20080107","2007","","","1000","1003","The water vapor is the main absorb substance of the atmosphere in thermal infrared bands, but the distribution of water vapor amount in the ground varied greatly, so one radio sounding couldn't represent the water vapor distribution of different pixel in one image. AATSR (Advanced Along-Track Scanning Radiometer) sensor could provide radiance measurements of two channels at two observation angles. So it is possible to retrieve the atmosphere parameters and SST (Sea Surface temperature) synchronously. In order to make the system of equations determined, the two atmosphere parameters that could express whole atmosphere profiles must be confirmed. As the retrieval accuracy is requested, the surface reflected atmospheric downward radiance effect couldn't be ignored. A climatologically data set of 1761 different radio soundings, the SATIGR database, have been used to develop a new atmospheric correction method, the two atmosphere parameters have been proved that could represent the transmittance, atmospheric upward radiance and downward radiance of different wave band and different view angle, they are the transmittance and atmospheric upward radiance of 11 mum at the nadir view angle. Introducing the appropriate sea surface BRDF model, the emissivity and the reflected downward radiance can be calculated precisely. So the SST, wind speed, and two atmosphere parameters are retrieved by Broyden iteration method, when the initial values are found using LUT (look up table) method. Simulations showed :(1) the physics-based algorithm described in this paper could provide more accurate calculation of atmospheric effect. Compared with split window method, the retrieval error of SST is little. (2) The new downwelling atmospheric radiance correct method described in this paper could provide more precise calculation of atmospheric effects. The field test using ATSR-2 (Along-Track Scanning Radiometer- 2) DATA proved this new algorithm can improve the retrieval accuracy significant- ly","2153-6996;21536996","CD-ROM:978-1-4244-1212-9; POD:978-1-4244-1211-2","10.1109/IGARSS.2007.4422969","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4422969","AATSR;Atmospheric correction;SST","Acoustic sensors;Atmosphere;Atmospheric modeling;Atmospheric waves;Information retrieval;Infrared imaging;Ocean temperature;Pixel;Radiometry;Sea surface","atmospheric humidity;atmospheric optics;atmospheric radiation;atmospheric techniques;infrared imaging;ocean temperature;radiometers;remote sensing","AATSR;Advanced Along-Track Scanning Radiometer;Broyden iteration method;SATIGR database;SST retrieval;atmospheric upward radiance;look up table method;radio sounding;sea surface BRDF model;sea surface temperature;surface reflected atmospheric downward radiance effect;synchronous atmospheric correction;thermal infrared imaging;water vapor distribution;wind speed","","0","","9","","","23-28 July 2007","","IEEE","IEEE Conference Publications"
