"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7796887,7796678,7792448,7791939,7792848,7790769,7785383,7785364,7785728,7789815,7784953,7789780,7785786,7785785,7784954,7789395,7789959,7785386,7790293,7762044,7781812,4463239,7784304,4462493,7783221,4463126,7784575,7784214,7783816,7783182,7442163,7779435,7779376,7684167,7778921,7780595,7778914,7780398,7780870,7780911,7780869,7780907,7778938,7780868,7684154,7780909,7778967,7779403,7780379,7780380,7780381,7774516,7772290,7777390,7774613,7776348,7774563,7776398,7776376,7104178,7763374,7763507,7763495,7765521,7763314,7764412,7757067,7756070,7760394,7761423,7757635,7759146,7757009,7760043,7760018,7755004,7754822,7751607,7752270,7755213,7753242,7752295,7751784,7752427,7752337,7752431,7752246,7753404,7752250,7751796,7755166,7754476,7752346,7467400,7748859,7748840,7744374,7744030,7747811,7748891",2017/05/04 22:09:07
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A method to discover sensitive information in classified network based on web information extraction","J. Zhang; H. Li; M. Lu; M. Ke","Department of Information Security, Institute of System Engineering, CAEP, Mianyang, China","2016 First IEEE International Conference on Computer Communication and the Internet (ICCCI)","20161212","2016","","","262","265","According to the sensitive information exposure problem without authority in the classified network caused by negligence or even malice during the web construction in secret units, this paper proposes a discovery method to extract the sensitive information in the web pages based on Web information. Through hypertext transfer protocol connection module this method firstly realizes the function of acquiring all content in the web pages, and then uses regular expression technology to mark all sensitive information in every single web page. With the marked pages the method then uses the analysis function to judge whether the page belongs to the illegal pages and via the database management module stores the results of the analysis. Finally the method through visual display technology reveals the analysis results. Experiments show that this method based on information extraction technology can quickly and effectively find the sensitive information network has been released to help managers promote the efficiency of website maintenance.","","CD:978-1-4673-8513-8; Electronic:978-1-4673-8515-2; POD:978-1-4673-8516-9; Paper:978-1-4673-8514-5","10.1109/CCI.2016.7778921","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7778921","classified information system;information extraction;web technology","Data mining;Databases;HTML;Ontologies;Uniform resource locators;Web pages","Internet;Web sites;database management systems;hypermedia;information retrieval;transport protocols","Web information extraction;Web pages;Web site maintenance;classified network;database management module;hypertext transfer protocol connection module;regular expression technology;sensitive information extraction;sensitive information network;visual display technology","","","","","","","13-15 Oct. 2016","","IEEE","IEEE Conference Publications"
"Efficient Indexing of Billion-Scale Datasets of Deep Descriptors","A. B. Yandex; V. Lempitsky","","2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","20161212","2016","","","2055","2063","Existing billion-scale nearest neighbor search systems have mostly been compared on a single dataset of a billion of SIFT vectors, where systems based on the Inverted Multi-Index (IMI) have been performing very well, achieving state-of-the-art recall in several milliseconds. SIFT-like descriptors, however, are quickly being replaced with descriptors based on deep neural networks (DNN) that provide better performance for many computer vision tasks. In this paper, we introduce a new dataset of one billion descriptors based on DNNs and reveal the relative inefficiency of IMI-based indexing for such descriptors compared to SIFT data. We then introduce two new indexing structures, the Non-Orthogonal Inverted Multi-Index (NO-IMI) and the Generalized Non-Orthogonal Inverted Multi-Index (GNO-IMI). We show that due to additional flexibility, the new structures are able to adapt to DNN descriptor distribution in a better way. In particular, extensive experiments on the new dataset demonstrate that these data structures provide considerably better trade-off between the speed of retrieval and recall, given similar amount of memory, as compared to the standard Inverted Multi-Index.","","Electronic:978-1-4673-8851-1; POD:978-1-4673-8852-8","10.1109/CVPR.2016.226","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7780595","","Computer vision;Correlation;Indexing;Vector quantization","data structures;indexing;information retrieval;neural nets;transforms","DNN descriptor distribution;GNO-IMI;SIFT vectors;SIFT-like descriptors;billion-scale datasets;billion-scale nearest neighbor search systems;computer vision tasks;data structures;deep descriptors;deep neural networks;generalized nonorthogonal inverted multiindex;indexing structures;inverted multiindex","","","","","","","27-30 June 2016","","IEEE","IEEE Conference Publications"
"A brief review on sentiment analysis","N. Raghuvanshi; J. M. Patil","Dept of CSE, SSGMCE, Shegaon, India","2016 International Conference on Electrical, Electronics, and Optimization Techniques (ICEEOT)","20161124","2016","","","2827","2831","This paper presents a brief review on sentiment analysis. To mine the opinion on the web, it is essential to perform a well defined task, which helps us to retrieve the information from the available data on the web. We have started our discussion with the introduction on sentiment analysis, which gives us a insight into sentiment analysis. The detail discussion on various methods proposed by different researchers is also presented. Different types of sentiment analysis techniques give a research direction in different directions. Finally a method is proposed based on the naïve Bayes classifier.","","CD:978-1-4673-9936-4; DVD:978-1-4673-9937-1; Electronic:978-1-4673-9939-5; POD:978-1-4673-9940-1; USB:978-1-4673-9938-8","10.1109/ICEEOT.2016.7755213","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7755213","Naïve Bayes classifier;Opinion based mining;Sentiment analysis","Blogs;Decision trees;Feature extraction;Motion pictures;Sentiment analysis;Social network services;Visualization","Internet;data mining;information retrieval;pattern classification;sentiment analysis","Web;information retrieval;naïve Bayes classifier;opinion mining;sentiment analysis","","","","","","","3-5 March 2016","","IEEE","IEEE Conference Publications"
"Gyansetu — A boon to the rural mass","D. Sarmah; B. Sridharan; A. K. Karna","DRAX group, Centre for Development of Telematics (C-DOT), Bangalore, India","2016 International Conference on Information and Communication Technology Convergence (ICTC)","20161205","2016","","","406","410","Fear of technology, computer illiteracy and linguistic challenges are the prime concern for uplifting the day to day lives of rural mass. This paper describes a unique platform called Gyansetu (meaning Knowledge Bridge) with specialized hardware and software, which simplifies the access of information from internet for the rural mass. The interactive GUI used within the framework is more image-driven than text driven with the added feature of audio announcement and multi-lingual support. Gyansetu has a low powered portable hardware which is different from conventional computer. It is rural mass friendly and is also provisioned for differently abled. Gyansetu is specifically designed for digitally untrained users with ease of installation.","","Electronic:978-1-5090-1325-8; POD:978-1-5090-1326-5; USB:978-1-5090-1324-1","10.1109/ICTC.2016.7763507","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7763507","GUI;Gyansetu;ICT;NOFN;platform;rural mass;specialized hardware","Computers;Graphical user interfaces;Hardware;Internet;Navigation;Servers;Software","Internet;graphical user interfaces;handicapped aids;human factors;information retrieval;interactive systems;linguistics;natural language interfaces","Gyansetu;Internet;audio announcement;computer illiteracy;differently abled users;digitally untrained users;image-driven framework;information access;interactive GUI;knowledge bridge;multilingual support;rural mass","","","","","","","19-21 Oct. 2016","","IEEE","IEEE Conference Publications"
"End-to-end data management services for access and discovery of NOAA's research data","K. Woodard; J. Mize","General Dynamics Information Technology, NOAA National Centers for Environmental Information, Stennis Space Center, MS, USA","OCEANS 2016 MTS/IEEE Monterey","20161201","2016","","","1","4","In response to the White House Office of Science and Technology Policy (OSTP) and the National Oceanic and Atmospheric Administration (NOAA) Plan for Increasing Public Access to Research Results (PARR), the National Centers for Environmental Information (NCEI) have created tools for data managers to submit environmental research data generated through the use of federal funds to the national archives. These straightforward tools promote use and metadata creation to ensure that data submitted can be discovered, accessed, and understood by the public. Collaborations between NCEI and other programs in NOAA, such as the National Ocean Service's National Centers for Coastal Ocean Science (NCCOS), have been forged to establish best practices for implementation of the PARR Plan.","","Electronic:978-1-5090-1537-5; POD:978-1-5090-1527-6","10.1109/OCEANS.2016.7761423","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7761423","data management;discovery;geospatial;metadata;public access","Geospatial analysis;Metadata;Oceans;Planning;Sea measurements;Standards;US Government agencies","data handling;environmental science computing;information retrieval;meta data","NCCOS;NCEI;NOAA research data access;NOAA research data discovery;National Centers for Environmental Information;National Ocean Service National Centers for Coastal Ocean Science;National Oceanic and Atmospheric Administration;PARR;Public Access to Research Results;White House Office of Science and Technology Policy;end-to-end data management services;environmental research data;metadata creation","","","","","","","19-23 Sept. 2016","","IEEE","IEEE Conference Publications"
"Design and implementation of UGC-oriented news gathering system server-side for emergencies","Q. Zhang; J. Wang; Z. Zeng","Engineering Research Center of Digital Audio & Video Ministry of Education, Communication University of China, Beijing, China","2016 First IEEE International Conference on Computer Communication and the Internet (ICCCI)","20161212","2016","","","228","232","With the rapid development of mobile Internet technology, mobile phones and other mobile terminal products have been widely popular. General public who are not the professional journalist produce more and more pictures, video and other media content anywhere and anytime so that the user-generated content plays an more important role in the news reporting, especially in emergencies. As not having a collection channel of user-generated content, the traditional news gathering system has been proved that when it comes to emergencies it faces two challenging: bad timeliness and lack of first hand materials. In order to improve the timeliness and make full use of the user-generated content for emergencies, this paper presents an efficient and flexible news gathering system which is UGC-oriented. The new system includes two major parts - the client application in mobile devices and the management system in the server. Our work is focused on the server side to increase the gathering efficiency of UGC content. The results indicate it works well.","","CD:978-1-4673-8513-8; Electronic:978-1-4673-8515-2; POD:978-1-4673-8516-9; Paper:978-1-4673-8514-5","10.1109/CCI.2016.7778914","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7778914","UGC;emergencies;hot topics;location information;task push","Databases;Media;Mobile communication;Mobile handsets;Servers;Social network services;User-generated content","Internet;humanities;information retrieval;mobile computing","UGC-oriented news gathering system;client application;media content;mobile Internet technology;mobile phones;mobile terminal products","","","","","","","13-15 Oct. 2016","","IEEE","IEEE Conference Publications"
"Semantic Tagging for Medical Knowledge Tracking","H. Jang; S. K. Song; S. H. Myaeng","Department of Computer Science, Information and Communications University, Daejeon, Korea","2006 International Conference of the IEEE Engineering in Medicine and Biology Society","20161215","2006","","","6257","6260","We propose a semantic tagger that provides high level concept information for phrases in clinical documents, which enriches medical information tracking system that support decision making or quality assurance of medical treatment. In this paper, we have tried to deal with patient records written by doctors rather than well-formed documents such as Medline abstracts. In addition, annotating clinical text on phrases semantically rather than syntactically has been attempted, which are at higher level granularity than words that have been the target for most tagging work","1557-170X;1557170X","CD:1-4244-003303; Paper:1-4244-0032-5","10.1109/IEMBS.2006.260154","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4463239","","Abstracts;Cities and towns;Computer science;Decision making;Diseases;Hidden Markov models;Medical treatment;Quality assurance;Tagging;USA Councils","decision making;document handling;information retrieval;medical computing;medical information systems;semantic networks","clinical documents;clinical text;decision making;high-level concept information;medical information tracking system;medical knowledge tracking;quality assurance;semantic tagging","Algorithms;Artificial Intelligence;Computers;Humans;Information Storage and Retrieval;Knowledge;Linguistics;MEDLINE;Markov Chains;Natural Language Processing;Semantics;Software;Subject Headings;Terminology as Topic","1","1","","","","Aug. 30 2006-Sept. 3 2006","","IEEE","IEEE Conference Publications"
"Hybrid machine translation for English to Marathi: A research evaluation in Machine Translation: (Hybrid translator)","P. Salunkhe; A. D. Kadam; S. Joshi; S. Patil; D. Thakore; S. Jadhav","Dept. Comp. Engg BVDUCOEP","2016 International Conference on Electrical, Electronics, and Optimization Techniques (ICEEOT)","20161124","2016","","","924","931","Information Present in Different language and Structure gives Rise to language as barrier in information retrieval. Informative Document on queen Elizabeth is been writing by foreign language English which makes its difficult for a Marathi reader to understand and seek History of England, on Similar lines Literature Work on Shivaji is mostly documented in Marathi which makes foreign Historians difficult to gain know, in both case user is at times unknown of facts due to language and may lose interest on information. Vital information on current happing on village and taluka level are been published in newspaper with local language which setback information spread among other Masses. Many Time government documents and forms are been presented in English Language where a lay man from Marathi language background finds difficulty to understand information and even avoid such procedures therefore it highly urges for need of automated Software based Translation system which would assist in cross Domain information Retrieval. Machine Translation assist to translate Information presented in one language to other language. Information can be present in form of text, speech and image translating this information helps for sharing of information and ultimately information gain. A lot of work has been done on Translation of English to Hindi, Tamil Bangla and other foreign languages also. Machine Translation is challenging Research Area with numerous issues due to language ambiguity like grammar, Structure and even fluency of use. Numerous Methodologies have been proposed and developed which have uplifts and downfalls also, Although statistical and rule based at core with each having limitations, rule based produce accurate mapped translation and are trainable system but costly, whereas statistical produce fluent translation but lack accuracy and sense. Hybrid is combine approach which integrated approach and helps to optimize translation output. The research manuscript we pres- nt hybrid machine Translator for English to Marathi language which translated Web pages, text Documents on Agriculture (crops fruits for farmer), Medical reports in Marathi and tourism related information. Proposed System consists of Parallel Multi-Engines which process statistical and rule based Translation for same input document and produce a optimized result by performing statistical over rule based which give fluent language sense outputs. Mapper algorithm is been used in rule based Translation, with Agriculture corpus, medical and tourism corpus for statistical evaluation. Marathi wordnet has been implemented to enhance dictionary and incorporate better translation result Currently System has been proposed for text Document which can be extended to speech and voice. Comparative analysis for point view in one dimension of only limited set of Queries is done with Google Translator. Holding hybrid approach as better methodology. A Systematic survey of only 10 key articles used in research has been done. This research article is extension of our previous research surveys and partial implementations. And innovative S-measure has been new parameter proposed and evaluated by our research team.","","CD:978-1-4673-9936-4; DVD:978-1-4673-9937-1; Electronic:978-1-4673-9939-5; POD:978-1-4673-9940-1; USB:978-1-4673-9938-8","10.1109/ICEEOT.2016.7754822","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7754822","Google Translator;Machine Translation;Mapping Rules;Rule based Translation;Statistical Translation;hybrid translation","Agriculture;Computers;Context;Grammar;Knowledge based systems;Speech;Syntactics","information retrieval;language translation","English language;English-to-Marathi translation;Google Translator;Marathi language;S-measure;Time government documents;comparative analysis;cross-domain information retrieval;hybrid machine translation;image information;information gain;information retrieval;informative document;software based translation system;speech information;text information","","","","","","","3-5 March 2016","","IEEE","IEEE Conference Publications"
"Analysis of the use of social networks in acquiring information on disastrous events","M. Pirnau","Faculty of Informatics &#x201C;Titu Maiorescu&#x201D; University Bucharest, Romania","2016 15th RoEduNet Conference: Networking in Education and Research","20161124","2016","","","1","5","Social networking impacts today numerous aspects of the society, from marketing to how to monitor and manage companies and events, including social events, epidemics, and catastrophic events. Connecting channels may contain network structures and enables circulating data to be extracted, analyzed and visualized. This allowed the development of social network-based monitoring systems and support systems for decision making. We present a case study on the use of social networks based on Twitter for accessing virtually instantly information on fires and effects of earthquakes and explosions, for Romanian and English languages. The system, developed in the frame of a collaboration, is intended for disaster conditions monitoring and for the support in rescue operations.","","Electronic:978-1-5090-5398-8; POD:978-1-5090-5399-5","10.1109/RoEduNet.2016.7753242","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7753242","SNs;analyzing tweets;disaster","Data mining;Earthquakes;Fires;Monitoring;Time-frequency analysis;Twitter","data analysis;decision support systems;disasters;emergency management;information retrieval;social networking (online)","English languages;Romanian languages;Twitter;catastrophic events;data analysis;data circulation;data extraction;decision making;disaster conditions monitoring;disastrous events;epidemics;information acquiring;information virtual access;network structures;rescue operation support;social events;social network-based monitoring systems;social networks;support systems","","","","","","","7-9 Sept. 2016","","IEEE","IEEE Conference Publications"
"Making the Multiple Institution Database for Investigating Engineering Longitudinal Development (MIDFIELD) more accessible to researchers","M. W. Ohland; R. A. Long; R. A. Layton; S. M. Lord; M. K. Orr; C. E. Brawner","Engineering Education, Purdue University, West Lafayette, Indiana, USA","2016 IEEE Frontiers in Education Conference (FIE)","20161201","2016","","","1","3","The Multiple Institution Database for Investigating Engineering Longitudinal Development (MIDFIELD) is expanding to include 113 institutions and is being redesigned and archived to be more accessible to researchers. This special session will describe how researchers can better use or gain access to MIDFIELD. At the conclusion of the session participants should be able to: describe MIDFIELD including common data elements, discuss how new variables can be derived from MIDFIELD, understand what is necessary to access the data on the Interuniversity Consortium for Political and Social Research, and define quantitative and qualitative data types and structures and outline research questions and methods of personal interest to them.","","Electronic:978-1-5090-1790-4; POD:978-1-5090-1791-1","10.1109/FIE.2016.7757635","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7757635","MIDFIELD;database;engineering;student","Complexity theory;Conferences;Data visualization;Databases;Engineering education;Mechanical engineering","database management systems;educational institutions;information retrieval","Interuniversity Consortium for Political and Social Research;MIDFIELD;common data elements;multiple institution database for investigating engineering longitudinal development","","","","","","","12-15 Oct. 2016","","IEEE","IEEE Conference Publications"
